date,quarterlyInventory,quarterlyTaxProvision,quarterlyNetPPE,quarterlyOtherIncomeExpense,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyDilutedAverageShares,quarterlyTotalAssets,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyDepreciationAndAmortization,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCashItems,quarterlyPurchaseOfInvestment,quarterlyEbitda,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyNonCurrentDeferredRevenue,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyDilutedEPS,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyLongTermDebt,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGrossProfit,quarterlyBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyStockholdersEquity,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyStockBasedCompensation,quarterlyOtherShortTermInvestments,quarterlyResearchAndDevelopment
2005-09-30,1422000000.0,81000000.0,4110000000.0,1000000.0,-3374000000.0,991000000.0,0.3675,991000000.0,380000000.0,,310000000.0,2000000.0,461000000.0,953000000.0,0.0,9000000.0,484000000.0,6000000.0,-366000000.0,-125000000.0,240000000.0,,444800000.0,12378000000.0,14000000.0,-303000000.0,,,5731000000.0,,174000000.0,718000000.0,3243000000.0,1294000000.0,0.0,159000000.0,-174000000.0,,415000000.0,992000000.0,-221000000.0,-41000000.0,,-482000000.0,3368000000.0,,-491000000.0,5822000000.0,5381000000,7484000000.0,241000000,0.36,,6647000000.0,4434000000.0,,0.0,303000000.0,705000000.0,4109000000.0,4679000000.0,867000000.0,,,1388000000.0,702000000.0,433600000.0,159000000,,6556000000.0,159000000.0,287000000.0,-31000000.0,,,,
2005-12-31,1388000000.0,42000000.0,4124000000.0,-124000000.0,-3830000000.0,1682000000.0,,1682000000.0,342000000.0,,220000000.0,55000000.0,639000000.0,,-1000000.0,-149000000.0,468000000.0,1000000.0,-153000000.0,1170000000.0,114000000.0,,,12321000000.0,59000000.0,691000000.0,,,5718000000.0,,196000000.0,621000000.0,3241000000.0,992000000.0,2470000000.0,-84000000.0,714000000.0,,317000000.0,1682000000.0,-321000000.0,-41000000.0,,750000000.0,3409000000.0,,1017000000.0,5756000000.0,5854000000,7954000000.0,121000000,,,6603000000.0,4388000000.0,,0.0,326000000.0,700000000.0,3436000000.0,5094000000.0,868000000.0,,,1368000000.0,760000000.0,,72000000,918000000.0,6565000000.0,83000000.0,314000000.0,-27000000.0,,,,
2006-03-31,1490000000.0,97000000.0,4163000000.0,2000000.0,-3830000000.0,1504000000.0,0.4875,1504000000.0,369000000.0,,333000000.0,1000000.0,512000000.0,,0.0,-44000000.0,570000000.0,8000000.0,-167000000.0,202000000.0,309000000.0,,444800000.0,13126000000.0,73000000.0,-178000000.0,,,5953000000.0,,188000000.0,657000000.0,3593000000.0,1682000000.0,2482000000.0,212000000.0,-188000000.0,,496000000.0,1504000000.0,-355000000.0,-41000000.0,,-225000000.0,3579000000.0,,35000000.0,6344000000.0,6019000000,7993000000.0,308000000,0.4775,,7173000000.0,4972000000.0,-42000000.0,0.0,346000000.0,657000000.0,4070000000.0,5199000000.0,973000000.0,,,1372000000.0,820000000.0,433600000.0,212000000,1009000000.0,6782000000.0,212000000.0,324000000.0,-9000000.0,,,,
2006-06-30,1535000000.0,93000000.0,4258000000.0,4000000.0,-3830000000.0,1518000000.0,0.445,1518000000.0,347000000.0,,244000000.0,,568000000.0,,0.0,-123000000.0,605000000.0,7000000.0,-179000000.0,274000000.0,286000000.0,,445600000.0,13603000000.0,134000000.0,14000000.0,,,6119000000.0,,201000000.0,846000000.0,3661000000.0,1504000000.0,0.0,193000000.0,,,480000000.0,1518000000.0,-215000000.0,-41000000.0,,-530000000.0,3731000000.0,,95000000.0,6476000000.0,6369000000,8088000000.0,279000000,0.4375,,7484000000.0,5069000000.0,,0.0,361000000.0,699000000.0,4318000000.0,5522000000.0,1030000000.0,,,1407000000.0,847000000.0,434400000.0,193000000,1036000000.0,7127000000.0,193000000.0,367000000.0,-43000000.0,,,,
2006-09-30,1554000000.0,61000000.0,4100000000.0,4000000.0,-3830000000.0,1649000000.0,0.2175,1649000000.0,329000000.0,,334000000.0,,490000000.0,,0.0,58000000.0,630000000.0,1000000.0,-198000000.0,322000000.0,155000000.0,,445600000.0,13482000000.0,121000000.0,131000000.0,,,6075000000.0,,191000000.0,837000000.0,3555000000.0,1518000000.0,0.0,94000000.0,,,336000000.0,1649000000.0,-247000000.0,-41000000.0,,-142000000.0,3784000000.0,,124000000.0,6306000000.0,5424000000,7930000000.0,145000000,0.215,,7407000000.0,4972000000.0,,0.0,353000000.0,652000000.0,4068000000.0,4789000000.0,962000000.0,,,1334000000.0,635000000.0,434400000.0,94000000,1081000000.0,7176000000.0,94000000.0,299000000.0,-6000000.0,,,,
2006-12-31,1437000000.0,13000000.0,4114000000.0,-51000000.0,-4446000000.0,1885000000.0,,1885000000.0,248000000.0,,161000000.0,,607000000.0,,0.0,-277000000.0,629000000.0,12000000.0,-249000000.0,798000000.0,42000000.0,,,13154000000.0,135000000.0,236000000.0,,,6094000000.0,,210000000.0,814000000.0,3608000000.0,1649000000.0,2505000000.0,29000000.0,,,270000000.0,1885000000.0,-294000000.0,-40000000.0,,1054000000.0,3773000000.0,,549000000.0,5997000000.0,6368000000,8560000000.0,60000000,,,7060000000.0,4783000000.0,,0.0,361000000.0,605000000.0,3629000000.0,5701000000.0,879000000.0,,,1214000000.0,667000000.0,,29000000,1096000000.0,7157000000.0,29000000.0,370000000.0,-41000000.0,,,,
2007-03-31,1521000000.0,87000000.0,4086000000.0,6000000.0,-4446000000.0,1953000000.0,0.5,1953000000.0,259000000.0,,160000000.0,,553000000.0,,0.0,-50000000.0,638000000.0,4000000.0,-125000000.0,265000000.0,305000000.0,,447200000.0,13879000000.0,155000000.0,68000000.0,,,6146000000.0,,203000000.0,874000000.0,3496000000.0,1885000000.0,0.0,218000000.0,15000000.0,,493000000.0,1953000000.0,-176000000.0,-21000000.0,,-171000000.0,3970000000.0,,140000000.0,6459000000.0,6423000000,8532000000.0,290000000,0.49,,7733000000.0,5254000000.0,,0.0,383000000.0,563000000.0,4148000000.0,5580000000.0,1443000000.0,,,1205000000.0,843000000.0,436000000.0,218000000,1133000000.0,7420000000.0,218000000.0,350000000.0,-20000000.0,,,,
2007-06-30,1564000000.0,115000000.0,4106000000.0,-20000000.0,-4446000000.0,2233000000.0,0.6,2233000000.0,263000000.0,,220000000.0,,588000000.0,,0.0,42000000.0,650000000.0,19000000.0,-137000000.0,282000000.0,377000000.0,,448000000.0,14532000000.0,181000000.0,280000000.0,,,6242000000.0,,210000000.0,1116000000.0,3510000000.0,1953000000.0,2536000000.0,262000000.0,463000000.0,,594000000.0,2233000000.0,-135000000.0,-26000000.0,,-653000000.0,4206000000.0,,145000000.0,6608000000.0,6731000000,8552000000.0,384000000,0.5875,,8290000000.0,5361000000.0,,0.0,405000000.0,579000000.0,4371000000.0,5759000000.0,1450000000.0,,,1247000000.0,972000000.0,436400000.0,262000000,1178000000.0,7924000000.0,262000000.0,378000000.0,-10000000.0,,,,
2007-09-30,1716000000.0,112000000.0,4203000000.0,0.0,-4446000000.0,2652000000.0,0.35,2652000000.0,229000000.0,,180000000.0,,550000000.0,,0.0,330000000.0,770000000.0,1537000000.0,-174000000.0,217000000.0,267000000.0,,452400000.0,15513000000.0,204000000.0,419000000.0,,,6489000000.0,,220000000.0,1261000000.0,3581000000.0,2233000000.0,3800000000.0,155000000.0,-488000000.0,,468000000.0,2652000000.0,-243000000.0,-42000000.0,,330000000.0,3640000000.0,,43000000.0,6754000000.0,6077000000,8649000000.0,248000000,0.345,,9024000000.0,5483000000.0,,0.0,433000000.0,609000000.0,4518000000.0,5279000000.0,1518000000.0,,,1271000000.0,798000000.0,442000000.0,155000000,1223000000.0,8759000000.0,155000000.0,330000000.0,-145000000.0,,,,
2007-12-31,1681000000.0,175000000.0,4307000000.0,-31000000.0,-5523000000.0,2954000000.0,,2954000000.0,252000000.0,,463000000.0,,625000000.0,,0.0,-278000000.0,749000000.0,0.0,-305000000.0,829000000.0,203000000.0,,,15343000000.0,248000000.0,302000000.0,,-219000000.0,6573000000.0,,239000000.0,1350000000.0,3492000000.0,2652000000.0,3708000000.0,28000000.0,181000000.0,,469000000.0,2954000000.0,-314000000.0,-42000000.0,,400000000.0,3526000000.0,,524000000.0,6701000000.0,6836000000,9830000000.0,230000000,,,8770000000.0,5658000000.0,,0.0,454000000.0,337000000.0,3981000000.0,5981000000.0,1455000000.0,,,1043000000.0,855000000.0,,28000000,1237000000.0,8642000000.0,28000000.0,403000000.0,-15000000.0,,,,
2008-03-31,1766000000.0,79000000.0,4279000000.0,7000000.0,-5523000000.0,2832000000.0,0.45,2832000000.0,221000000.0,,397000000.0,,578000000.0,,0.0,-228000000.0,732000000.0,,-128000000.0,224000000.0,286000000.0,,468800000.0,15754000000.0,154000000.0,-122000000.0,,-113000000.0,6572000000.0,,219000000.0,1367000000.0,3814000000.0,2954000000.0,3659000000.0,207000000.0,235000000.0,-32000000.0,479000000.0,2832000000.0,-162000000.0,-41000000.0,,-437000000.0,3647000000.0,,96000000.0,7025000000.0,6622000000,9802000000.0,260000000,0.44,,9182000000.0,5999000000.0,,0.0,466000000.0,339000000.0,4452000000.0,5784000000.0,1634000000.0,,,1026000000.0,838000000.0,459200000.0,207000000,1248000000.0,8729000000.0,207000000.0,359000000.0,0.0,,,,
2008-06-30,1861000000.0,92000000.0,4313000000.0,1000000.0,-5523000000.0,2520000000.0,0.5025,2520000000.0,247000000.0,,415000000.0,,592000000.0,,0.0,-163000000.0,791000000.0,,-187000000.0,204000000.0,319000000.0,,462000000.0,15757000000.0,58000000.0,-312000000.0,,-134000000.0,6669000000.0,,228000000.0,1382000000.0,3853000000.0,2832000000.0,3597000000.0,227000000.0,256000000.0,-82000000.0,531000000.0,2520000000.0,-347000000.0,-40000000.0,,-507000000.0,3780000000.0,,17000000.0,6940000000.0,6713000000,9836000000.0,303000000,0.495,,9088000000.0,5898000000.0,,0.0,456000000.0,339000000.0,4484000000.0,5818000000.0,1572000000.0,,,1042000000.0,895000000.0,452400000.0,227000000,1269000000.0,8817000000.0,227000000.0,364000000.0,0.0,,,,
2008-09-30,1831000000.0,103000000.0,3845000000.0,-256000000.0,-5523000000.0,2397000000.0,-0.4825,2397000000.0,138000000.0,,515000000.0,,470000000.0,,0.0,-75000000.0,826000000.0,,-150000000.0,250000000.0,-112000000.0,,446400000.0,14454000000.0,33000000.0,-123000000.0,,0.0,6057000000.0,,,1015000000.0,3544000000.0,2520000000.0,3597000000.0,-215000000.0,500000000.0,,347000000.0,2397000000.0,-205000000.0,-40000000.0,,412000000.0,3525000000.0,,100000000.0,6258000000.0,5533000000,9368000000.0,130000000,-0.4825,,8397000000.0,5530000000.0,,0.0,420000000.0,170000000.0,4018000000.0,4933000000.0,1438000000.0,,,728000000.0,600000000.0,446400000.0,-215000000,1228000000.0,8196000000.0,-215000000.0,253000000.0,-82000000.0,,,,
2008-12-31,1647000000.0,-17000000.0,3701000000.0,-16000000.0,-5380000000.0,2757000000.0,,2757000000.0,136000000.0,,1066000000.0,,754000000.0,,0.0,555000000.0,795000000.0,,-274000000.0,376000000.0,-165000000.0,,,13189000000.0,0.0,360000000.0,,0.0,5838000000.0,,,334000000.0,2744000000.0,2397000000.0,0.0,-148000000.0,-456000000.0,,-156000000.0,2757000000.0,-349000000.0,-19000000.0,,257000000.0,3357000000.0,,102000000.0,5826000000.0,4836000000,9081000000.0,-365000000,,,7351000000.0,5093000000.0,,0.0,454000000.0,143000000.0,2821000000.0,4447000000.0,1283000000.0,,,733000000.0,389000000.0,,-148000000,1160000000.0,7363000000.0,-148000000.0,343000000.0,-35000000.0,,,,
2009-03-31,1578000000.0,-30000000.0,3527000000.0,3000000.0,,1748000000.0,-0.4475,1748000000.0,133000000.0,,356000000.0,,471000000.0,,0.0,-787000000.0,610000000.0,0.0,-96000000.0,-43000000.0,-230000000.0,,446800000.0,11685000000.0,0.0,-1009000000.0,,,5629000000.0,,,237000000.0,2469000000.0,2757000000.0,3611000000.0,-200000000.0,209000000.0,,-58000000.0,1748000000.0,-114000000.0,-21000000.0,,-52000000.0,3136000000.0,24000000.0,-139000000.0,4638000000.0,3574000000,,-227000000,-0.4475,,6056000000.0,4024000000.0,,0.0,403000000.0,54000000.0,2546000000.0,3330000000.0,1199000000.0,,191000000.0,614000000.0,244000000.0,446800000.0,-200000000,1141000000.0,7047000000.0,-200000000.0,302000000.0,0.0,-767000000.0,,,
2009-06-30,1669000000.0,-32000000.0,3721000000.0,-77000000.0,,1729000000.0,-0.4575,1729000000.0,146000000.0,,541000000.0,,456000000.0,,0.0,150000000.0,656000000.0,0.0,-150000000.0,32000000.0,-237000000.0,,446800000.0,11975000000.0,0.0,-19000000.0,,,5841000000.0,,,515000000.0,2533000000.0,1748000000.0,3611000000.0,-205000000.0,-191000000.0,,24000000.0,1729000000.0,-266000000.0,0.0,,-55000000.0,2931000000.0,20000000.0,-118000000.0,4852000000.0,3705000000,,-157000000,-0.4575,,6134000000.0,4193000000.0,,0.0,370000000.0,123000000.0,2498000000.0,3406000000.0,1119000000.0,,205000000.0,659000000.0,299000000.0,446800000.0,-205000000,1102000000.0,7123000000.0,-205000000.0,275000000.0,0.0,149000000.0,,,
2009-09-30,1823000000.0,30000000.0,3823000000.0,2000000.0,,1409000000.0,0.1125,1409000000.0,141000000.0,,420000000.0,,469000000.0,,-1000000.0,-145000000.0,719000000.0,1000000.0,-153000000.0,24000000.0,81000000.0,-11000000.0,451600000.0,12867000000.0,0.0,-320000000.0,,,6089000000.0,,,771000000.0,3128000000.0,1729000000.0,3612000000.0,51000000.0,690000000.0,,269000000.0,1409000000.0,-250000000.0,0.0,,-234000000.0,2982000000.0,20000000.0,-129000000.0,5434000000.0,4669000000,,83000000,0.1125,,6778000000.0,4764000000.0,,0.0,385000000.0,124000000.0,3322000000.0,4117000000.0,1216000000.0,,227000000.0,670000000.0,552000000.0,446800000.0,51000000,1143000000.0,7433000000.0,51000000.0,286000000.0,0.0,-148000000.0,,,
2009-12-31,1721000000.0,14000000.0,3811000000.0,-108000000.0,-6218000000.0,1334000000.0,,1334000000.0,141000000.0,,64000000.0,,593000000.0,,0.0,-382000000.0,651000000.0,1000000.0,-230000000.0,514000000.0,-125000000.0,0.0,,12303000000.0,0.0,-75000000.0,,0.0,6000000000.0,,,841000000.0,3001000000.0,1409000000.0,3613000000.0,-139000000.0,-673000000.0,,20000000.0,1334000000.0,-246000000.0,0.0,,247000000.0,2843000000.0,19000000.0,284000000.0,4943000000.0,5419000000,10029000000.0,-18000000,,,6303000000.0,4299000000.0,,0.0,369000000.0,115000000.0,3062000000.0,4844000000.0,1234000000.0,,238000000.0,644000000.0,575000000.0,,-139000000,1132000000.0,7360000000.0,-139000000.0,398000000.0,0.0,-383000000.0,,,
2010-03-31,1815000000.0,62000000.0,3723000000.0,-3000000.0,,1408000000.0,0.4975,1408000000.0,138000000.0,,54000000.0,,460000000.0,,0.0,7000000.0,550000000.0,7000000.0,-133000000.0,56000000.0,285000000.0,-2000000.0,452800000.0,12992000000.0,0.0,74000000.0,,,5802000000.0,,,917000000.0,3176000000.0,1334000000.0,3627000000.0,223000000.0,172000000.0,,447000000.0,1408000000.0,-1000000.0,0.0,,-339000000.0,3066000000.0,17000000.0,-77000000.0,5321000000.0,5512000000,,282000000,0.4925,20000000.0,7190000000.0,4710000000.0,,0.0,354000000.0,102000000.0,3791000000.0,4770000000.0,1446000000.0,,235000000.0,611000000.0,742000000.0,448000000.0,223000000,1125000000.0,7671000000.0,223000000.0,301000000.0,0.0,-9000000.0,,,
2010-06-30,1800000000.0,80000000.0,3562000000.0,0.0,,1695000000.0,0.655,1695000000.0,140000000.0,,78000000.0,,487000000.0,,0.0,-18000000.0,482000000.0,2000000.0,-164000000.0,537000000.0,373000000.0,0.0,453600000.0,13091000000.0,0.0,287000000.0,,,5518000000.0,,,578000000.0,3319000000.0,1408000000.0,3630000000.0,293000000.0,-168000000.0,,537000000.0,1695000000.0,-159000000.0,-20000000.0,,74000000.0,3339000000.0,16000000.0,373000000.0,5476000000.0,6050000000,,373000000,0.6475,44000000.0,7573000000.0,4905000000.0,,0.0,342000000.0,73000000.0,3924000000.0,5190000000.0,1464000000.0,,231000000.0,571000000.0,860000000.0,448800000.0,293000000,1080000000.0,7615000000.0,293000000.0,333000000.0,0.0,-27000000.0,,,
2010-09-30,2029000000.0,77000000.0,3747000000.0,-3000000.0,,1655000000.0,0.52,1655000000.0,140000000.0,,72000000.0,,496000000.0,,76000000.0,-304000000.0,531000000.0,2000000.0,-182000000.0,365000000.0,317000000.0,-6000000.0,467200000.0,13923000000.0,0.0,-40000000.0,,,5811000000.0,-152000000.0,161000000.0,902000000.0,3706000000.0,1695000000.0,4296000000.0,241000000.0,-19000000.0,,475000000.0,1655000000.0,-181000000.0,-38000000.0,16000000.0,-57000000.0,2566000000.0,15000000.0,183000000.0,5986000000.0,5942000000,,314000000,0.515,135000000.0,8112000000.0,5423000000.0,-130000000.0,0.0,360000000.0,48000000.0,4257000000.0,5132000000.0,1510000000.0,191000000.0,257000000.0,563000000.0,810000000.0,460800000.0,240000000,1124000000.0,7853000000.0,241000000.0,342000000.0,0.0,-31000000.0,,,
2010-12-31,1896000000.0,17000000.0,3889000000.0,-4000000.0,-6548000000.0,2105000000.0,,2105000000.0,131000000.0,,51000000.0,,525000000.0,,-8000000.0,-40000000.0,580000000.0,38000000.0,-305000000.0,914000000.0,222000000.0,-98000000.0,,13898000000.0,0.0,450000000.0,,-23000000.0,6084000000.0,580000000.0,171000000.0,920000000.0,3586000000.0,1655000000.0,4335000000.0,216000000.0,10000000.0,,411000000.0,2105000000.0,-403000000.0,-42000000.0,,499000000.0,2725000000.0,15000000.0,609000000.0,5759000000.0,6598000000,10437000000.0,241000000,,192000000.0,7814000000.0,5200000000.0,135000000.0,0.0,367000000.0,46000000.0,3645000000.0,5832000000.0,1371000000.0,-142000000.0,277000000.0,559000000.0,766000000.0,,205000000,1188000000.0,8065000000.0,216000000.0,364000000.0,0.0,-4000000.0,,,
2011-03-31,1945000000.0,78000000.0,3848000000.0,-36000000.0,,1570000000.0,0.665,1570000000.0,90000000.0,,71000000.0,1000000.0,517000000.0,,0.0,-78000000.0,683000000.0,48000000.0,-144000000.0,-112000000.0,400000000.0,0.0,493600000.0,15052000000.0,0.0,-311000000.0,,-88000000.0,6437000000.0,,,994000000.0,4070000000.0,1881000000.0,4530000000.0,322000000.0,174000000.0,,566000000.0,1570000000.0,-166000000.0,-61000000.0,,-608000000.0,2929000000.0,12000000.0,-256000000.0,6545000000.0,7189000000,,363000000,0.65,22000000.0,8615000000.0,5806000000.0,,0.0,582000000.0,55000000.0,4828000000.0,6309000000.0,1079000000.0,,617000000.0,739000000.0,880000000.0,484000000.0,322000000,1228000000.0,8503000000.0,322000000.0,352000000.0,0.0,-2000000.0,,,
2011-06-30,2098000000.0,80000000.0,3956000000.0,29000000.0,,1744000000.0,0.585,1744000000.0,103000000.0,,94000000.0,,522000000.0,39000000.0,-17000000.0,-65000000.0,468000000.0,3000000.0,-226000000.0,315000000.0,362000000.0,-14000000.0,489600000.0,15276000000.0,0.0,174000000.0,,0.0,6430000000.0,,,1059000000.0,3964000000.0,1570000000.0,4536000000.0,282000000.0,487000000.0,,505000000.0,1744000000.0,-91000000.0,-58000000.0,,-170000000.0,3138000000.0,11000000.0,89000000.0,6476000000.0,7338000000,,333000000,0.575,4000000.0,8846000000.0,5714000000.0,,0.0,596000000.0,52000000.0,4743000000.0,6483000000.0,1622000000.0,,498000000.0,762000000.0,855000000.0,481800000.0,282000000,1241000000.0,8785000000.0,282000000.0,350000000.0,0.0,-10000000.0,,,
2011-09-30,2091000000.0,64000000.0,3899000000.0,28000000.0,,1327000000.0,0.215,1327000000.0,93000000.0,,145000000.0,,635000000.0,,-4000000.0,-188000000.0,622000000.0,7000000.0,-338000000.0,245000000.0,164000000.0,-5000000.0,485000000.0,14616000000.0,0.0,-417000000.0,,-197000000.0,6232000000.0,-227000000.0,170000000.0,538000000.0,4006000000.0,1744000000.0,4440000000.0,102000000.0,-461000000.0,,304000000.0,1327000000.0,-388000000.0,-58000000.0,-11000000.0,-148000000.0,3107000000.0,10000000.0,-93000000.0,6456000000.0,6970000000,,134000000,0.21,0.0,8384000000.0,5729000000.0,-135000000.0,0.0,572000000.0,52000000.0,4729000000.0,6201000000.0,1562000000.0,241000000.0,448000000.0,727000000.0,769000000.0,479400000.0,100000000,1184000000.0,8146000000.0,102000000.0,341000000.0,0.0,-10000000.0,,,
2011-12-31,2045000000.0,-20000000.0,4236000000.0,-58000000.0,-6633000000.0,1325000000.0,,1325000000.0,81000000.0,,187000000.0,,427000000.0,,11000000.0,-126000000.0,594000000.0,1000000.0,-528000000.0,762000000.0,291000000.0,-101000000.0,,14679000000.0,0.0,-2000000.0,,-122000000.0,6533000000.0,328000000.0,179000000.0,422000000.0,3961000000.0,1327000000.0,0.0,312000000.0,30000000.0,,585000000.0,1325000000.0,-627000000.0,-59000000.0,-70000000.0,295000000.0,3317000000.0,,234000000.0,6477000000.0,7251000000,10869000000.0,416000000,,5000000.0,8146000000.0,5724000000.0,41000000.0,0.0,207000000.0,46000000.0,4398000000.0,6408000000.0,1527000000.0,-38000000.0,438000000.0,753000000.0,843000000.0,,311000000,1196000000.0,8175000000.0,312000000.0,371000000.0,0.0,-2000000.0,,,
2012-03-31,2278000000.0,98000000.0,4563000000.0,32000000.0,,1265000000.0,0.735,1265000000.0,53000000.0,,294000000.0,,577000000.0,339000000.0,0.0,-44000000.0,71000000.0,3000000.0,-250000000.0,229000000.0,439000000.0,-42000000.0,470800000.0,16059000000.0,0.0,-60000000.0,,0.0,6856000000.0,-751000000.0,171000000.0,571000000.0,4549000000.0,1325000000.0,4383000000.0,343000000.0,19000000.0,,583000000.0,1265000000.0,-273000000.0,-63000000.0,7000000.0,-302000000.0,3594000000.0,,-21000000.0,7421000000.0,7666000000,,412000000,0.73,0.0,9203000000.0,6643000000.0,-154000000.0,0.0,208000000.0,87000000.0,5300000000.0,6677000000.0,1119000000.0,429000000.0,471000000.0,778000000.0,989000000.0,464800000.0,341000000,1207000000.0,8612000000.0,343000000.0,406000000.0,0.0,-42000000.0,,,
2012-06-30,2380000000.0,121000000.0,4500000000.0,42000000.0,,1393000000.0,0.75,1393000000.0,74000000.0,,281000000.0,,560000000.0,19000000.0,0.0,-49000000.0,369000000.0,0.0,-267000000.0,464000000.0,470000000.0,,470600000.0,15988000000.0,0.0,128000000.0,,0.0,6747000000.0,56000000.0,184000000.0,354000000.0,4350000000.0,1265000000.0,4384000000.0,349000000.0,79000000.0,-35000000.0,617000000.0,1393000000.0,-258000000.0,-64000000.0,16000000.0,-122000000.0,3878000000.0,8000000.0,197000000.0,7276000000.0,7727000000,,433000000,0.74,44000000.0,9241000000.0,6468000000.0,-148000000.0,0.0,21000000.0,101000000.0,5156000000.0,6734000000.0,1196000000.0,-122000000.0,470000000.0,808000000.0,993000000.0,465000000.0,349000000,1204000000.0,8690000000.0,349000000.0,376000000.0,-10000000.0,-120000000.0,,,
2012-09-30,2501000000.0,114000000.0,4747000000.0,5000000.0,,1447000000.0,0.84,1447000000.0,130000000.0,,299000000.0,,366000000.0,219000000.0,0.0,-63000000.0,371000000.0,2000000.0,-279000000.0,440000000.0,500000000.0,-56000000.0,470200000.0,16673000000.0,0.0,54000000.0,,-21000000.0,7240000000.0,69000000.0,203000000.0,519000000.0,4361000000.0,1393000000.0,4381000000.0,390000000.0,65000000.0,-28000000.0,708000000.0,1447000000.0,-348000000.0,-62000000.0,35000000.0,-63000000.0,4187000000.0,8000000.0,161000000.0,7484000000.0,7411000000,,505000000,0.83,29000000.0,9433000000.0,6601000000.0,-73000000.0,0.0,13000000.0,110000000.0,5170000000.0,6540000000.0,1230000000.0,-85000000.0,452000000.0,883000000.0,871000000.0,465000000.0,386000000,1232000000.0,9161000000.0,390000000.0,349000000.0,15000000.0,-66000000.0,,,
2012-12-31,2512000000.0,-9000000.0,5273000000.0,-1000000.0,-7525000000.0,1522000000.0,,1522000000.0,141000000.0,,320000000.0,1000000.0,891000000.0,192000000.0,0.0,-60000000.0,434000000.0,9000000.0,-478000000.0,1073000000.0,341000000.0,-446000000.0,,17109000000.0,0.0,75000000.0,,-19000000.0,7974000000.0,580000000.0,243000000.0,496000000.0,4450000000.0,1447000000.0,0.0,351000000.0,151000000.0,-25000000.0,603000000.0,1522000000.0,-936000000.0,-63000000.0,-104000000.0,559000000.0,4462000000.0,11000000.0,595000000.0,7651000000.0,8033000000,12798000000.0,83000000,,93000000.0,9135000000.0,6684000000.0,60000000.0,0.0,10000000.0,112000000.0,4774000000.0,7059000000.0,1802000000.0,27000000.0,385000000.0,967000000.0,974000000.0,,350000000,1473000000.0,9429000000.0,351000000.0,388000000.0,0.0,-164000000.0,,,
2013-03-31,2629000000.0,90000000.0,5172000000.0,39000000.0,,1247000000.0,0.795,1247000000.0,128000000.0,,278000000.0,4000000.0,622000000.0,152000000.0,0.0,-180000000.0,437000000.0,39000000.0,-194000000.0,151000000.0,457000000.0,0.0,470400000.0,17761000000.0,0.0,-275000000.0,,-88000000.0,7895000000.0,-974000000.0,255000000.0,364000000.0,4710000000.0,1522000000.0,0.0,369000000.0,54000000.0,-48000000.0,716000000.0,1247000000.0,-212000000.0,-73000000.0,-24000000.0,-456000000.0,4693000000.0,12000000.0,-43000000.0,8195000000.0,8361000000,,422000000,0.785,38000000.0,9866000000.0,7252000000.0,-158000000.0,0.0,13000000.0,105000000.0,5629000000.0,7317000000.0,2209000000.0,328000000.0,406000000.0,943000000.0,1044000000.0,465000000.0,367000000,1501000000.0,9539000000.0,369000000.0,367000000.0,30000000.0,-41000000.0,,,
