date,quarterlyStockBasedCompensation,quarterlyPurchaseOfInvestment,quarterlyEbitda,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyGrossProfit,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,quarterlyRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyStockholdersEquity,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCommonStockIssuance,quarterlyInterestExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyChangeInAccountPayable,quarterlyBasicEPS,quarterlyChangeInInventory,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,quarterlyBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyDilutedAverageShares,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
2004-12-31,,,121400000,96700000,678900000,262500000.0,88100000.0,29000000.0,250000000.0,1629300000.0,-14600000.0,1220700000.0,818800000.0,1371900000.0,-22800000.0,,,1496300000.0,89200000.0,,1221300000.0,582000000.0,,416400000.0,415900000.0,12200000.0,481800000.0,165800000.0,,238700000.0,165800000.0,88100000.0,56400000,44300000.0,,810500000.0,,10900000.0,-173100000.0,102500000.0,-18400000.0,296500000.0,-821800000.0,-20500000.0,90000000.0,-19500000.0,413400000.0,128300000.0,-6300000.0,11400000.0,,398900000.0,67800000.0,0.0,1478700000.0,783300000.0,2850600000.0,109900000.0,250000000.0,250000000.0,,24700000.0,300400000.0,-222100000.0,237700000.0,256300000.0,,,,,,,,,,,
2005-03-31,,,127100000,103700000,806300000,288900000.0,66600000.0,-88800000.0,310500000.0,1685300000.0,10600000.0,1224300000.0,886700000.0,1434600000.0,-23200000.0,,,1542700000.0,-40000000.0,,1267500000.0,619600000.0,,517400000.0,384900000.0,-18600000.0,474500000.0,185200000.0,,324100000.0,185200000.0,66600000.0,66700000,72200000.0,,798600000.0,,8800000.0,82700000.0,212700000.0,-10500000.0,154300000.0,-827400000.0,8200000.0,,-9500000.0,432300000.0,60600000.0,60500000.0,19900000.0,,396900000.0,86600000.0,0.0,1518200000.0,967000000.0,2952800000.0,50100000.0,310500000.0,310500000.0,,23400000.0,289100000.0,-231700000.0,237700000.0,250000000.0,,,,,,,,,,,
2005-06-30,,,137000000,113100000,824000000,302200000.0,65900000.0,-75600000.0,325600000.0,1711100000.0,-2600000.0,1224300000.0,932800000.0,1467300000.0,-23200000.0,,,1587100000.0,-28800000.0,,1292500000.0,622300000.0,,521800000.0,378200000.0,6000000.0,468100000.0,189100000.0,,310200000.0,189100000.0,65900000.0,66000000,76400000.0,,778300000.0,,9300000.0,10700000.0,246200000.0,-16500000.0,309800000.0,-829700000.0,3900000.0,,-13600000.0,443000000.0,77100000.0,15100000.0,25400000.0,,394600000.0,91400000.0,0.0,1536300000.0,831900000.0,3003600000.0,60600000.0,325600000.0,325600000.0,,23900000.0,308400000.0,-255000000.0,237700000.0,310500000.0,,,,,,,,,,,
2005-09-30,,,148700000,125300000,844800000,305100000.0,76900000.0,-21300000.0,338100000.0,1675200000.0,,1237800000.0,893400000.0,1513100000.0,-24200000.0,,,1644900000.0,1000000.0,,1378200000.0,652900000.0,,539700000.0,362800000.0,-20700000.0,467100000.0,179800000.0,,314700000.0,179800000.0,76900000.0,76900000,75100000.0,,781800000.0,,9500000.0,-42700000.0,211600000.0,-17000000.0,151400000.0,-835800000.0,18500000.0,,-14500000.0,447000000.0,74600000.0,12500000.0,25700000.0,,402000000.0,102600000.0,0.0,1540300000.0,986900000.0,3053400000.0,57600000.0,338100000.0,338100000.0,,23400000.0,319000000.0,-246200000.0,237700000.0,325600000.0,,,,,,,,,,,
2005-12-31,,,128200000,102400000,810200000,285100000.0,60200000.0,-197800000.0,657800000.0,2100200000.0,,1297000000.0,875300000.0,1825600000.0,-24300000.0,,,1657200000.0,13800000.0,,1444900000.0,609600000.0,,525100000.0,374300000.0,6600000.0,895300000.0,182700000.0,,246200000.0,182700000.0,60200000.0,62100000,81000000.0,,1224900000.0,,12800000.0,366600000.0,170200000.0,-9300000.0,192000000.0,-829900000.0,-38200000.0,83400000.0,-14900000.0,460700000.0,150000000.0,319700000.0,15500000.0,,467100000.0,77600000.0,3100000.0,1719500000.0,1060400000.0,3545100000.0,140700000.0,657800000.0,657800000.0,,25800000.0,327700000.0,-199500000.0,237700000.0,338100000.0,,,,,,,,,,,
2006-03-31,,,123400000,93100000,968700000,331900000.0,37700000.0,-508100000.0,204900000.0,2470900000.0,,1536100000.0,1276200000.0,1629700000.0,-23800000.0,-177100000.0,,1679000000.0,9900000.0,,1327000000.0,782400000.0,969000000.0,636800000.0,464500000.0,-3900000.0,821300000.0,238800000.0,,373400000.0,238800000.0,37700000.0,38500000,93900000.0,,1194700000.0,,16800000.0,-30700000.0,400700000.0,-14500000.0,184500000.0,-1044700000.0,24100000.0,,-26600000.0,548500000.0,85200000.0,-452900000.0,12400000.0,,491400000.0,50900000.0,0.0,2168200000.0,523300000.0,3797900000.0,70700000.0,204900000.0,204900000.0,,30300000.0,411000000.0,-188000000.0,237700000.0,657800000.0,,,,,,,,,,,
2006-06-30,,,163100000,132100000,1017900000,376700000.0,74700000.0,-41800000.0,207100000.0,2438300000.0,,1567200000.0,1199100000.0,1613300000.0,-23500000.0,-24000000.0,,1745100000.0,9800000.0,,1407000000.0,751200000.0,993900000.0,641200000.0,433900000.0,7500000.0,821000000.0,244600000.0,,418200000.0,244600000.0,74700000.0,75000000,83400000.0,,1239200000.0,,18400000.0,-74600000.0,345100000.0,-24100000.0,221400000.0,-1073700000.0,10000000.0,,-12700000.0,571600000.0,117300000.0,2200000.0,27000000.0,,493500000.0,102000000.0,0.0,2232000000.0,523200000.0,3845300000.0,93200000.0,207100000.0,207100000.0,,31000000.0,420100000.0,-159400000.0,237700000.0,204900000.0,,,,,,,,,,,
2006-09-30,,,175900000,145900000,1012700000,377800000.0,90500000.0,-46400000.0,241300000.0,2536800000.0,,1552800000.0,1265000000.0,1725500000.0,-24300000.0,-100000.0,,1816200000.0,-4100000.0,,1501100000.0,763800000.0,1083600000.0,634900000.0,507800000.0,-800000.0,823300000.0,231900000.0,,448500000.0,231900000.0,90500000.0,90200000,101200000.0,,1271800000.0,,17600000.0,-37600000.0,322400000.0,-21200000.0,202200000.0,-1054800000.0,11900000.0,,-16300000.0,619200000.0,117300000.0,34200000.0,22900000.0,,498000000.0,113100000.0,0.0,2312400000.0,528600000.0,4037900000.0,96100000.0,241300000.0,241300000.0,,30000000.0,434800000.0,-149100000.0,237700000.0,207100000.0,,,,,,,,,,,
2006-12-31,,,162100000,132200000,1019300000,372100000.0,86600000.0,-30000000.0,176600000.0,2383400000.0,,1429200000.0,1251100000.0,1638500000.0,-24500000.0,-400000.0,,1883600000.0,-50000000.0,,1552000000.0,749600000.0,1100200000.0,647200000.0,485900000.0,-9600000.0,679200000.0,239900000.0,,385900000.0,239900000.0,86600000.0,87000000,89200000.0,,1132300000.0,,16500000.0,-155100000.0,320000000.0,-20700000.0,116000000.0,-869800000.0,-40100000.0,67200000.0,-15700000.0,598900000.0,119300000.0,-64700000.0,14100000.0,,559400000.0,101100000.0,0.0,2296900000.0,521300000.0,3935400000.0,98600000.0,176600000.0,176600000.0,,29900000.0,445200000.0,-182700000.0,233900000.0,241300000.0,,,,,,,,,,,
2007-03-31,,,173500000,136300000,1062100000,395300000.0,67600000.0,-565900000.0,210800000.0,3074200000.0,,1430000000.0,1295900000.0,1741600000.0,-24900000.0,-6800000.0,,1837000000.0,-15000000.0,,1566200000.0,803400000.0,1376700000.0,666800000.0,501400000.0,1700000.0,1209200000.0,259000000.0,,569100000.0,259000000.0,67600000.0,67600000,111700000.0,,1778300000.0,59500000.0,21400000.0,505000000.0,332100000.0,-26200000.0,142100000.0,-861800000.0,-60400000.0,,-23900000.0,615700000.0,93800000.0,34200000.0,24600000.0,,568200000.0,92200000.0,0.0,2898800000.0,811800000.0,4640400000.0,67600000.0,210800000.0,210800000.0,,37200000.0,462400000.0,-840700000.0,233900000.0,176600000.0,,,,,,,,,,,
2007-06-30,,,204600000,163900000,1123000000,432100000.0,85300000.0,-43400000.0,225700000.0,3076100000.0,,1427600000.0,1329400000.0,1777600000.0,-24600000.0,-100100000.0,,1905100000.0,-27500000.0,,1580900000.0,854400000.0,1465000000.0,690900000.0,476100000.0,-4300000.0,1211100000.0,268200000.0,,535600000.0,268200000.0,85300000.0,85300000,93100000.0,,1746700000.0,26300000.0,21100000.0,-51300000.0,382100000.0,-17300000.0,131000000.0,-865000000.0,-1000000.0,,-27700000.0,604400000.0,102100000.0,14900000.0,30700000.0,,562600000.0,116000000.0,0.0,2879400000.0,720800000.0,4657000000.0,84800000.0,225700000.0,225700000.0,,40700000.0,471200000.0,-142300000.0,233900000.0,210800000.0,,,,,,,,,,,
2007-09-30,,,216800000,174600000,1131300000,431100000.0,91400000.0,-69100000.0,280600000.0,3170300000.0,,1448600000.0,1389800000.0,1911100000.0,-25400000.0,0.0,,1974100000.0,-6200000.0,,1695100000.0,906200000.0,1531400000.0,700200000.0,501900000.0,12300000.0,1212200000.0,256500000.0,,568300000.0,256500000.0,91400000.0,91400000,99800000.0,,1780500000.0,4100000.0,21300000.0,-8400000.0,396000000.0,-11500000.0,131100000.0,-882300000.0,0.0,,-28800000.0,624500000.0,130300000.0,54900000.0,34200000.0,,566300000.0,125600000.0,0.0,2954300000.0,725500000.0,4865400000.0,118800000.0,280600000.0,280600000.0,,42200000.0,491900000.0,-99400000.0,233900000.0,225700000.0,,,,,,,,,,,
2007-12-31,,,201100000,159000000,1167400000,433700000.0,92300000.0,-38500000.0,240400000.0,3051400000.0,,1459300000.0,1277500000.0,1768400000.0,-24900000.0,-100000000.0,,2045500000.0,32600000.0,,1728500000.0,848400000.0,1537700000.0,733700000.0,476100000.0,-14800000.0,1212100000.0,274700000.0,,480100000.0,274700000.0,92300000.0,92300000,87000000.0,,1773900000.0,6600000.0,21400000.0,-234700000.0,292800000.0,-31900000.0,189600000.0,-890000000.0,-12400000.0,81700000.0,-22100000.0,567300000.0,217900000.0,-40200000.0,25000000.0,,569300000.0,117300000.0,0.0,3011500000.0,714900000.0,4779900000.0,186000000.0,240400000.0,240400000.0,,42100000.0,508600000.0,-46100000.0,233900000.0,280600000.0,,,,,,,,,,,
2008-03-31,,,176300000,135500000,1096900000,415000000.0,68000000.0,-21600000.0,324800000.0,3238100000.0,,1485200000.0,1429500000.0,1899200000.0,-24300000.0,-102400000.0,,2089200000.0,-4400000.0,,1716600000.0,891000000.0,1561300000.0,681900000.0,479600000.0,4000000.0,1204000000.0,279500000.0,,604600000.0,279500000.0,68000000.0,68000000,91800000.0,,1808600000.0,2900000.0,19400000.0,-9200000.0,417900000.0,-25100000.0,201200000.0,-905700000.0,-4000000.0,,-24000000.0,591600000.0,107700000.0,84400000.0,25100000.0,,579500000.0,93100000.0,0.0,3055500000.0,713500000.0,4954700000.0,82600000.0,324800000.0,324800000.0,,40800000.0,532000000.0,-8100000.0,233900000.0,240400000.0,,,,,,,,,,,
2008-06-30,,,199200000,158700000,1154200000,441900000.0,79600000.0,-48200000.0,384200000.0,3275200000.0,,1489500000.0,1485700000.0,2052800000.0,-24300000.0,100000.0,,2147900000.0,-33300000.0,,1791300000.0,928100000.0,1547800000.0,712300000.0,472600000.0,4700000.0,1197800000.0,283200000.0,,591700000.0,283200000.0,79600000.0,75700000,177200000.0,,1789500000.0,7100000.0,21500000.0,25300000.0,464700000.0,-28500000.0,207300000.0,-917000000.0,-3800000.0,,-38100000.0,563300000.0,83500000.0,59400000.0,27100000.0,,572500000.0,102800000.0,18800000.0,3013700000.0,686100000.0,5066500000.0,55000000.0,384200000.0,384200000.0,,40500000.0,529600000.0,500000.0,233900000.0,324800000.0,,,,,,,,,,,
2008-09-30,,,203600000,156400000,1119700000,431400000.0,164500000.0,-186200000.0,299300000.0,3249800000.0,,1477400000.0,1498800000.0,1848500000.0,-25200000.0,0.0,,2288900000.0,40100000.0,,1871500000.0,884700000.0,1664700000.0,688300000.0,516400000.0,15800000.0,1194400000.0,275000000.0,,556600000.0,275000000.0,164500000.0,78400000,93100000.0,,1751000000.0,7400000.0,21000000.0,-54100000.0,456200000.0,-28300000.0,197200000.0,-888700000.0,-4000000.0,,-33500000.0,571400000.0,165900000.0,-84900000.0,26200000.0,,588700000.0,104600000.0,2400000.0,3272800000.0,822200000.0,5121300000.0,137600000.0,299300000.0,299300000.0,,47200000.0,523800000.0,-69800000.0,233900000.0,384200000.0,,,,,,,,,,,
2008-12-31,,,-8200000,13600000,1078600000,392100000.0,1200000.0,-208600000.0,211600000.0,3191200000.0,,1458000000.0,1197200000.0,1499300000.0,-25200000.0,-1000000.0,,2269500000.0,31100000.0,,1688000000.0,682200000.0,1747400000.0,686500000.0,508000000.0,3000000.0,1419500000.0,378500000.0,,455000000.0,256700000.0,1200000.0,5900000,55900000.0,,1994000000.0,1700000.0,20100000.0,-10200000.0,227700000.0,-58900000.0,195800000.0,-878200000.0,15500000.0,119500000.0,9600000.0,514700000.0,159500000.0,-87700000.0,-1000000.0,,579800000.0,4900000.0,0.0,3379900000.0,856900000.0,4879200000.0,100600000.0,211600000.0,211600000.0,,54500000.0,461500000.0,-151400000.0,233900000.0,299300000.0,,,,,,,,,,,
2009-03-31,,,117700000,108400000,913000000,361100000.0,37700000.0,-26900000.0,128000000.0,3017500000.0,,1457900000.0,1098100000.0,1391100000.0,-25300000.0,-4400000.0,,2288000000.0,-82100000.0,,1687000000.0,,1749200000.0,551900000.0,482200000.0,0.0,1385400000.0,252700000.0,,534000000.0,247600000.0,37700000.0,38300000,100300000.0,-8500000.0,1919400000.0,0.0,17000000.0,-54400000.0,215100000.0,-21700000.0,196400000.0,-891800000.0,0.0,,-39400000.0,503700000.0,3600000.0,-83600000.0,13700000.0,-6000000.0,566100000.0,52700000.0,0.0,3332600000.0,820900000.0,4723700000.0,-18100000.0,128000000.0,128000000.0,,48000000.0,400800000.0,-172800000.0,230900000.0,211600000.0,,,,,,,,,,,
2009-06-30,,,163800000,111300000,919200000,366600000.0,69500000.0,-24700000.0,156300000.0,2929800000.0,,1483400000.0,1118300000.0,1375900000.0,-25300000.0,-3900000.0,,2333700000.0,66500000.0,,1795700000.0,,1790500000.0,552600000.0,476200000.0,0.0,1276900000.0,255300000.0,,534600000.0,253200000.0,69500000.0,72000000,98200000.0,-53100000.0,1811500000.0,7600000.0,16200000.0,-23500000.0,271400000.0,-25100000.0,199200000.0,-909500000.0,4000000.0,,2700000.0,466500000.0,68100000.0,28300000.0,26700000.0,300000.0,573900000.0,98700000.0,0.0,3373800000.0,810200000.0,4749700000.0,43000000.0,156300000.0,156300000.0,,48900000.0,370700000.0,-123700000.0,230900000.0,128000000.0,,,,,,,,,,,
2009-09-30,,,146700000,101400000,935500000,386400000.0,60400000.0,-33700000.0,207400000.0,2867600000.0,28300000.0,1492600000.0,1238600000.0,1405100000.0,-26300000.0,-3900000.0,,2374700000.0,32400000.0,,1910600000.0,,1821100000.0,549100000.0,502900000.0,0.0,1086600000.0,285000000.0,,542400000.0,251400000.0,60400000.0,62100000,109700000.0,-59300000.0,1629000000.0,27200000.0,15000000.0,-91500000.0,363500000.0,-18400000.0,197400000.0,-920400000.0,-65200000.0,,-6600000.0,437500000.0,176300000.0,51100000.0,17700000.0,-15300000.0,572200000.0,79800000.0,0.0,3397600000.0,806900000.0,4802700000.0,157900000.0,207400000.0,207400000.0,,51900000.0,372200000.0,-87000000.0,230900000.0,156300000.0,,,,,,,,,,,
2009-12-31,,,118400000,29900000,969400000,394200000.0,56700000.0,-29900000.0,400700000.0,2757600000.0,,1494500000.0,1192000000.0,1411900000.0,-26700000.0,9600000.0,,2295500000.0,158800000.0,,1986100000.0,518200000.0,1818400000.0,575200000.0,483500000.0,-18000000.0,1084700000.0,364300000.0,,360500000.0,265000000.0,56700000.0,55700000,39800000.0,-63500000.0,1565600000.0,26400000.0,15000000.0,-68600000.0,298400000.0,-28200000.0,186500000.0,-918600000.0,-14400000.0,120400000.0,36200000.0,366200000.0,291400000.0,193300000.0,-3600000.0,-4200000.0,575900000.0,52100000.0,0.0,3357200000.0,776400000.0,4769100000.0,263200000.0,400700000.0,400700000.0,,51300000.0,410100000.0,-76500000.0,230900000.0,207400000.0,,,,,,,,,,,
2010-03-31,,-16100000.0,183600000,131100000,1262000000,497500000.0,70100000.0,-29300000.0,1597400000.0,8394500000.0,19900000.0,,3158900000.0,4983900000.0,-34300000.0,-3900000.0,,2160800000.0,-90400000.0,,6513600000.0,,5282700000.0,764500000.0,1521400000.0,927300000.0,2743400000.0,366400000.0,,2492200000.0,333500000.0,70100000.0,70100000,523500000.0,-200800000.0,5235600000.0,14000000.0,18100000.0,1166700000.0,708800000.0,-22100000.0,728800000.0,,251600000.0,620700000.0,-7200000.0,1397600000.0,59300000.0,1196700000.0,35600000.0,-7200000.0,1030100000.0,105800000.0,0.0,9949000000.0,2907400000.0,14932900000.0,37200000.0,1505400000.0,1505400000.0,30000000.0,59700000.0,928700000.0,-117600000.0,427200000.0,400700000.0,,,,,,,,,,,
2010-06-30,,0.0,-1083000000,-1175700000,919200000,892700000.0,206100000.0,903400000.0,1717600000.0,7361100000.0,-30600000.0,,3074700000.0,4872400000.0,-54600000.0,-6000000.0,,2152500000.0,-20000000.0,,6609200000.0,,5039200000.0,1472900000.0,1323900000.0,0.0,2318700000.0,622000000.0,,1967700000.0,568500000.0,206100000.0,206600000,428800000.0,-800000.0,4286400000.0,346900000.0,26800000.0,-1031400000.0,771300000.0,-35100000.0,345000000.0,,-27400000.0,393700000.0,-7400000.0,1295200000.0,248200000.0,120200000.0,32100000.0,-10900000.0,1067000000.0,238700000.0,0.0,9123200000.0,2672000000.0,13995600000.0,213100000.0,1598400000.0,1598400000.0,15800000.0,92700000.0,979500000.0,-384400000.0,440700000.0,1597400000.0,,,,,,,,,,,
2010-09-30,13500000.0,0.0,341800000,255400000,2369100000,874200000.0,164600000.0,-506500000.0,1835800000.0,7935100000.0,101600000.0,,3157100000.0,5102300000.0,-56300000.0,0.0,,2219900000.0,-72800000.0,,6909200000.0,,5366800000.0,1494900000.0,1415200000.0,0.0,2719200000.0,618800000.0,,2058800000.0,574600000.0,164600000.0,164500000,370200000.0,-900000.0,4778000000.0,14300000.0,29200000.0,344900000.0,727500000.0,-45900000.0,373100000.0,,4900000.0,433400000.0,-3300000.0,1396800000.0,279800000.0,118200000.0,60900000.0,-460600000.0,1141800000.0,225400000.0,0.0,9770400000.0,2888700000.0,14872700000.0,233900000.0,1635900000.0,1635900000.0,28200000.0,86400000.0,1014400000.0,-174800000.0,440700000.0,1717600000.0,,,,,,,,,,,
2010-12-31,21700000.0,-12900000.0,311500000,232700000,2412900000,869600000.0,137800000.0,-155900000.0,1745400000.0,8069700000.0,24300000.0,2187000000.0,2742200000.0,4815600000.0,-56400000.0,-2700000.0,,2301800000.0,105600000.0,,7017000000.0,1411500000.0,5941900000.0,1543300000.0,1325900000.0,1063500000.0,3018100000.0,636900000.0,,765500000.0,617700000.0,137800000.0,137800000,157100000.0,-576900000.0,5327500000.0,20900000.0,34700000.0,-92100000.0,417700000.0,,343200000.0,-1020500000.0,-50300000.0,901100000.0,-34600000.0,1272000000.0,351900000.0,109500000.0,29600000.0,-71600000.0,1166500000.0,166900000.0,0.0,10323800000.0,2872200000.0,15139400000.0,166400000.0,1745400000.0,1745400000.0,0.0,109900000.0,998600000.0,-116300000.0,440700000.0,1635900000.0,,,,,,,,,,,
2011-03-31,,-22700000.0,328200000,224300000,2380700000,882500000.0,158700000.0,-114600000.0,1883500000.0,8370200000.0,-71900000.0,,2992100000.0,5174500000.0,-68600000.0,-700000.0,,2392500000.0,-70300000.0,,7333400000.0,,6189600000.0,1498200000.0,1268000000.0,0.0,3008500000.0,658200000.0,,2369600000.0,605700000.0,158700000.0,158400000,329600000.0,-500000.0,5378100000.0,55400000.0,34600000.0,132300000.0,553500000.0,-70100000.0,374100000.0,,4600000.0,919900000.0,-13300000.0,1413600000.0,120400000.0,138100000.0,23100000.0,-44500000.0,1144900000.0,181500000.0,0.0,10581500000.0,2872900000.0,15756000000.0,50300000.0,1883500000.0,1883500000.0,0.0,103900000.0,1170600000.0,33300000.0,440700000.0,1745400000.0,,,,,,,,,,,
2011-06-30,,-49000000.0,366900000,273100000,2623200000,967400000.0,197300000.0,-204500000.0,1915000000.0,8449700000.0,247600000.0,,3378700000.0,5339000000.0,-68900000.0,-5400000.0,,2521400000.0,-5400000.0,,7531400000.0,1624600000.0,6248700000.0,1655800000.0,1166900000.0,-101000000.0,2729000000.0,694300000.0,,2342000000.0,634500000.0,197300000.0,197300000,351000000.0,-400900000.0,5071000000.0,30000000.0,34100000.0,58700000.0,943900000.0,-67900000.0,414000000.0,,15100000.0,925600000.0,-21100000.0,1448400000.0,177300000.0,31500000.0,27900000.0,-35600000.0,1186400000.0,225200000.0,0.0,10694500000.0,2845400000.0,16033500000.0,109400000.0,1915000000.0,1915000000.0,0.0,93800000.0,1267900000.0,78400000.0,440700000.0,1883500000.0,,,,,,,,,,,
2011-09-30,15900000.0,16300000.0,340200000,239900000,2636400000,974400000.0,154600000.0,-1026500000.0,851900000.0,9381300000.0,101700000.0,,3810300000.0,4737300000.0,-69100000.0,,,2609800000.0,-45000000.0,0.0,7038000000.0,1836900000.0,6978800000.0,1662000000.0,1345100000.0,101000000.0,2738700000.0,734500000.0,,2832300000.0,644600000.0,154600000.0,155300000,443900000.0,-1800000.0,5571000000.0,17000000.0,34900000.0,-193600000.0,1078200000.0,-58400000.0,377900000.0,,-92300000.0,1047000000.0,-24300000.0,1604600000.0,157000000.0,-1063100000.0,33400000.0,-1069100000.0,1225800000.0,188700000.0,0.0,11745700000.0,3163200000.0,16483000000.0,98600000.0,851900000.0,851900000.0,,100300000.0,1387000000.0,-181600000.0,440700000.0,1915000000.0,,,,,,,,,,,
2011-12-31,20300000.0,19400000.0,333200000,226800000,2736100000,969200000.0,164000000.0,-63300000.0,906900000.0,8882200000.0,760300000.0,2449500000.0,3268500000.0,4322700000.0,-69300000.0,,,2707300000.0,123800000.0,-4200000.0,7003600000.0,1452900000.0,6920100000.0,1766900000.0,1429300000.0,26300000.0,2925800000.0,742400000.0,,1058800000.0,663900000.0,164000000.0,180200000,215000000.0,-199400000.0,5613700000.0,17200000.0,36700000.0,-413600000.0,526600000.0,-105700000.0,338300000.0,-1198600000.0,5400000.0,905000000.0,-12300000.0,1438600000.0,544200000.0,57600000.0,4200000.0,-30400000.0,1250900000.0,184400000.0,0.0,11626300000.0,3117000000.0,15949000000.0,438500000.0,906900000.0,906900000.0,,112100000.0,1312600000.0,-349200000.0,440700000.0,851900000.0,,,,,,,,,,,
2012-03-31,,,342100000,226300000,2652900000,986000000.0,121800000.0,-174300000.0,883600000.0,9088700000.0,-117000000.0,,3437100000.0,4603300000.0,-69900000.0,-10900000.0,,2762200000.0,-152200000.0,,7203100000.0,1725800000.0,7065200000.0,1666900000.0,1285900000.0,0.0,2905700000.0,759700000.0,,2745900000.0,679000000.0,121800000.0,121100000,404200000.0,196800000.0,5651600000.0,64600000.0,33900000.0,183300000.0,733700000.0,-61500000.0,300800000.0,,-8200000.0,951800000.0,-37400000.0,1589700000.0,-32300000.0,-23300000.0,36600000.0,-112800000.0,1268200000.0,157700000.0,0.0,11747000000.0,3112800000.0,16350300000.0,-93800000.0,883600000.0,883600000.0,,115800000.0,1417500000.0,-272300000.0,440700000.0,906900000.0,,,,,,,,,,,
2012-06-30,,,347100000,261400000,2814200000,1022400000.0,154800000.0,-578600000.0,577800000.0,9458200000.0,-4500000.0,,3771100000.0,4305800000.0,-68900000.0,-206900000.0,,2850900000.0,40200000.0,,6844400000.0,1675800000.0,7264100000.0,1791800000.0,1328600000.0,0.0,2924500000.0,761000000.0,,2762600000.0,670000000.0,154800000.0,154500000,477300000.0,271000000.0,5687100000.0,10900000.0,32300000.0,-26400000.0,1005500000.0,-109000000.0,302400000.0,,-21600000.0,993200000.0,-23300000.0,1574900000.0,299200000.0,-305800000.0,51300000.0,-475900000.0,1295200000.0,205800000.0,0.0,12044600000.0,3182900000.0,16350400000.0,190200000.0,577800000.0,577800000.0,5000000.0,109000000.0,1437000000.0,-547600000.0,442300000.0,883600000.0,,,,,,,,,,,
2012-09-30,,,283700000,231300000,2786700000,1009500000.0,115200000.0,-193100000.0,769500000.0,9850300000.0,104400000.0,,4670300000.0,4753900000.0,-82500000.0,0.0,,2886900000.0,-174000000.0,,7204400000.0,1829900000.0,7528700000.0,1777200000.0,1635800000.0,0.0,2728900000.0,778200000.0,,2451100000.0,655700000.0,115200000.0,115000000,452500000.0,-1689800000.0,5180000000.0,27400000.0,34100000.0,233600000.0,1545300000.0,-89000000.0,280300000.0,,-67200000.0,1002700000.0,-53400000.0,1702000000.0,151200000.0,191700000.0,28800000.0,-106400000.0,1385500000.0,143800000.0,0.0,12360300000.0,3165800000.0,17114200000.0,62200000.0,769500000.0,769500000.0,4800000.0,105800000.0,1489200000.0,-270000000.0,442300000.0,577800000.0,,,,,,,,,,,
2012-12-31,,,420700000,306000000,2668500000,948200000.0,492100000.0,1122900000.0,716000000.0,8964300000.0,-38700000.0,2696500000.0,2919800000.0,4098200000.0,-82700000.0,-856000000.0,220000000.0,3299500000.0,338500000.0,-42000000.0,6667300000.0,1538200000.0,7021100000.0,1720300000.0,1527900000.0,6800000.0,3526500000.0,642200000.0,155800000.0,2518000000.0,642200000.0,492100000.0,130500000,394000000.0,-200300000.0,6044500000.0,23500000.0,39100000.0,-1724500000.0,11500000.0,-126500000.0,304000000.0,-1362800000.0,-67700000.0,946900000.0,-141400000.0,1316600000.0,548100000.0,-53500000.0,-2000000.0,-12200000.0,1333700000.0,128500000.0,30300000.0,11593400000.0,2934600000.0,15691600000.0,421600000.0,716000000.0,716000000.0,,114700000.0,1350100000.0,-388000000.0,442300000.0,769500000.0,,,,,,,,,,,
