date,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyChangeInInventory,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyCashAndCashEquivalents,quarterlyBasicEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,quarterlySaleOfInvestment,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyEbitda,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyAccumulatedDepreciation,quarterlyDilutedAverageShares,quarterlyOtherNonCashItems,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyNetPPE,quarterlyNonCurrentDeferredRevenue,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyDilutedEPS,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyOtherIncomeExpense,quarterlyGrossProfit,quarterlyInventory,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,quarterlyResearchAndDevelopment,quarterlyStockBasedCompensation
2015-06-30,15537000000,-489000000.0,-197000000.0,7593000000.0,-26000000.0,3471000000,573000000.0,1560000000.0,4.8,2135000000,-35000000.0,,10049000000.0,5522000000,0.0,193333333.0,775000000.0,3615000000.0,-3477000000.0,,1390000000.0,2554000000,9624000000,1567000000,-146000000.0,193333333.0,29000000.0,2677000000.0,112000000.0,12277000000,7983000000,14654000000.0,701000000.0,1956000000.0,,501000000.0,1438000000.0,501000000.0,,414000000.0,14508000000,461000000.0,45000000,575000000.0,4586000000,,4425000000.0,1002000000.0,30971000000,22988000000,4.8,569000000.0,-800000000.0,1244000000,7000000.0,937000000,928000000,1033000000.0,2821000000,2987000000,83000000.0,-489000000.0,-97000000,5038000000,731000000.0,887000000.0,-3959000000.0,928000000,736000000.0,-32000000.0,21000000.0,344000000.0,355000000.0,15098000000,-824000000.0,,
2015-09-30,16318000000,-495000000.0,-505000000.0,7550000000.0,-1527000000.0,3659000000,553000000.0,644000000.0,4.15,1819000000,-166000000.0,,10049000000.0,7384000000,0.0,193012048.0,887000000.0,3615000000.0,-1512000000.0,,701000000.0,2625000000,10094000000,1511000000,-159000000.0,193012048.0,236000000.0,1051000000.0,-243000000.0,14503000000,9666000000,16054000000.0,640000000.0,2757000000.0,,438000000.0,1238000000.0,438000000.0,,-1562000000.0,15895000000,445000000.0,43000000,1175000000.0,4924000000,,4772000000.0,1271000000.0,34026000000,24360000000,4.15,552000000.0,-461000000.0,1351000000,8000000.0,800000000,801000000,1164000000.0,2887000000,3221000000,223000000.0,-495000000.0,-94000000,5170000000,2229000000.0,644000000.0,-1999000000.0,801000000,725000000.0,-153000000.0,33000000.0,369000000.0,384000000.0,17390000000,1000000.0,,
2015-12-31,17194000000,21000000.0,-1282000000.0,7659000000.0,40000000.0,4053000000,477000000.0,870000000.0,,2300000000,-239000000.0,,10580000000.0,9873000000,5000000.0,,644000000.0,3615000000.0,-2372000000.0,,568000000.0,3588000000,11906000000,2072000000,-34838000000.0,,490000000.0,1928000000.0,226000000.0,16914000000,11492000000,52801000000.0,439000000.0,3403000000.0,,203000000.0,860000000.0,203000000.0,,-560000000.0,17963000000,457000000.0,53000000,1430000000.0,5781000000,,5663000000.0,112000000.0,38465000000,26973000000,,1449000000.0,-444000000.0,1221000000,101000000.0,657000000,646000000,1284000000.0,3941000000,3451000000,1444000000.0,21000000.0,-302000000,6125000000,2193000000.0,870000000.0,-2332000000.0,646000000,973000000.0,-233000000.0,32000000.0,332000000.0,550000000.0,20855000000,-26000000.0,,
2016-03-31,18241000000,951000000.0,-1656000000.0,7660000000.0,-620000000.0,4328000000,411000000.0,657000000.0,4.75,1484000000,-1772000000.0,951000000.0,10702000000.0,10768000000,225000000.0,193831921.0,870000000.0,3615000000.0,-2211000000.0,,-445000000.0,3199000000,12455000000,2292000000,-281000000.0,193831921.0,232000000.0,1435000000.0,-213000000.0,18163000000,12599000000,19407000000.0,713000000.0,4328000000.0,,505000000.0,1440000000.0,505000000.0,,-1612000000.0,19126000000,449000000.0,54000000,827000000.0,5835000000,,6934000000.0,78000000.0,40843000000,28244000000,4.75,1511000000.0,-776000000.0,1478000000,7000000.0,935000000,925000000,1375000000.0,3946000000,3412000000,384000000.0,,-522000000,6620000000,2803000000.0,657000000.0,-1251000000.0,925000000,1134000000.0,-351000000.0,35000000.0,146000000.0,462000000.0,22109000000,-1000000.0,,
2016-06-30,17074000000,186000000.0,-719000000.0,7618000000.0,320000000.0,4748000000,385000000.0,489000000.0,4.15,1240000000,742000000.0,186000000.0,12138000000.0,10030000000,485000000.0,192771084.0,657000000.0,3615000000.0,-2843000000.0,,705000000.0,3212000000,12951000000,2108000000,-400000000.0,192771084.0,388000000.0,1776000000.0,-168000000.0,21099000000,12559000000,20775000000.0,568000000.0,1725000000.0,,433000000.0,1235000000.0,433000000.0,,-1533000000.0,20375000000,458000000.0,25000000,751000000.0,6095000000,,7731000000.0,168000000.0,41677000000,29118000000,4.15,348000000.0,-1067000000.0,1590000000,6000000.0,802000000,800000000,1519000000.0,2991000000,6398000000,458000000.0,,-487000000,6856000000,2469000000.0,489000000.0,-2656000000.0,800000000,-1338000000.0,-316000000.0,33000000.0,85000000.0,601000000.0,24090000000,-700000000.0,,
2016-09-30,17843000000,2000000.0,-467000000.0,7576000000.0,199000000.0,4692000000,451000000.0,369000000.0,3.85,1149000000,-1390000000.0,2000000.0,12161000000.0,9256000000,174000000.0,193766234.0,489000000.0,3615000000.0,-3071000000.0,,-202000000.0,3316000000,13412000000,2203000000,-463000000.0,193766234.0,535000000.0,3148000000.0,-120000000.0,21563000000,12398000000,22456000000.0,595000000.0,2471000000.0,,408000000.0,1166000000.0,408000000.0,,-258000000.0,21993000000,448000000.0,23000000,780000000.0,6517000000,,7982000000.0,1587000000.0,42995000000,30597000000,3.85,392000000.0,77000000.0,1534000000,7000000.0,758000000,746000000,1591000000.0,3053000000,7981000000,559000000.0,,-565000000,6895000000,2243000000.0,369000000.0,-3066000000.0,746000000,-503000000.0,-522000000.0,32000000.0,86000000.0,524000000.0,24616000000,-1299000000.0,,
2016-12-31,19336000000,0.0,69000000.0,7592000000.0,938000000.0,5009000000,443000000.0,3945000000.0,,5696000000,-2089000000.0,,12150000000.0,8594000000,0.0,,369000000.0,3615000000.0,-3214000000.0,,2770000000.0,4438000000,14422000000,2887000000,-350000000.0,,566000000.0,5006000000.0,3576000000.0,16511000000,15562000000,23515000000.0,724000000.0,3975000000.0,,248000000.0,1758000000.0,248000000.0,,564000000.0,23165000000,445000000.0,25000000,1751000000.0,6526000000,,7577000000.0,1610000000.0,47914000000,32352000000,,8646000000.0,1792000000.0,1380000000,6000000.0,1510000000,1504000000,1713000000.0,11525000000,3266000000,967000000.0,,-567000000,7896000000,1278000000.0,3945000000.0,-4367000000.0,1504000000,-684000000.0,-384000000.0,33000000.0,347000000.0,569000000.0,28036000000,0.0,,
2017-03-31,21270000000,0.0,-822000000.0,7387000000.0,27000000.0,5105000000,1067000000.0,1584000000.0,10.1,5886000000,-2728000000.0,,12132000000.0,8659000000,0.0,193831921.0,3945000000.0,3615000000.0,-2626000000.0,,-2727000000.0,5060000000,14726000000,3320000000,-426000000.0,193831921.0,154000000.0,5568000000.0,-2361000000.0,15973000000,16308000000,23952000000.0,1625000000.0,5930000000.0,,1051000000.0,3017000000.0,1051000000.0,,534000000.0,23526000000,437000000.0,27000000,4302000000.0,6301000000,,8063000000.0,52000000.0,48870000000,32562000000,10.1,8420000000.0,2942000000.0,1573000000,6000000.0,1966000000,1955000000,1673000000.0,11113000000,788000000,370000000.0,-2528000000.0,-77000000,8425000000,1229000000.0,1584000000.0,-5150000000.0,1955000000,782000000.0,-322000000.0,40000000.0,316000000.0,310000000.0,27086000000,0.0,,
2017-06-30,22999000000,2000000.0,-92000000.0,7379000000.0,-18000000.0,5240000000,1061000000.0,3490000000.0,8.55,5112000000,-660000000.0,,16176000000.0,9788000000,81000000.0,194152047.0,1584000000.0,3615000000.0,-2645000000.0,,-653000000.0,4575000000,15818000000,3313000000,-452000000.0,194152047.0,372000000.0,5238000000.0,1906000000.0,17912000000,15285000000,25179000000.0,1861000000.0,3615000000.0,,901000000.0,2574000000.0,901000000.0,,764000000.0,24727000000,416000000.0,36000000,1622000000.0,7265000000,2000000.0,7854000000.0,594000000.0,52166000000,36881000000,8.55,7844000000.0,2593000000.0,1618000000,7000000.0,1673000000,1660000000,1719000000.0,10616000000,1604000000,282000000.0,-134000000.0,-642000000,8553000000,1251000000.0,3490000000.0,-2770000000.0,1660000000,812000000.0,-120000000.0,48000000.0,3532000000.0,242000000.0,28528000000,-17000000.0,,
2017-09-30,25063000000,0.0,-181000000.0,7192000000.0,-710000000.0,5397000000,818000000.0,6197000000.0,10.45,8138000000,-384000000.0,,16214000000.0,10441000000,152000000.0,193831921.0,3490000000.0,3615000000.0,-3277000000.0,,1852000000.0,5186000000,16719000000,3410000000,-489000000.0,193831921.0,278000000.0,4762000000.0,2707000000.0,20515000000,19125000000,26822000000.0,2491000000.0,5641000000.0,0.0,1095000000.0,3151000000.0,1095000000.0,,-663000000.0,26333000000,409000000.0,46000000,1941000000.0,7912000000,2000000.0,7824000000.0,1355000000.0,58035000000,38910000000,10.45,8995000000.0,1485000000.0,1702000000,7000000.0,2056000000,2026000000,1741000000.0,11771000000,2816000000,294000000.0,-609000000.0,-176000000,8807000000,1951000000.0,6197000000.0,-3878000000.0,2026000000,373000000.0,-311000000.0,43000000.0,4136000000.0,188000000.0,32286000000,-1000000.0,,
2017-12-31,23086000000,,-977000000.0,7098000000.0,83000000.0,5928000000,515000000.0,2831000000.0,,6317000000,-62000000.0,,12248000000.0,11483000000,0.0,,6197000000.0,3615000000.0,-3150000000.0,,-4768000000.0,6231000000,17923000000,3508000000,-45624000000.0,,361000000.0,3764000000.0,-3366000000.0,21987000000,18238000000,74162000000.0,2748000000.0,7630000000.0,0.0,855000000.0,2884000000.0,855000000.0,,-1906000000.0,28538000000,425000000.0,85000000,3486000000.0,8487000000,2000000.0,8636000000.0,2051000000.0,57588000000,39350000000,,9041000000.0,614000000.0,1395000000,220000000.0,2029000000,1989000000,1795000000.0,11722000000,3194000000,1552000000.0,644000000.0,-414000000,9436000000,1854000000.0,2831000000.0,-2496000000.0,1989000000,-900000000.0,,53000000.0,2658000000.0,48000000.0,33709000000,-4174000000.0,,
2018-03-31,127211000000,,-2063000000.0,42351000000.0,-56000000.0,10558000000,677000000.0,7849000000.0,8.05,10911000000,-660000000.0,1015000000.0,6665000000.0,15754000000,,430737602.0,4414000000.0,4800000000.0,-6324000000.0,,-3722000000.0,10109000000,30698000000,7441000000,-55143000000.0,430737602.0,1838000000.0,9200000000.0,3022000000.0,53489000000,26427000000,141775000000.0,4995000000.0,6778000000.0,,1382000000.0,4863000000.0,1382000000.0,,-2009000000.0,86632000000,267000000.0,214000000,3062000000.0,12699000000,63817000000.0,45000000.0,1679000000.0,223134000000,196707000000,8.05,19901000000.0,2876000000.0,2242000000,330000000.0,3481000000,3460000000,4611000000.0,40393000000,25965000000,635000000.0,,-2234000000,17999000000,2013000000.0,7849000000.0,-2456000000.0,3460000000,1154000000.0,,51000000.0,2948000000.0,16582000000.0,93882000000,-23951000000.0,,
2018-06-30,119869000000,,-1899000000.0,42024000000.0,-389000000.0,11768000000,1082000000.0,6958000000.0,-19.45,11263000000,-1844000000.0,480000000.0,11173000000.0,18943000000,,430737602.0,7849000000.0,4800000000.0,-7933000000.0,,-1841000000.0,-6109000000,33481000000,7020000000,-12377000000.0,430737602.0,16718000000.0,7281000000.0,-2176000000.0,62531000000,29620000000,103962000000.0,,-4896000000.0,,-3612000000.0,-11965000000.0,-3612000000.0,,-251000000.0,91585000000,410000000.0,187000000,4305000000.0,14693000000,63903000000.0,57000000.0,2095000000.0,232315000000,202695000000,-19.45,28469000000.0,-652000000.0,2732000000,201000000.0,-8353000000,-8372000000,4890000000.0,47605000000,35622000000,966000000.0,,-18316000000,18788000000,2379000000.0,6958000000.0,-7616000000.0,-8372000000,436000000.0,,50000000.0,3931000000.0,14880000000.0,110136000000,-162000000.0,,
2018-09-30,108000000000,,,42180000000.0,,24758000000,1201000000.0,9737000000.0,-31.75,16351000000,-59000000.0,563000000.0,,23635000000,,430737602.0,6958000000.0,,-8776000000.0,,-1010000000.0,12147000000,35315000000,7007000000,-269000000.0,430737602.0,20179000000.0,10896000000.0,1700000000.0,85378000000,38031000000,97782000000.0,,,0.0,-6375000000.0,-20043000000.0,-6375000000.0,,5148000000.0,97513000000,408000000.0,354000000,6614000000.0,3550000000,64073000000.0,12953000000.0,2684000000.0,248885000000,210854000000,-31.75,38146000000.0,2120000000.0,14459000000,242000000.0,-13668000000,-13677000000,5482000000.0,52576000000,52734000000,26580000000.0,,-679000000,31765000000,2831000000.0,9737000000.0,-8186000000.0,-13677000000,,,,5524000000.0,8582000000.0,137954000000,0.0,,
2018-12-31,225686000000,,,59870000000.0,,2936000000,1108000000.0,6891000000.0,,8262000000,-5673000000.0,5139000000.0,28106000000.0,22286000000,,,9737000000.0,45303000000.0,-19447000000.0,,-8024000000.0,6868000000,68552000000,1204000000,-50769000000.0,,-23960000000.0,15049000000.0,-6002000000.0,53445000000,33487000000,201245000000.0,12000000.0,26918000000.0,-63000000.0,5767000000.0,29843000000.0,5767000000.0,,-11076000000.0,150476000000,254000000.0,382000000,1371000000.0,64412000000,120449000000.0,92000000.0,3675000000.0,371738000000,338251000000,,59268000000.0,-4398000000.0,-25115000000,660000000.0,24076000000,23883000000,18038000000.0,89380000000,20044000000,-42834000000.0,,-15465000000,4140000000,2737000000.0,6891000000.0,-13027000000.0,23883000000,,,92000000.0,5595000000.0,24542000000.0,142825000000,-10017000000.0,,
2019-03-31,253167000000,,1551000000.0,65338000000.0,-80000000.0,18429000000,1237000000.0,13534000000.0,2.85,15376000000,-14203000000.0,1090000000.0,30980000000.0,20758000000,,430737602.0,7637000000.0,2154000000.0,-8042000000.0,,-1806000000.0,16469000000,44328000000,5552000000,-923000000.0,430737602.0,4317000000.0,14491000000.0,5812000000.0,54084000000,39305000000,174303000000.0,40000000.0,31334000000.0,,3425000000.0,4704000000.0,3425000000.0,,-5512000000.0,173380000000,248000000.0,417000000,1842000000.0,20347000000,134635000000.0,102000000.0,5847000000.0,419264000000,379959000000,2.85,71655000000.0,6449000000.0,3432000000,680000000.0,1279000000,1232000000,9922000000.0,108449000000,19702000000,1770000000.0,1090000000.0,472000000,23981000000,3110000000.0,13534000000.0,-6873000000.0,1232000000,-4632000000.0,-825000000.0,110000000.0,4967000000.0,28015000000.0,162533000000,0.0,,
2019-06-30,274275000000,,1278000000.0,70182000000.0,102000000.0,20799000000,1077000000.0,18244000000.0,12.2,20102000000,-4646000000.0,381000000.0,58770000000.0,22339000000,,430737602.0,13534000000.0,2154000000.0,-13640000000.0,,-1821000000.0,23245000000,46235000000,5076000000,-1159000000.0,430737602.0,-4148000000.0,20482000000.0,5431000000.0,61528000000,42922000000,193678000000.0,32000000.0,6347000000.0,,3872000000.0,9200000000.0,4196000000.0,,1502000000.0,192519000000,239000000.0,398000000,1858000000.0,20360000000,147257000000.0,115000000.0,6031000000.0,458868000000,415946000000,12.2,73044000000.0,6842000000.0,3780000000,727000000.0,5328000000,5250000000,12469000000.0,119632000000,25330000000,1576000000.0,,5786000000,25875000000,3208000000.0,18244000000.0,-13230000000.0,5250000000,-1163000000.0,,,4200000000.0,37352000000.0,181160000000,-6693000000.0,,
2019-09-30,281806000000,,377000000.0,77393000000.0,68000000.0,24061000000,1069000000.0,37554000000.0,-47.3,38805000000,-15496000000.0,2873000000.0,59819000000.0,29048000000,,430737602.0,18244000000.0,2154000000.0,-10583000000.0,,2667000000.0,3261000000,53106000000,4731000000,-1240000000.0,430737602.0,22097000000.0,20814000000.0,15757000000.0,75872000000,64439000000,224757000000.0,,-14063000000.0,-54000000.0,3959000000.0,-16308000000.0,4911000000.0,,-7132000000.0,223517000000,265000000.0,577000000,1251000000.0,24314000000,165802000000.0,125000000.0,,535112000000,470673000000,-47.3,115473000000.0,10231000000.0,4476000000,748000000.0,-20267000000,-20365000000,16406000000.0,173091000000,30757000000,3163000000.0,,-15460000000,28792000000,3459000000.0,37554000000.0,-7724000000.0,-20365000000,-2471000000.0,,,2079000000.0,46008000000.0,248963000000,-8324000000.0,,
