date,trailingCashDividendsPaid,annualNetIncome,trailingPretaxIncome,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,annualCashDividendsPaid,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,trailingInvestingCashFlow,quarterlyBasicAverageShares,quarterlyTotalNonCurrentAssets,annualGoodwill,quarterlyAccountsReceivable,annualIncomeTaxPayable,annualSaleOfInvestment,annualPretaxIncome,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,quarterlyGoodwill,annualInvestingCashFlow,quarterlyNetIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualTotalAssets,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingTotalRevenue,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyDilutedEPS,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,annualCurrentLiabilities,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualChangeInAccountPayable,quarterlyEndCashPosition,annualCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualEbitda,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,annualCurrentAssets,annualBeginningCashPosition,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualBasicAverageShares,quarterlyAccountsPayable,trailingRepaymentOfDebt,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualOtherCurrentLiabilities,trailingGrossProfit,annualBasicEPS,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,quarterlyDilutedAverageShares,annualTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyTaxProvision,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,quarterlyNetPPE,annualCapitalStock,annualCostOfRevenue,annualTotalRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyBasicEPS,trailingDepreciationAndAmortization,annualGrossProfit,annualStockBasedCompensation,trailingTaxProvision,annualFreeCashFlow,annualNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,trailingPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,annualOperatingExpense,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyRetainedEarnings,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyCommonStockIssuance,quarterlyTotalRevenue,quarterlyOperatingCashFlow,trailingOperatingExpense,annualDilutedEPS,quarterlyCapitalExpenditure,annualDilutedAverageShares,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyCurrentAssets,trailingNetIncome,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingDeferredIncomeTax,quarterlyOtherShortTermInvestments,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyDeferredIncomeTax,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualOtherShortTermInvestments,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
2000-06-30,,,,4021633000.0,,,143605000.0,-27235000.0,0.0,,,,699813000.0,,176340000.0,1069583000.0,,,,,,1495049000.0,,,,,787279000.0,,,96593000.0,,,,96593000.0,,456076000.0,,,,,96593000.0,1733618000.0,87466000.0,,0.0,,53224000.0,53224000.0,0.55,,,,,170304000.0,,479626000.0,,,,,53224000.0,,,432200000.0,,-22162000.0,,-49306000.0,23550000.0,1764212000.0,228629000.0,,,0.0,,,,,,96160000.0,,,,,42255000.0,,,,,,,,,,,,,-44196000.0,,663024000.0,,640453000.0,,,-10119000.0,,80459000.0,174954000.0,,,,,,,,,0.0,2213170000.0,176709000.0,,,,,64234000.0,-419074000.0,,408754000.0,,,,,,,,184377000.0,0.55,,,,,,,-6239000.0,,,,,,-115724000.0,,,2048335000.0,,,,2135502000.0,110651000.0,,,-14491000.0,,160827000.0,,160827000.0,2952050000.0,,,,976933000.0,,,827828000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,,,4004112000.0,,,170090000.0,-12296000.0,0.0,,,,676438000.0,,174192000.0,1065393000.0,,,,,,1513413000.0,,,,,763904000.0,,,91729000.0,,,,91729000.0,,470747000.0,,,,,91729000.0,1758566000.0,87466000.0,,0.0,,40928000.0,40928000.0,0.53,,,,,158650000.0,,493133000.0,,,,,40928000.0,,,430277000.0,,-23968000.0,,-48415000.0,22386000.0,1743538000.0,230598000.0,,,0.0,,,,,,119756000.0,,,,,51391000.0,,,,,,,,,,,,,-37923000.0,,650894000.0,,646527000.0,,,-13086000.0,,53224000.0,173077000.0,,,,,,,,,0.0,2216292000.0,174459000.0,,,,,61665000.0,-431929000.0,,404518000.0,,,,,,,,175780000.0,0.53,,,,,,,18049000.0,,,,,,-125739000.0,,,2056301000.0,,,,2159940000.0,137411000.0,,,-17655000.0,,153394000.0,,153394000.0,2938719000.0,,,,979634000.0,,,836447000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,,385323000.0,,4142114000.0,,-189995000.0,201362000.0,-13190000.0,0.0,,,770581000.0,770581000.0,,,1122633000.0,,,,,646750000.0,1197369000.0,,,,2260806000.0,848395000.0,,92303000.0,105272000.0,646750000.0,,-106750000.0,105272000.0,2101457000.0,596699000.0,4142114000.0,,-225583000.0,27738000.0,105272000.0,1864334000.0,77814000.0,,0.0,,27738000.0,27738000.0,,635499000.0,,314425000.0,988313000.0,151452000.0,,619242000.0,848395000.0,,,,27738000.0,8000.0,,451435000.0,451435000.0,-11239000.0,,-46785000.0,22543000.0,1836708000.0,275938000.0,,-117815000.0,0.0,0.0,739053000.0,275938000.0,-13041000.0,395260000.0,-47777000.0,0.0,27738000.0,27738000.0,,95747000.0,,,,,3019481000.0,45735000.0,,,832202000.0,,385323000.0,-6714000.0,-13370000.0,175009000.0,635499000.0,,799042000.0,,1958747000.0,-13041000.0,,40928000.0,172390000.0,0.0,201362000.0,,2.2,,,-71129000.0,-17997000.0,0.0,2260806000.0,,261427000.0,151452000.0,,1864334000.0,74528000.0,-436942000.0,,395260000.0,172390000.0,5672057000.0,8369857000.0,95747000.0,1122633000.0,,,202343000.0,,,2697800000.0,,,243296000.0,0.0,-142130000.0,,-436942000.0,,2051050000.0,,26829000.0,-153243000.0,,2101457000.0,385323000.0,,,1996411000.0,-28691000.0,,2.2,-19086000.0,175327000.0,179800000.0,,179800000.0,3019481000.0,,,77814000.0,988313000.0,1836708000.0,-84508000.0,832202000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,,,,4190679000.0,,,202420000.0,21448000.0,0.0,,,,822606000.0,,172087000.0,1109657000.0,,,,,,1408775000.0,,,,,900420000.0,,,89273000.0,,,,89273000.0,,474370000.0,,,,,89273000.0,1865894000.0,77814000.0,,0.0,,49186000.0,49186000.0,0.516548,,,,,166936000.0,,497408000.0,,,,,49186000.0,,,444955000.0,,-14282000.0,,-47407000.0,23038000.0,1873196000.0,284375000.0,,,0.0,,,,,,15477000.0,,,,,71219000.0,,,,,,,,,,,,,-12077000.0,,603420000.0,,646197000.0,,,-31468000.0,,27738000.0,172009000.0,,,,,,,,,0.0,2272409000.0,172826000.0,,,,,59516000.0,-438603000.0,,380327000.0,,,,,,,,171827000.0,0.52,,,,,,,-88971000.0,,,,,,8139000.0,,,2131868000.0,,,114000.0,2054972000.0,27591000.0,,,-12114000.0,,148789000.0,,148789000.0,3081022000.0,,,,972776000.0,,,818930000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,,,,4151238000.0,,,152909000.0,-3501000.0,0.0,,,,709939000.0,,172483000.0,1118443000.0,,1131433000.0,,,,1451895000.0,,,,,782798000.0,,,94688000.0,,,,94688000.0,,485164000.0,,,,,94688000.0,1796781000.0,72859000.0,,0.0,,45685000.0,45685000.0,0.55,,,,,198046000.0,,509268000.0,,,,,45685000.0,,,453448000.0,,-26623000.0,,-49067000.0,24104000.0,1762371000.0,294270000.0,,,0.0,,,,,,141242000.0,,,,,0.0,,,,,,,,,,,,,-50000.0,,628618000.0,,667081000.0,,,-20474000.0,,49186000.0,172589000.0,,,,,,,,,0.0,2343203000.0,173361000.0,,,,,63125000.0,-450490000.0,,370725000.0,,,,,,,,181917000.0,0.55,,,,,,,32299000.0,,,,,,-129576000.0,,,2187252000.0,,,1425000.0,2118976000.0,152698000.0,,,-11456000.0,,157813000.0,,157813000.0,3032795000.0,,,,979573000.0,,,821215000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,,,4103624000.0,,,234879000.0,63229000.0,0.0,,,,627259000.0,,173081000.0,1092757000.0,,1085419000.0,,,,1468879000.0,,,,,685435000.0,,,88216000.0,,451191000.0,,88216000.0,,483286000.0,,,,,88216000.0,1763518000.0,58176000.0,,0.0,,108914000.0,108914000.0,0.51,,,,,163883000.0,,483286000.0,,,,,108914000.0,,,,,-11871000.0,,-50847000.0,21776000.0,1690326000.0,281694000.0,,,0.0,,,,,,224927000.0,,,,,0.0,,,,,,,,,,,,,-294000.0,,606129000.0,,630312000.0,,,-42498000.0,,45685000.0,173213000.0,,,,,,,,,0.0,2366993000.0,173982000.0,,,,,58810000.0,-452382000.0,,359872000.0,,,,,,,,168802000.0,0.51,,,,,,,125985000.0,,,,,,-161698000.0,,,2226152000.0,,,6286000.0,2099191000.0,236798000.0,,,-11871000.0,,147026000.0,,147026000.0,3010867000.0,,,,1004891000.0,,,812254000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,,297147000.0,,4206646000.0,,-195022000.0,217907000.0,-23144000.0,0.0,,1010728000.0,835580000.0,835580000.0,,,1060434000.0,,1010728000.0,,,496013000.0,1322483000.0,,,,2345123000.0,896565000.0,,85793000.0,24970000.0,569935000.0,,-53041000.0,24970000.0,2201663000.0,508739000.0,4206646000.0,,-221582000.0,85770000.0,24970000.0,1890037000.0,60985000.0,,-73922000.0,,85770000.0,85770000.0,,644084000.0,,333152000.0,919181000.0,57190000.0,,508739000.0,896565000.0,,,,85770000.0,14401000.0,,442078000.0,442078000.0,-265000.0,,-47701000.0,16875000.0,1815746000.0,273224000.0,,-12658000.0,0.0,0.0,655728000.0,273224000.0,-46094000.0,345132000.0,-90438000.0,0.0,85770000.0,85770000.0,,0.0,,,,,3146212000.0,27738000.0,,,788979000.0,,297147000.0,-21704000.0,-237000.0,172765000.0,644084000.0,,625046000.0,,1951559000.0,-46094000.0,,108914000.0,173474000.0,-73922000.0,217907000.0,,1.72,,,-41944000.0,58032000.0,0.0,2345123000.0,,198866000.0,57190000.0,,1890037000.0,17415000.0,-443847000.0,,345132000.0,173474000.0,5699174000.0,8220668000.0,0.0,1060434000.0,,,133182000.0,,,2521494000.0,,,291208000.0,0.0,-188348000.0,,-443847000.0,,1951559000.0,,61553000.0,-119035000.0,,2201663000.0,297147000.0,,6576000.0,1947529000.0,-83935000.0,,1.71,-6503000.0,173633000.0,42385000.0,,116307000.0,3146212000.0,,,60985000.0,919181000.0,1815746000.0,-45063000.0,788979000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,,,,3755025000.0,,,238842000.0,-29412000.0,0.0,,,,735461000.0,,173877000.0,686989000.0,,1088018000.0,,,,1373774000.0,,,,,796446000.0,,,87027000.0,,,,-308063000.0,,461067000.0,,,,,-308063000.0,1864095000.0,60985000.0,,0.0,,56358000.0,56358000.0,-1.77,,,,,50750000.0,,461067000.0,,,,,56358000.0,,,60052000.0,,-11442000.0,,-51539000.0,18417000.0,1699430000.0,289502000.0,,,0.0,,,,,,108740000.0,,,,,0.0,,,,,,,,,,,,,-234000.0,,613392000.0,,603969000.0,,,-43132000.0,,85770000.0,174247000.0,,,,,,,,,0.0,2009485000.0,174882000.0,,,,,55875000.0,-449715000.0,,337435000.0,,,,,,,,161319000.0,-1.77,,,,,,,12830000.0,,,,,,-138152000.0,,,1843116000.0,,,20180000.0,1977743000.0,120182000.0,,,-11442000.0,,142902000.0,,142902000.0,3068036000.0,,,,902984000.0,,,787150000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,,,,3827480000.0,,,224714000.0,-31809000.0,0.0,,,,675407000.0,,174445000.0,693825000.0,,1112717000.0,,,,1486692000.0,,,,,757305000.0,,,96047000.0,,,,96047000.0,,486520000.0,,,,,96047000.0,1921481000.0,81898000.0,,0.0,,24549000.0,24549000.0,0.55,,,,,44782000.0,,486520000.0,,,,,24549000.0,,,59363000.0,,-14540000.0,,-50697000.0,17882000.0,1716788000.0,301885000.0,,,0.0,,,,,,70680000.0,,,,,0.0,,,,,,,,,,,,,-41000.0,,689987000.0,,644232000.0,,,-49700000.0,,56358000.0,174729000.0,,,,,,,,,0.0,2063786000.0,175348000.0,,,,,61665000.0,-456688000.0,,332577000.0,,,,,,,,175594000.0,0.55,,,,,,,-33339000.0,,,,,,-102489000.0,,,1888579000.0,,,15111000.0,2130924000.0,85220000.0,,,-14540000.0,,157712000.0,,157712000.0,3133655000.0,,,,959483000.0,,,789265000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,,,3860559000.0,,,232061000.0,15051000.0,0.0,,,,675266000.0,,174709000.0,703634000.0,,1084270000.0,,,,1506966000.0,,,,,756113000.0,,,94027000.0,,,,94027000.0,,494633000.0,,,,,94027000.0,1967400000.0,80847000.0,,0.0,,39600000.0,39600000.0,0.54,,,,,43780000.0,,494633000.0,,,,,39600000.0,,,59829000.0,,-30427000.0,,-50743000.0,16698000.0,1722854000.0,310802000.0,,,0.0,,,,,,78329000.0,,,,,0.0,,,,,,,,,,,,,-2551000.0,,690900000.0,,649793000.0,,,-64115000.0,,24549000.0,174656000.0,,,,,,,,,-9904000.0,2090429000.0,175251000.0,,,,,61133000.0,-459570000.0,,333003000.0,,,,,,,,171858000.0,0.54,,,,,,,-15031000.0,,,,,,-53374000.0,,,1931939000.0,,,249000.0,2156759000.0,98852000.0,,,-20523000.0,,155160000.0,,155160000.0,3156925000.0,,,,966741000.0,,,792573000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,,-27590000.0,,4019843000.0,,-201150000.0,71923000.0,-19605000.0,0.0,,1039843000.0,674796000.0,674796000.0,,,684068000.0,,1039843000.0,,,605736000.0,1337317000.0,145707000.0,,,2130009000.0,772708000.0,,70151000.0,90399000.0,605736000.0,,-60663000.0,90399000.0,1971779000.0,506222000.0,4019843000.0,,-277825000.0,19995000.0,90399000.0,2144787000.0,97912000.0,,0.0,,19995000.0,19995000.0,,735183000.0,,272408000.0,1069718000.0,116905000.0,,506222000.0,772708000.0,,,,19995000.0,36009000.0,,58705000.0,58705000.0,-4254000.0,,-48171000.0,17154000.0,1842426000.0,292312000.0,,-11615000.0,0.0,0.0,675887000.0,292312000.0,-60522000.0,333051000.0,-50099000.0,0.0,19995000.0,19995000.0,,0.0,,,,,3335775000.0,85770000.0,,,799131000.0,,-27590000.0,43995000.0,-8789000.0,174369000.0,735183000.0,,656184000.0,,1948442000.0,-60522000.0,,39600000.0,174381000.0,0.0,71923000.0,,-0.16,145707000.0,,-64758000.0,-65775000.0,0.0,2130009000.0,,238236000.0,116905000.0,,2144787000.0,59563000.0,-466080000.0,,333051000.0,174381000.0,5704749000.0,8258927000.0,0.0,684068000.0,,,167116000.0,,,2554178000.0,,,207650000.0,0.0,-180456000.0,,-466080000.0,,1948442000.0,,16190000.0,-215996000.0,,1971779000.0,367500000.0,,469000.0,1993501000.0,-31846000.0,,-0.16,-18253000.0,175104000.0,149962000.0,,149962000.0,3335775000.0,,,97912000.0,1069718000.0,1842426000.0,-243005000.0,799131000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,,,,3977558000.0,,,235639000.0,5035000.0,0.0,,,,674733000.0,,174146000.0,706396000.0,,1110334000.0,,,,1383518000.0,,,,,774174000.0,,,88424000.0,,,,68883000.0,,493145000.0,,,,,68883000.0,2057917000.0,99441000.0,,0.0,,25030000.0,25030000.0,0.39,,,,,172540000.0,,493145000.0,,,,,25030000.0,,,58932000.0,,-26522000.0,,-51126000.0,17031000.0,1778608000.0,300944000.0,,,0.0,,,,,,16769000.0,,,,,0.0,,,,,,,,,,,,,-16371000.0,,596255000.0,,638340000.0,,,-40758000.0,,19995000.0,173848000.0,,,,,,,,,-863000.0,2150983000.0,174602000.0,,,,,56771000.0,-477320000.0,,346520000.0,,,,,,,,162226000.0,0.4,,,,,,,-62565000.0,,,,,,-10871000.0,,,1988733000.0,,,628000.0,2021858000.0,42428000.0,,,-25659000.0,,145195000.0,,145195000.0,3271162000.0,,,,1004434000.0,,,823840000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,,,4021493000.0,,,225794000.0,-3090000.0,0.0,,,,671682000.0,,173895000.0,732050000.0,,1138389000.0,,,,1501411000.0,,,,,772279000.0,,,90148000.0,,,,90148000.0,,503356000.0,,,,,90148000.0,2044336000.0,100597000.0,,0.0,,21942000.0,21942000.0,0.52,,,,,130818000.0,,503356000.0,,,,,21942000.0,,,58297000.0,,-11529000.0,,-50820000.0,18740000.0,1753367000.0,334771000.0,,,0.0,,,,,,91958000.0,,,,,0.0,,,,,,,,,,,,,0.0,,624476000.0,,651383000.0,,,-12339000.0,,25030000.0,173936000.0,,,,,,,,,0.0,2219567000.0,174460000.0,,,,,57879000.0,-486935000.0,,338982000.0,,,,,,,,166767000.0,0.52,,,,,,,-3621000.0,,,,,,-95046000.0,,,2028124000.0,,,773000.0,2152794000.0,103487000.0,,,-11529000.0,,148027000.0,,148027000.0,3289443000.0,,,,981088000.0,,,825917000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,,,4052149000.0,,,271948000.0,9536000.0,0.0,,,,671658000.0,,173948000.0,726808000.0,,1132837000.0,,,,1537439000.0,,,,,774435000.0,,,88333000.0,,,,88333000.0,,506903000.0,,,,,88333000.0,2083143000.0,102777000.0,,0.0,,31476000.0,31476000.0,0.51,,,,,30009000.0,,506903000.0,,,,,31476000.0,,,58163000.0,,-18325000.0,,-51307000.0,16335000.0,1744238000.0,321685000.0,,,0.0,,,,,,153643000.0,,,,,0.0,,,,,,,,,,,,,-1306000.0,,667846000.0,,651949000.0,,,-10273000.0,,21942000.0,173968000.0,,,,,,,,,8100000.0,2258783000.0,174429000.0,,,,,56713000.0,-486575000.0,,346960000.0,,,,,,,,161381000.0,0.51,,,,,,,73190000.0,,,,,,-152209000.0,,,2065144000.0,,,1437000.0,2189388000.0,180068000.0,,,-26425000.0,,145046000.0,,145046000.0,3325341000.0,,,,969803000.0,,,833535000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,,334101000.0,,4116497000.0,,-204556000.0,69906000.0,-16083000.0,0.0,,1084874000.0,625108000.0,625108000.0,,,698871000.0,,1084874000.0,,,571743000.0,1404316000.0,187891000.0,,,2312283000.0,739641000.0,,69013000.0,86737000.0,571743000.0,,-75275000.0,86737000.0,2100550000.0,547469000.0,4116497000.0,,-330640000.0,15393000.0,86737000.0,2140811000.0,114533000.0,,0.0,,15393000.0,15393000.0,,706609000.0,,402185000.0,1016931000.0,52525000.0,,547469000.0,739641000.0,,,,15393000.0,4601000.0,,58028000.0,58028000.0,-18899000.0,,-51303000.0,16907000.0,1756572000.0,297851000.0,,-17709000.0,0.0,0.0,640756000.0,297851000.0,4835000.0,342992000.0,65911000.0,0.0,15393000.0,15393000.0,,0.0,,,,,3417626000.0,19995000.0,,,833507000.0,,334101000.0,27354000.0,-32000.0,173995000.0,706609000.0,,680944000.0,,2050873000.0,4835000.0,,31476000.0,174045000.0,0.0,69906000.0,,1.92,187891000.0,,-73904000.0,-4602000.0,-22227000.0,2312283000.0,,218101000.0,52525000.0,,2140811000.0,46738000.0,-490515000.0,,342992000.0,174045000.0,5826684000.0,8449300000.0,0.0,698871000.0,,,150382000.0,,,2622616000.0,,,328281000.0,0.0,-53437000.0,,-490515000.0,,2050873000.0,,-72514000.0,-46433000.0,,2100550000.0,353642000.0,,1763000.0,2085260000.0,76202000.0,,1.91,-10291000.0,174480000.0,133475000.0,,133475000.0,3417626000.0,,,114533000.0,1016931000.0,1756572000.0,20232000.0,833507000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,,,4167171000.0,,,305261000.0,12695000.0,0.0,,,,625000000.0,,174320000.0,720183000.0,,1154981000.0,,,,1510080000.0,,,,,739409000.0,,,100199000.0,,,,100199000.0,,524514000.0,,,,,100199000.0,2129236000.0,114409000.0,,0.0,,28088000.0,28088000.0,0.57,,,,,36900000.0,,524514000.0,,,,,28088000.0,,,57939000.0,,-12057000.0,,-51331000.0,16193000.0,1750012000.0,324284000.0,,,0.0,,,,,,69070000.0,,,,,0.0,,,,,,,,,,,,,-430000.0,,668442000.0,,686911000.0,,,31000.0,,15393000.0,174442000.0,,,,,,,,,0.0,2366030000.0,174900000.0,,,,,62198000.0,-492816000.0,,337960000.0,,,,,,,,178590000.0,0.57,,,,,,,-37782000.0,,,,,,-56375000.0,,,2148413000.0,,,11119000.0,2196991000.0,81127000.0,,,-12057000.0,,162397000.0,,162397000.0,3446988000.0,,,,1010603000.0,,,830776000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,,,4262090000.0,,,271766000.0,99644000.0,0.0,,,,500000000.0,,174829000.0,710448000.0,,1173766000.0,,,,1604621000.0,,,,,613254000.0,,,101146000.0,,,,101146000.0,,529132000.0,,,,,101146000.0,2139207000.0,113254000.0,,0.0,,127732000.0,127732000.0,0.58,,,,,127172000.0,,529132000.0,,,,,127732000.0,,,57850000.0,,-13514000.0,,-52336000.0,16998000.0,1784755000.0,319735000.0,,,0.0,,,,,,143034000.0,,,,,0.0,,,,,,,,,,,,,-2686000.0,,772563000.0,,693065000.0,,,-3955000.0,,28088000.0,174993000.0,,,,,,,,,0.0,2425821000.0,175644000.0,,,,,62787000.0,-497737000.0,,332863000.0,,,,,,,,180931000.0,0.58,,,,,,,39265000.0,,,,,,-43390000.0,,,2197076000.0,,,17799000.0,2297686000.0,156548000.0,,,-13514000.0,,163933000.0,,163933000.0,3551642000.0,,,,1171501000.0,,,830600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,,,4438016000.0,,,331348000.0,156972000.0,0.0,,,,500000000.0,,174792000.0,710152000.0,,1166533000.0,,,,1649890000.0,,,,,613259000.0,,,97893000.0,,,,97893000.0,,541675000.0,,,,,97893000.0,2163049000.0,113259000.0,,0.0,,284704000.0,284704000.0,0.56,,,,,125841000.0,,541675000.0,,,,,284704000.0,,,57761000.0,,-20979000.0,,-52483000.0,16584000.0,1907331000.0,312994000.0,,,0.0,,,,,,211553000.0,,,,,0.0,,,,,,,,,,,,,-17170000.0,,836883000.0,,699393000.0,,,16086000.0,,127732000.0,174630000.0,,,,,,,,,0.0,2478594000.0,175813000.0,,,,,59825000.0,-509352000.0,,339397000.0,,,,,,,,174302000.0,0.56,,,,,,,116374000.0,,,,,,-54581000.0,,,2242545000.0,,,2731000.0,2349283000.0,232532000.0,,,-20979000.0,,157718000.0,,157718000.0,3727864000.0,,,,1294072000.0,,,848749000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,,395552000.0,,4455247000.0,,-208575000.0,95427000.0,-149764000.0,110078000.0,,1123900000.0,500000000.0,500000000.0,,,821763000.0,,1123900000.0,,,635919000.0,1502953000.0,179667000.0,,,2544377000.0,725761000.0,,62207000.0,96314000.0,635919000.0,,-67955000.0,96314000.0,2286363000.0,598483000.0,4455247000.0,,-369328000.0,134940000.0,96314000.0,2198957000.0,115683000.0,,0.0,,134940000.0,134940000.0,,856653000.0,,555236000.0,1132715000.0,968000.0,,598483000.0,725761000.0,,,,134940000.0,37523000.0,,57672000.0,57672000.0,-21405000.0,,-52425000.0,12432000.0,1858476000.0,384703000.0,,-21475000.0,0.0,110078000.0,698126000.0,384703000.0,26478000.0,379388000.0,59502000.0,0.0,134940000.0,134940000.0,,0.0,,,,,3633484000.0,15393000.0,,,901616000.0,,395552000.0,19670000.0,-1189000.0,174687000.0,856653000.0,,750354000.0,,2193804000.0,26478000.0,,284704000.0,174965000.0,0.0,95427000.0,,2.26,179667000.0,,-72077000.0,119547000.0,-3018000.0,2544377000.0,,240367000.0,968000.0,,2198957000.0,55557000.0,-522228000.0,,379388000.0,174965000.0,6267544000.0,9097267000.0,0.0,821763000.0,,,164303000.0,,,2829723000.0,,,483159000.0,0.0,-49672000.0,,-522228000.0,,2193804000.0,,-214982000.0,68185000.0,,2286363000.0,395552000.0,,5874000.0,2253307000.0,85029000.0,,2.25,-25527000.0,175660000.0,151871000.0,,151871000.0,3633484000.0,,,115683000.0,1132715000.0,1858476000.0,-28406000.0,901616000.0,,,,,,,,,,,,,,,,,,,,,,,,,
