,timestamp,annualOtherNonCashItems,quarterlyInterestExpense,annualPurchaseOfBusiness,annualStockholdersEquity,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyResearchAndDevelopment,quarterlyNetOtherFinancingCharges,trailingDepreciationAndAmortization,annualIncomeTaxPayable,annualDepreciationAndAmortization,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,annualStockBasedCompensation,quarterlyInventory,annualDilutedAverageShares,quarterlyOtherIncomeExpense,annualChangeInInventory,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,trailingOperatingCashFlow,annualAccountsReceivable,annualCapitalStock,annualDilutedEPS,trailingPretaxIncome,annualGoodwill,trailingNetIncome,quarterlyNetPPE,quarterlyPretaxIncome,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualGrossProfit,annualCurrentLiabilities,annualInventory,quarterlyTaxProvision,trailingChangeInInventory,annualBasicAverageShares,quarterlyDilutedEPS,annualEbitda,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualNetPPE,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalNonCurrentAssets,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,trailingGrossProfit,trailingTotalRevenue,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,quarterlyBasicAverageShares,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualPretaxIncome,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,annualGrossPPE,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,quarterlyBasicEPS,quarterlyEndCashPosition,annualOperatingExpense,annualCurrentAccruedExpenses,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualCashAndCashEquivalents,trailingSellingGeneralAndAdministration,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualCurrentAssets,trailingResearchAndDevelopment,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyChangeInInventory,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualInterestExpense,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,annualAccumulatedDepreciation,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualDeferredIncomeTax,quarterlyRetainedEarnings,annualNetIncomeCommonStockholders,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualChangeInWorkingCapital,annualOtherNonCurrentAssets,quarterlyStockholdersEquity,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCommonStockIssuance,annualRetainedEarnings,annualFreeCashFlow,quarterlyCurrentAssets,trailingFreeCashFlow,quarterlyNetOtherInvestingChanges,quarterlyOperatingExpense,quarterlyGoodwill,annualNetIncome,trailingNetIncomeCommonStockholders,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,annualBeginningCashPosition,annualCashDividendsPaid,annualCostOfRevenue,annualLongTermDebt,quarterlyRepaymentOfDebt,annualTaxProvision,annualCurrentDebt,annualTotalAssets,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,trailingTaxProvision,annualTotalNonCurrentAssets,annualOtherCurrentAssets,annualNonCurrentDeferredRevenue,trailingInterestExpense,trailingEndCashPosition,trailingCashDividendsPaid,trailingDilutedAverageShares,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,trailingStockBasedCompensation,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingOtherNonCashItems,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue
47,1159574400,,,,,-403000000.0,-1415000000.0,139000000.0,421000000.0,12000000.0,,,,,,,1586000000.0,,-26000000.0,,,207000000.0,207000000.0,555000000.0,390000000.0,,-11137000000.0,,64000000.0,745000000.0,-934000000.0,,,,,,,,6429000000.0,210000000.0,,,,,,2000000.0,,,0.22,,,,,100000000.0,152000000.0,,,216000000.0,,,7328000000.0,,,,,,,,,,,,13902000000.0,957100000.0,207000000.0,,,445000000.0,903000000.0,-332000000.0,,,,,1156000000.0,2892000000.0,1958000000.0,,,,2058000000.0,214000000.0,,2513000000.0,-85000000.0,1344000000.0,-25000000.0,,,0.23,1958000000.0,,,904000000.0,4581000000.0,,,,,,,,,,-41000000.0,,17566000000.0,2412000000.0,,0.0,-73000000.0,,,,,,659000000.0,,5811000000.0,,,,,,10000000.0,,,,9271000000.0,957100000.0,,179000000.0,2169000000.0,,1643000000.0,1609000000.0,,,,6574000000.0,,-566000000.0,690000000.0,220000000.0,,,1799000000.0,,306000000.0,264000000.0,,,,,,,,,,501000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1167523200,51000000.0,,,9747000000.0,-472000000.0,158000000.0,136000000.0,429000000.0,-27000000.0,,,1784000000.0,660000000.0,57000000.0,,1639000000.0,942168675.0,-17000000.0,-161000000.0,-2753000000.0,276000000.0,276000000.0,559000000.0,628000000.0,,-13525000000.0,-1363000000.0,57000000.0,660000000.0,5000000.0,,1589000000.0,1156000000.0,0.83,,223000000.0,,6426000000.0,197000000.0,211000000.0,,3523000000.0,1963000000.0,1639000000.0,-80000000.0,,898850575.0,,2538000000.0,2491000000.0,,6426000000.0,710000000.0,87000000.0,385000000.0,,211000000.0,-64000000.0,2673000000.0,7612000000.0,660000000.0,-431000000.0,9854000000.0,816000000.0,,,,,,1963000000.0,132000000.0,14198000000.0,,276000000.0,,764000000.0,434000000.0,-1263000000.0,816000000.0,754000000.0,19951000000.0,1044000000.0,,1156000000.0,1958000000.0,1963000000.0,-118000000.0,,,2673000000.0,183000000.0,,2483000000.0,-154000000.0,1044000000.0,-34000000.0,,,,1963000000.0,2769000000.0,116000000.0,900000000.0,4399000000.0,-1619000000.0,1963000000.0,,,782000000.0,6586000000.0,,,,-26000000.0,,19951000000.0,1963000000.0,,0.0,-728000000.0,710000000.0,1000000.0,-13525000000.0,,,617000000.0,-74000000.0,6086000000.0,782000000.0,,,2436000000.0,,36000000.0,1667000000.0,-60000000.0,628000000.0,9747000000.0,,0.87,116000000.0,2436000000.0,4399000000.0,1589000000.0,1583000000.0,28000000.0,6086000000.0,872000000.0,6586000000.0,,347000000.0,717000000.0,223000000.0,782000000.0,,1994000000.0,,385000000.0,281000000.0,2027000000.0,-107000000.0,6331000000.0,1994000000.0,,-20000000.0,136000000.0,14198000000.0,1067000000.0,57000000.0,,7612000000.0,57000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
49,1175299200,,,,,-304000000.0,-32000000.0,103000000.0,435000000.0,1000000.0,,,,,,,1676000000.0,,-20000000.0,,,74000000.0,74000000.0,476000000.0,669000000.0,,-13525000000.0,,61000000.0,641000000.0,77000000.0,,,,,,,,6295000000.0,86000000.0,,,,,,11000000.0,,,0.08,,,,,740000000.0,172000000.0,,,208000000.0,,,7526000000.0,,,,,,,,,250000000.0,,,14200000000.0,900400000.0,74000000.0,,,402000000.0,-312000000.0,838000000.0,,,,,1156000000.0,1963000000.0,2040000000.0,,,,2780000000.0,74000000.0,,2276000000.0,-2000000.0,957000000.0,-7000000.0,,,0.08,2040000000.0,,,785000000.0,4285000000.0,,,,,,,,,,-30000000.0,,19820000000.0,1763000000.0,,,-366000000.0,,,,,,476000000.0,,6160000000.0,,,,,,15000000.0,,,,9862000000.0,900400000.0,,56000000.0,2522000000.0,,1492000000.0,1491000000.0,,,,6674000000.0,,0.0,711000000.0,224000000.0,,,2010000000.0,,451000000.0,261000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1183161600,,,,,-239000000.0,-230000000.0,168000000.0,270000000.0,-268000000.0,,,,,,,1337000000.0,,-891000000.0,,,-758000000.0,-758000000.0,464000000.0,408000000.0,,-13525000000.0,,66000000.0,714000000.0,-191000000.0,,,,,,,,4843000000.0,-751000000.0,,,,,,4000000.0,,,-0.84,,,,,931000000.0,225000000.0,,,157000000.0,,,5767000000.0,,,,,,,,,40000000.0,,,13432000000.0,898762654.0,-758000000.0,,,377000000.0,-231000000.0,903000000.0,,,,,1156000000.0,2040000000.0,1849000000.0,,,,2780000000.0,134000000.0,,2418000000.0,-65000000.0,1003000000.0,0.0,,,-0.84,1849000000.0,,,838000000.0,4461000000.0,,,,,,,,,,-23000000.0,,18368000000.0,1936000000.0,,,-430000000.0,,,,,,511000000.0,,5087000000.0,,,,,,909000000.0,,,,8915000000.0,898762654.0,,41000000.0,2525000000.0,,1543000000.0,1580000000.0,,,,7665000000.0,,0.0,704000000.0,225000000.0,,,1992000000.0,,467000000.0,446000000.0,,,,,,,,,,1204000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1191110400,,,,,315000000.0,221000000.0,74000000.0,442000000.0,-2000000.0,,,,,,,1370000000.0,,-4000000.0,,,187000000.0,187000000.0,-429000000.0,412000000.0,,-13525000000.0,,77000000.0,753000000.0,390000000.0,,,,,,,,4904000000.0,188000000.0,,,,,,18000000.0,,,0.2,,,,,1389000000.0,-114000000.0,,,165000000.0,,,5835000000.0,,,,,,,,,-256000000.0,,,13998000000.0,945200000.0,187000000.0,,,-466000000.0,,1109000000.0,,,,,1156000000.0,1849000000.0,1650000000.0,,,,3039000000.0,212000000.0,,2565000000.0,27000000.0,1015000000.0,1000000.0,,,0.21,1650000000.0,,,902000000.0,4623000000.0,,,,,,,,,,115000000.0,,18429000000.0,1925000000.0,,263000000.0,574000000.0,,,,,,212000000.0,,5274000000.0,,,,,,-865000000.0,,,,9324000000.0,945200000.0,,72000000.0,2698000000.0,,1637000000.0,1663000000.0,,,,8163000000.0,,-28000000.0,690000000.0,230000000.0,,,2099000000.0,,522000000.0,272000000.0,,,,,,,,,,1211000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1199059200,1328000000.0,,,9573000000.0,-1120000000.0,-255000000.0,103000000.0,383000000.0,-4000000.0,,,1431000000.0,351000000.0,14000000.0,,1354000000.0,900000000.0,-392000000.0,24000000.0,-1737000000.0,19000000.0,19000000.0,1677000000.0,801000000.0,,-14137000000.0,-708000000.0,14000000.0,0.0,-80000000.0,,1605000000.0,1156000000.0,-0.53,,290000000.0,,5044000000.0,-34000000.0,238000000.0,,3536000000.0,2077000000.0,1354000000.0,-55000000.0,,900000000.0,,2160000000.0,2188000000.0,,5044000000.0,1014000000.0,557000000.0,438000000.0,,238000000.0,196000000.0,2869000000.0,6610000000.0,0.0,-32000000.0,10001000000.0,1320000000.0,,,,,317000000.0,1855000000.0,-296000000.0,14272000000.0,,19000000.0,,-494000000.0,1118000000.0,,1320000000.0,729000000.0,19181000000.0,1065000000.0,,1156000000.0,1650000000.0,1855000000.0,-1309000000.0,,,2869000000.0,309000000.0,,2743000000.0,102000000.0,1065000000.0,-142000000.0,,,,1855000000.0,2807000000.0,898000000.0,1011000000.0,4646000000.0,-1348000000.0,1855000000.0,,,-477000000.0,7662000000.0,,,,-38000000.0,,19181000000.0,2077000000.0,73000000.0,-263000000.0,-1515000000.0,1014000000.0,-4000000.0,-14137000000.0,,,1427000000.0,-148000000.0,5274000000.0,-477000000.0,,,2569000000.0,,1269000000.0,1705000000.0,62000000.0,801000000.0,9573000000.0,,-0.53,898000000.0,2569000000.0,4646000000.0,1605000000.0,1732000000.0,,5274000000.0,840000000.0,7662000000.0,,-4000000.0,702000000.0,290000000.0,-477000000.0,,2117000000.0,,438000000.0,296000000.0,1659000000.0,-269000000.0,6465000000.0,2117000000.0,,-23000000.0,103000000.0,14272000000.0,1099000000.0,1132000000.0,,6610000000.0,1132000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
53,1206921600,,,,,-258000000.0,129000000.0,300000000.0,509000000.0,0.0,,,,,,,1539000000.0,,-203000000.0,,,-84000000.0,-84000000.0,502000000.0,1981000000.0,,-14137000000.0,,32000000.0,912000000.0,205000000.0,,,,,,,,5391000000.0,-97000000.0,,,,,,-14000000.0,,,-0.09,,,,,1060000000.0,244000000.0,,,317000000.0,,,8273000000.0,,,,,,,,,,,,15334000000.0,899800000.0,-84000000.0,,,345000000.0,,1635000000.0,,,,,1156000000.0,1855000000.0,2060000000.0,,,,3120000000.0,124000000.0,,2478000000.0,-6000000.0,1114000000.0,29000000.0,,,-0.09,2060000000.0,,,899000000.0,5442000000.0,,,,,,,,,,-142000000.0,,19528000000.0,2478000000.0,,,-453000000.0,,,,,,469000000.0,,5190000000.0,,,,,,217000000.0,,,,9838000000.0,899800000.0,,139000000.0,2964000000.0,,1546000000.0,1579000000.0,,,,7061000000.0,,-25000000.0,775000000.0,314000000.0,,,2324000000.0,,608000000.0,304000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1214784000,,,,,-30000000.0,-337000000.0,153000000.0,470000000.0,-164000000.0,,,,,,,1580000000.0,,-199000000.0,,,-46000000.0,-46000000.0,-86000000.0,1959000000.0,,-14137000000.0,,33000000.0,1223000000.0,-129000000.0,,,,,,,,5059000000.0,-51000000.0,,,,,,-5000000.0,,,-0.05,,,,,898000000.0,-116000000.0,,,309000000.0,,,7925000000.0,,,,,,,,,,,,15053000000.0,920000000.0,-46000000.0,,,-20000000.0,,1593000000.0,,,,,1156000000.0,2060000000.0,2136000000.0,,,,3034000000.0,159000000.0,,2391000000.0,-34000000.0,1161000000.0,-61000000.0,,,-0.05,2136000000.0,,,880000000.0,5640000000.0,,,,,,,,,,105000000.0,,19196000000.0,2679000000.0,,,325000000.0,,,,,,159000000.0,,4736000000.0,,,,,,-13000000.0,,,,9357000000.0,920000000.0,,132000000.0,2961000000.0,,1473000000.0,1511000000.0,,,,7128000000.0,,355000000.0,721000000.0,315000000.0,,,2313000000.0,,615000000.0,281000000.0,,,,,,,,,,61000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1222732800,,,,,-557000000.0,139000000.0,63000000.0,602000000.0,0.0,,,,,,,1787000000.0,,-363000000.0,,,-289000000.0,-289000000.0,916000000.0,1696000000.0,,-14137000000.0,,109000000.0,306000000.0,-1063000000.0,,,,,,,,5065000000.0,-295000000.0,,,,,,-15000000.0,,,-0.32,,,,,726000000.0,359000000.0,,,904000000.0,,,9065000000.0,,,,,,,,,127000000.0,,,14984000000.0,890300000.0,-289000000.0,,,684000000.0,,1276000000.0,,,,,1156000000.0,2136000000.0,868000000.0,,,,1594000000.0,77000000.0,,2696000000.0,-38000000.0,1156000000.0,-9000000.0,,,-0.32,868000000.0,,,959000000.0,5928000000.0,,,,,,,,,,-96000000.0,,19202000000.0,2709000000.0,,-80000000.0,-2117000000.0,,,,,-148000000.0,761000000.0,,4444000000.0,,,,,,297000000.0,,,,8766000000.0,890300000.0,,1165000000.0,3219000000.0,,1520000000.0,1737000000.0,,,,5919000000.0,,-1687000000.0,882000000.0,1030000000.0,,,2487000000.0,,623000000.0,297000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1230681600,183000000.0,,-1694000000.0,8156000000.0,-138000000.0,2000000.0,143000000.0,571000000.0,0.0,,,1366000000.0,351000000.0,27000000.0,,1840000000.0,893181818.0,-391000000.0,-299000000.0,-2417000000.0,-359000000.0,-365000000.0,390000000.0,727000000.0,752000000.0,-14036000000.0,-91000000.0,27000000.0,0.0,141000000.0,,1064000000.0,1156000000.0,-0.88,,958000000.0,,4739000000.0,-380000000.0,863000000.0,,3560000000.0,2199000000.0,1840000000.0,-9000000.0,,893181818.0,,-198000000.0,1722000000.0,,4739000000.0,651000000.0,252000000.0,350000000.0,,863000000.0,-846000000.0,1660000000.0,8412000000.0,0.0,0.0,9842000000.0,1094000000.0,-187000000.0,,,,64000000.0,1009000000.0,-67000000.0,13913000000.0,,-365000000.0,,-823000000.0,357000000.0,,1094000000.0,-198000000.0,18775000000.0,847000000.0,,1156000000.0,868000000.0,1009000000.0,-691000000.0,,,1660000000.0,-48000000.0,,2276000000.0,59000000.0,847000000.0,-28000000.0,,987000000.0,,1009000000.0,3758000000.0,106000000.0,822000000.0,5757000000.0,-983000000.0,1009000000.0,,,-780000000.0,5482000000.0,,,565000000.0,-166000000.0,,18775000000.0,2218000000.0,81000000.0,-89000000.0,-172000000.0,651000000.0,0.0,-14036000000.0,,-82000000.0,-716000000.0,-69000000.0,4064000000.0,-786000000.0,-313000000.0,,3263000000.0,,-318000000.0,2152000000.0,-19000000.0,492000000.0,8156000000.0,,-0.88,125000000.0,3539000000.0,5462000000.0,1064000000.0,1454000000.0,,4064000000.0,739000000.0,5501000000.0,,0.0,870000000.0,958000000.0,-786000000.0,,2554000000.0,,626000000.0,305000000.0,1855000000.0,-250000000.0,6282000000.0,2554000000.0,,-43000000.0,143000000.0,13894000000.0,1187000000.0,0.0,,8412000000.0,685000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
57,1238457600,,,,,,,162000000.0,557000000.0,,,,,,,,1656000000.0,,-354000000.0,,,-595000000.0,-541000000.0,,250000000.0,897000000.0,,,26000000.0,0.0,,,,,,,,,4341000000.0,-690000000.0,,,,,,-95000000.0,,,-0.62,,,,,988000000.0,,,,894000000.0,,,7839000000.0,,,,,,,,,,,,14208000000.0,872580645.0,-541000000.0,,,,,915000000.0,,,,,1156000000.0,,1480000000.0,,,,2468000000.0,-337000000.0,,1660000000.0,,707000000.0,,,,-0.62,,,,437000000.0,5254000000.0,,,,,,,,,,,121000000.0,,2074000000.0,,,,,,,,,-337000000.0,,3521000000.0,,,,,,,,,,7567000000.0,874300000.0,,,3180000000.0,,1101000000.0,1223000000.0,,,,6369000000.0,,,774000000.0,1138000000.0,,,2486000000.0,,355000000.0,280000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1246320000,,,,,,,174000000.0,610000000.0,,,,,,,,1449000000.0,,-148000000.0,,,-427000000.0,-318000000.0,,250000000.0,886000000.0,,,24000000.0,0.0,,,,,,,,,4247000000.0,-489000000.0,,,,,,-62000000.0,,,-0.36,,,,,759000000.0,,,,878000000.0,,,7708000000.0,,,,,,,,,,,,14210000000.0,876600000.0,-318000000.0,,,,,1108000000.0,,,,,1156000000.0,,1685000000.0,,,,2444000000.0,-342000000.0,,1993000000.0,,873000000.0,,,,-0.36,,,,520000000.0,5544000000.0,,,,,,,,,,,131000000.0,,2322000000.0,,,,,,,,,-342000000.0,,2995000000.0,,,,,,,,,,7345000000.0,876600000.0,,,3222000000.0,,1228000000.0,1473000000.0,,,,6502000000.0,,,862000000.0,1108000000.0,,,2485000000.0,,377000000.0,286000000.0,,,,,,,,,,32000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1254268800,,,,,-98000000.0,-49000000.0,230000000.0,595000000.0,-1000000.0,,,,,,,1299000000.0,,-95000000.0,,,-249000000.0,-201000000.0,62000000.0,250000000.0,891000000.0,,,23000000.0,0.0,-129000000.0,,,,,,,,4177000000.0,-234000000.0,,,,,,15000000.0,,,-0.23,,,,,955000000.0,-36000000.0,,-188000000.0,851000000.0,,,7611000000.0,,,,,,,,,220000000.0,,,14202000000.0,878300000.0,-201000000.0,,,227000000.0,-501000000.0,1255000000.0,,,,,1156000000.0,1685000000.0,1576000000.0,,,,2531000000.0,-143000000.0,,2275000000.0,182000000.0,954000000.0,-23000000.0,,,-0.23,1576000000.0,,,713000000.0,5632000000.0,,,,,,,,,,174000000.0,136000000.0,,2439000000.0,,-26000000.0,-155000000.0,,,,,,84000000.0,,2793000000.0,,,,,,-309000000.0,,,,7297000000.0,878300000.0,,,3193000000.0,,1422000000.0,1562000000.0,,,,6591000000.0,,229000000.0,856000000.0,1082000000.0,,,2455000000.0,,375000000.0,290000000.0,,,,,-22000000.0,,,,,33000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1262217600,-51000000.0,,-18000000.0,7147000000.0,-190000000.0,-218000000.0,176000000.0,400000000.0,-5000000.0,,,1367000000.0,1472000000.0,37000000.0,,1275000000.0,876928190.0,-175000000.0,553000000.0,290000000.0,-129000000.0,-70000000.0,449000000.0,250000000.0,757000000.0,-14923000000.0,-1868000000.0,37000000.0,118000000.0,12000000.0,,1367000000.0,1156000000.0,-1.29,,1071000000.0,,4081000000.0,-82000000.0,819000000.0,0.0,2626000000.0,2280000000.0,1275000000.0,47000000.0,,876928190.0,,-79000000.0,816000000.0,,4081000000.0,1032000000.0,259000000.0,342000000.0,53000000.0,819000000.0,579000000.0,2620000000.0,7311000000.0,118000000.0,0.0,8510000000.0,1164000000.0,-257000000.0,,,,434000000.0,1588000000.0,-513000000.0,13655000000.0,,-70000000.0,,-1496000000.0,355000000.0,-477000000.0,1164000000.0,-732000000.0,19004000000.0,883000000.0,,1156000000.0,1576000000.0,1588000000.0,-773000000.0,,,2620000000.0,90000000.0,,2583000000.0,133000000.0,883000000.0,6000000.0,,757000000.0,,1588000000.0,3358000000.0,126000000.0,956000000.0,5292000000.0,-451000000.0,1588000000.0,,,-1401000000.0,6344000000.0,,,-300000000.0,11000000.0,,19004000000.0,2280000000.0,50000000.0,-27000000.0,-207000000.0,1032000000.0,-99000000.0,-14923000000.0,,,-269000000.0,-24000000.0,2723000000.0,-1131000000.0,0.0,,3012000000.0,,-45000000.0,2163000000.0,447000000.0,250000000.0,7147000000.0,,-1.29,126000000.0,3012000000.0,5292000000.0,1367000000.0,1627000000.0,,2723000000.0,365000000.0,6344000000.0,,-190000000.0,866000000.0,1071000000.0,-1131000000.0,,2316000000.0,,342000000.0,303000000.0,1009000000.0,-158000000.0,5884000000.0,2316000000.0,-187000000.0,-95000000.0,176000000.0,13655000000.0,1159000000.0,31000000.0,,7311000000.0,31000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
61,1269993600,,,,,-179000000.0,-264000000.0,904000000.0,595000000.0,-213000000.0,,,,,,,1265000000.0,,-41000000.0,,,-15000000.0,57000000.0,393000000.0,250000000.0,785000000.0,,,25000000.0,0.0,-165000000.0,,,,,,,,3802000000.0,-25000000.0,,,,,,-10000000.0,,,0.06,,,,,1037000000.0,214000000.0,,-68000000.0,810000000.0,,,7124000000.0,,,,,,,,,130000000.0,,,13149000000.0,814285714.0,57000000.0,,,310000000.0,-196000000.0,860000000.0,,,,,1156000000.0,1588000000.0,1423000000.0,,,,2460000000.0,13000000.0,,2325000000.0,149000000.0,1065000000.0,-36000000.0,224000000.0,,0.07,1423000000.0,,,876000000.0,5112000000.0,,,,,,,,,,-28000000.0,126000000.0,,3166000000.0,,-26000000.0,-245000000.0,,,,,,323000000.0,,2778000000.0,,,,,8000000.0,-42000000.0,,,,6908000000.0,882900000.0,,,1946000000.0,,1426000000.0,1449000000.0,,,,6025000000.0,,0.0,863000000.0,1055000000.0,,,1287000000.0,,334000000.0,281000000.0,,,,,-26000000.0,,,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1277856000,,8000000.0,,,-134000000.0,-167000000.0,706000000.0,593000000.0,209000000.0,,,,,,,1302000000.0,,244000000.0,,,282000000.0,356000000.0,624000000.0,573000000.0,66000000.0,,,189000000.0,148000000.0,-155000000.0,,,,,,,,3701000000.0,348000000.0,,,,,,66000000.0,,,0.39,,,,,1967000000.0,490000000.0,,-20000000.0,2021000000.0,,,7922000000.0,,,,,,,,,523000000.0,,,14531000000.0,879838374.0,356000000.0,,,435000000.0,-636000000.0,,,,,,1156000000.0,1423000000.0,1268000000.0,,,,3235000000.0,103000000.0,,2531000000.0,82000000.0,1345000000.0,-77000000.0,,,0.4,1268000000.0,,,968000000.0,5452000000.0,,,,,,,,,,-75000000.0,58000000.0,,3577000000.0,,-62000000.0,-564000000.0,,,,,,791000000.0,,3321000000.0,,,,,,-12000000.0,,,,7981000000.0,879838374.0,,480000000.0,1875000000.0,,1442000000.0,1563000000.0,,,,6609000000.0,,-451000000.0,865000000.0,959000000.0,,,1280000000.0,,99000000.0,302000000.0,,,,,-314000000.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1285804800,,8000000.0,,,-298000000.0,-246000000.0,717000000.0,558000000.0,-389000000.0,,,,,,,1432000000.0,,-36000000.0,,,138000000.0,198000000.0,285000000.0,0.0,686000000.0,,,30000000.0,0.0,205000000.0,,,,,,,,3868000000.0,182000000.0,,,,,,44000000.0,,,0.22,,,,,1556000000.0,-13000000.0,,30000000.0,747000000.0,,,6736000000.0,,,,,,,,,185000000.0,,,13706000000.0,881491868.0,198000000.0,,,168000000.0,-306000000.0,969000000.0,,,,,1156000000.0,1268000000.0,1540000000.0,,,,3096000000.0,220000000.0,,2657000000.0,82000000.0,1411000000.0,98000000.0,,,0.22,1473000000.0,,,1041000000.0,5353000000.0,,,,,,,,,,-84000000.0,203000000.0,,3597000000.0,,-62000000.0,144000000.0,,,,,,358000000.0,,3022000000.0,,,,,,8000000.0,,,,7349000000.0,910060565.0,,,1756000000.0,,1424000000.0,1616000000.0,,,,6970000000.0,,567000000.0,821000000.0,1060000000.0,,,1185000000.0,,242000000.0,281000000.0,,,,,180000000.0,,,,,29000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
