date,quarterlyAccumulatedDepreciation,trailingOperatingCashFlow,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualCapitalStock,quarterlyInventory,quarterlyTaxProvision,quarterlyOperatingExpense,quarterlyNetPPE,annualOtherIntangibleAssets,annualGrossProfit,annualTotalNonCurrentAssets,annualCurrentLiabilities,quarterlyOtherIntangibleAssets,annualOtherIncomeExpense,annualNetPPE,annualOperatingCashFlow,quarterlyCurrentDebt,quarterlyInterestExpense,trailingDepreciationAndAmortization,annualInventory,trailingCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyBasicAverageShares,quarterlyCommonStockIssuance,annualEbitda,annualNonCurrentDeferredTaxesLiabilities,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,annualChangeInInventory,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualInterestExpense,trailingInterestExpense,annualPretaxIncome,annualPurchaseOfInvestment,trailingCashDividendsPaid,trailingCapitalExpenditure,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,annualGoodwill,trailingChangeInCashSupplementalAsReported,annualIncomeTaxPayable,trailingInvestingCashFlow,annualGrossPPE,annualAccumulatedDepreciation,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangeInCashSupplementalAsReported,annualBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,quarterlyDilutedEPS,annualCapitalExpenditure,annualOtherCurrentLiabilities,annualInvestingCashFlow,annualBasicEPS,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyNetIncomeCommonStockholders,annualCostOfRevenue,trailingOperatingIncome,annualTotalRevenue,annualEndCashPosition,annualCurrentDebt,annualOperatingIncome,quarterlyDilutedAverageShares,trailingTotalRevenue,annualNetOtherFinancingCharges,quarterlyEndCashPosition,annualFreeCashFlow,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyOtherNonCashItems,trailingEndCashPosition,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyEbitda,trailingTaxProvision,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyOtherShortTermInvestments,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyGrossPPE,trailingFreeCashFlow,trailingNetIncome,quarterlyIncomeTaxPayable,annualOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualLongTermDebt,annualCashDividendsPaid,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualCurrentAssets,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyChangeInInventory,annualNetIncome,quarterlyOtherCurrentAssets,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualDilutedAverageShares,annualNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,annualStockholdersEquity,annualDilutedEPS,quarterlyInvestmentsAndAdvances,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyNetOtherInvestingChanges,annualTotalAssets,annualTaxProvision,trailingNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyStockholdersEquity,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,trailingChangeInAccountPayable,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingNetOtherFinancingCharges,annualStockBasedCompensation,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSellingGeneralAndAdministration,trailingSaleOfInvestment,trailingDilutedEPS,trailingOtherIncomeExpense,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingOperatingExpense,quarterlyPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingCostOfRevenue,trailingGrossProfit,trailingChangeInInventory,trailingBasicEPS
1970-01-01 00:00:01.246320000,,,-846000000.0,7263000000.0,7263000000.0,5669000000.0,,,16796000000.0,-1239000000.0,13955000000.0,60715000000.0,,,,,16397000000.0,,,,7962000000.0,401000000.0,,,,,,1710000000.0,0.0,585266084.0,,,,,-11000000.0,,-2093000000.0,,-568000000.0,1746000000.0,2974000000.0,0.0,,,,,,,127118000000.0,,,-234000000.0,92208000000.0,,,,,,,,,,3979000000.0,,,,,8106000000.0,,,,,-1.358613,,,,,,,-792000000.0,,,,,,,585685630.0,,,7263000000.0,,-482000000.0,,-352000000.0,,,,1295000000.0,,,,-464000000.0,,-1184000000.0,,,,,1178000000.0,65807000000.0,,-1360000000.0,,,1437000000.0,,,,,,,,34910000000.0,25613000000.0,,,15176000000.0,,,,,,12361000000.0,,,-1.358613,22164000000.0,,,0.0,,6228000000.0,2405000000.0,9545000000.0,,,,,,,15096000000.0,,,40194000000.0,12771000000.0,,,-508000000.0,86000000.0,,,,,-854000000.0,,57515000000.0,-792000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,,,5884000000.0,5884000000.0,5918000000.0,,,16900000000.0,-899000000.0,14581000000.0,61414000000.0,,,,,17005000000.0,,,,5676000000.0,387000000.0,,,,,,-3353000000.0,0.0,632674735.0,,,,,-27000000.0,,19000000.0,,-575000000.0,2388000000.0,-1367000000.0,0.0,,,,,,,129337000000.0,,,3153000000.0,95007000000.0,,,,,,,,,,7263000000.0,,,,,9777000000.0,,,,,1.430119,,,,,,,903000000.0,,,,,,,670014291.0,,,5843000000.0,,-658000000.0,,-306000000.0,,,,-2566000000.0,,,,1690000000.0,,305000000.0,,,,,1813000000.0,65429000000.0,,-1006000000.0,,,1333000000.0,,,,,,,,34330000000.0,24796000000.0,,,16170000000.0,,,,,,12928000000.0,,,1.430119,21787000000.0,,,0.0,,6623000000.0,1284000000.0,9343000000.0,,,,,,,16588000000.0,,,40633000000.0,14886000000.0,,,2000000.0,-83000000.0,,,,,918000000.0,,60291000000.0,903000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,-23519000000.0,,,5919000000.0,5919000000.0,5144000000.0,,0.0,16835000000.0,-1286000000.0,-38900000000.0,60385000000.0,17034000000.0,2197000000.0,94890000000.0,23530000000.0,17034000000.0,-1253000000.0,60385000000.0,7278000000.0,4135000000.0,604000000.0,,16835000000.0,,,-120000000.0,-1817000000.0,2581000000.0,,,2153000000.0,5144000000.0,3244000000.0,-285000000.0,5356000000.0,-142000000.0,5919000000.0,-799000000.0,2815000000.0,87000000.0,11000000.0,1696000000.0,,-4437000000.0,-33000000.0,,,127697000000.0,,1578000000.0,-2919000000.0,94890000000.0,,,314000000.0,,83904000000.0,-23519000000.0,,-4512000000.0,-19879000000.0,5843000000.0,0.0,,,,10676000000.0,-1657000000.0,606243363.0,-6347000000.0,,,-2792000000.0,11000000.0,-2784000000.0,0.190682,,1000000.0,1070000000.0,62913000000.0,,65110000000.0,5919000000.0,4135000000.0,-1678000000.0,,,-330000000.0,5919000000.0,4486000000.0,-851000000.0,3153000000.0,-335000000.0,,38769000000.0,-360000000.0,5393000000.0,,10676000000.0,,1726000000.0,,684000000.0,,,75000000.0,,2016000000.0,62299000000.0,3280000000.0,-1208000000.0,10052000000.0,0.0,-1917000000.0,29738000000.0,83904000000.0,,,314000000.0,3875000000.0,,32807000000.0,23530000000.0,,62299000000.0,18642000000.0,5919000000.0,161000000.0,20677000000.0,-1338000000.0,7576000000.0,3244000000.0,5750000000.0,32807000000.0,,20677000000.0,,118000000.0,1000000.0,2581000000.0,5750000000.0,56858000000.0,6961000000.0,,606662909.0,118000000.0,3875000000.0,61045000000.0,0.190682,10052000000.0,2977000000.0,,38769000000.0,-38216000000.0,6961000000.0,29738000000.0,-455000000.0,101000000.0,127697000000.0,-4512000000.0,,4894000000.0,1144000000.0,,61045000000.0,1070000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,,-41000000.0,3756000000.0,3756000000.0,5000000000.0,,,17873000000.0,-349000000.0,16764000000.0,57866000000.0,,,,,16385000000.0,,,,4990000000.0,355000000.0,,,,,,-719000000.0,0.0,633513826.0,,,,,-396000000.0,,370000000.0,,-539000000.0,-719000000.0,-2103000000.0,0.0,,,,,,,123935000000.0,,,,91485000000.0,,,,,,,,,,5919000000.0,,,,,11719000000.0,,,,,0.834236,,,,,,,679000000.0,,,,,,,659945198.0,,,3668000000.0,,-665000000.0,,-282000000.0,,,,-307000000.0,,,1202000000.0,1927000000.0,,686000000.0,,,,,-1258000000.0,60848000000.0,,-551000000.0,,,-1742000000.0,,,,,,,,32450000000.0,24031000000.0,,,18652000000.0,,,,,,12397000000.0,,,1.072589,19420000000.0,,,0.0,,6733000000.0,1202000000.0,7322000000.0,,,,,,,17234000000.0,,,36817000000.0,17450000000.0,,,39000000.0,-126000000.0,,,,,719000000.0,,59199000000.0,679000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,,-355000000.0,2578000000.0,2578000000.0,4846000000.0,,,19458000000.0,-75000000.0,1160000000.0,54715000000.0,,,,,15720000000.0,,,,5599000000.0,308000000.0,,,,,,-690000000.0,0.0,633513826.0,,,,,-26000000.0,,1708000000.0,,-643000000.0,385000000.0,-1065000000.0,0.0,,,,,,,120743000000.0,,,,87148000000.0,,,,,,,,,,3668000000.0,,,,,12774000000.0,,,,,1.787648,,,,,,,1704000000.0,,,,,,,670853383.0,,,2578000000.0,,-760000000.0,,-309000000.0,,,,52000000.0,,,1279000000.0,21770000000.0,,20491000000.0,,,,,-258000000.0,59869000000.0,,-346000000.0,,,-2304000000.0,,,,,,,,33595000000.0,26531000000.0,,,21651000000.0,,,,,,11258000000.0,,,2.69339,17234000000.0,,,0.0,,7366000000.0,1279000000.0,8158000000.0,,,,,,,16713000000.0,,,33338000000.0,20372000000.0,,,174000000.0,-117000000.0,,,,,1783000000.0,,57077000000.0,1704000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,,,3477000000.0,3477000000.0,5126000000.0,,,21625000000.0,-566000000.0,1182000000.0,57568000000.0,,,,,16443000000.0,,,,5359000000.0,378000000.0,,,,,,789000000.0,0.0,633513826.0,0.0,,,,-244000000.0,,800000000.0,,-805000000.0,780000000.0,734000000.0,0.0,,,,,,,130626000000.0,,,0.0,93190000000.0,,,,,,,,,,2578000000.0,,,,,13249000000.0,,,,,2.121343,,,,,,,1350000000.0,,,,,,,644841557.0,,,3474000000.0,,-835000000.0,,-334000000.0,,,,89000000.0,,,1208000000.0,21065000000.0,,19857000000.0,,,,,-25000000.0,64409000000.0,,-773000000.0,,,-1094000000.0,,,,,,,,37436000000.0,27463000000.0,,,21039000000.0,,,,,,11643000000.0,,,2.121343,20177000000.0,,,0.0,,7578000000.0,1208000000.0,8855000000.0,,,,,,,19179000000.0,,,36946000000.0,19831000000.0,,,95000000.0,-30000000.0,,,,,1366000000.0,,62475000000.0,1350000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,-24534000000.0,,,6207000000.0,6207000000.0,4006000000.0,,0.0,19583000000.0,-489000000.0,-208000000.0,54344000000.0,14373000000.0,6941000000.0,88229000000.0,30723000000.0,14373000000.0,-304000000.0,54344000000.0,4015000000.0,6716000000.0,537000000.0,,19583000000.0,,,-75000000.0,661000000.0,2490000000.0,,1363000000.0,7829000000.0,4006000000.0,1865000000.0,-1399000000.0,-5540000000.0,-1022000000.0,6207000000.0,-1321000000.0,3569000000.0,2845000000.0,2037000000.0,1578000000.0,,1856000000.0,-327000000.0,,,130904000000.0,,-433000000.0,0.0,88229000000.0,,,471000000.0,,78878000000.0,-24534000000.0,,-1479000000.0,-7854000000.0,3474000000.0,0.0,,,,13256000000.0,411000000.0,634352917.0,41000000.0,,,-3308000000.0,2037000000.0,-3438000000.0,4.600215,,6918000000.0,-817000000.0,71084000000.0,,78025000000.0,6207000000.0,6716000000.0,3605000000.0,,,-2065000000.0,6207000000.0,707000000.0,-1178000000.0,1363000000.0,-332000000.0,,34081000000.0,3442000000.0,237000000.0,,13256000000.0,706000000.0,-53658000000.0,,-54193000000.0,,,3335000000.0,,2248000000.0,64804000000.0,-4522000000.0,191000000.0,10419000000.0,0.0,618000000.0,31647000000.0,78878000000.0,,,471000000.0,3336000000.0,,42675000000.0,30723000000.0,,64804000000.0,16683000000.0,6207000000.0,374000000.0,19292000000.0,-1257000000.0,5919000000.0,1865000000.0,5725000000.0,42675000000.0,,19292000000.0,,2916000000.0,6918000000.0,2490000000.0,5725000000.0,67395000000.0,6900000000.0,,671272928.0,2916000000.0,3336000000.0,62430000000.0,4.099674,10419000000.0,71000000.0,,34081000000.0,-50712000000.0,6900000000.0,31647000000.0,-612000000.0,647000000.0,130904000000.0,-1479000000.0,,4395000000.0,-533000000.0,,62430000000.0,-817000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,,-487000000.0,3872000000.0,3872000000.0,3997000000.0,,,21595000000.0,-166000000.0,19602000000.0,55477000000.0,,,,,15051000000.0,,,,3718000000.0,459000000.0,,,,,,-780000000.0,0.0,649876104.0,0.0,,,,1000000.0,,453000000.0,,-1031000000.0,-1298000000.0,-2681000000.0,0.0,,,,,,,130084000000.0,,,,92018000000.0,,,,,,,,,,6412000000.0,,,,,14731000000.0,,,,,1.644637,,,,,,,1069000000.0,,,,,,,650295649.0,,,3872000000.0,,-595000000.0,,-294000000.0,,,,-543000000.0,,,1151000000.0,2582000000.0,,1431000000.0,,,,,-2329000000.0,65084000000.0,,-480000000.0,,,-1844000000.0,,,,,,,,38066000000.0,26957000000.0,,,22184000000.0,,,,,,11372000000.0,,,1.644637,22758000000.0,,,0.0,,7994000000.0,1151000000.0,8508000000.0,,,,,,,21490000000.0,,,38127000000.0,21033000000.0,,,-519000000.0,541000000.0,,,,,619000000.0,,61161000000.0,1069000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,3205000000.0,3205000000.0,4010000000.0,,,23920000000.0,61000000.0,21713000000.0,56124000000.0,,,,,15134000000.0,,,,3688000000.0,457000000.0,,,,,,1106000000.0,0.0,649876104.0,,,,,-25000000.0,,1637000000.0,,-1065000000.0,-573000000.0,-523000000.0,0.0,,,,,,,133519000000.0,,,,93393000000.0,,,,,,,,,,3872000000.0,,,,,14864000000.0,,,,,2.216684,,,,,,,1535000000.0,,,,,,,687215660.0,,,3205000000.0,,-1251000000.0,,-302000000.0,,,,-260000000.0,,,,3255000000.0,,2252000000.0,,,,,-1638000000.0,67018000000.0,,-250000000.0,,,-2811000000.0,,,,,,,,40126000000.0,27097000000.0,,,25126000000.0,,,,,,11381000000.0,,,2.359696,24530000000.0,,,0.0,,8625000000.0,1161000000.0,8545000000.0,,,,,,,22135000000.0,,,39921000000.0,23965000000.0,,,-158000000.0,-186000000.0,,,,,1576000000.0,,62615000000.0,1535000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,2800000000.0,2800000000.0,3678000000.0,,,23397000000.0,154000000.0,1155000000.0,54052000000.0,,,,,14683000000.0,,,,3626000000.0,477000000.0,,,,,,294000000.0,0.0,649876104.0,,,,,-54000000.0,,782000000.0,,-1267000000.0,770000000.0,-412000000.0,0.0,,,,,,,127328000000.0,,,,88691000000.0,,,,,,,,,,3205000000.0,,,,,13772000000.0,,,,,0.452871,,,,,,,659000000.0,,,,,,,675887930.0,,,2673000000.0,,-1298000000.0,,-309000000.0,,,,824000000.0,,,,24299000000.0,,23059000000.0,,,,,-497000000.0,63952000000.0,,-55000000.0,,,-1013000000.0,,,,,,,,38637000000.0,25925000000.0,,,24214000000.0,,,,,,10288000000.0,,,1.024918,24061000000.0,,,0.0,,8194000000.0,1240000000.0,8527000000.0,,,,,,,19956000000.0,,,38027000000.0,22974000000.0,,,6000000.0,-31000000.0,,,,,628000000.0,,59586000000.0,659000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,-26241000000.0,,,3821000000.0,3821000000.0,3680000000.0,218000000.0,0.0,21689000000.0,833000000.0,107000000.0,54251000000.0,14053000000.0,8454000000.0,86275000000.0,23824000000.0,14053000000.0,620000000.0,54251000000.0,1777000000.0,2784000000.0,429000000.0,,21689000000.0,,,-860000000.0,-1152000000.0,2623000000.0,649876104.0,,10187000000.0,3680000000.0,1504000000.0,-52000000.0,-3057000000.0,-192000000.0,3821000000.0,-1475000000.0,2878000000.0,1175000000.0,2242000000.0,2838000000.0,,2680000000.0,-95000000.0,,,121880000000.0,,-694000000.0,,86275000000.0,,,367000000.0,,80492000000.0,-26241000000.0,,882000000.0,-8194000000.0,2673000000.0,0.0,,,,1092000000.0,-2441000000.0,649876104.0,-532000000.0,,-1.549295,-4838000000.0,2242000000.0,-3678000000.0,3.479956,218000000.0,0.0,-1000000000.0,85519000000.0,,93973000000.0,3821000000.0,2784000000.0,4898000000.0,649876104.0,,-130000000.0,3821000000.0,-3061000000.0,-534000000.0,0.0,-289000000.0,,37579000000.0,-74000000.0,-424000000.0,,1092000000.0,1117000000.0,-61440000000.0,,-63177000000.0,,,1798000000.0,,1403000000.0,61403000000.0,-7888000000.0,1667000000.0,9267000000.0,,-2220000000.0,30531000000.0,80492000000.0,,,367000000.0,3556000000.0,,35605000000.0,23824000000.0,,61403000000.0,22449000000.0,3821000000.0,2220000000.0,23634000000.0,-1194000000.0,6207000000.0,1504000000.0,6452000000.0,35605000000.0,-1.549295,23634000000.0,,2263000000.0,0.0,2623000000.0,6452000000.0,81967000000.0,8204000000.0,,675887930.0,2263000000.0,3556000000.0,56690000000.0,2.836402,9267000000.0,-403000000.0,,37579000000.0,-59518000000.0,8204000000.0,30531000000.0,1309000000.0,1896000000.0,121880000000.0,882000000.0,,4669000000.0,-1025000000.0,,56690000000.0,-1000000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,,,4934000000.0,4934000000.0,3681000000.0,,,21204000000.0,-190000000.0,0.0,54998000000.0,,,,,14205000000.0,,,,2991000000.0,461000000.0,,,,,,1398000000.0,3830000000.0,649876104.0,,,,,1692000000.0,,-174000000.0,,-1249000000.0,505000000.0,939000000.0,0.0,,,,,,,124970000000.0,,,,86926000000.0,,,,,,,,,,3905000000.0,,,,,12879000000.0,,,,,0.023835,,,,,,,11000000.0,,,,,,,649876104.0,,,4934000000.0,,-964000000.0,,-294000000.0,,,,-94000000.0,,,,1489000000.0,,21501000000.0,,,,,-744000000.0,63684000000.0,,-326000000.0,,,-288000000.0,,,,,,,,38044000000.0,24146000000.0,,,22703000000.0,,,,,,10334000000.0,,,0.023835,25523000000.0,,,437000000.0,,7939000000.0,1202000000.0,8276000000.0,,,,,,,7254000000.0,,,39538000000.0,21501000000.0,,,-21214000000.0,285000000.0,,,,,16000000.0,,57406000000.0,11000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,4470000000.0,4470000000.0,3266000000.0,,,19462000000.0,-219000000.0,20029000000.0,53170000000.0,,,,,13749000000.0,,,,4794000000.0,456000000.0,,,,,,-1744000000.0,3451000000.0,649876104.0,,,,,-34000000.0,,734000000.0,,-1117000000.0,2268000000.0,-461000000.0,0.0,,,,,,,118921000000.0,,,,83701000000.0,,,,,,,,,,4937000000.0,,,,,12450000000.0,,,,,1.334777,,,,,,,959000000.0,,,,,,,687215660.0,,,4470000000.0,,-816000000.0,,-294000000.0,,,,-902000000.0,,,1162000000.0,2352000000.0,,1291000000.0,,,,,1151000000.0,60638000000.0,,-389000000.0,,,1381000000.0,,,,,,,,35220000000.0,25578000000.0,,,22478000000.0,,,,,,10105000000.0,,,1.477789,21689000000.0,,,398000000.0,,6996000000.0,1158000000.0,8334000000.0,,,,,,,7028000000.0,,,35060000000.0,21320000000.0,,,-101000000.0,301000000.0,,,,,953000000.0,,54560000000.0,959000000.0,20029000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,-80000000.0,2990000000.0,2990000000.0,3123000000.0,,,19980000000.0,43000000.0,19544000000.0,53734000000.0,,,,,13854000000.0,,,,4790000000.0,479000000.0,,,,,,243000000.0,3819000000.0,649876104.0,,,,,620000000.0,,-686000000.0,,-1217000000.0,-331000000.0,-1569000000.0,589000000.0,,,,,,,118631000000.0,,,,84737000000.0,,,,,,,,,,4470000000.0,,,,,11732000000.0,,,,,-1.096424,,,,,,,-709000000.0,,,,,,,649876104.0,,,2990000000.0,,-1073000000.0,,-297000000.0,,,,-607000000.0,,,1292000000.0,1085000000.0,,179000000.0,,,,,-1548000000.0,59788000000.0,,-57000000.0,,,-307000000.0,,,,,,,,33894000000.0,24731000000.0,,,19723000000.0,,,,,,10107000000.0,,,-1.096424,21827000000.0,,,870000000.0,,6403000000.0,1287000000.0,7620000000.0,,,,,,,7023000000.0,,,35057000000.0,18436000000.0,,,-386000000.0,144000000.0,,,,,-709000000.0,,55112000000.0,-709000000.0,18387000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,-31424000000.0,,-557000000.0,4398000000.0,4398000000.0,3228000000.0,161000000.0,0.0,19025000000.0,-1556000000.0,-59273000000.0,53660000000.0,1417000000.0,96000000.0,82779000000.0,23818000000.0,1417000000.0,-153000000.0,53660000000.0,5294000000.0,4239000000.0,478000000.0,,19025000000.0,,,-43000000.0,-923000000.0,768000000.0,649876104.0,,946000000.0,3228000000.0,1280000000.0,-68000000.0,2779000000.0,-5460000000.0,4398000000.0,-1129000000.0,2892000000.0,1581000000.0,1655000000.0,2031000000.0,,-5769000000.0,-43000000.0,,,114573000000.0,,1153000000.0,,82779000000.0,8164000000.0,,160000000.0,,85084000000.0,-31424000000.0,,-1925000000.0,-6097000000.0,2990000000.0,0.0,,,-2631000000.0,12601000000.0,577000000.0,649876104.0,-1044000000.0,,-5.887322,-4683000000.0,1655000000.0,-3660000000.0,-5.74431,161000000.0,493000000.0,-3808000000.0,84117000000.0,,84213000000.0,4398000000.0,4239000000.0,-3226000000.0,649876104.0,,483000000.0,4540000000.0,611000000.0,-862000000.0,0.0,-306000000.0,,35558000000.0,-1103000000.0,230000000.0,,12601000000.0,6076000000.0,25385000000.0,,19309000000.0,,,-3844000000.0,,1763000000.0,59376000000.0,2552000000.0,-1650000000.0,8306000000.0,0.0,2044000000.0,25633000000.0,85084000000.0,,,160000000.0,3322000000.0,-2631000000.0,31794000000.0,23818000000.0,,59376000000.0,19309000000.0,4398000000.0,59000000.0,21513000000.0,-1191000000.0,3821000000.0,1280000000.0,5085000000.0,31794000000.0,-5.887322,21513000000.0,,-3726000000.0,493000000.0,768000000.0,5085000000.0,1236000000.0,2007000000.0,463000000.0,650295649.0,-3741000000.0,3322000000.0,51723000000.0,-5.74431,8306000000.0,792000000.0,,35558000000.0,18073000000.0,2007000000.0,25633000000.0,-5252000000.0,267000000.0,114573000000.0,-1925000000.0,,4684000000.0,-3904000000.0,8164000000.0,51723000000.0,-3808000000.0,-55825000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,,-21000000.0,7977000000.0,7977000000.0,2896000000.0,,,18389000000.0,97000000.0,0.0,52507000000.0,,,,,9365000000.0,,,,4234000000.0,478000000.0,,,,,,4693000000.0,3163000000.0,734204765.0,,,,,4748000000.0,,-247000000.0,,-927000000.0,-302000000.0,3442000000.0,0.0,,,,,,,115767000000.0,,,,79952000000.0,,,,,,,,,,4540000000.0,,,,,11558000000.0,,,,,-0.500542,,,,,,,-345000000.0,,,,,,,734624311.0,,,7977000000.0,,-803000000.0,,-34000000.0,,,,-605000000.0,,,1161000000.0,20913000000.0,,19752000000.0,,,,,-1229000000.0,62812000000.0,,36000000.0,,,-549000000.0,,,,,,,,35815000000.0,23208000000.0,,,19752000000.0,,,,,,14963000000.0,,,-0.500542,21745000000.0,,,0.0,,6130000000.0,1161000000.0,7416000000.0,,,,,,,6923000000.0,,,39604000000.0,18591000000.0,,,-173000000.0,124000000.0,,,,,-344000000.0,,49522000000.0,-345000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,6918000000.0,6918000000.0,2690000000.0,,,18067000000.0,99000000.0,18497000000.0,51580000000.0,,,,,9123000000.0,,,,4140000000.0,471000000.0,,,,,,-2796000000.0,2170000000.0,750147497.0,,,,,254000000.0,,-673000000.0,,-709000000.0,2359000000.0,-1093000000.0,0.0,,,,,,,112633000000.0,,,,77920000000.0,,,,,,,,,,7977000000.0,,,,,12499000000.0,,,,,-1.048754,,,,,,,-780000000.0,,,,,,,750567043.0,,,6918000000.0,,-717000000.0,,-3000000.0,,,,742000000.0,,,1175000000.0,21372000000.0,,20197000000.0,,,,,1650000000.0,60970000000.0,,-50000000.0,,,1272000000.0,,,,,,,,34713000000.0,24882000000.0,,,20197000000.0,,,,,,14455000000.0,,,-1.048754,18943000000.0,,,0.0,,5866000000.0,1136000000.0,8243000000.0,,,,,,,6913000000.0,,,36088000000.0,19061000000.0,,,-766000000.0,-8000000.0,,,,,-772000000.0,,48263000000.0,-780000000.0,18497000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
