date,trailingPretaxIncome,quarterlyTotalAssets,annualNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyFreeCashFlow,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,annualCashDividendsPaid,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualOtherNonCashItems,annualDepreciationAndAmortization,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualInvestingCashFlow,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,trailingCommonStockIssuance,quarterlyGoodwill,trailingStockBasedCompensation,annualStockholdersEquity,annualEndCashPosition,annualTotalAssets,quarterlyNetIncomeCommonStockholders,trailingEndCashPosition,quarterlyOtherIncomeExpense,trailingCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentDebt,trailingOperatingCashFlow,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualChangeInAccountPayable,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyEndCashPosition,quarterlyOtherIntangibleAssets,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,annualInvestmentsAndAdvances,annualSaleOfInvestment,quarterlyNetOtherFinancingCharges,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,annualOtherNonCurrentAssets,annualNetPPE,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentAssets,annualCurrentAssets,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,quarterlySaleOfInvestment,annualBeginningCashPosition,annualNetIncomeCommonStockholders,annualInterestExpense,quarterlyChangesInAccountReceivables,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,trailingRepaymentOfDebt,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualTotalNonCurrentAssets,annualOtherIncomeExpense,annualCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualRepaymentOfDebt,trailingGrossProfit,trailingNetIncomeCommonStockholders,trailingCapitalExpenditure,quarterlyStockholdersEquity,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,quarterlyEbitda,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,annualResearchAndDevelopment,annualCostOfRevenue,quarterlyOtherNonCashItems,annualTotalRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualCapitalStock,annualNetOtherFinancingCharges,annualFreeCashFlow,annualCurrentDebt,annualStockBasedCompensation,annualTotalLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualGrossProfit,quarterlyResearchAndDevelopment,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,annualChangeInWorkingCapital,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyCapitalExpenditure,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyOperatingIncome,trailingBeginningCashPosition,trailingFreeCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualDilutedEPS,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,annualAccountsPayable,trailingBasicAverageShares,annualChangeInInventory,annualNonCurrentDeferredRevenue,quarterlyBasicAverageShares,trailingTaxProvision,trailingPurchaseOfBusiness,quarterlyDilutedEPS,annualIncomeTaxPayable,annualInventory,trailingDeferredIncomeTax,annualDilutedAverageShares,quarterlyBasicEPS,quarterlyDeferredIncomeTax,trailingSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualBasicEPS,quarterlyAccountsPayable,quarterlyInventory,quarterlyTaxProvision,trailingDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,annualBasicAverageShares,annualDeferredIncomeTax,annualTaxProvision,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
,,3154500000.0,,100300000.0,,,,,,-6700000.0,,6300000.0,,,,,,,,26300000.0,,46500000.0,,,,,,1900000.0,,,46500000.0,,,,,,,,28200000.0,,,,,,,,,,,,,,2300000.0,,-73000000.0,,,,,215300000.0,-178800000.0,-54100000.0,,,22300000.0,,,,,172000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2791800000.0,,,-96600000.0,,-3800000.0,,2547900000.0,225700000.0,,,,,2700000.0,,,,,,,,,,,,9600000.0,,,,,,,,109600000.0,,,,300000.0,,-82200000.0,126400000.0,75500000.0,,,,,,199400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3311645000.0,178649000.0,103558000.0,575069000.0,,,,,121521000.0,,-49301000.0,-174574000.0,,,70648000.0,,,,17856000.0,,45549000.0,225873000.0,23207000.0,91356000.0,,,1184000.0,-408313000.0,103558000.0,-42844000.0,371311000.0,,,,2848960000.0,41455000.0,3311645000.0,25256000.0,,,,70648000.0,,41455000.0,41455000.0,,293163000.0,,,,,992000.0,,282540000.0,,182523000.0,,,212944000.0,-81013000.0,-30274000.0,225873000.0,,-68040000.0,212944000.0,,,,174206000.0,462667000.0,,2741916000.0,41455000.0,-307971000.0,41455000.0,,,14599000.0,3120164000.0,,,,26856000.0,90256000.0,6792000.0,,,,6384000.0,,,,,,-100342000.0,,933419000.0,-18885000.0,,,,2848960000.0,,,-123671000.0,,-10785000.0,129749000.0,2741916000.0,-132333000.0,-378248000.0,,,1793000.0,15507000.0,470844000.0,,,,933419000.0,-11240000.0,192821000.0,,,174206000.0,-378248000.0,575069000.0,,,,,,469051000.0,,-47151000.0,90256000.0,,97740000.0,54923000.0,,42658000.0,134144000.0,78863000.0,3120164000.0,,,,,-150189000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3613800000.0,,108000000.0,,,,,,8000000.0,,201700000.0,,,,,,,,30100000.0,,48400000.0,,,,,,2300000.0,,,48400000.0,,,,,,,,48400000.0,,,,,,,,,,,,,,1200000.0,,-84300000.0,,,,,210600000.0,-65800000.0,-44700000.0,,,46300000.0,,,,,176500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41500000.0,,,,,,3072100000.0,,,11000000.0,,-10100000.0,,2858500000.0,257100000.0,,,,,6300000.0,,,,,,,,,,,,11800000.0,,,,,,,,182800000.0,,,,191300000.0,,-76800000.0,142700000.0,84800000.0,,,,,,227000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3433500000.0,,86300000.0,,,,,,76200000.0,,-60400000.0,,,,,,,,30000000.0,,57200000.0,,,,,,2200000.0,,,57200000.0,,,,,,,,57200000.0,,,,,,,,,,,,,,900000.0,,-76400000.0,,,,,208300000.0,-120100000.0,-45400000.0,,,-12400000.0,,,,,148500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3130900000.0,,,-104900000.0,,-7200000.0,,2461200000.0,247500000.0,,,,,4200000.0,,,,,,,,,,,,11800000.0,,,,,,,,-31900000.0,,,,46100000.0,,-15200000.0,141100000.0,91400000.0,,,,,,217500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3411800000.0,,85600000.0,,,,,,57300000.0,,-127800000.0,,,,,,,,29400000.0,,62300000.0,,,,,,2700000.0,,,62300000.0,,,,,,,,62300000.0,,,,,,,,,,,,,,800000.0,,-78600000.0,,,,,206000000.0,-115000000.0,-44500000.0,,,-6500000.0,,,,,163000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3098300000.0,,,-75000000.0,,-600000.0,,2624300000.0,258000000.0,,,,,5700000.0,,,,,,,,,,,,11800000.0,-58400000.0,,,,,,,-110000000.0,,,,0.0,,-40000000.0,150000000.0,97300000.0,,,,,,228600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3403904000.0,227019000.0,81426000.0,59677000.0,,,,,70265000.0,,-3730000.0,-179101000.0,,,63813000.0,,,,31866000.0,,59219000.0,450513000.0,20309000.0,121366000.0,,,1772000.0,-345774000.0,81426000.0,-19156000.0,251816000.0,,,,3119340000.0,51225000.0,3403904000.0,-19156000.0,,,,63813000.0,,51225000.0,51225000.0,,368675000.0,,,,,1607000.0,,355854000.0,,237860000.0,,,203635000.0,-44874000.0,-44501000.0,450513000.0,,-11903000.0,203635000.0,-72256000.0,,,145239000.0,373182000.0,,2634253000.0,51225000.0,-188864000.0,51225000.0,,,9770000.0,3045429000.0,,,,41455000.0,148644000.0,4507000.0,,,,8972000.0,,,,,,-156910000.0,,881198000.0,-15131000.0,,,,3119340000.0,,,-19964000.0,,2769000.0,-13131000.0,2634253000.0,-389318000.0,-411176000.0,,,213881000.0,4109000.0,582151000.0,,,,881198000.0,15497000.0,211765000.0,,,145239000.0,-411176000.0,59677000.0,-856000.0,,,,,368270000.0,,-54031000.0,148644000.0,,116454000.0,460000.0,,-24910000.0,148551000.0,95175000.0,3045429000.0,,,,,-421184000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4110500000.0,,180800000.0,,,,,,-13500000.0,,51400000.0,,,,,,,,33100000.0,,61800000.0,,,,,,2000000.0,,,61800000.0,,,,,,,,61800000.0,,,,,,,,,,,,,,1200000.0,,-79900000.0,,,,,201300000.0,-196400000.0,-49300000.0,,,-228600000.0,,,,,269800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51200000.0,,,,,,3683800000.0,,,-84600000.0,,-600000.0,,3243800000.0,261300000.0,,,,,3400000.0,,,,,,,,,,,,-792300000.0,-17600000.0,,,,,,,149400000.0,,,,222600000.0,,-111800000.0,148300000.0,98300000.0,,,,,,228200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4147900000.0,,172600000.0,,,,,,-3800000.0,,-34700000.0,,,,,,,,39000000.0,,73700000.0,,,,,,2600000.0,,,73700000.0,,,,,,,,73700000.0,,,,,,,,,,,,,,2500000.0,,-89300000.0,,,,,199000000.0,-95500000.0,-52800000.0,,,219900000.0,,,,,267800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3728900000.0,,,25200000.0,,-8300000.0,,3352000000.0,300600000.0,,,,,4200000.0,,,,,,,,,,,,-844500000.0,0.0,,,,,,,-56000000.0,,,,-214500000.0,,-120700000.0,172300000.0,116900000.0,,,,,,261600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4206100000.0,,172000000.0,,,,,,20800000.0,,17800000.0,,,,,,,,43900000.0,,76800000.0,,,,,,4000000.0,,,76800000.0,,,,,,,,76800000.0,,,,,,,,,,,,,,2100000.0,,-91600000.0,,,,85800000.0,196700000.0,-66100000.0,-52800000.0,,,-13400000.0,,,,,271600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,67900000.0,,,,,,3798100000.0,,,38300000.0,,-600000.0,,3384500000.0,314500000.0,,,,,4600000.0,,,,,,,,,,,,,-28900000.0,,,,,,,-41300000.0,,,,100000.0,,-104400000.0,179000000.0,125200000.0,,,,,,270600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4214385000.0,287885000.0,167338000.0,57386000.0,,,-108250000.0,,290967000.0,,-30600000.0,-208090000.0,,,89261000.0,,,,41440000.0,,75685000.0,457529000.0,13837000.0,157440000.0,,,3091000.0,-448529000.0,167338000.0,-19108000.0,307508000.0,,,,3689100000.0,55125000.0,4214385000.0,-19108000.0,,,,89261000.0,,55125000.0,55125000.0,,459177000.0,,,,,2071000.0,,412010000.0,,10000000.0,,55125000.0,194326000.0,-90529000.0,-53190000.0,457529000.0,,59163000.0,194326000.0,-108565000.0,,,338685000.0,464948000.0,,3429785000.0,55125000.0,-175569000.0,55125000.0,,,3900000.0,3963197000.0,,,,51225000.0,193092000.0,7971000.0,,,,12491000.0,,,,,2200000.0,-164710000.0,85800000.0,1168521000.0,-14088000.0,,,,3689100000.0,,,-154469000.0,,-4588000.0,-6748000.0,3429785000.0,-409852000.0,-533412000.0,,,216816000.0,1637000.0,676734000.0,,,,1168521000.0,37063000.0,294467000.0,,,338685000.0,-533412000.0,57386000.0,-62065000.0,,,,,459918000.0,,-58848000.0,193092000.0,,152410000.0,1800000.0,,172190000.0,177534000.0,118777000.0,3963197000.0,,,,,-451292000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4492348000.0,,166741000.0,,,,,,113890000.0,,219556000.0,,,,84135000.0,,59160000.0,,36034000.0,,72561000.0,475642000.0,,,,,3045000.0,,,47523000.0,,,,,,,,45265000.0,,,,,,274681000.0,274681000.0,,,,,,,1406000.0,,39079000.0,,,,274681000.0,191998000.0,-115004000.0,-38076000.0,,,283975000.0,,,,,250876000.0,,,,,,,,,,,,,,,,,,,,,,117435000.0,,,,,55125000.0,1168393000.0,,,,,3757133000.0,,,-99478000.0,,-597000.0,,3441342000.0,114390000.0,-565714000.0,,,,9421000.0,,,,,,,,,,,,1162534000.0,-30737000.0,,,,,,,216544000.0,,,,1979000.0,,-4126000.0,176595000.0,118016000.0,4007056000.0,,,,,78356000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4476232000.0,,161386000.0,,,,,,105706000.0,,-34730000.0,,,,87112000.0,,102121000.0,,35744000.0,,74303000.0,459006000.0,,,,,5576000.0,,,49258000.0,,,,,,,,46592000.0,,,,,,239951000.0,239951000.0,,,,161386000.0,,,1261000.0,,0.0,,,,239951000.0,189670000.0,-60123000.0,0.0,,,-57798000.0,,,,,248498000.0,,,,,,,,,,,,,,,,,,,,,,86029000.0,,,,,274681000.0,1168265000.0,,,,,3747475000.0,,,-40219000.0,,-5355000.0,,3483184000.0,121773000.0,-597875000.0,,,,15563000.0,,,,,,,,,,,,1236837000.0,-32850000.0,,,,,,,-100217000.0,,,,1738000.0,,-19904000.0,188150000.0,125610000.0,4081059000.0,,,,,86029000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4486678000.0,,160723000.0,,,,,,100155000.0,,-135352000.0,,,,106374000.0,,107977000.0,,37731000.0,,75652000.0,465921000.0,,,,,5436000.0,,,50625000.0,,,,,,,,47959000.0,,,,,,104599000.0,104599000.0,,,,,,,626000.0,,0.0,,,,104599000.0,187342000.0,-176739000.0,-247755000.0,,,154097000.0,,,,,267097000.0,,,,,,,,,,,,,,,,,,,,,,87989000.0,,,,,239951000.0,1168279000.0,,,,,3691175000.0,,,-146408000.0,,-663000.0,,3629302000.0,125720000.0,-632074000.0,,,,17103000.0,,,,,,,,,,,,1312489000.0,-1417000.0,,,,,,,-89099000.0,,,,687000.0,,-30331000.0,195966000.0,130486000.0,4261376000.0,,,,,87989000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4513941000.0,297088000.0,156003000.0,1387061000.0,,,-86546000.0,,86738000.0,,-15132000.0,-343388000.0,,,100903000.0,,-56251000.0,,39458000.0,,74572000.0,448928000.0,56395000.0,148967000.0,,,7249000.0,-447503000.0,156003000.0,49544000.0,331165000.0,,,,3724117000.0,89467000.0,4513941000.0,46092000.0,,,,100903000.0,,89467000.0,89467000.0,,502450000.0,,,,,0.0,,174059000.0,,4608000.0,,89467000.0,185017000.0,-95637000.0,-57557000.0,448928000.0,,27035000.0,185017000.0,-77799000.0,,,256906000.0,480132000.0,,3704986000.0,89467000.0,-264996000.0,89467000.0,,,34342000.0,4373004000.0,,,,55125000.0,185908000.0,3293000.0,,,,21306000.0,,252850000.0,,,3786000.0,-95961000.0,104599000.0,1168220000.0,-11335000.0,,,,3724117000.0,,,21109000.0,,-4720000.0,-20605000.0,3704986000.0,118249000.0,-668018000.0,,,252086000.0,14308000.0,757310000.0,,,,1168220000.0,407309000.0,406489000.0,,,256906000.0,-668018000.0,1387061000.0,-12795000.0,,,,,505224000.0,,-47833000.0,196950000.0,,174059000.0,204000.0,,-41600000.0,196599000.0,128338000.0,4373004000.0,,,,,78791000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4488092000.0,,155263000.0,,,,,,124848000.0,,-48990000.0,,,,77785000.0,,66897000.0,,39622000.0,,74635000.0,455147000.0,,,,,5584000.0,,,46599000.0,,,,,,,,43147000.0,,1568000.0,,,,40477000.0,40477000.0,,,,,,-11494000.0,971000.0,,45206000.0,,,,40477000.0,182689000.0,-69149000.0,-59445000.0,,,-36227000.0,,,,,258048000.0,,,,,,,,,,,,,,,,,,,,,,130942000.0,,,,,89467000.0,1339927000.0,,,,,3701216000.0,,,-52841000.0,,-740000.0,,188720000.0,125358000.0,-703973000.0,,,,15405000.0,,,,,,,,,,,,1461696000.0,-205057000.0,,,,,,,-109503000.0,,,,0.0,,-4814000.0,197839000.0,129662000.0,892693000.0,,,,,85736000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4513562000.0,,149796000.0,,,,,,133389000.0,,10284000.0,,,,108752000.0,,112859000.0,,41323000.0,,81773000.0,459623000.0,,,,,5000000.0,,,53037000.0,,,,,,,,47723000.0,,,,,,50761000.0,50761000.0,,,,,,,1124000.0,,0.0,,,,50761000.0,180361000.0,-57564000.0,-60504000.0,,,86285000.0,,,,,258548000.0,,,,,,,,,,,,,,,,,,,,,,94569000.0,,,,,40477000.0,1339676000.0,,,,,3727352000.0,,,-61740000.0,,-5467000.0,,3731685000.0,135892000.0,-741418000.0,,,,17611000.0,,,,,,,,,,,,1543469000.0,-70426000.0,,,,,,,-72859000.0,,,,2253000.0,,-7318000.0,207428000.0,140707000.0,4473103000.0,,,,,94569000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4773646000.0,,149058000.0,,,,,,128963000.0,,237632000.0,,,,116999000.0,,119187000.0,,42701000.0,,83604000.0,464442000.0,,,,,5965000.0,,,54868000.0,,,,,,,,49554000.0,,,,,,288393000.0,288393000.0,,,,,,,928000.0,,0.0,,,,288393000.0,178033000.0,-65433000.0,-130057000.0,,,-34546000.0,,,,,266057000.0,,,,,,,,,,,,,,,,,,,,,,96532000.0,,,,,50761000.0,1677192000.0,,,,,4004487000.0,,,-49578000.0,,-738000.0,,3746859000.0,139233000.0,-780089000.0,,,,18513000.0,,,,,,,,,,,,1627073000.0,-173312000.0,,,,,,,158247000.0,,,,3815000.0,,-15855000.0,215719000.0,144818000.0,4526948000.0,,,,,96532000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4625879000.0,324208000.0,168552000.0,31339000.0,,,-99357000.0,,-71937000.0,,-239046000.0,-342030000.0,,,93143000.0,,-67962000.0,,69511000.0,,84196000.0,479300000.0,21169000.0,193157000.0,,,4489000.0,-306058000.0,168552000.0,51725000.0,369359000.0,,,,3909583000.0,49347000.0,4625879000.0,46350000.0,,2523000.0,,93143000.0,,49347000.0,49347000.0,,538534000.0,,,,,204000.0,,189099000.0,,15857000.0,,49347000.0,202701000.0,-113912000.0,-92024000.0,479300000.0,,-55371000.0,202701000.0,-718186000.0,,,261695000.0,562516000.0,,3762304000.0,49347000.0,22846000.0,49347000.0,,,-40120000.0,4582236000.0,,,,89467000.0,186774000.0,3227000.0,,,,21038000.0,,281621000.0,,,4091000.0,-223271000.0,288393000.0,1552346000.0,-37451000.0,,,,3909583000.0,,,187005000.0,,-30506000.0,-272596000.0,3762304000.0,162033000.0,-819932000.0,,,276187000.0,-30360000.0,834645000.0,,-6276000.0,,1552346000.0,-39859000.0,315263000.0,,,261695000.0,-819932000.0,31339000.0,-269391000.0,,,,,558458000.0,,-248481000.0,206229000.0,,189099000.0,9789000.0,,-195284000.0,213659000.0,123347000.0,4582236000.0,,,,,92522000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4893247000.0,,128076000.0,,,,,,143129000.0,,142934000.0,,,,99453000.0,,71320000.0,,43997000.0,,87455000.0,321795000.0,,,,,4000000.0,,,51615000.0,,,78204000.0,,,,,46240000.0,,2241000.0,,,,192281000.0,192281000.0,,,,,,-7258000.0,1102000.0,,47997000.0,,,,192281000.0,122846000.0,-156817000.0,-96260000.0,,,-37525000.0,,,,,227529000.0,,,,,,,,,,,,,35021000.0,,,,,,,,,145655000.0,,,,,49347000.0,1852375000.0,,,,,4197641000.0,,,-23233000.0,,-15476000.0,,4084103000.0,141655000.0,-860665000.0,,,,20697000.0,,,,,,,,,,,,1798724000.0,-381000.0,,,,,,,147602000.0,,,,7094000.0,,-9020000.0,216975000.0,152149000.0,4944768000.0,,,,,97658000.0,,,,,,-152327000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4885778000.0,,122399000.0,,,,,,131776000.0,,-20117000.0,,,,99375000.0,,125158000.0,,46052000.0,,80718000.0,323323000.0,,,,,4305000.0,,,82557000.0,,,78204000.0,,,,,37406000.0,,-1839000.0,,,,172164000.0,172164000.0,,,,,,6204000.0,1213000.0,,0.0,,,,172164000.0,121195000.0,-53592000.0,-98390000.0,,,-14000000.0,,,,,221774000.0,,,,,,,,,,,,,,,,,,,,,,87383000.0,,,,,192281000.0,1852461000.0,,,,,4208347000.0,,,-13333000.0,,-5677000.0,,4093892000.0,133435000.0,-903452000.0,,,,16448000.0,,,,,,,,,,,,1879442000.0,0.0,,,,,,,-109743000.0,,,,8324000.0,,-11442000.0,212541000.0,143218000.0,4997344000.0,,,,,87383000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5037965000.0,,121582000.0,,,,,,139260000.0,,104091000.0,,,,136546000.0,,77100000.0,,45008000.0,,83351000.0,327621000.0,,,,,3968000.0,,,88653000.0,,,78204000.0,,,,,40048000.0,,7483000.0,,,,276255000.0,276255000.0,,,,,,-35948000.0,969000.0,,49335000.0,,,,276255000.0,119544000.0,-75608000.0,-98867000.0,,,12331000.0,,,,,408128000.0,,,,,,,,,,,,,,,,,,,,,,142982000.0,,,,,172164000.0,1829417000.0,,,,,4187977000.0,,,-26829000.0,,-817000.0,,4124493000.0,139014000.0,-945303000.0,,,,36379000.0,,,,,,,,,,,,1962793000.0,-45643000.0,,,,,,,14961000.0,,,,6091000.0,,-25478000.0,220082000.0,164738000.0,5069796000.0,,,,,93647000.0,,,,,,12647000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4843662000.0,318738000.0,115867000.0,-41649000.0,,,-33956000.0,,16576000.0,,-173131000.0,-391726000.0,,,129327000.0,78204000.0,76647000.0,,71655000.0,,67214000.0,329679000.0,52863000.0,206712000.0,,,3346000.0,-323464000.0,115867000.0,86559000.0,350682000.0,,78204000.0,,4158969000.0,103124000.0,4843662000.0,24617000.0,,,,129327000.0,,103124000.0,103124000.0,,588961000.0,,,,3046000.0,525000.0,,47923000.0,,23333000.0,,103124000.0,117893000.0,-37447000.0,-98209000.0,329679000.0,15209000.0,-12422000.0,117893000.0,-196042000.0,,,245194000.0,557394000.0,,4106303000.0,103124000.0,-6817000.0,103124000.0,,,53777000.0,5093849000.0,,,,49347000.0,148311000.0,3809000.0,,,,15619000.0,,125283000.0,,,,-158220000.0,276255000.0,1829424000.0,-27685000.0,,,,4158969000.0,,,56578000.0,,-5715000.0,-211720000.0,4106303000.0,149015000.0,-987546000.0,,,295517000.0,-20661000.0,841452000.0,,-139680000.0,,1829424000.0,-51616000.0,430741000.0,,,245194000.0,-987546000.0,-41649000.0,-150018000.0,,,,,545935000.0,,-264540000.0,346873000.0,,195253000.0,1824000.0,,-112280000.0,201930000.0,128856000.0,5093849000.0,,,,,77360000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4765194000.0,,114111000.0,,,,,,144582000.0,,-48107000.0,,,,129511000.0,,75584000.0,,45920000.0,,76639000.0,331557000.0,,,,,4250000.0,,,76624000.0,,,78204000.0,,,,,34242000.0,,4687000.0,,,,55017000.0,55017000.0,,,,,,-10302000.0,453000.0,,50170000.0,,,,55017000.0,116242000.0,-29063000.0,-98392000.0,,,13234000.0,,,,,243622000.0,,,,,,,,,,,,,,,,,,,,,,133228000.0,,,,,103124000.0,1771938000.0,,,,,4083171000.0,,,-16428000.0,,-51756000.0,,4082938000.0,128978000.0,-1024002000.0,,,,24356000.0,,,,,,,,,,,,2106646000.0,-57517000.0,,,,,,,-165959000.0,,,,3472000.0,,-2333000.0,208812000.0,146915000.0,5106940000.0,,,,,83058000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4740085000.0,,106940000.0,,,,,,139483000.0,,-13654000.0,,,,137386000.0,,81358000.0,,46274000.0,,84297000.0,334323000.0,,,,,4429000.0,,,84636000.0,,,78204000.0,,,,,43222000.0,,8999000.0,,,,41363000.0,41363000.0,,,,,,-13348000.0,372000.0,,50743000.0,,,,41363000.0,114591000.0,-25747000.0,-97217000.0,,,-13227000.0,,,,,244326000.0,,,,,,,,,,,,,,,,,,,,,,137522000.0,,,,,55017000.0,1742036000.0,,,,,4065505000.0,,,-4918000.0,,-5171000.0,,4083658000.0,133093000.0,-1066390000.0,,,,16393000.0,,,,,,,,,,,,2190943000.0,-36019000.0,,,,,,,-134871000.0,,,,17763000.0,,-7481000.0,218880000.0,146964000.0,5150048000.0,,,,,86779000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
