date,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualInventory,quarterlyBasicEPS,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyOperatingExpense,annualCapitalStock,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyInterestExpense,trailingChangeInInventory,trailingDepreciationAndAmortization,annualOtherIntangibleAssets,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,trailingPurchaseOfBusiness,annualEbitda,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualNetPPE,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,trailingCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,trailingPretaxIncome,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyDilutedAverageShares,trailingInvestingCashFlow,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,annualInterestExpense,annualGoodwill,annualPretaxIncome,quarterlyChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyDepreciationAndAmortization,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,trailingGrossProfit,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingDeferredIncomeTax,annualInvestingCashFlow,trailingNetOtherFinancingCharges,annualCapitalExpenditure,annualOperatingIncome,annualOtherCurrentLiabilities,trailingTotalRevenue,trailingStockBasedCompensation,trailingInterestExpense,annualTaxProvision,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualEndCashPosition,trailingTaxProvision,annualOtherCurrentAssets,trailingChangeInAccountPayable,annualTotalRevenue,annualAccountsPayable,trailingOperatingIncome,annualCostOfRevenue,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,annualDilutedAverageShares,annualFreeCashFlow,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,trailingEndCashPosition,annualNetOtherFinancingCharges,annualDilutedEPS,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,quarterlyRetainedEarnings,annualAccumulatedDepreciation,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,trailingOperatingExpense,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,annualBasicAverageShares,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyCurrentAssets,trailingCostOfRevenue,quarterlyOperatingIncome,trailingNetIncome,quarterlyDilutedEPS,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualCashDividendsPaid,annualRetainedEarnings,annualBeginningCashPosition,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualAccountsReceivable,quarterlyLongTermDebt,annualNetIncomeCommonStockholders,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyBasicAverageShares,annualSellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,trailingSaleOfInvestment,annualTotalAssets,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingDilutedEPS,trailingChangesInAccountReceivables,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
1999-02-28,,,-236800000.0,,4300000.0,335100000.0,,0.06,246500000.0,55100000.0,,32100000.0,100000.0,32100000.0,,,162100000.0,,4700000.0,,8400000.0,,,,,662100000.0,,33400000.0,-200000.0,,,,-3000000.0,,,,200000.0,3700000.0,-37400000.0,,10400000.0,,,,,,1672000000.0,,,,130800000.0,,,,,101666667.0,,,,,,-36600000.0,,1030600000.0,,,,,103200000.0,16200000.0,,,,,,,0.0,,,,,,,,,,,,,6100000.0,,,,,,,,,-16300000.0,,34900000.0,,,,,,,0.0,-37400000.0,-13000000.0,,,,,,,,336400000.0,,,,,,,,,-33700000.0,,,,931900000.0,,373000000.0,,,641400000.0,,18700000.0,,0.06,,571900000.0,238700000.0,,65300000.0,,,,,,53500000.0,,,584600000.0,,192200000.0,,,,,,180800000.0,101666667.0,,693200000.0,,,,,6100000.0,,740100000.0,6100000.0,145900000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1999-05-31,-40200000.0,,-233000000.0,,24200000.0,339700000.0,242400000.0,,242400000.0,53900000.0,,19700000.0,100000.0,19700000.0,,117700000.0,179600000.0,1600000.0,3800000.0,302500000.0,6000000.0,,,658500000.0,,658500000.0,53900000.0,33600000.0,0.0,,254500000.0,847200000.0,-31100000.0,,,339700000.0,-100000.0,27700000.0,-8400000.0,11100000.0,59700000.0,,,19700000.0,0.87,,1737200000.0,,,-21100000.0,167600000.0,,,-31700000.0,,,,572700000.0,,,55800000.0,-12400000.0,-16400000.0,1031800000.0,32800000.0,,159700000.0,,131100000.0,17000000.0,,,,-23900000.0,100000.0,,0.0,1600000.0,,-98100000.0,,-98000000.0,192400000.0,167600000.0,,,,65100000.0,3800000.0,35500000.0,19700000.0,,80700000.0,,1712200000.0,131100000.0,,865000000.0,6900000.0,,82600000.0,691800000.0,,,110000000.0,19700000.0,2200000.0,19700000.0,-8500000.0,-12800000.0,,-100000.0,0.86,,994300000.0,,-17000000.0,359000000.0,-233000000.0,-26900000.0,,33600000.0,654800000.0,,94600000.0,,19300000.0,,,-23900000.0,994300000.0,108731000.0,475300000.0,19700000.0,1100000.0,705400000.0,,65600000.0,,,,572700000.0,302500000.0,94600000.0,80700000.0,,-50400000.0,359000000.0,40800000.0,705400000.0,55800000.0,582100000.0,,582100000.0,94600000.0,230100000.0,29900000.0,,,,,245200000.0,,592700000.0,691800000.0,1031800000.0,-7300000.0,62100000.0,,35500000.0,,742900000.0,35500000.0,162600000.0,742900000.0,-700000.0,,,1737200000.0,,,,,,,,,,,,,,,,,,
1999-08-31,,,-243900000.0,,5000000.0,391900000.0,,0.07,256400000.0,97200000.0,,34500000.0,-45000000.0,34500000.0,,,176700000.0,,6500000.0,,9900000.0,,,,,916800000.0,,35000000.0,-100000.0,,,,272500000.0,,,,400000.0,48200000.0,-13400000.0,,12300000.0,,,,,,2116100000.0,,,,204300000.0,,,,,109849000.0,,,,,,14800000.0,-100000.0,1343700000.0,,,,,139500000.0,17900000.0,,,,-24200000.0,,,19700000.0,1600000.0,,,,,,,,,,,,7300000.0,,,,,,,,,,,85000000.0,,,,,,,34500000.0,-305900000.0,-12800000.0,,,,,,25800000.0,,353400000.0,,,,,,,,,34800000.0,,,,1378800000.0,,495500000.0,,,772400000.0,,67100000.0,,0.07,,635800000.0,350300000.0,,88800000.0,,,,,,65500000.0,,,865800000.0,,251700000.0,,,,,,243800000.0,109465000.0,,1028500000.0,,,,,7300000.0,,737300000.0,7300000.0,158800000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1999-11-30,,,-252000000.0,,14400000.0,395200000.0,,0.19,242500000.0,99300000.0,,29200000.0,-100000.0,29200000.0,,,185400000.0,,7400000.0,,13600000.0,,,,,907100000.0,,37600000.0,100000.0,,,,-35800000.0,,,,100000.0,34800000.0,-16300000.0,,35100000.0,,,,,,2057800000.0,,,,177500000.0,,,,,108947368.0,,,,,,-5400000.0,-25000000.0,1339900000.0,,,,,124800000.0,19900000.0,,,,-27700000.0,,,34500000.0,1600000.0,,,,,,,,,,,,20700000.0,,,,,,,,,,,68700000.0,,,,,,,29200000.0,-4400000.0,-13200000.0,,,,,,-1500000.0,,360600000.0,,,,,,,,,18500000.0,,,,1341700000.0,,500400000.0,,,717900000.0,,48800000.0,,0.19,,647200000.0,309700000.0,,85900000.0,,,,,,65600000.0,,,867100000.0,,266200000.0,,,,,,234200000.0,108947368.0,,1032000000.0,,,,,20700000.0,,716100000.0,20700000.0,165500000.0,,-100000.0,,,,,,,,,,,,,,,,,,,,,
2000-02-29,,,-253878000.0,,2593000.0,391763000.0,,0.04,255074000.0,99334000.0,,15923000.0,0.0,15923000.0,,,175840000.0,,3362000.0,,12451000.0,,,,,913641000.0,,37359000.0,0.0,,,,-35999000.0,,,,366000.0,40982000.0,-12455000.0,,6324000.0,,,,,,2003056000.0,,,,153751000.0,,,,,93275000.0,,,,,,-13206000.0,-23279000.0,1342763000.0,,,,,125018000.0,20332000.0,,,,-30872000.0,,,29200000.0,1615000.0,,,,,,,,,,,,3731000.0,,,,,,,,,,,39107000.0,,,,,,,15923000.0,-18189000.0,-13050000.0,,,,,,30164000.0,,351320000.0,,,,,,,,,28527000.0,,,,1322348000.0,,411398000.0,,,660293000.0,,18775000.0,,0.04,,645641000.0,282131000.0,,83000000.0,,,,,,63472000.0,,,877411000.0,,216783000.0,,,,,,194615000.0,93275000.0,,1040217000.0,,,,,3731000.0,,680708000.0,3731000.0,155508000.0,,100000.0,,,,,,,,,,,,,,,,,,,,,
2000-05-31,247970000.0,,-233451000.0,,8976000.0,366228000.0,244559000.0,,244559000.0,60566000.0,,31340000.0,-6970000.0,31340000.0,,102578000.0,219576000.0,1616000.0,4987000.0,376202000.0,15835000.0,,,915737000.0,,915737000.0,60566000.0,32146000.0,0.0,,254674000.0,933644000.0,47269000.0,,,366228000.0,10000.0,-21404000.0,-21030000.0,4716000.0,18609000.0,,,31340000.0,0.38,,2099203000.0,,,11611000.0,216959000.0,,,-19816000.0,,,,599679000.0,,,57381000.0,15417000.0,-23093000.0,1314111000.0,51793000.0,,71761000.0,,154256000.0,21018000.0,,,,-39555000.0,-51970000.0,,15923000.0,1616000.0,,-338102000.0,,-63185000.0,175524000.0,216959000.0,,,,30769000.0,4987000.0,9633000.0,31340000.0,,109510000.0,,1954131000.0,154256000.0,,1020487000.0,,,62432000.0,1077277000.0,,,107221000.0,39393000.0,876000.0,31340000.0,-9613000.0,-12851000.0,,0.0,0.38,,1453479000.0,-47452000.0,-71472000.0,348102000.0,-233451000.0,7012000.0,,32146000.0,758120000.0,,40992000.0,,-42434000.0,,,-39555000.0,1453479000.0,107221000.0,546774000.0,31340000.0,-500000.0,785092000.0,,41414000.0,,,,599679000.0,376202000.0,40992000.0,109510000.0,,-51901000.0,348102000.0,19729000.0,785092000.0,57381000.0,959330000.0,,959330000.0,40992000.0,285784000.0,13142000.0,,,,,260990000.0,,678970000.0,1077277000.0,1314111000.0,,79150000.0,,9633000.0,,645724000.0,9633000.0,198558000.0,645724000.0,-7174000.0,,,2099203000.0,,,,,,,,,,,,,,,,,,
2000-08-31,,,-241874000.0,,17683000.0,373249000.0,,0.28,248133000.0,54157000.0,,24398000.0,0.0,24398000.0,,,184036000.0,,4037000.0,,16576000.0,,,,,907200000.0,,35455000.0,0.0,,,,-12244000.0,,,,284000.0,21719000.0,-16417000.0,,46533000.0,,,,,,2108942000.0,,,,211506000.0,,,,,103035714.0,,,,,,-6942000.0,-11101000.0,1315904000.0,,,,,150178000.0,19282000.0,,,,-35673000.0,,,31340000.0,1617000.0,,,,,,,,,,,,28850000.0,,,,,,,,,,,82391000.0,,,,,,,24398000.0,-16417000.0,-12459000.0,,,,,,-24419000.0,,364493000.0,,,,,,,,,5302000.0,,,,1453762000.0,,552816000.0,,,793038000.0,,63109000.0,,0.28,,615123000.0,365721000.0,,117465000.0,,,,,,62572000.0,,,971312000.0,,305671000.0,,,403042000.0,,,247145000.0,103035714.0,,1088041000.0,,,,,28850000.0,,655180000.0,28850000.0,184036000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
2000-11-30,,,-252986000.0,,10338000.0,376524000.0,,0.17,263712000.0,60056000.0,,30737000.0,0.0,30737000.0,,,172943000.0,,13687000.0,,17127000.0,,,,,895431000.0,,35132000.0,0.0,,,,-3084000.0,,,,314000.0,23731000.0,-12667000.0,,27206000.0,,,,,,2081200000.0,,,,205796000.0,,,,,99223529.0,,,,,,6339000.0,0.0,1307087000.0,,,,,131562000.0,19399000.0,,,,-50805000.0,,,24398000.0,1617000.0,,,,,,,,,,,,16868000.0,,,,,,,,,,,63732000.0,,,,,,,30737000.0,-14308000.0,-12715000.0,,,,,,1217000.0,,368646000.0,,,,,,,,,11064000.0,,,,1436685000.0,,498078000.0,,,774113000.0,,44333000.0,,0.17,,629510000.0,351045000.0,,104557000.0,,,,,,54570000.0,,,971014000.0,,280802000.0,,,375107000.0,,,217276000.0,99223529.0,,1085640000.0,,,,,16868000.0,,644515000.0,16868000.0,172943000.0,,-1641000.0,,,,,,,,,,,,,,,,,,,,,
2001-02-28,,,-262133000.0,,-4301000.0,374057000.0,,-0.07,289185000.0,59796000.0,,29182000.0,0.0,29182000.0,,,159668000.0,,20564000.0,,17453000.0,,,,,891741000.0,,35485000.0,0.0,,,,10152000.0,,,,0.0,4422000.0,-14429000.0,,-11319000.0,,,,,,2067738000.0,,,,184838000.0,,,,,100257143.0,,,,,,-1555000.0,0.0,1301283000.0,,,,,153522000.0,20257000.0,,,,-43767000.0,,,30737000.0,1617000.0,,,,,,,,,,,,-7018000.0,,,,,,,,,,,26391000.0,,,,,,,29182000.0,-16129000.0,-12716000.0,,,,,,-10054000.0,,348912000.0,,,,,,,,,-10007000.0,,,,1435919000.0,,403665000.0,,,766455000.0,,6134000.0,,-0.07,,636190000.0,358924000.0,,111421000.0,,,,,,47353000.0,,,969846000.0,,237863000.0,,,336667000.0,,,165802000.0,100257143.0,,1076995000.0,,,,,-7018000.0,,631819000.0,-7018000.0,159668000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
2001-05-31,-62834000.0,,-261018000.0,,14806000.0,362036000.0,277494000.0,,277494000.0,54134000.0,,23926000.0,0.0,23926000.0,,74495000.0,196638000.0,1619000.0,7379000.0,375768000.0,14047000.0,,,871648000.0,,871648000.0,54134000.0,25386000.0,0.0,,248184000.0,879975000.0,-57658000.0,,,362036000.0,-187000.0,24623000.0,-10605000.0,-37578000.0,39067000.0,,,23926000.0,0.62,,2078490000.0,,,-7414000.0,10756000.0,,,-21906000.0,,,,623054000.0,,,53479000.0,-5256000.0,0.0,1259070000.0,65203000.0,,101487000.0,,152307000.0,22556000.0,,,,-53074000.0,0.0,,29182000.0,1619000.0,,-18045000.0,,-54118000.0,166690000.0,10756000.0,,,,38526000.0,7379000.0,24261000.0,23926000.0,,0.0,,2007762000.0,152307000.0,,1127787000.0,,,75670000.0,1063012000.0,,,102202000.0,20377000.0,411000.0,23926000.0,28809000.0,-12715000.0,,0.0,0.62,,1438780000.0,-29131000.0,-11101000.0,360458000.0,-261018000.0,-62387000.0,,25386000.0,713285000.0,,62961000.0,,14018000.0,,,-53074000.0,1438780000.0,102202000.0,553203000.0,23926000.0,647000.0,819420000.0,,53114000.0,,,,623054000.0,375768000.0,62961000.0,0.0,,-50605000.0,360458000.0,31340000.0,819420000.0,53479000.0,955399000.0,411718000.0,955399000.0,62961000.0,303451000.0,28283000.0,205326000.0,411718000.0,,,249752000.0,,713285000.0,1063012000.0,1259070000.0,-4220000.0,81494000.0,,24261000.0,205326000.0,639710000.0,24261000.0,196638000.0,639710000.0,7024000.0,,,2078490000.0,,,,,,,,,,,,,,,,,,
2001-08-31,,,-273465000.0,,19422000.0,357834000.0,,0.36,272866000.0,52833000.0,,36361000.0,0.0,36361000.0,,,181619000.0,,177212000.0,,13064000.0,,,,,872917000.0,,25344000.0,0.0,,,,-33587000.0,,,,14000.0,53020000.0,-6998000.0,,55991000.0,,,,,,2058300000.0,,,,20075000.0,,,,,101580556.0,,,,,,12435000.0,,1256095000.0,,,,,141190000.0,14549000.0,,,,-46926000.0,,,23926000.0,1619000.0,,,,,,,,,,,,36569000.0,,,,,,,,,,,83604000.0,,,,,,,36361000.0,-6998000.0,-12716000.0,,,,,,6629000.0,,384311000.0,,,,,,,,,46022000.0,,,,1388575000.0,,533275000.0,,,802205000.0,,69055000.0,,0.36,,631299000.0,522580000.0,,0.0,,,,,,48481000.0,,,764681000.0,,282601000.0,,184103000.0,386372000.0,,,250674000.0,101580556.0,,865995000.0,,,,,36569000.0,,669725000.0,36569000.0,181619000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
2001-11-30,,,-282026000.0,,12043000.0,352952000.0,,0.24,265530000.0,52575000.0,,45600000.0,0.0,45600000.0,,,174076000.0,,164150000.0,,11359000.0,,,,,265900000.0,,25122000.0,0.0,,,,-25774000.0,,,,331000.0,41132000.0,-6119000.0,,36533000.0,,,,,,2018227000.0,,,,9959000.0,,,,,102041667.0,,,,,,9239000.0,,1245851000.0,,,,,124796000.0,14269000.0,,,,-52876000.0,,,36361000.0,1619000.0,,,,,,,,,,,,24490000.0,,,,,,,,,,,62161000.0,,,,,,,45600000.0,-6119000.0,-12719000.0,,,,,,5419000.0,,396081000.0,,,,,,,,,35013000.0,,,,1341128000.0,,487880000.0,,,772376000.0,,47892000.0,,0.24,,634978000.0,423044000.0,,0.0,,,,,,48327000.0,,,817182000.0,,265912000.0,,124139000.0,353287000.0,,,221968000.0,102041667.0,,918084000.0,,,,,24490000.0,,677099000.0,24490000.0,174076000.0,,0.0,601877000.0,,,,,,,,,,,,,,,,,,,,
2002-02-28,,,-291243000.0,,1677000.0,345326000.0,,0.03,264753000.0,54107000.0,,42856000.0,0.0,42856000.0,,,166025000.0,,81021000.0,,7660000.0,,,,,861814000.0,,24320000.0,0.0,,,,-36907000.0,,,,4587000.0,37287000.0,-3124000.0,,4951000.0,,,,,,1968195000.0,,,,2937000.0,,,,,103720000.0,,,,,,-2744000.0,,1231460000.0,,,,,130443000.0,12967000.0,,,,-60477000.0,,,45600000.0,1626000.0,,,,,,,,,,,,3274000.0,,,,,,,,,,,25578000.0,,,,,,,42856000.0,-3124000.0,-12732000.0,,,,,,21989000.0,,386624000.0,,,,,,,,,34163000.0,,,,1303567000.0,,407538000.0,,,736735000.0,,12611000.0,,0.03,,636569000.0,385952000.0,,0.0,,,,,,48902000.0,,,814606000.0,,228902000.0,,171551000.0,325250000.0,,,178636000.0,102508000.0,,917615000.0,,,,,3274000.0,,664628000.0,3274000.0,166025000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
2002-05-31,-135952000.0,,-300044000.0,,19428000.0,355797000.0,251446000.0,,251446000.0,50204000.0,,42172000.0,0.0,42172000.0,,191370000.0,195908000.0,1786000.0,5876000.0,364714000.0,8381000.0,,,264530000.0,,264530000.0,50204000.0,22433000.0,0.0,,251447000.0,912216000.0,-39684000.0,,,355797000.0,160506000.0,59931000.0,-23690000.0,25929000.0,56649000.0,,,42172000.0,0.97,,2036403000.0,,,18246000.0,7483000.0,,,-15693000.0,,,,655841000.0,,-3930000.0,55458000.0,-684000.0,,1235089000.0,40464000.0,592329000.0,154124000.0,,160767000.0,15074000.0,,,,-50485000.0,0.0,,42856000.0,1786000.0,,-37698000.0,,-39931000.0,194588000.0,7483000.0,,,,52570000.0,5876000.0,37221000.0,42172000.0,,0.0,,1986126000.0,160767000.0,,1073910000.0,,,80104000.0,813583000.0,,,104418000.0,151439000.0,165438000.0,42172000.0,-21457000.0,-14242000.0,,0.0,0.97,,1178297000.0,1155000.0,,409603000.0,-300044000.0,35192000.0,,22433000.0,717628000.0,,101554000.0,,36241000.0,,,-50485000.0,1178297000.0,104418000.0,557433000.0,42172000.0,16000.0,801314000.0,,65030000.0,,,,655841000.0,364714000.0,101554000.0,0.0,,-52409000.0,409603000.0,23926000.0,801314000.0,55458000.0,707921000.0,397659000.0,707921000.0,101554000.0,296495000.0,19495000.0,190588000.0,397659000.0,,,260938000.0,,717628000.0,813583000.0,1235089000.0,2086000.0,56859000.0,,37221000.0,190588000.0,858106000.0,37221000.0,195908000.0,858106000.0,680000.0,592329000.0,,2036403000.0,,,,,,,,,,,,,,,,,,
2002-08-31,,,-309882000.0,,23720000.0,351718000.0,,0.38,254859000.0,49605000.0,,40247000.0,0.0,40247000.0,,,184107000.0,,6063000.0,,7204000.0,,,,,262260000.0,,23116000.0,0.0,,,,-11084000.0,,,,721000.0,22006000.0,-5252000.0,,67893000.0,,,,,,2027407000.0,,,,16251000.0,,,,,115760000.0,,,,,,-1925000.0,,1233344000.0,,,,,141728000.0,14083000.0,,,,-49778000.0,,,42172000.0,1786000.0,,,,,,,,,,,,44173000.0,,,,,,,,,,,89180000.0,,,,,,,40247000.0,-12847000.0,-14261000.0,,,,,,-33195000.0,,439515000.0,,,,,,,,,16754000.0,,,,1136400000.0,,542413000.0,,,794063000.0,,75097000.0,,0.38,,661600000.0,325327000.0,,0.0,,,,,,51279000.0,,,710189000.0,,283209000.0,,161285000.0,392632000.0,,,259204000.0,114765000.0,,811073000.0,,,,,44173000.0,,891007000.0,44173000.0,184107000.0,,0.0,596250000.0,,,,,,,,,,,,,,,,,,,,
2002-11-30,,,-320584000.0,,16025000.0,349528000.0,,0.26,250252000.0,47276000.0,,60433000.0,0.0,0.0,,,181499000.0,,4399000.0,,6984000.0,,,,,260836000.0,,30763000.0,0.0,,,,-38099000.0,,,,2107000.0,68527000.0,-8450000.0,,45665000.0,,,,,,2019353000.0,,,,1640000.0,,,,,116201000.0,,,,,,20186000.0,,1237652000.0,,,,,133666000.0,13998000.0,,,,-48423000.0,,,40247000.0,1156000.0,,,,,,,,,,,,29640000.0,,,,,,,,,,,66647000.0,,,,,,,60433000.0,-10242000.0,-14850000.0,,,,,,24706000.0,,454305000.0,,,,,,,,,60077000.0,60433000.0,,,1104246000.0,,517968000.0,,,781701000.0,,52649000.0,,0.255075,,670112000.0,316235000.0,,0.0,,,,,,53538000.0,,,687197000.0,,283820000.0,,176530000.0,364781000.0,,,234148000.0,115240000.0,,788011000.0,,,,,29640000.0,,915107000.0,29640000.0,181499000.0,,0.0,596525000.0,,,,,,,,,,,,,,,,,,,,
2003-02-28,,,-333400000.0,,2629000.0,357164000.0,,0.04,262883000.0,46886000.0,,62156000.0,0.0,62156000.0,,,173338000.0,,4800000.0,,6102000.0,,,,,861874000.0,,32549000.0,0.0,,,,-6576000.0,,,,458000.0,26774000.0,-8315000.0,,7512000.0,,,,,,2017783000.0,,,,716000.0,,,,,116121000.0,,,,,,1723000.0,,1251587000.0,,,,,117004000.0,14204000.0,,,,-34275000.0,,,60433000.0,1156000.0,,,,,,,,,,,,4883000.0,,,,,,,,,,,27818000.0,,,,,,,62156000.0,-18475000.0,-15012000.0,,,,,,4252000.0,,444176000.0,,,,,,,,,18459000.0,,,,1098329000.0,,433562000.0,,,766196000.0,,13614000.0,,0.04,,690564000.0,302314000.0,,0.0,,,,,,54355000.0,,,694774000.0,,246610000.0,,179794000.0,319218000.0,,,186952000.0,115583000.0,,796015000.0,,,,,4883000.0,,919454000.0,4883000.0,173338000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
2003-05-31,-45919000.0,,-343220000.0,,-29848000.0,370789000.0,253204000.0,,253204000.0,54756000.0,,50725000.0,-140000000.0,50725000.0,,160629000.0,201043000.0,1156000.0,1282000.0,427650000.0,6422000.0,,,914202000.0,,914202000.0,54756000.0,34126000.0,0.0,,273239000.0,954552000.0,9840000.0,,,370789000.0,0.0,43322000.0,-19797000.0,1262000.0,-73217000.0,,,50725000.0,0.31,,2247211000.0,,,8553000.0,52846000.0,,,-15145000.0,,,,714009000.0,,-46733000.0,162951000.0,-11431000.0,,1319117000.0,26712000.0,,47853000.0,,171956000.0,16389000.0,,,,-17169000.0,-140000000.0,,62156000.0,1156000.0,,-110401000.0,,-41814000.0,214565000.0,52846000.0,,,,12526000.0,1282000.0,-43369000.0,50725000.0,,0.0,,2083489000.0,171956000.0,,1128937000.0,,,89594000.0,942553000.0,,,115986000.0,118815000.0,3286000.0,50725000.0,-68837000.0,-15016000.0,,0.0,0.3,,1370203000.0,-28656000.0,-1167000.0,385791000.0,-343220000.0,-32893000.0,,34126000.0,739987000.0,,35327000.0,,23525000.0,,,-17169000.0,1370203000.0,115294000.0,589546000.0,50725000.0,974000.0,928094000.0,,73205000.0,,,,714009000.0,427650000.0,35327000.0,0.0,,-59139000.0,385791000.0,42172000.0,928094000.0,162951000.0,724846000.0,439623000.0,724846000.0,35327000.0,315298000.0,11376000.0,201566000.0,439623000.0,,,274248000.0,,739987000.0,942553000.0,1319117000.0,,58674000.0,,-43369000.0,201566000.0,877008000.0,-43369000.0,201043000.0,877008000.0,-2795000.0,,,2247211000.0,,,,,,,,,,,,,,,,,,
2003-08-31,,,-350681000.0,,26238000.0,367130000.0,,0.41,255627000.0,61108000.0,,47512000.0,0.0,47512000.0,,,195918000.0,,1802000.0,,6283000.0,,,,,913701000.0,,34705000.0,0.0,,,,-10124000.0,,,,853000.0,26719000.0,-6808000.0,,73910000.0,,,,,,2234278000.0,,,,120377000.0,,,,,116233000.0,,,,,,-3213000.0,,1315536000.0,,,,,154222000.0,15127000.0,,,,-26739000.0,,,50725000.0,1156000.0,,,,,,,,,,,,47672000.0,,,,,,,,,,,95320000.0,,,,,,,47512000.0,-19808000.0,-15019000.0,,,,,,-29074000.0,,418444000.0,,,,,,,,,19911000.0,,,,1332674000.0,,590091000.0,,,918742000.0,,80193000.0,,0.41,,717811000.0,389029000.0,,0.0,,,,,,154170000.0,,,728367000.0,,313980000.0,,112628000.0,426665000.0,,,276111000.0,115557000.0,,943645000.0,,,,,47672000.0,,901604000.0,47672000.0,195918000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
