date,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,annualNetOtherInvestingChanges,quarterlyGoodwill,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyCurrentAccruedExpenses,trailingChangeInWorkingCapital,quarterlyCostOfRevenue,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,quarterlyBasicAverageShares,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,trailingSaleOfInvestment,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualAccountsPayable,trailingInvestingCashFlow,annualOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,trailingPurchaseOfInvestment,annualDepreciationAndAmortization,annualOtherCurrentAssets,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyInventory,annualTaxProvision,trailingEndCashPosition,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyCashDividendsPaid,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyOperatingExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualSaleOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualNetPPE,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualEbitda,trailingNetOtherInvestingChanges,annualCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,trailingInterestExpense,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualBasicAverageShares,annualGrossPPE,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualRepaymentOfDebt,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,trailingGrossProfit,quarterlySaleOfInvestment,quarterlyCapitalStock,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyDilutedAverageShares,quarterlyBeginningCashPosition,annualBasicEPS,quarterlyRepaymentOfDebt,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualDilutedAverageShares,trailingTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,quarterlyTaxProvision,annualNetOtherFinancingCharges,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,trailingChangeInInventory,trailingNetOtherFinancingCharges,quarterlyEbitda,annualInventory,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyStockBasedCompensation,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,annualCapitalStock,annualCostOfRevenue,annualTotalRevenue,annualCurrentDebt,quarterlyBasicEPS,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyCurrentAssets,annualOperatingExpense,quarterlyRetainedEarnings,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyChangeInWorkingCapital,trailingOperatingExpense,annualDilutedEPS,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyPretaxIncome,trailingBeginningCashPosition,trailingPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingRepaymentOfDebt,trailingCashDividendsPaid,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
,,,2810297000.0,,285592000.0,12282000.0,,1790547000.0,-26395000.0,0.0,-189622000.0,285592000.0,473685000.0,121404000.0,178030000.0,,428258000.0,432080000.0,272205000.0,-49634000.0,,2810297000.0,1776054000.0,396821000.0,,36064000.0,,72728000.0,-343804000.0,72728000.0,53451000.0,,,,189515000.0,473685000.0,,143259000.0,301350000.0,458874000.0,596642000.0,87357000.0,1887969000.0,,87357000.0,0.0,-108958000.0,185585000.0,159875000.0,,-47762000.0,87357000.0,10523000.0,178030000.0,325686000.0,,5795000.0,122957000.0,,,,-1154000.0,,189515000.0,72728000.0,,,,254321000.0,166964000.0,805441000.0,185303000.0,5868000.0,48078000.0,2853000.0,,922328000.0,185303000.0,785310000.0,509709000.0,596642000.0,,602133000.0,,1034243000.0,,,2587000.0,,36640000.0,,171198113.0,1290805000.0,272205000.0,,55118000.0,0.0,32239000.0,,20431000.0,,25101000.0,805441000.0,309896000.0,2853000.0,-4343000.0,,15904000.0,94569000.0,1776054000.0,,-112888000.0,727618000.0,254321000.0,1887969000.0,87357000.0,,,113752000.0,1.59,,53451000.0,301350000.0,172281646.0,,785310000.0,,42729000.0,1743000.0,,-110787000.0,46396000.0,,,156445000.0,185585000.0,-505495000.0,-27869000.0,,,,272205000.0,94569000.0,1627567000.0,2814059000.0,10523000.0,,,-505495000.0,1034243000.0,727618000.0,1790547000.0,122957000.0,325686000.0,,922328000.0,1290805000.0,,149273000.0,15839000.0,,-66710000.0,1186492000.0,78406000.0,,-492000.0,166964000.0,,120381000.0,738154000.0,36640000.0,,45526000.0,,1.58,-5045000.0,,,115457000.0,,,,,,,,,,,,,,,,,,
,,,,,291277000.0,,,,-5408000.0,0.0,,,474266000.0,17499000.0,108562000.0,,427118000.0,,,,173014286.0,2847014000.0,1787563000.0,,,36428000.0,,72666000.0,,72666000.0,,,,,198809000.0,,,,,,600685000.0,,,,81949000.0,0.0,-63791000.0,187239000.0,,,-24304000.0,,10472000.0,,,,5833000.0,126419000.0,,,,4216000.0,,198809000.0,72666000.0,,,,,,,,,,,0.42,880649000.0,180823000.0,,,,,,,,,,1183000.0,,,,,,,,,,,,-1548000.0,,,815936000.0,318838000.0,7016000.0,,,9240000.0,96136000.0,,,,,263977000.0,1966365000.0,81949000.0,,173014286.0,87357000.0,,,55326000.0,304917000.0,,,790804000.0,,42652000.0,,,,,,,156457000.0,,-505495000.0,-35336000.0,,,,,,,,,0.42,,,1059451000.0,,1863213000.0,,279964000.0,,,1296299000.0,,52835000.0,,,5548000.0,,,,1514000.0,182028000.0,,120029000.0,745956000.0,40209000.0,,-78074000.0,,,21815000.0,,,115318000.0,,,,,,,,,,,,,,,,,,
,,,,,308996000.0,,,,31446000.0,0.0,,,465178000.0,105262000.0,133836000.0,,440885000.0,,,,171069767.0,2994095000.0,1808585000.0,,,36636000.0,,73560000.0,,73560000.0,,,,,194431000.0,,,,,,594891000.0,,,,113395000.0,0.0,-121061000.0,202115000.0,,,-70072000.0,,10155000.0,,,,6218000.0,129713000.0,,,,14056000.0,,194431000.0,73560000.0,,,,,,,,,,,0.43,938974000.0,178220000.0,,,,,,,,,,-2675000.0,,,,,,,,,,,,-11531000.0,,,830492000.0,315955000.0,19495000.0,,,9331000.0,98853000.0,,,,,356164000.0,2055121000.0,113395000.0,,171069767.0,81949000.0,,,65750000.0,309216000.0,,,799873000.0,,43260000.0,,,,,,,158160000.0,,-505495000.0,-38527000.0,,,,,,,,,0.43,,,1185510000.0,,1936773000.0,,344083000.0,,,1305368000.0,,143789000.0,,,8718000.0,,,,1140000.0,242769000.0,,121524000.0,756840000.0,73804000.0,,35156000.0,,,-1563000.0,,,116820000.0,,,,,,,,,,,,,,,,,,
,,,,,300819000.0,,,,-41535000.0,0.0,,,462202000.0,64508000.0,215712000.0,,433787000.0,,,,169838095.0,3055523000.0,1863270000.0,,,37121000.0,,71332000.0,,71332000.0,,,,,203912000.0,,,,,,589261000.0,,,,71860000.0,0.0,-129133000.0,216363000.0,,,-69689000.0,,10162000.0,,,,6499000.0,127059000.0,,,,-4589000.0,,203912000.0,71332000.0,,,,,,,,,,,0.41,974619000.0,184954000.0,,,,,,,,,,-385000.0,,,,,,,,,,,,-14064000.0,,,871094000.0,321454000.0,14410000.0,,,16528000.0,113357000.0,,,,,367789000.0,2080904000.0,71860000.0,,173980488.0,113395000.0,,,57064000.0,298499000.0,,,807222000.0,,41860000.0,,,,,,,154663000.0,,-505495000.0,-27093000.0,,,,,,,,,0.42,,,1192253000.0,,1953137000.0,,385358000.0,,,1312717000.0,,91601000.0,,,-4003000.0,,,,1190000.0,295929000.0,,117542000.0,755241000.0,52624000.0,,-3456000.0,,,-13396000.0,,,113192000.0,,,,,,,,,,,,,,,,,,
,,,3059744000.0,,326896000.0,-1663000.0,,2035992000.0,-28664000.0,0.0,-202265000.0,326896000.0,465291000.0,86217000.0,205138000.0,,460734000.0,476993000.0,300518000.0,-54968000.0,,3059744000.0,1893200000.0,273486000.0,,37990000.0,,82960000.0,-350734000.0,82960000.0,69296000.0,,,,213080000.0,465291000.0,,148175000.0,305450000.0,494527000.0,599128000.0,43196000.0,2104135000.0,,43196000.0,0.0,-36749000.0,216412000.0,176475000.0,,-38200000.0,43196000.0,7300000.0,205138000.0,356481000.0,,5898000.0,133837000.0,,,,-2197000.0,,213080000.0,82960000.0,,,,309428000.0,266232000.0,889538000.0,186464000.0,4621000.0,102997000.0,12176000.0,,955609000.0,186464000.0,817198000.0,414213000.0,599128000.0,,642702000.0,,1166544000.0,-58204000.0,,214000.0,,32864000.0,,171724571.0,1370875000.0,300518000.0,,-44161000.0,0.0,87357000.0,,822000.0,,24448000.0,889538000.0,348512000.0,12176000.0,0.0,,67898000.0,114171000.0,1893200000.0,,-140727000.0,810232000.0,309428000.0,2104135000.0,43196000.0,,,71860000.0,1.75,,69296000.0,305450000.0,172711494.0,,817198000.0,,48703000.0,11486000.0,,-107640000.0,-26321000.0,,,173422000.0,216412000.0,-553677000.0,-39771000.0,,,,300518000.0,114171000.0,1762524000.0,3067283000.0,7300000.0,,,-553677000.0,1166544000.0,810232000.0,2035992000.0,133837000.0,356481000.0,,955609000.0,1370875000.0,,125988000.0,4191000.0,,-117903000.0,1304759000.0,-38671000.0,,777000.0,266232000.0,,135432000.0,809246000.0,32864000.0,,7703000.0,,1.74,-2665000.0,,,131663000.0,,,,,,,,,,,,,,,,,,
,,,,,337930000.0,,,,241000.0,0.0,,,510572000.0,10886000.0,134924000.0,,467987000.0,,,,169223404.0,3042726000.0,1906219000.0,,,38353000.0,,79535000.0,,79535000.0,,,,,223437000.0,,,,,,644307000.0,,,,43437000.0,0.0,-1703000.0,222030000.0,,,-2125000.0,,7258000.0,,,,7336000.0,133735000.0,,,,8412000.0,,223437000.0,79535000.0,,,,,,,,,,,0.47,949905000.0,179185000.0,,,,,,,,,,3487000.0,,,,,,,,,,,,-5610000.0,,,903356000.0,355488000.0,20399000.0,,,54047000.0,117356000.0,,,,,257747000.0,2092821000.0,43437000.0,,169223404.0,43196000.0,,,65781000.0,308768000.0,,,823678000.0,,46882000.0,,,,,,,170404000.0,,-553677000.0,-36144000.0,,,,,,,,,0.47,,,1136507000.0,,2115527000.0,,305598000.0,,,1377355000.0,,47030000.0,,-102257000.0,-45086000.0,,,,2996000.0,214310000.0,,132051000.0,823475000.0,38265000.0,,-88243000.0,,,17385000.0,,,126417000.0,,,,,,,,,,,,,,,,,,
,,,,,359696000.0,,,,9159000.0,0.0,,,461890000.0,125097000.0,168839000.0,,485324000.0,,,,169502174.0,3120967000.0,1968392000.0,,,39307000.0,,77971000.0,,77971000.0,,,,,219912000.0,,,,,,594822000.0,,,,52596000.0,0.0,-89551000.0,213807000.0,,,-8152000.0,,4252000.0,,,,7484000.0,132932000.0,,,,2822000.0,,219912000.0,77971000.0,,,,,,,,,,,0.46,958433000.0,36901000.0,,,,,,,,,,-376000.0,,,,,,,,,,,,8706000.0,,,1102233000.0,350461000.0,23109000.0,,,19124000.0,118301000.0,,,,,255934000.0,2162534000.0,52596000.0,,169502174.0,43437000.0,,,58557000.0,315477000.0,,,829258000.0,,46426000.0,,,,,,,169856000.0,,-553677000.0,-34037000.0,,,,,,,,,0.46,,,1152575000.0,,2193498000.0,,363611000.0,,,1382935000.0,,159134000.0,,-11913000.0,-60424000.0,,,,833000.0,203338000.0,,130549000.0,835785000.0,82497000.0,,52563000.0,,,-10707000.0,,,124397000.0,,,,,,,,,,,,,,,,,,
,,,,,358033000.0,,,,-4553000.0,0.0,,,634193000.0,73256000.0,256703000.0,,483451000.0,,,,165414894.0,3362364000.0,2214404000.0,,,40484000.0,,77745000.0,,77745000.0,,,,,223269000.0,,,,,,768535000.0,,,,48043000.0,0.0,-289165000.0,207921000.0,,,-1069000.0,,4284000.0,,,,7239000.0,134342000.0,,,,4776000.0,,223269000.0,77745000.0,,,,,,,,,,,0.46,1177833000.0,241710000.0,,,,,,,,,,-16941000.0,,,,,,,,,,,,8888000.0,,,1123795000.0,352970000.0,23434000.0,,,1649000.0,121052000.0,,,,,250801000.0,2184531000.0,48043000.0,,169010870.0,52596000.0,,,62031000.0,322044000.0,,,848899000.0,,46642000.0,,,,,,,170185000.0,,-553677000.0,-31899000.0,,,,,,,,,0.47,,,1147960000.0,,2212419000.0,,409298000.0,,,1402576000.0,,105155000.0,,0.0,179457000.0,,,,2346000.0,202758000.0,,129701000.0,836421000.0,37105000.0,,-14193000.0,,,1119000.0,,,124387000.0,,,,,,,,,,,,,,,,,,
,,1136175000.0,3425237000.0,,389905000.0,1085000.0,1136175000.0,2304280000.0,-9129000.0,0.0,-25613000.0,389905000.0,794454000.0,96015000.0,240542000.0,,512054000.0,521815000.0,327178000.0,-58823000.0,,3425237000.0,2247229000.0,305254000.0,,42509000.0,,91927000.0,-440046000.0,91927000.0,71635000.0,,,,241336000.0,794454000.0,,160653000.0,337487000.0,546838000.0,925446000.0,38914000.0,2087963000.0,,38914000.0,0.0,-59627000.0,198000000.0,194637000.0,,-14267000.0,38914000.0,4288000.0,240542000.0,411828000.0,,9723000.0,130992000.0,,,,6223000.0,,241336000.0,91927000.0,,,,241453000.0,202539000.0,210282000.0,36989000.0,7680000.0,87477000.0,42384000.0,,1337274000.0,36989000.0,863783000.0,461886000.0,925446000.0,,707491000.0,,1178008000.0,-323409000.0,,14915000.0,,43694000.0,,167783590.0,1364125000.0,327178000.0,,-4282000.0,0.0,43196000.0,,10049000.0,,31782000.0,210282000.0,395873000.0,42384000.0,0.0,,12657000.0,0.0,2247229000.0,,-156632000.0,907954000.0,241453000.0,2087963000.0,38914000.0,,,48043000.0,1.95,,71635000.0,337487000.0,168648454.0,,863783000.0,,54687000.0,22233000.0,,-26122000.0,22033000.0,,,197046000.0,198000000.0,-500342000.0,-54552000.0,,,,327178000.0,0.0,1948816000.0,3403608000.0,4288000.0,,,-500342000.0,1178008000.0,907954000.0,2304280000.0,130992000.0,411828000.0,,1337274000.0,1364125000.0,,150567000.0,257000.0,-209239000.0,-100069000.0,1454792000.0,-26202000.0,,1505000.0,202539000.0,,154537000.0,907927000.0,43694000.0,,23671000.0,,1.94,-7540000.0,,,146614000.0,,,,,,,,,,,,,,,,,,
,,,,,391411000.0,,1153867000.0,,-3949000.0,0.0,,,627393000.0,19348000.0,177220000.0,,523680000.0,,,,160305660.0,3384221000.0,2257208000.0,,,42768000.0,,84962000.0,,84962000.0,,,,,244128000.0,,,,,,750159000.0,,,,34965000.0,0.0,-864000.0,210381000.0,,,-3044000.0,,229526000.0,,,,12432000.0,122766000.0,,,,-6091000.0,,244128000.0,84962000.0,,,,,,,,,,,0.53,1333162000.0,60690000.0,,,,,,,,,,-2437000.0,,,,,,,,,,,,-12381000.0,,,175020000.0,390481000.0,31771000.0,,,66214000.0,0.0,,,,,174894000.0,2051059000.0,34965000.0,,160305660.0,38914000.0,,,59865000.0,339798000.0,,,867631000.0,,50484000.0,,,,,,,189121000.0,,-500342000.0,-36496000.0,,,,,,,,,0.53,,,1127013000.0,,2345879000.0,,583003000.0,,,1367973000.0,,55844000.0,,-114418000.0,-58929000.0,,,-598000.0,3403000.0,139929000.0,,146353000.0,914161000.0,50218000.0,,-82060000.0,,,10772000.0,,,135447000.0,,,,,,,,,,,,,,,,,,
,,,,,405042000.0,,1170480000.0,,3974000.0,0.0,,,561796000.0,126665000.0,212965000.0,,532193000.0,,,,161817647.0,3435064000.0,2279611000.0,,,42985000.0,,82527000.0,,82527000.0,,,,,248628000.0,,,,,,678687000.0,,,,38939000.0,0.0,-66712000.0,217575000.0,,,-7174000.0,,229477000.0,,,,12483000.0,116891000.0,,,,-9994000.0,,248628000.0,82527000.0,,,,,,,,,,,0.51,1338652000.0,56785000.0,,,,,,,,,,-303000.0,,,,,,,,,,,,-6873000.0,,,171391000.0,391073000.0,19242000.0,,,14271000.0,0.0,,,,,172221000.0,2096412000.0,38939000.0,,161817647.0,34965000.0,,,79144000.0,347021000.0,,,880955000.0,,49058000.0,,,,,,,185430000.0,,-500342000.0,-44825000.0,,,,,,,,,0.51,,,1155453000.0,,2428406000.0,,659965000.0,,,1381297000.0,,171490000.0,,-27542000.0,-100804000.0,,,1848000.0,2378000.0,133282000.0,,142445000.0,923266000.0,81886000.0,,53903000.0,,,-9773000.0,,,131585000.0,,,,,,,,,,,,,,,,,,
,,,,,393155000.0,,1226176000.0,,-7381000.0,0.0,,,654376000.0,47428000.0,291854000.0,,519571000.0,,,,159847917.0,3507489000.0,2375750000.0,,,44298000.0,,76727000.0,,76727000.0,,,,,253128000.0,,,,,,770234000.0,,,,31558000.0,0.0,-134404000.0,227083000.0,,,-14683000.0,,229139000.0,,,,11584000.0,115858000.0,,,,-6721000.0,,253128000.0,76727000.0,,,,,,,,,,,0.48,1451330000.0,41249000.0,,,,,,,,,,-13563000.0,,,,,,,,,,,,-8922000.0,,,207553000.0,385827000.0,18254000.0,,,22386000.0,0.0,,,,,157493000.0,2056159000.0,31558000.0,,159847917.0,38939000.0,,,69540000.0,339082000.0,,,900772000.0,,45727000.0,,,,,,,176997000.0,,-500342000.0,-47315000.0,,,,,,,,,0.48,,,1131739000.0,,2443139000.0,,681096000.0,,,1401114000.0,,94743000.0,,-56989000.0,32280000.0,,,1496000.0,3748000.0,125935000.0,,132699000.0,905398000.0,51057000.0,,-7717000.0,,,-20061000.0,,,122454000.0,,,,,,,,,,,,,,,,,,
,,1245877000.0,3570480000.0,,408870000.0,-1836000.0,1245877000.0,2533459000.0,3802000.0,0.0,-48515000.0,408870000.0,877074000.0,75126000.0,263512000.0,,550101000.0,533553000.0,334538000.0,-61996000.0,,3570480000.0,2413744000.0,268567000.0,,45875000.0,,90322000.0,-273708000.0,90322000.0,64622000.0,,4500000.0,,258074000.0,877074000.0,,175926000.0,344931000.0,577397000.0,999704000.0,35360000.0,2167738000.0,,35360000.0,0.0,-71728000.0,231741000.0,199015000.0,,-23614000.0,35360000.0,4141000.0,263512000.0,403038000.0,,13825000.0,122630000.0,,,,11178000.0,,258074000.0,90322000.0,,,,155413000.0,120053000.0,171361000.0,76263000.0,10863000.0,118174000.0,37121000.0,,1402742000.0,76263000.0,920243000.0,449391000.0,999704000.0,,753323000.0,,1156736000.0,-198949000.0,,14467000.0,,18584000.0,,160066029.0,1515192000.0,334538000.0,,-3554000.0,0.0,38914000.0,,-3914000.0,,50324000.0,171361000.0,413974000.0,37121000.0,0.0,,15303000.0,0.0,2413744000.0,,-180824000.0,1003958000.0,155413000.0,2167738000.0,35360000.0,,,31558000.0,2.09,,64622000.0,344931000.0,160066029.0,,920243000.0,,53745000.0,-11628000.0,,-179237000.0,-32090000.0,,,201775000.0,231741000.0,-594949000.0,-52188000.0,,,,334538000.0,0.0,2125545000.0,3706900000.0,4141000.0,,,-594949000.0,1156736000.0,1003958000.0,2533459000.0,122630000.0,403038000.0,,1402742000.0,1515192000.0,,127314000.0,-332000.0,0.0,-51784000.0,1581355000.0,-65241000.0,1754000.0,1334000.0,120053000.0,,155900000.0,964075000.0,18584000.0,,-29367000.0,,2.09,18730000.0,,,144067000.0,,,,,,,,,,,,,,,,,,
,,,,,409441000.0,,1270780000.0,,5481000.0,116552000.0,,,876522000.0,11782000.0,158691000.0,,551756000.0,,,,158947059.0,3620830000.0,2446928000.0,,,46222000.0,,81063000.0,,81063000.0,,,,,276710000.0,,,,,,1115958000.0,,,,40841000.0,0.0,-54878000.0,236102000.0,,,-6237000.0,,4161000.0,,,,12837000.0,122884000.0,,,,-3465000.0,,276710000.0,81063000.0,,,,,,,,,,,0.51,1376869000.0,76692000.0,,,,,,,,,,177000.0,,,,,,,,,,,,-4293000.0,,,166223000.0,417372000.0,40148000.0,,,29156000.0,0.0,,,,,138272000.0,2243961000.0,40841000.0,,158947059.0,35360000.0,,,70093000.0,352279000.0,,,933233000.0,,48224000.0,,,,,,,186884000.0,,-594949000.0,-45344000.0,,,,,,,,,0.51,,,1173902000.0,,2600792000.0,,260911000.0,,,1528182000.0,,57126000.0,,,3233000.0,,,2132000.0,7230000.0,97431000.0,,140662000.0,969128000.0,27966000.0,,-89709000.0,,,17418000.0,,,129287000.0,,,,,,,,,,,,,,,,,,
,,,,,420667000.0,,1277929000.0,,15799000.0,120332000.0,,,947473000.0,165673000.0,215553000.0,,563297000.0,,,,156326415.0,3699582000.0,2471919000.0,,,47390000.0,,82853000.0,,82853000.0,,,,,275125000.0,,,,,,1188766000.0,,,,56640000.0,0.0,-74559000.0,238944000.0,,,-16624000.0,,1324000.0,,,,12993000.0,120961000.0,,,,-335000.0,,275125000.0,82853000.0,,,,,,,,,,,0.53,1551954000.0,83825000.0,,,,,,,,,,555000.0,,,,,,,,,,,,-2426000.0,,,160769000.0,420568000.0,49489000.0,,,12774000.0,0.0,,,,,154267000.0,2147628000.0,56640000.0,,156326415.0,40841000.0,,,73837000.0,363802000.0,,,949396000.0,,51393000.0,,,,,,,192833000.0,,-594949000.0,-47863000.0,,,,,,,,,0.53,,,1227663000.0,,2683644000.0,,363188000.0,,,1544345000.0,,213536000.0,,,-123178000.0,,,2677000.0,522000.0,97627000.0,,145443000.0,983865000.0,72474000.0,,94408000.0,,,-13792000.0,,,134246000.0,,,,,,,,,,,,,,,,,,
,,,,,413781000.0,,1311089000.0,,-965000.0,117349000.0,,,964065000.0,46918000.0,304920000.0,,564727000.0,,,,153882000.0,3762278000.0,2523460000.0,,,48835000.0,,81828000.0,,81828000.0,,,,,273194000.0,,,,,,1204140000.0,,,,55675000.0,0.0,-108757000.0,241326000.0,,,-9573000.0,,1342000.0,,,,13622000.0,122726000.0,,,,-7655000.0,,273194000.0,81828000.0,,,,,,,,,,,0.53,1596815000.0,85272000.0,,,,,,,,,,-1934000.0,,,,,,,,,,,,-2206000.0,,,158515000.0,411225000.0,53562000.0,,,463000.0,0.0,,,,,163646000.0,2165463000.0,55675000.0,,153882000.0,56640000.0,,,64472000.0,365396000.0,,,968584000.0,,44091000.0,,,,,,,186866000.0,,-594949000.0,-51641000.0,,,,,,,,,0.53,,,1238818000.0,,2694630000.0,,392675000.0,,,1563533000.0,,98559000.0,,0.0,9233000.0,,,2597000.0,278000.0,107971000.0,,138031000.0,975952000.0,21941000.0,,-30619000.0,,,-4082000.0,,,125919000.0,,,,,,,,,,,,,,,,,,
,,1315569000.0,3808601000.0,,430078000.0,-400000.0,1315569000.0,2784302000.0,10549000.0,120308000.0,-54498000.0,430078000.0,942736000.0,129837000.0,258530000.0,,576520000.0,530704000.0,335405000.0,-70831000.0,,3808601000.0,2526265000.0,354210000.0,,49456000.0,,89661000.0,-310975000.0,89661000.0,94755000.0,,7456000.0,,279116000.0,942736000.0,,191903000.0,370416000.0,577455000.0,1187228000.0,66224000.0,2254131000.0,,66224000.0,0.0,-72781000.0,238669000.0,195299000.0,,-22064000.0,66224000.0,1070000.0,258530000.0,367242000.0,,13371000.0,124184000.0,,,,99000.0,,279116000.0,89661000.0,,,,191695000.0,125471000.0,152757000.0,83364000.0,8371000.0,45791000.0,52280000.0,,1554470000.0,83364000.0,974575000.0,544543000.0,1187228000.0,,769358000.0,,1282336000.0,-191479000.0,,802000.0,,12887000.0,,155678000.0,1707790000.0,335405000.0,,30864000.0,120308000.0,35360000.0,,2825000.0,,52823000.0,152757000.0,432435000.0,52280000.0,0.0,,3398000.0,129182000.0,2526265000.0,,-190333000.0,1104145000.0,191695000.0,2254131000.0,66224000.0,,,55675000.0,2.15,,94755000.0,370416000.0,155930000.0,,974575000.0,,51591000.0,-11356000.0,,-202704000.0,-6100000.0,,,202775000.0,238669000.0,-733215000.0,-45485000.0,,,,335405000.0,129182000.0,2256300000.0,3937900000.0,1070000.0,,,-733215000.0,1282336000.0,1104145000.0,2784302000.0,124184000.0,367242000.0,,1554470000.0,1707790000.0,,175322000.0,1663000.0,0.0,-91992000.0,1681600000.0,8116000.0,50000.0,341000.0,125471000.0,,153319000.0,1008955000.0,12887000.0,,34036000.0,,2.15,2119000.0,,,141252000.0,,,,,,,,,,,,,,,,,,
,,,,,431681000.0,,1320501000.0,,-7981000.0,118872000.0,,,949588000.0,33877000.0,209831000.0,,577096000.0,,,,153394000.0,3826599000.0,2539651000.0,,,49885000.0,,78636000.0,,78636000.0,,,,,287295000.0,,,,,,1191885000.0,,,,58243000.0,0.0,-76148000.0,242094000.0,,,-10379000.0,,957000.0,,,,13031000.0,123425000.0,,,,287000.0,,287295000.0,78636000.0,,,,,,,,,,,0.51,1535748000.0,85371000.0,,,,,,,,,,627000.0,,,,,,,,,,,,-3795000.0,,,146197000.0,425083000.0,32676000.0,,,171000.0,129182000.0,,,,,180895000.0,2290851000.0,58243000.0,,153621000.0,66224000.0,,,87418000.0,373241000.0,,,987582000.0,,47186000.0,,,,,,,187673000.0,,-733215000.0,-54461000.0,,,,,,,,,0.51,,,1286948000.0,,2862938000.0,,343863000.0,,,1720797000.0,,88338000.0,,-25847000.0,-18821000.0,,,3535000.0,,122652000.0,,137788000.0,1002179000.0,45657000.0,,-42236000.0,,,-1482000.0,,,125822000.0,,,,,,,,,,,,,,,,,,
