date,annualTaxProvision,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,trailingTaxProvision,quarterlyDilutedEPS,annualCurrentAccruedExpenses,trailingResearchAndDevelopment,trailingChangeInAccountPayable,annualOtherCurrentAssets,annualCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualTotalRevenue,quarterlyOtherNonCashItems,annualCostOfRevenue,annualAccountsPayable,trailingOperatingIncome,quarterlyStockBasedCompensation,quarterlyEbitda,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,annualNetOtherFinancingCharges,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingEndCashPosition,annualCommonStockIssuance,annualOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,trailingOperatingExpense,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualDilutedAverageShares,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,annualCashAndCashEquivalents,quarterlyTotalRevenue,annualNetOtherInvestingChanges,trailingCostOfRevenue,quarterlyBasicAverageShares,quarterlyOperatingIncome,trailingFreeCashFlow,trailingNetIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyChangeInInventory,annualBeginningCashPosition,annualLongTermDebt,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualCurrentAssets,quarterlyLongTermDebt,annualNetIncomeCommonStockholders,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSellingGeneralAndAdministration,quarterlyGrossProfit,annualBasicAverageShares,annualTotalNonCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,trailingSaleOfInvestment,quarterlyGoodwill,trailingCommonStockIssuance,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyDilutedAverageShares,annualCapitalStock,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualBasicEPS,annualCurrentLiabilities,quarterlyOperatingExpense,trailingChangeInInventory,quarterlyInterestExpense,annualOtherIntangibleAssets,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,annualGrossProfit,annualEbitda,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyResearchAndDevelopment,annualNetPPE,quarterlyCommonStockIssuance,quarterlyBasicEPS,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyPretaxIncome,annualChangeInInventory,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingChangesInAccountReceivables,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,annualPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,annualGrossPPE,trailingInvestingCashFlow,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,annualDilutedEPS,annualPretaxIncome,annualGoodwill,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingDeferredIncomeTax,annualCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualOperatingIncome,annualInvestingCashFlow,trailingTotalRevenue,trailingStockBasedCompensation,trailingInterestExpense,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingCashDividendsPaid,quarterlyInvestmentsAndAdvances,annualCashDividendsPaid,trailingDilutedEPS,trailingBasicEPS,quarterlyCashDividendsPaid,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares
1970-01-01 00:00:01.191110400,,,,-7328000.0,,-0.041538,,,,,,,,,31246000.0,,,,,51470000.0,,0.0,,,308685000.0,-564485000.0,,,,,-11972000.0,3282000.0,,,373779000.0,,,,,,17464000.0,,,,1367321000.0,,,,,176632000.0,,,171329413.0,31686000.0,,,,408359000.0,187467000.0,621398000.0,0.0,,-4426000.0,,,,12974000.0,,,949999000.0,,60444000.0,132816000.0,128893000.0,,,,1179854000.0,,116188000.0,,,,,,-7328000.0,-7328000.0,66632000.0,1327969000.0,,163000.0,,1113497000.0,,,,,,1380000.0,276709000.0,,183464000.0,86947000.0,,-32313000.0,-131650000.0,308685000.0,308685000.0,,,,171329413.0,,,2684000.0,,,84502000.0,,10742000.0,,,648860000.0,,27789000.0,,8402000.0,,,482460000.0,,,17870000.0,,25998000.0,-0.041538,-10117000.0,27581000.0,-5955000.0,,,,,,2695787000.0,,,,12817000.0,,,,,,,297566000.0,,-71686000.0,,2074389000.0,,,,,,,,19784000.0,,,35409000.0,,65854000.0,,,380371000.0,2138000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,25555000.0,347320000.0,2773000.0,15000000.0,,,42387000.0,,,15138000.0,8934000.0,1217315000.0,64935000.0,649774000.0,-2383000.0,216227000.0,40379000.0,,,61226000.0,,-747000.0,11544000.0,26197000.0,347320000.0,-12030000.0,,42282000.0,2313000.0,1383046000.0,12313000.0,-35652000.0,,-166479000.0,388779000.0,24620000.0,,-55826000.0,,2313000.0,7024000.0,169442006.0,50122000.0,,1383046000.0,301557000.0,,75024000.0,347320000.0,210224000.0,5106000.0,,,36551000.0,,,,449970000.0,165731000.0,647946000.0,15138000.0,50122000.0,-1529000.0,430357000.0,950000000.0,388779000.0,8405000.0,136707000.0,647946000.0,950000000.0,50122000.0,71427000.0,42387000.0,136707000.0,299005000.0,,,1217315000.0,236622000.0,138797000.0,162217858.0,2127228000.0,29584000.0,62583000.0,,15000000.0,15000000.0,79402000.0,1391575000.0,1391575000.0,4617000.0,,1107882000.0,,2775174000.0,494054000.0,,,5099000.0,283491000.0,88346000.0,225893000.0,88346000.0,,-8966000.0,-166479000.0,349633000.0,347320000.0,8934000.0,,84811000.0,,2175000.0,,2773000.0,0.311538,165731000.0,102246000.0,,11099000.0,639107000.0,,639107000.0,225893000.0,24620000.0,,1605000.0,433547000.0,194573000.0,12377000.0,,,22844000.0,283491000.0,11491000.0,,-15091000.0,22115000.0,20155000.0,-8738000.0,,349633000.0,,,2775174000.0,,,-83037000.0,66355000.0,,-46191000.0,,,449970000.0,,0.0,-1654000.0,38635000.0,8405000.0,2127228000.0,,31455000.0,0.290769,75726000.0,1107882000.0,,,24675000.0,,,40379000.0,,75024000.0,,-44318000.0,308685000.0,2175000.0,,-58614000.0,66355000.0,,131990000.0,-659671000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,,,20333000.0,,0.103846,,,,,,,,,-2084000.0,,,,,198051000.0,,,,,351561000.0,-10246000.0,,,,,-14194000.0,-23807000.0,,,409112000.0,,,,,,-4607000.0,,,,1390587000.0,,,,,207106000.0,,,188734007.0,172621000.0,,,,466076000.0,169735000.0,695662000.0,0.0,,-9540000.0,,,,10832000.0,,,950000000.0,,65882000.0,99569000.0,152459000.0,,,,1220852000.0,,141224000.0,,,,,,20333000.0,20333000.0,73981000.0,1451046000.0,,0.0,,1113354000.0,,,,,,7301000.0,299597000.0,,226838000.0,99095000.0,,-7050000.0,-166479000.0,351561000.0,351561000.0,,,,197528748.0,,,2962000.0,,,-31397000.0,,10451000.0,,,631078000.0,,27463000.0,,2900000.0,,,8255000.0,,,21369000.0,,6042000.0,0.103846,-10285000.0,5678000.0,27694000.0,,,,,,2842246000.0,,,,22643000.0,,,,,,,2313000.0,,4241000.0,,2146584000.0,,,,,,,,25430000.0,,,37822000.0,,102501000.0,,,347320000.0,2190000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,,,23225000.0,,0.114231,,,,,,,,,2561000.0,,,,,68674000.0,,,,,380667000.0,-15313000.0,,,,,,-17128000.0,,,432338000.0,,,,,,37398000.0,,,,1393834000.0,,,,,217888000.0,,,186373464.0,43427000.0,,,,467519000.0,182917000.0,735371000.0,0.0,,-10725000.0,,,,10567000.0,,,950000000.0,,69812000.0,108689000.0,148675000.0,,,,1210917000.0,,148076000.0,,,,,,23225000.0,23225000.0,77993000.0,1479029000.0,,0.0,,1116518000.0,,,,,,4291000.0,301040000.0,,217909000.0,107768000.0,,-8992000.0,-166479000.0,380667000.0,380667000.0,,,,203316506.0,,,2956000.0,,,104649000.0,,9187000.0,,,618908000.0,,31859000.0,,807000.0,,,2105000.0,,,23840000.0,,1997000.0,0.124615,-9922000.0,47320000.0,27572000.0,,,,,,2873532000.0,,,,25290000.0,,,,,,,0.0,,29106000.0,,2138161000.0,,,,,,,,25247000.0,,,39354000.0,,101797000.0,,,351561000.0,2193000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,,,20791000.0,,0.103846,,,,,,,,,5645000.0,,,,,79804000.0,,0.0,,,326034000.0,-114222000.0,,,,,,-23012000.0,,,453129000.0,,,,,,14323000.0,,,,1414740000.0,,,,,230800000.0,,,189792303.0,51752000.0,,,,450695000.0,214905000.0,708056000.0,0.0,,-12761000.0,,,,7132000.0,,,925000000.0,,77861000.0,110421000.0,151820000.0,,,,1199835000.0,,152939000.0,,,,,,20791000.0,20791000.0,77114000.0,1457760000.0,,-14093000.0,,1134327000.0,,,,,,6679000.0,284216000.0,,237110000.0,113733000.0,,-16807000.0,-166479000.0,326034000.0,326034000.0,,,,197022229.0,,,28011000.0,,,101187000.0,,9194000.0,,,633173000.0,,35278000.0,,2211000.0,,,5801000.0,,,24073000.0,,4493000.0,0.114231,-17153000.0,31476000.0,27846000.0,,,,,,2872876000.0,,,,27453000.0,,,,,,,0.0,,-54633000.0,,2164820000.0,,,,,,,,28052000.0,,,41158000.0,,46657000.0,,,380667000.0,2205000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,29762000.0,333313000.0,27984000.0,24683000.0,,,84042000.0,,,35566000.0,12049000.0,1169104000.0,97331000.0,892975000.0,8748000.0,293285000.0,48836000.0,,,44123000.0,,0.0,2309000.0,115081000.0,333313000.0,-70737000.0,,18455000.0,,1431479000.0,,45875000.0,,-194070000.0,477812000.0,25916000.0,,-18072000.0,,,67967000.0,196693859.0,89033000.0,,1431479000.0,438675000.0,,15155000.0,333313000.0,237181000.0,-1441000.0,,,17148000.0,,,,483742000.0,262375000.0,703555000.0,35566000.0,89033000.0,2655000.0,347320000.0,920000000.0,477812000.0,6797000.0,158440000.0,703555000.0,920000000.0,89033000.0,79730000.0,84042000.0,158440000.0,2313000.0,,,1169104000.0,341344000.0,157451000.0,189514970.0,2181768000.0,14870000.0,105704000.0,,24683000.0,24683000.0,112253000.0,1453844000.0,1453844000.0,12652000.0,,1152105000.0,,2885323000.0,12769000.0,,,11490000.0,289672000.0,108563000.0,212589000.0,108563000.0,,25600000.0,-194070000.0,333313000.0,333313000.0,12049000.0,,172998000.0,,2212000.0,,27984000.0,0.467308,262375000.0,140303000.0,,8695000.0,640309000.0,,640309000.0,212589000.0,25916000.0,,-3609000.0,599690000.0,266719000.0,-3392000.0,,,28050000.0,289672000.0,5923000.0,,-20557000.0,88524000.0,36173000.0,-30371000.0,,333313000.0,,,2885323000.0,,,-14007000.0,81710000.0,,-4175000.0,,,483742000.0,,0.0,-17694000.0,7279000.0,6797000.0,2181768000.0,,37527000.0,0.456923,119286000.0,1152105000.0,,,26975000.0,,,48836000.0,,15155000.0,,-13713000.0,326034000.0,2212000.0,,-57917000.0,81710000.0,,161015000.0,-210518000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,,,24684000.0,,0.124615,,,,,,,,,26172000.0,,,,2188000.0,67361000.0,,,,,337036000.0,-14020000.0,,,,,-3559000.0,-37820000.0,,,502496000.0,,,,,,2088000.0,,,,1369934000.0,,,,,220933000.0,,,190768748.0,37029000.0,,,2518000.0,,222519000.0,705257000.0,0.0,,-5066000.0,,,,10401000.0,,,920000000.0,,74484000.0,146448000.0,159509000.0,,-9586000.0,,1147415000.0,,146449000.0,,,,,,24684000.0,24684000.0,79886000.0,1462439000.0,,0.0,,1148924000.0,,,,,,7880000.0,281440000.0,,188456000.0,110089000.0,,1781000.0,,337036000.0,337036000.0,,,,195643266.0,,,25000000.0,,,109420000.0,,7431000.0,,,620005000.0,,26650000.0,,-137000.0,,,4613000.0,,,25643000.0,,4750000.0,0.124615,-11686000.0,13774000.0,32564000.0,,-2349000.0,,,,2832373000.0,,,,0.0,,,,,,,0.0,,3723000.0,,2127116000.0,,,,,,-4946000.0,,27366000.0,,,38978000.0,,-5979000.0,,,333313000.0,2218000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,,,30929000.0,,0.155769,,,,,,,,,31183000.0,,,,2815000.0,52349000.0,,,,,390311000.0,-16446000.0,,,,,-15470000.0,27179000.0,,,533425000.0,,,,,,58699000.0,,,,1435913000.0,,,,,240156000.0,,,191309933.0,46882000.0,,,23409000.0,,264453000.0,785252000.0,0.0,,-5539000.0,,,,11615000.0,,,920000000.0,,80656000.0,165640000.0,167082000.0,,-344000.0,,1171460000.0,,159500000.0,,,,,,30929000.0,30929000.0,83657000.0,1534614000.0,,0.0,,1169617000.0,,,,,,10107000.0,296002000.0,,211405000.0,120110000.0,,778000.0,,390311000.0,390311000.0,,,,196237414.0,,,25000000.0,,,112618000.0,,7302000.0,,,619380000.0,,23948000.0,,531000.0,,,7270000.0,,,24950000.0,,6739000.0,0.166154,-14974000.0,73673000.0,41036000.0,,-1535000.0,,,,2970527000.0,,,,0.0,,,,,,,0.0,,53275000.0,,2185275000.0,,,,,,-1731000.0,,28843000.0,,,38645000.0,,24469000.0,,,337036000.0,2228000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,,,37690000.0,,0.186923,,,,,,,,,41042000.0,,,,2349000.0,87098000.0,,,,,861273000.0,-129297000.0,,,,,-3255000.0,7240000.0,,,571115000.0,,,,,,52882000.0,,,,1526342000.0,,,,,259659000.0,,,193670155.0,53354000.0,,,33414000.0,,376070000.0,1372161000.0,0.0,,-7252000.0,,,,13945000.0,,,870000000.0,,86647000.0,236980000.0,181692000.0,,-70000.0,,1150272000.0,,173012000.0,,,,,,37690000.0,37690000.0,88524000.0,2228309000.0,,0.0,,1273754000.0,,,,,,11629000.0,310215000.0,,237530000.0,133618000.0,,2692000.0,,861273000.0,861273000.0,,,,200600600.0,,,50000000.0,,,119658000.0,,7405000.0,,,693777000.0,,26728000.0,,18000.0,,,525591000.0,,,26747000.0,,550573000.0,0.197308,-24002000.0,76884000.0,49319000.0,,-107061000.0,,,,3754651000.0,,,,0.0,,,,,,,1477000.0,,470962000.0,,2382490000.0,,,,,,-5098000.0,,30374000.0,,,42078000.0,,48279000.0,,,390311000.0,2697000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,34563000.0,825557000.0,50000000.0,44464000.0,,,,,,0.0,,1129765000.0,107900000.0,1009825000.0,-86460000.0,342752000.0,43775000.0,,2395000.0,90727000.0,-9076000.0,,5732000.0,147638000.0,825557000.0,-181981000.0,,650492000.0,40000000.0,1505295000.0,11674000.0,-31396000.0,,-210801000.0,615579000.0,29780000.0,,-34797000.0,,40000000.0,33969000.0,205700452.0,137767000.0,,1505295000.0,486868000.0,,50146000.0,825557000.0,289077000.0,0.0,,,42940000.0,,,10727000.0,528268000.0,375530000.0,1333470000.0,0.0,137767000.0,-3677000.0,333313000.0,870000000.0,615579000.0,19521000.0,193737000.0,1333470000.0,870000000.0,137767000.0,100965000.0,,193737000.0,1476000.0,924000.0,,1129765000.0,360747000.0,188112000.0,199264007.0,2462994000.0,11937000.0,120394000.0,,44464000.0,44464000.0,108680000.0,2291169000.0,2291169000.0,0.0,,1337064000.0,,3796464000.0,629198000.0,-2991000.0,,4947000.0,317467000.0,130851000.0,212690000.0,130851000.0,,12995000.0,-210801000.0,865557000.0,825557000.0,,,216995000.0,,2711000.0,,50000000.0,0.695769,375530000.0,145172000.0,,7505000.0,752296000.0,9747000.0,752296000.0,212690000.0,29780000.0,,5320000.0,667073000.0,322365000.0,91724000.0,,-234732000.0,30560000.0,317467000.0,88430000.0,,-18695000.0,52664000.0,49411000.0,-21534000.0,-123787000.0,865557000.0,,,3796464000.0,,-25213000.0,492244000.0,0.0,,-40000000.0,,,528268000.0,,-1000.0,-10610000.0,-35716000.0,19521000.0,2462994000.0,,29641000.0,0.664615,172330000.0,1337064000.0,-13438000.0,10727000.0,33811000.0,,,43775000.0,-27991000.0,50146000.0,,18244000.0,861273000.0,2711000.0,,-69357000.0,0.0,,180205000.0,-341744000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,,,33014000.0,,0.145385,,,,,,,,,33159000.0,,,,2581000.0,81546000.0,,-54000000.0,,,794770000.0,-77975000.0,,,,,-4501000.0,-34809000.0,,,648593000.0,,,,,94000000.0,6031000.0,,,,1469134000.0,,,,,264364000.0,,,223607712.0,44681000.0,,,12212000.0,,338140000.0,1331611000.0,0.0,,1261000.0,,,,25061000.0,,,870000000.0,,91152000.0,209479000.0,190220000.0,,2386000.0,,1130994000.0,,173212000.0,,,,,,33014000.0,33014000.0,90776000.0,2311065000.0,,0.0,,1328160000.0,,,,-880000.0,,8337000.0,312424000.0,,209115000.0,125118000.0,,2235000.0,,888770000.0,794770000.0,,,,232963860.0,,,50000000.0,,,128531000.0,,6254000.0,,,745800000.0,,34062000.0,,-322000.0,,,2043000.0,,,31597000.0,,3245000.0,0.145385,-23523000.0,29554000.0,41351000.0,,-16418000.0,,,,3780199000.0,,,,0.0,,,,,,,14927000.0,,-30787000.0,,2448588000.0,,,,,,293000.0,,33941000.0,,,45572000.0,,30271000.0,,,825557000.0,2715000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,,,38520000.0,,0.166154,,,,,,,,,37860000.0,,,,3727000.0,82049000.0,,-20000000.0,,,844209000.0,-25941000.0,,,,,-11077000.0,-17705000.0,,,687112000.0,,,,,74000000.0,9265000.0,,,,1433242000.0,,,,,262718000.0,,,223964971.0,42850000.0,,,13672000.0,,322011000.0,1352750000.0,0.0,,-294000.0,,,,13218000.0,,,871783000.0,,89912000.0,188653000.0,189958000.0,,4203000.0,,1111231000.0,,172806000.0,,,,,,38520000.0,38520000.0,94693000.0,2334543000.0,,0.0,,1316955000.0,,,,-751000.0,,1020000.0,303381000.0,,201877000.0,117808000.0,,2858000.0,,918209000.0,844209000.0,,,,232686527.0,,,50977000.0,,,129956000.0,,7669000.0,,,713664000.0,,51833000.0,,1982000.0,,,8090000.0,,,29423000.0,,3353000.0,0.176538,-37661000.0,46926000.0,39540000.0,,-8587000.0,,,,3767785000.0,,,,0.0,,,,,,,39998000.0,,49439000.0,,2415035000.0,,,,,,-5906000.0,,34840000.0,,,49007000.0,,7055000.0,,,794770000.0,2720000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,,,36488000.0,,0.155769,,,,,,,,,25965000.0,,,,3650000.0,89430000.0,,-13552000.0,,,807752000.0,-46050000.0,,,,,-2957000.0,26295000.0,,,723601000.0,,,,,79552000.0,52663000.0,,,,1460055000.0,,,,,274317000.0,,,224147934.0,50235000.0,,,22958000.0,,395155000.0,1351562000.0,0.0,,-3309000.0,,,,36209000.0,,,797645000.0,,93797000.0,210474000.0,214918000.0,,-1796000.0,,1064900000.0,,180520000.0,,,,,,36488000.0,36488000.0,93425000.0,2430469000.0,,0.0,,1348439000.0,,,,-48369000.0,,10368000.0,336746000.0,,206606000.0,131245000.0,,2374000.0,,887304000.0,807752000.0,,,,230126008.0,,,75427000.0,,,130285000.0,,6980000.0,,,777428000.0,,46717000.0,,-2378000.0,,,-49677000.0,,,30980000.0,,954000.0,0.166154,-35786000.0,88449000.0,46856000.0,,-2030000.0,,,,3890524000.0,,,,0.0,,,,,,,4606000.0,,-36457000.0,,2538962000.0,,,,,,722000.0,,35594000.0,,,65067000.0,,61674000.0,,,844209000.0,2721000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,28810000.0,828407000.0,75835000.0,36289000.0,,,209054000.0,,,0.0,,1049235000.0,126040000.0,1087431000.0,-109097000.0,371869000.0,47803000.0,,3634000.0,90690000.0,3482000.0,-22524000.0,2790000.0,126843000.0,828407000.0,-65545000.0,,11241000.0,106077000.0,1437642000.0,-1407000.0,10320000.0,,-249704000.0,759890000.0,60953000.0,,-15899000.0,,106077000.0,58884000.0,231576231.0,144311000.0,,1437642000.0,527025000.0,,64754000.0,828407000.0,286032000.0,0.0,,,50772000.0,,,25211000.0,595368000.0,388407000.0,1364588000.0,0.0,144311000.0,4690000.0,825557000.0,797171000.0,759890000.0,51397000.0,197418000.0,1364588000.0,797171000.0,144311000.0,97008000.0,209054000.0,197418000.0,51985000.0,-1311000.0,,1049235000.0,377493000.0,189024000.0,224018897.0,2549407000.0,-12113000.0,142779000.0,,36289000.0,36289000.0,98599000.0,2476353000.0,2476353000.0,0.0,,1352281000.0,,3913995000.0,-35228000.0,-3262000.0,,9085000.0,345664000.0,126633000.0,200667000.0,126633000.0,,473000.0,-249704000.0,934484000.0,828407000.0,,,250752000.0,,2724000.0,,75835000.0,0.643846,388407000.0,138252000.0,,6912000.0,753327000.0,13592000.0,753327000.0,200667000.0,60953000.0,,3508000.0,715562000.0,224428000.0,4316000.0,,-36985000.0,34039000.0,345664000.0,3689000.0,,-26939000.0,85823000.0,45374000.0,2348000.0,-9950000.0,934484000.0,,,3913995000.0,,-6884000.0,2850000.0,0.0,,-110076000.0,,,595368000.0,,-7546000.0,-19942000.0,20655000.0,51397000.0,2549407000.0,,27815000.0,0.623077,173121000.0,1352281000.0,-1993000.0,25211000.0,38404000.0,,,47803000.0,-53262000.0,64754000.0,,7942000.0,807752000.0,2724000.0,,-123909000.0,0.0,,188537000.0,-215511000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,,,27981000.0,,0.124615,,,,,,,,,26611000.0,,,,3951000.0,80285000.0,,-68672000.0,,,776581000.0,-88078000.0,,,,,-1442000.0,-16095000.0,,,787871000.0,,,,,162346000.0,23622000.0,,,,1421760000.0,,,,,264265000.0,,,224757490.0,38445000.0,,,17821000.0,,374889000.0,1388259000.0,0.0,,-4037000.0,,,,58846000.0,,,796865000.0,,92117000.0,197951000.0,202215000.0,,3057000.0,,1046871000.0,,172148000.0,,,,,,27981000.0,27981000.0,94811000.0,2536295000.0,,0.0,,1364183000.0,,,,-898000.0,,7306000.0,369955000.0,,191160000.0,132752000.0,,1878000.0,,938927000.0,776581000.0,,,,231478971.0,,,76332000.0,,,133703000.0,,6307000.0,,,752541000.0,,52072000.0,,2052000.0,,,5509000.0,,,32667000.0,,4355000.0,0.124615,-26421000.0,50043000.0,35287000.0,,-2964000.0,,,,3958055000.0,,,,0.0,,,,,,,9564000.0,,-51826000.0,,2569796000.0,,,,,,-479000.0,,38691000.0,,,51976000.0,,86619000.0,,,828407000.0,2732000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,33288000.0,,0.145385,,,,,,,,,34709000.0,,,,5294000.0,85556000.0,,-39723000.0,,,787865000.0,-41726000.0,,,,,-3839000.0,-18585000.0,,,821159000.0,,,,,165624000.0,35914000.0,,,,1404117000.0,,,,,282177000.0,,,225141712.0,46455000.0,,,16821000.0,,365300000.0,1407938000.0,0.0,,-7957000.0,,,,60784000.0,,,796446000.0,,93768000.0,190880000.0,208289000.0,,-4052000.0,,1038817000.0,,188409000.0,,,,,,33288000.0,33288000.0,103270000.0,2594227000.0,,0.0,,1370749000.0,,,,-924000.0,,6682000.0,385267000.0,,181587000.0,139365000.0,,-1183000.0,,953489000.0,787865000.0,,,,232057712.0,,,76807000.0,,,141954000.0,,6636000.0,,,741390000.0,,67145000.0,,397000.0,,,1643000.0,,,32508000.0,,1667000.0,0.145385,-20103000.0,56017000.0,39970000.0,,,,,,3998344000.0,,,,0.0,,,,,,,20000000.0,,11284000.0,,2590406000.0,,,,,,-4078000.0,,38950000.0,,,49573000.0,,103404000.0,,,776581000.0,2735000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,35145000.0,,0.155769,,,,,,,,,-70968000.0,,,,5076000.0,92499000.0,,-72547000.0,,,393850000.0,-373826000.0,,,,,-1556000.0,-12175000.0,,,856304000.0,,,,,92497000.0,33200000.0,,,,1363919000.0,,,,,288885000.0,,,225373786.0,34297000.0,,,21179000.0,,648180000.0,973708000.0,0.0,,-13509000.0,,,,50713000.0,,,446505000.0,,101353000.0,194599000.0,211088000.0,,-7039000.0,,715739000.0,,187532000.0,,,,,,34467000.0,35145000.0,113848000.0,2542755000.0,,0.0,,1658598000.0,,,,-120436000.0,,8538000.0,373620000.0,,218521000.0,145531000.0,,12910000.0,,486347000.0,393850000.0,,,,229403786.0,,,351661000.0,,,153235000.0,,6537000.0,,,854199000.0,,67407000.0,,29000.0,,,-73881000.0,,,32646000.0,,2408000.0,0.155769,-25840000.0,59040000.0,43005000.0,,,,,,3948442000.0,,,,0.0,,,,,,,150402000.0,,-394015000.0,,2974734000.0,,,,,,-3589000.0,,42957000.0,,,44900000.0,,9155000.0,,,787865000.0,2738000.0,,,,,,,,,,,,,,,,,,,,
