date,annualCashFlowFromContinuingFinancingActivities,quarterlyInventory,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,trailingCashFlowFromContinuingFinancingActivities,annualCurrentLiabilities,quarterlyOtherIncomeExpense,quarterlyAccumulatedDepreciation,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,quarterlyCurrentDebt,trailingChangeInInventory,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualCapitalStock,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,annualGrossProfit,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,annualNetPPE,annualEbitda,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,annualChangeInInventory,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredRevenue,trailingPretaxIncome,quarterlyDilutedAverageShares,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,annualBasicEPS,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOtherNonCurrentLiabilities,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,annualInterestExpense,annualGoodwill,quarterlyChangesInAccountReceivables,trailingChangesInAccountReceivables,annualPretaxIncome,annualIncomeTaxPayable,trailingRepaymentOfDebt,quarterlyDepreciationAndAmortization,trailingChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,trailingGrossProfit,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualCapitalExpenditure,trailingNetOtherFinancingCharges,annualOperatingIncome,annualInvestingCashFlow,trailingTotalRevenue,annualOtherCurrentLiabilities,trailingInterestExpense,quarterlyNetIncomeCommonStockholders,annualTaxProvision,annualEndCashPosition,trailingEndCashPosition,annualCurrentDebt,trailingTaxProvision,annualCurrentAccruedExpenses,trailingChangeInAccountPayable,annualOtherCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCostOfRevenue,quarterlyOtherNonCashItems,annualTotalRevenue,trailingOperatingIncome,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyEndCashPosition,annualFreeCashFlow,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualDilutedAverageShares,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,annualDilutedEPS,annualNetIncomeContinuousOperations,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,annualChangeInWorkingCapital,quarterlyTotalRevenue,annualCashAndCashEquivalents,trailingOperatingExpense,annualNetOtherInvestingChanges,annualBasicAverageShares,trailingCostOfRevenue,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyOperatingIncome,quarterlyDilutedEPS,trailingNetIncome,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyChangeInInventory,annualNetIncome,quarterlyOtherCurrentAssets,annualLongTermDebt,annualBeginningCashPosition,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,annualCurrentAssets,annualAccountsReceivable,quarterlyLongTermDebt,annualNetIncomeCommonStockholders,annualCashDividendsPaid,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,annualSellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualTotalNonCurrentAssets,quarterlyBasicAverageShares,annualOtherNonCashItems,trailingNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyStockholdersEquity,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,annualStockholdersEquity,quarterlyRepaymentOfDebt,annualTotalAssets,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyStockBasedCompensation,quarterlyOtherShortTermInvestments,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.823046400,,325500000.0,,23000000.0,980400000.0,,,2600000.0,-542100000.0,,429100000.0,0.1875,429100000.0,83200000.0,,,63200000.0,,,2000000.0,,97800000.0,,,61300000.0,100000.0,,,,-35800000.0,125500000.0,,,,-79100000.0,89000000.0,,69100000.0,,,,,,,259718310.0,2545400000.0,,,,,0.0,,-33000000.0,,,,,,,,,1167200000.0,,,,,,,,33000000.0,,,577100000.0,,0.0,,,,,,,,,,,,,46100000.0,,,,,,,,,,,,1800000.0,,,,,104400000.0,,0.0,,-86100000.0,,,-12000000.0,,,,,9300000.0,480200000.0,,,,,,,9900000.0,1217700000.0,,,,,955700000.0,,,,,,1522500000.0,,70600000.0,0.1775,,,1378200000.0,640300000.0,,,19500000.0,,,,-100000.0,,,494300000.0,,,,787300000.0,,,,,,,577400000.0,168400000.0,,245866667.0,,,,46100000.0,,1220100000.0,46100000.0,64000000.0,8100000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.830822400,,331300000.0,,33100000.0,1050600000.0,,,4100000.0,-542100000.0,,361100000.0,0.2625,361100000.0,86700000.0,,,69700000.0,,,3500000.0,,107600000.0,,,90900000.0,100000.0,,,,-6400000.0,133200000.0,100000.0,,,-63200000.0,79300000.0,,97400000.0,,,,,,,262448980.0,2757400000.0,,,,,0.0,,-70900000.0,,,,,,,,,1274700000.0,,,,,,,,35400000.0,,,723900000.0,,0.0,,,,,,,,,,,,,64300000.0,,,,,,,,,,,,8100000.0,,,,-6900000.0,137300000.0,,0.0,,-143900000.0,,,-12500000.0,,,,,-29500000.0,536900000.0,,,,,,,16100000.0,1377300000.0,,,,,1167100000.0,,,,,,1592700000.0,,101900000.0,0.245,,,1482700000.0,793600000.0,,,18100000.0,,,,0.0,,,497000000.0,,,,957600000.0,,,,,,,583700000.0,209500000.0,,244952381.0,,,,64300000.0,,1268100000.0,64300000.0,72900000.0,-83400000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.838771200,626000000.0,382800000.0,382800000.0,30900000.0,1098500000.0,,773400000.0,3500000.0,-668500000.0,,793000000.0,,793000000.0,92100000.0,,216100000.0,38500000.0,,,2800000.0,,109100000.0,,92100000.0,92100000.0,-100000.0,,760500000.0,,342200000.0,131300000.0,368200000.0,1098500000.0,485600000.0,-54400000.0,161500000.0,-36200000.0,92100000.0,,793000000.0,,92100000.0,,,,3190200000.0,,,491900000.0,0.9025,212000000.0,,434800000.0,,,,1767000000.0,,10600000.0,0.0,,1321900000.0,8900000.0,,,,338400000.0,,,35600000.0,,,522900000.0,,0.0,,14200000.0,,,,-240700000.0,,347100000.0,-350300000.0,,212000000.0,,61200000.0,113500000.0,0.0,,38500000.0,,,,17800000.0,607800000.0,,3501100000.0,-7000000.0,4261600000.0,,522900000.0,,130500000.0,0.0,0.0,-24600000.0,-69000000.0,368400000.0,263040936.0,-13900000.0,1381200000.0,,-100000.0,,61300000.0,584100000.0,-668500000.0,,131300000.0,,0.855,224900000.0,107100000.0,1381200000.0,,413400000.0,,-163600000.0,1178800000.0,793000000.0,,-124100000.0,249196676.0,,1767000000.0,,94900000.0,,,,1868300000.0,773400000.0,,224900000.0,17800000.0,515700000.0,301200000.0,584100000.0,0.0,1868300000.0,,515700000.0,224900000.0,-50800000.0,,974800000.0,,14500000.0,,,,274900000.0,607800000.0,204000000.0,1321900000.0,,5900000.0,,138500000.0,61200000.0,,1696400000.0,61200000.0,73500000.0,-40800000.0,1696400000.0,,3190200000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.846720000,,421400000.0,,42200000.0,1279900000.0,,,8400000.0,-668500000.0,,687000000.0,0.27,687000000.0,94200000.0,,,52200000.0,,,,,129500000.0,,,164000000.0,0.0,,,,100000.0,140600000.0,,,,-129600000.0,132900000.0,,120500000.0,,,,,,,307058824.0,3542400000.0,,,,,0.0,,-127700000.0,,,,,,,,,1584500000.0,,,,,,,,41800000.0,,,901800000.0,,814600000.0,,,,,,,,,,,,,78300000.0,,,,,,,,,,,,3200000.0,,,,-5200000.0,158600000.0,,0.0,,-260700000.0,,,-14300000.0,,,,,9600000.0,657800000.0,,,,,,,3300000.0,1335300000.0,,,,,1372900000.0,,,,,,1948400000.0,,116800000.0,0.255,,,1957900000.0,954000000.0,,,21400000.0,,,,-100000.0,,,287200000.0,,,,1126600000.0,,,,,,,381300000.0,246300000.0,,290000000.0,,,,78300000.0,,2090000000.0,78300000.0,87700000.0,-136900000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.854668800,,421900000.0,,42700000.0,1258000000.0,,,117200000.0,-668500000.0,,857900000.0,0.6025,857900000.0,88100000.0,,,44100000.0,,,,,128100000.0,,,153900000.0,17100000.0,,,,-3600000.0,134400000.0,,,,-91400000.0,69000000.0,,214200000.0,,,,,,,311818182.0,3618600000.0,,,,,100000.0,,177000000.0,,,,,,,,,1546300000.0,,,,,,,,42000000.0,,,900400000.0,,0.0,,,,,,,,,,,,,171500000.0,,,,,,,,,,,,-104300000.0,,,,-6200000.0,141400000.0,,0.0,,111700000.0,,,-19800000.0,,,,,-39700000.0,806700000.0,,,,,,,-22400000.0,1311300000.0,,,,,1332200000.0,,,,,,1926500000.0,,99000000.0,0.55,,,2072300000.0,944600000.0,,,23600000.0,,,,0.0,,,278600000.0,,,,1105100000.0,,,,,,,366700000.0,227100000.0,,284647303.0,,,,171500000.0,,2218900000.0,171500000.0,85700000.0,-57800000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.862358400,,456300000.0,,45200000.0,1308500000.0,,,11900000.0,-668500000.0,,744500000.0,0.3025,744500000.0,87900000.0,,,34700000.0,,,,,132500000.0,,,171000000.0,100000.0,,,,-24700000.0,142500000.0,58000000.0,,,-118600000.0,127100000.0,,135000000.0,,,,,,,312347826.0,3735600000.0,,,,,100000.0,,-85300000.0,,,,,,,,,1622000000.0,,,,,,,,38200000.0,,,1065600000.0,,0.0,,,,,,,,,,,,,89800000.0,,,,,,,,,,,,8300000.0,,,,-7700000.0,165500000.0,,0.0,,-187800000.0,,,-14400000.0,,,,,-600000.0,849900000.0,,,,,,,8500000.0,1400700000.0,,,,,1495400000.0,,,,,,1977000000.0,,124400000.0,0.2875,,,2113600000.0,1100400000.0,,,23900000.0,,,,0.0,,,212400000.0,,,,1238500000.0,,,,,,,300300000.0,256900000.0,,296859504.0,,,,89800000.0,,2285100000.0,89800000.0,91400000.0,-53800000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.870307200,-42100000.0,485600000.0,485600000.0,41900000.0,1502600000.0,,1146500000.0,39400000.0,-725100000.0,,637600000.0,,637600000.0,87100000.0,,496400000.0,32300000.0,,,,,137800000.0,,216100000.0,216100000.0,0.0,,961700000.0,,-13900000.0,153600000.0,50900000.0,1502600000.0,612200000.0,-184600000.0,167400000.0,-66700000.0,149200000.0,,637600000.0,,87100000.0,,,,3866000000.0,,,-153100000.0,1.505,338500000.0,,-117100000.0,-36000000.0,,,2227700000.0,,16400000.0,0.0,,1872300000.0,,,,,606500000.0,,,46400000.0,,,775700000.0,,0.0,,172500000.0,,,,-524200000.0,,443800000.0,-607400000.0,,338500000.0,,107300000.0,168700000.0,0.0,,32300000.0,,,,25300000.0,267700000.0,,4618700000.0,92700000.0,5580400000.0,,775700000.0,-16900000.0,158100000.0,100000.0,0.0,-27800000.0,-270600000.0,126000000.0,311601423.0,-16500000.0,1414200000.0,,,,26500000.0,944800000.0,-725100000.0,,153600000.0,,1.405,437800000.0,-17200000.0,1414200000.0,,517900000.0,,-4200000.0,1483400000.0,637600000.0,,-338600000.0,290897010.0,,2227700000.0,,111700000.0,,,,1993700000.0,1146500000.0,,437800000.0,25300000.0,180600000.0,790700000.0,944800000.0,0.0,1993700000.0,,180600000.0,437800000.0,-65000000.0,,1233900000.0,,291400000.0,,,,349500000.0,267700000.0,249500000.0,1872300000.0,,-100000.0,,168400000.0,107300000.0,,2369500000.0,107300000.0,91400000.0,-90100000.0,2369500000.0,,3866000000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.878256000,,498100000.0,,35600000.0,1692000000.0,,,4900000.0,-725100000.0,,460700000.0,0.2225,460700000.0,83900000.0,,,141000000.0,,,,,151500000.0,,,215000000.0,100000.0,,,,76300000.0,167000000.0,100000.0,,,-175000000.0,-30900000.0,,103100000.0,,,,,,,310344828.0,4108900000.0,,,,,-100000.0,,-163300000.0,,,,,,,,,2074000000.0,,,,,,,,46700000.0,,,1177000000.0,,624000000.0,,,,,,,,,,,,,67500000.0,,,,,,,,,,,,4400000.0,,,,-12100000.0,146500000.0,,0.0,,-208700000.0,,,-15600000.0,,,,,-149500000.0,973500000.0,,,,,,,-205900000.0,1588400000.0,,,,,1480100000.0,,,,,,2417100000.0,,99800000.0,0.2175,,,2034900000.0,1317900000.0,,,32800000.0,,,,100000.0,,,186500000.0,,,,1228800000.0,,,,,,,270500000.0,251300000.0,,303370787.0,,,,67500000.0,,2430500000.0,67500000.0,104800000.0,-23100000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.886204800,,483100000.0,,39300000.0,1848000000.0,,,30000000.0,-725100000.0,,313100000.0,0.32,313100000.0,85600000.0,,,144100000.0,,,1100000.0,,147200000.0,,,228100000.0,0.0,,,,-14800000.0,137900000.0,900000.0,,,-293700000.0,67800000.0,,134300000.0,,,,,,,316666667.0,4071200000.0,,,,,0.0,,-127000000.0,,,,,,,,,2214000000.0,,,,,,,,46900000.0,,,1123300000.0,,0.0,,,,,,,,,,,,,95000000.0,,,,,,,,,,,,-221400000.0,,,,-22000000.0,155400000.0,,0.0,,-180000000.0,,,-15900000.0,,,,,,1016800000.0,,,,,,,-225900000.0,1529700000.0,,,,,1488600000.0,,,,,,2573100000.0,,107000000.0,0.3,,,1857200000.0,1267400000.0,,,31600000.0,,,,0.0,,,176700000.0,,,,1234400000.0,,,,,,,262300000.0,254200000.0,,296875000.0,,,,95000000.0,,2453500000.0,95000000.0,98800000.0,23100000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.893894400,,531700000.0,,57500000.0,2042300000.0,,,17500000.0,-725100000.0,,796400000.0,0.3925,796400000.0,84600000.0,,,61700000.0,,,,,161700000.0,,,247700000.0,-100000.0,,,,363500000.0,174700000.0,29900000.0,,,-59900000.0,354600000.0,,175100000.0,,,,,,,331267606.0,4839300000.0,,,,,0.0,,472800000.0,,,,,,,,,2464700000.0,,,,,,,,53600000.0,,,1331300000.0,,0.0,,,,,,,,,,,,,117600000.0,,,,,,,,,,,,176600000.0,,,,-27700000.0,214600000.0,,0.0,,-245300000.0,,,-17500000.0,,,,,,1129500000.0,,,,,,,294700000.0,1786400000.0,,,,,1720300000.0,,,,,,2767400000.0,,161000000.0,0.355,,,2374600000.0,1393000000.0,,,28200000.0,,,,0.0,,,308800000.0,,,,1397600000.0,,,,,,,393400000.0,322700000.0,,299617834.0,,,,117600000.0,,2941600000.0,117600000.0,109700000.0,-183100000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.901843200,696100000.0,724100000.0,724100000.0,30100000.0,2472600000.0,,1915500000.0,1500000.0,-884800000.0,,674500000.0,,674500000.0,59300000.0,,467000000.0,199500000.0,,,,,150800000.0,,307300000.0,307300000.0,0.0,,1063900000.0,,271100000.0,282100000.0,404700000.0,2472600000.0,655100000.0,-614500000.0,75500000.0,-35300000.0,84200000.0,,674500000.0,,59300000.0,,,,5702600000.0,,,93100000.0,1.1,535000000.0,,-89400000.0,-101800000.0,,,3357400000.0,,35300000.0,200000.0,,3062000000.0,,,,,497300000.0,,,55300000.0,,,1181000000.0,,0.0,,53100000.0,,,,-1143100000.0,,452600000.0,-1069900000.0,,535000000.0,,54100000.0,162500000.0,0.0,,199500000.0,,,,50000000.0,391800000.0,,5015800000.0,40700000.0,6079700000.0,,1181000000.0,-40000000.0,140000000.0,0.0,0.0,-676100000.0,-435900000.0,435600000.0,325839416.0,-14700000.0,2307300000.0,,,,,1123100000.0,-884800000.0,,282100000.0,,1.0275,334800000.0,-539000000.0,2307300000.0,,611300000.0,,-72800000.0,1389300000.0,674500000.0,,0.0,304363636.0,,3357400000.0,,84700000.0,,,,2640600000.0,1915500000.0,,334800000.0,50000000.0,332300000.0,581300000.0,1123100000.0,200000.0,2640600000.0,,332300000.0,334800000.0,-63700000.0,,1153800000.0,,,,,,408800000.0,391800000.0,235500000.0,3062000000.0,,300000.0,,202500000.0,54100000.0,,3271300000.0,54100000.0,95500000.0,183100000.0,3271300000.0,,5702600000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.909792000,,745700000.0,,51200000.0,2596800000.0,,,5700000.0,-884800000.0,,486100000.0,0.2875,486100000.0,59300000.0,,,195900000.0,,,,,200200000.0,,,316300000.0,-100000.0,,,,38000000.0,311400000.0,100000.0,,,-201500000.0,-31600000.0,,147000000.0,,,,,,,354814815.0,6069900000.0,,,,,100000.0,,-174500000.0,,,,,,,,,3224500000.0,,,,,,,,70500000.0,,,1918000000.0,,660600000.0,,,,,,,,,,,,,95800000.0,,,,,,,,,,,,-213600000.0,,,,-22400000.0,216000000.0,,0.0,,-202700000.0,,,-17200000.0,,,,,,1173000000.0,,,,,,,-233100000.0,2568100000.0,,,,,1965300000.0,,,,,,3481600000.0,,145500000.0,0.27,,,2845400000.0,2114000000.0,,,59900000.0,,,,0.0,,,394800000.0,,,,1619600000.0,,,,,,,454100000.0,345700000.0,,333217391.0,,,,95800000.0,,3386000000.0,95800000.0,129700000.0,100000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,164000000.0,,681000000.0,,,,2196000000.0,,,,,,,,,184000000.0,,,,,,,,306000000.0,,,,563000000.0,,,,,2873000000.0,334000000.0,,,-20000000.0,,,484000000.0,,55000000.0,,,,,,,-183000000.0,0.405,,,,-43000000.0,,,3813000000.0,,12000000.0,0.0,,,,,,,210000000.0,,,,,,,,,,7000000.0,,,,-528000000.0,,208000000.0,-547000000.0,,611000000.0,,,73000000.0,0.0,,304000000.0,,,,54000000.0,441000000.0,,2833000000.0,,3396000000.0,,1281000000.0,,,0.0,,-344000000.0,,,353548387.0,,2637000000.0,,,,,,-940000000.0,,315000000.0,,0.3875,137000000.0,,,,355000000.0,,-97000000.0,,484000000.0,,0.0,338271605.0,,,,,,,,,,,137000000.0,,386000000.0,667000000.0,1202000000.0,,2671000000.0,,,137000000.0,-18000000.0,,,,24000000.0,,,,229000000.0,,,3494000000.0,,,,126000000.0,,,,,,,3411000000.0,,6165000000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,651000000.0,,60000000.0,2996000000.0,,,17000000.0,-940000000.0,,458000000.0,0.3275,458000000.0,45000000.0,,,373000000.0,,,,,232000000.0,,,284000000.0,0.0,,,,47000000.0,297000000.0,,,,-222000000.0,125000000.0,,169000000.0,,,,,,,357377049.0,6263000000.0,,,,,0.0,,-26000000.0,,,,,39000000.0,,,,3577000000.0,,,,,,,,84000000.0,,,1884000000.0,,484000000.0,,,,,,,,,,,,,109000000.0,,,,,,,,,,,,-74000000.0,,,,-6000000.0,241000000.0,,0.0,,-189000000.0,,,-18000000.0,,,,,,1294000000.0,,,,,,,-97000000.0,2681000000.0,,,,,2231000000.0,,,,,,3936000000.0,,157000000.0,0.305,,,2686000000.0,2257000000.0,,,49000000.0,,,,173000000.0,,,206000000.0,,,,1842000000.0,,,,,,,424000000.0,389000000.0,,332824427.0,,,,109000000.0,,3461000000.0,109000000.0,148000000.0,0.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,677000000.0,,62000000.0,3081000000.0,,,2000000.0,-940000000.0,,513000000.0,0.3475,513000000.0,39000000.0,,,377000000.0,,,,,230000000.0,,,279000000.0,0.0,,,,23000000.0,289000000.0,,,,-216000000.0,220000000.0,,178000000.0,,,,,,,356923077.0,6385000000.0,,,,,0.0,,55000000.0,,,,,47000000.0,,,,3649000000.0,,,,,,,,87000000.0,,97000000.0,1916000000.0,,0.0,1441000000.0,,,,,,,,,,,,116000000.0,,,,,,,,,,,,,,,,-13000000.0,267000000.0,,513000000.0,,-182000000.0,,,-31000000.0,,,,,,1383000000.0,,,,,,,4000000.0,2744000000.0,,,,,2324000000.0,,,,,,4021000000.0,,180000000.0,0.325,,,2736000000.0,2293000000.0,,,49000000.0,,,,0.0,,,412000000.0,,,,1914000000.0,,,,,,,451000000.0,410000000.0,,333812950.0,,,,116000000.0,,3539000000.0,116000000.0,143000000.0,0.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,721000000.0,,44000000.0,3330000000.0,,,1000000.0,-940000000.0,,551000000.0,0.23,551000000.0,103000000.0,,,348000000.0,,,5000000.0,,240000000.0,,,283000000.0,274000000.0,,,,296000000.0,359000000.0,,,,-347000000.0,68000000.0,,124000000.0,,,,,,,359550562.0,6906000000.0,,,,,0.0,,38000000.0,,,,,22000000.0,,,,3972000000.0,,,,,,,,90000000.0,,118000000.0,1943000000.0,,513000000.0,1441000000.0,,,,,,,,,,,,80000000.0,,,,,,,,,,,,,,,,-9000000.0,222000000.0,,551000000.0,,-334000000.0,,,-20000000.0,,,,,-99000000.0,1436000000.0,,,,,,,-279000000.0,2850000000.0,,,,,2170000000.0,,,,,,4270000000.0,,132000000.0,0.2225,,,2934000000.0,2291000000.0,,,53000000.0,,,,0.0,,,456000000.0,,,,1798000000.0,,,,,,,559000000.0,372000000.0,,347826087.0,,,,80000000.0,,3950000000.0,80000000.0,150000000.0,0.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,400000000.0,672000000.0,672000000.0,67000000.0,3543000000.0,,2271000000.0,-98000000.0,-1293000000.0,,632000000.0,,632000000.0,233000000.0,,750000000.0,409000000.0,,,38000000.0,277000000.0,259000000.0,,267000000.0,267000000.0,-307000000.0,,1737000000.0,-211000000.0,34000000.0,272000000.0,,3543000000.0,1087000000.0,-88000000.0,337000000.0,4000000.0,211000000.0,,632000000.0,,233000000.0,,,,7198000000.0,,-161000000.0,148000000.0,1.27,0.0,,81000000.0,-49000000.0,,,4836000000.0,38000000.0,7000000.0,85000000.0,,4264000000.0,43000000.0,267000000.0,,,682000000.0,56000000.0,,101000000.0,,85000000.0,1391000000.0,-73000000.0,551000000.0,277000000.0,-78000000.0,,,,-873000000.0,,776000000.0,-987000000.0,,0.0,,94000000.0,233000000.0,632000000.0,,409000000.0,,213000000.0,,0.0,779000000.0,,7622000000.0,,9359000000.0,,1391000000.0,-21000000.0,357000000.0,-33000000.0,632000000.0,-123000000.0,-282000000.0,1000000.0,367200000.0,-21000000.0,3050000000.0,89000000.0,,,82000000.0,1531000000.0,-1293000000.0,,272000000.0,,1.1875,449000000.0,249000000.0,3050000000.0,,961000000.0,85000000.0,-79000000.0,2634000000.0,632000000.0,,0.0,314000000.0,,4836000000.0,,307000000.0,,,56000000.0,2934000000.0,2271000000.0,,430000000.0,0.0,253000000.0,484000000.0,1531000000.0,85000000.0,2934000000.0,1584000000.0,253000000.0,399000000.0,-90000000.0,1584000000.0,2068000000.0,213000000.0,146000000.0,,,89000000.0,607000000.0,779000000.0,566000000.0,4264000000.0,,19000000.0,,362000000.0,144000000.0,267000000.0,4024000000.0,125000000.0,166000000.0,-211000000.0,4024000000.0,,7198000000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,662000000.0,,85000000.0,3436000000.0,,,5000000.0,-1293000000.0,,504000000.0,0.4275,504000000.0,181000000.0,,,243000000.0,,,7000000.0,,268000000.0,,,248000000.0,0.0,,,,-192000000.0,364000000.0,1000000.0,,,-112000000.0,177000000.0,,231000000.0,,,,,,,372400000.0,7091000000.0,,,,,421000000.0,,-128000000.0,,,,,21000000.0,,,,4048000000.0,,,,,,,,94000000.0,,30000000.0,1571000000.0,,632000000.0,1719000000.0,,,,,,,,,,,,146000000.0,,,,,,,,,,,,,,,,-12000000.0,334000000.0,,504000000.0,,-103000000.0,,,-32000000.0,,,,,-92000000.0,1446000000.0,,,,,,,65000000.0,2956000000.0,,,,,2702000000.0,,,,,,4729000000.0,,240000000.0,0.3875,,,3043000000.0,2235000000.0,,,51000000.0,,,,84000000.0,,,456000000.0,,,,2194000000.0,,,,,,,721000000.0,508000000.0,,314000000.0,,,,146000000.0,,3895000000.0,146000000.0,174000000.0,0.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,702000000.0,,89000000.0,3391000000.0,,,40000000.0,-1293000000.0,,550000000.0,0.5075,550000000.0,179000000.0,,,278000000.0,,,5000000.0,,244000000.0,,,231000000.0,0.0,,,,-63000000.0,342000000.0,3000000.0,,,-141000000.0,115000000.0,,259000000.0,,,,,,,373600000.0,7069000000.0,,,,,418000000.0,,46000000.0,,,,,140000000.0,,,,3964000000.0,,,,,,,,92000000.0,,-16000000.0,1391000000.0,,504000000.0,1719000000.0,,,,,,,,,,,,165000000.0,,,,,,,,,,,,,,,,-3000000.0,324000000.0,,550000000.0,,-4000000.0,,,-29000000.0,,,,,-130000000.0,1581000000.0,,,,,,,-26000000.0,2792000000.0,,,,,2562000000.0,,,,,,4684000000.0,,232000000.0,0.455,,,3105000000.0,2087000000.0,,,63000000.0,,,,80000000.0,,,446000000.0,,,,2086000000.0,,,,,,,705000000.0,476000000.0,,314000000.0,,,,170000000.0,,3995000000.0,170000000.0,152000000.0,0.0,,,,,,,,,,,,,,,,,,,,
