date,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,annualCapitalExpenditure,trailingGrossProfit,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlySaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyBasicEPS,quarterlyCashAndCashEquivalents,trailingDeferredIncomeTax,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyCapitalStock,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,trailingStockBasedCompensation,quarterlyTotalRevenue,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingTaxProvision,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyEbitda,annualInventory,trailingOtherNonCashItems,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCapitalStock,annualPurchaseOfBusiness,annualTotalRevenue,annualCostOfRevenue,annualStockBasedCompensation,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,trailingFreeCashFlow,trailingOperatingExpense,annualResearchAndDevelopment,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualOperatingExpense,quarterlyCurrentAssets,trailingSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,annualGrossProfit,annualBasicEPS,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,trailingNetIncome,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyDeferredIncomeTax,trailingCostOfRevenue,quarterlyDilutedAverageShares,annualChangesInAccountReceivables,quarterlyNetPPE,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyOtherShortTermInvestments,trailingPretaxIncome,annualRetainedEarnings,annualNetOtherInvestingChanges,trailingChangeInWorkingCapital,quarterlyDilutedEPS,annualPretaxIncome,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyFreeCashFlow,annualGoodwill,annualCommonStockIssuance,annualAccountsReceivable,quarterlyTotalAssets,annualFreeCashFlow,quarterlyTotalNonCurrentAssets,annualNetIncome,annualCashDividendsPaid,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,trailingInvestingCashFlow,annualAccountsPayable,trailingChangeInAccountPayable,quarterlyDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,trailingPurchaseOfInvestment,annualTaxProvision,annualDilutedEPS,annualDilutedAverageShares,annualTotalAssets,annualOtherNonCashItems,annualOtherCurrentAssets,annualStockholdersEquity,annualNonCurrentDeferredRevenue,annualLongTermDebt,trailingTotalRevenue,annualCurrentLiabilities,annualDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,quarterlyBasicAverageShares,quarterlyOtherNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyInventory,annualBasicAverageShares,quarterlyNetOtherFinancingCharges,annualNetPPE,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,annualRepurchaseOfCapitalStock,annualEbitda,annualCurrentAssets,trailingBasicAverageShares,annualChangeInInventory,trailingResearchAndDevelopment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1970-01-01 00:00:00.749347200,,,,-5400000.0,,,,,1500400000.0,,,,559200000.0,,,201100000.0,,,,,15800000.0,,,237300000.0,,0.12,237300000.0,,180800000.0,,,,,,290000000.0,,59900000.0,,,,552000000.0,,7800000.0,,-22100000.0,,,-48900000.0,119800000.0,,,,-555100000.0,,,,,,,,,,,,916600000.0,445100000.0,,808800000.0,,,-26400000.0,,,-44300000.0,56500000.0,116400000.0,,,,48700000.0,,,,,,84200000.0,383900000.0,,,20400000.0,1673000000.0,,78900000.0,,,510000000.0,,361500000.0,266700000.0,,,,,,,,,0.12,,351300000.0,,94300000.0,,,,2449400000.0,,1640600000.0,,,58500000.0,,,,,,35600000.0,,110800000.0,61200000.0,165500000.0,503900000.0,,,,,,,,,,,,,,,,,1300000.0,,,,5300000.0,,510000000.0,719900000.0,,41800000.0,,949000000.0,,-11000000.0,,285300000.0,,2700000.0,0.0,61200000.0,,,,,,6500000.0,,,,,-18300000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,,,,-21100000.0,,,,,1600500000.0,,,,561200000.0,,,195400000.0,,,,,,,,143500000.0,,0.15,143500000.0,,0.0,,,,,,407300000.0,,44400000.0,,,,577700000.0,,44400000.0,,-23300000.0,,,26100000.0,148400000.0,,,,-571600000.0,,,,,,,,,,,,931600000.0,398000000.0,,836900000.0,,,42300000.0,,,-1600000.0,-93800000.0,71800000.0,,,,-87400000.0,,,,,,111700000.0,352300000.0,,,26400000.0,1735000000.0,,106600000.0,,,534666667.0,,360000000.0,270600000.0,,,,,,,,,0.15,,358100000.0,,48500000.0,,,,2517200000.0,,1680300000.0,,,80200000.0,,,,,,36700000.0,,121600000.0,80200000.0,158700000.0,518700000.0,,,,,,,,,,,,,,,,,1300000.0,,,,5000000.0,,534666667.0,759100000.0,,39000000.0,,916700000.0,,-191700000.0,,307100000.0,,-100000.0,0.0,80200000.0,,,,,,1800000.0,,,,,-18300000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.765072000,,,,-34300000.0,,,,,1663500000.0,,,,580400000.0,,,262700000.0,,,,,,,,121500000.0,,0.19,121500000.0,,0.0,,,,,,506300000.0,,48100000.0,,,,674400000.0,,15700000.0,,-27900000.0,,,-51400000.0,182200000.0,,,,-595400000.0,,,,,,,,,,,,981900000.0,455200000.0,,947200000.0,,,4600000.0,,,-38700000.0,-22000000.0,150900000.0,,,,4700000.0,41800000.0,,,,,145600000.0,404800000.0,,,35500000.0,1821500000.0,,140500000.0,,,552631579.0,,386500000.0,266100000.0,,,,,,,,,0.19,,368500000.0,,123000000.0,,,,2641700000.0,,1694500000.0,,,105000000.0,,,,,,36600000.0,,115000000.0,105000000.0,184300000.0,523000000.0,,,,,,,,,,,,,,,,,2300000.0,,,-62800000.0,5100000.0,,552631579.0,727600000.0,,39500000.0,,978200000.0,,-121500000.0,,408300000.0,,0.0,0.0,105000000.0,,,,,,-9300000.0,,,,,-18400000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,329300000.0,419800000.0,1001200000.0,-44800000.0,,,,57800000.0,1691300000.0,20800000.0,,,609000000.0,180800000.0,129500000.0,242000000.0,-110700000.0,,-4900000.0,1720200000.0,,,,238600000.0,666300000.0,,238600000.0,,0.0,,,-129900000.0,,,448700000.0,,56200000.0,,,,665000000.0,-800000.0,10100000.0,,-37400000.0,,334100000.0,-55700000.0,165300000.0,,,2200000.0,-605400000.0,,,,2469000000.0,1026400000.0,,,4900000.0,,,160800000.0,1001200000.0,478200000.0,975400000.0,985400000.0,,-605400000.0,-25300000.0,1442600000.0,0.585,-44800000.0,117100000.0,170000000.0,,,,60600000.0,44900000.0,,1014300000.0,26600000.0,33600000.0,125900000.0,419800000.0,,,30000000.0,1883400000.0,,120400000.0,,,,,395800000.0,297100000.0,,,,,,1883400000.0,-105600000.0,,,446300000.0,373000000.0,-117900000.0,132600000.0,,78000000.0,,2705600000.0,398400000.0,1720200000.0,329300000.0,-76000000.0,90400000.0,467200000.0,-321400000.0,,56200000.0,,39400000.0,,129500000.0,82900000.0,157700000.0,536100000.0,0.0,,112200000.0,0.585,563560000.0,2705600000.0,-4800000.0,448700000.0,1691300000.0,,373000000.0,,478200000.0,148300000.0,,,2200000.0,238600000.0,,79900000.0,5300000.0,,,715400000.0,,33600000.0,,1014300000.0,,2800000.0,,367900000.0,,-7700000.0,0.0,82900000.0,,,,,563560000.0,200000.0,395800000.0,715400000.0,509100000.0,,-21000000.0,,238600000.0,536100000.0,609000000.0,,-129400000.0,615500000.0,985400000.0,,,,,,,,,,
1970-01-01 00:00:00.780883200,,,,-26200000.0,,,,,1746000000.0,,,,620500000.0,,,271100000.0,,,,,,,,265800000.0,,0.13,265800000.0,,238600000.0,,,,,,474400000.0,,53300000.0,,,,622300000.0,,8900000.0,,-24700000.0,,,-13200000.0,136300000.0,,,,-622100000.0,,,,,,,,,,,,1019900000.0,481400000.0,,1044600000.0,,,,,,-700000.0,27100000.0,102100000.0,,,,,44400000.0,,,,,98500000.0,425800000.0,,,23900000.0,1930900000.0,,92600000.0,,,528461538.0,,397800000.0,252700000.0,,,,,,,,,0.13,,377600000.0,,77400000.0,,,,2777800000.0,,1733200000.0,,,68700000.0,,,,,,37800000.0,,140000000.0,68700000.0,188900000.0,550400000.0,,,,,,,,,,,,,,,,,2300000.0,,,-12900000.0,5900000.0,,528461538.0,714900000.0,,32800000.0,,1031800000.0,,-61800000.0,,369600000.0,,0.0,0.0,68700000.0,,,,,,0.0,,,,,-21300000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,,,,-8700000.0,,,,,1885000000.0,,,,630600000.0,,,270200000.0,,,,,,,,288200000.0,,0.17,288200000.0,,0.0,,,,,,445700000.0,,50900000.0,,,,672600000.0,,50500000.0,,-27500000.0,,,26700000.0,174100000.0,,,,-634400000.0,,,,,,,,,,,,1035700000.0,457200000.0,,1059900000.0,,,,,,-1300000.0,22400000.0,74200000.0,,,,,46500000.0,,,,,134300000.0,403900000.0,,,33200000.0,2006100000.0,,128100000.0,,,558235294.0,,401300000.0,268100000.0,,,,,,,,,0.17,,382100000.0,,46700000.0,,,,2887900000.0,,1828000000.0,,,94900000.0,,,,,,39700000.0,,147800000.0,94900000.0,183900000.0,545700000.0,,,,,,,,,,,,,,,,,2400000.0,,,-43100000.0,6300000.0,,558235294.0,796100000.0,,15800000.0,,1002900000.0,,-78500000.0,,404500000.0,,100000.0,0.0,94900000.0,,,,,,-1000000.0,,,,,-21200000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,,,,-33800000.0,,,,,2019600000.0,,,,656400000.0,,,314300000.0,,,,,,,,377600000.0,,0.22,377600000.0,,0.0,,,,,,466300000.0,,53600000.0,,,,799000000.0,,34100000.0,,-28800000.0,,,19900000.0,217200000.0,,,,-668200000.0,,,,,,,,,,,,1074700000.0,506600000.0,,1223100000.0,,,,,,0.0,89500000.0,144300000.0,,,,,48100000.0,,,,,175100000.0,450200000.0,,,43800000.0,2106300000.0,,169100000.0,,,569545455.0,,406500000.0,309600000.0,,,,,,,,,0.22,,394500000.0,,115500000.0,,,,3080200000.0,,1857100000.0,,,125300000.0,,,,,,42100000.0,,141000000.0,125300000.0,224100000.0,554000000.0,,,,,,,,,,,,,,,,,2800000.0,,,-9400000.0,6000000.0,,569545455.0,794200000.0,,18500000.0,,1060600000.0,,-74800000.0,,489400000.0,,0.0,0.0,125300000.0,,,,,,8700000.0,,,,,-21500000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,394800000.0,467600000.0,1098200000.0,-77400000.0,,,,75000000.0,2096600000.0,24300000.0,,,705700000.0,238600000.0,152300000.0,302400000.0,-117700000.0,,0.0,1990000000.0,,,,313600000.0,792100000.0,,313600000.0,,0.0,,,10900000.0,,,520400000.0,,66000000.0,,,,799800000.0,20000000.0,5900000.0,,-36700000.0,,394800000.0,-22500000.0,203400000.0,,,9600000.0,-682200000.0,,,,2893700000.0,1177300000.0,,,-11100000.0,,,193200000.0,1098200000.0,543200000.0,1157800000.0,1211100000.0,,-682200000.0,,1716400000.0,0.6925,-11100000.0,-64000000.0,158200000.0,,,,,54300000.0,,1104500000.0,-91100000.0,18800000.0,150500000.0,467600000.0,,,38600000.0,2182800000.0,,144500000.0,,,,,416000000.0,346900000.0,,,,,,2182800000.0,-146100000.0,,,534300000.0,390200000.0,-154700000.0,121500000.0,,99400000.0,,3201100000.0,361100000.0,1990000000.0,394800000.0,-89200000.0,105900000.0,558600000.0,-414700000.0,,66000000.0,,52900000.0,,152300000.0,105900000.0,195200000.0,561300000.0,0.0,,139500000.0,0.6925,570224000.0,3201100000.0,13700000.0,520400000.0,2096600000.0,,390200000.0,,543200000.0,172500000.0,,,9600000.0,313600000.0,,-89300000.0,6100000.0,,,868300000.0,,18800000.0,,1104500000.0,,-199600000.0,,452900000.0,,100000.0,0.0,105900000.0,,,,,570224000.0,12300000.0,416000000.0,868300000.0,478800000.0,,-25200000.0,,313600000.0,561300000.0,705700000.0,,-13100000.0,731100000.0,1211100000.0,,,,,,,,,,
1970-01-01 00:00:00.812419200,,,,-53100000.0,,,,,2131500000.0,,,,739800000.0,,,313700000.0,,,,,28200000.0,,,388200000.0,,0.15,388200000.0,,313600000.0,,,,,,472400000.0,,60500000.0,,,,747100000.0,,6200000.0,,-27000000.0,,,-53700000.0,161100000.0,,,,-706000000.0,,,,,,,,,,,,1123000000.0,567400000.0,,1246100000.0,,,53100000.0,,,-23600000.0,74600000.0,179500000.0,,,,,54200000.0,,,,,116600000.0,504800000.0,,,28900000.0,2239600000.0,,110800000.0,,,546000000.0,,417000000.0,316800000.0,,,,,,,,,0.15,,393800000.0,,152500000.0,,,,3275400000.0,,2029300000.0,,,81900000.0,,,,,,44500000.0,,160800000.0,81900000.0,215000000.0,576500000.0,,,,,,,,,,,,,,,,,2100000.0,,,,5800000.0,,546000000.0,872500000.0,,21900000.0,,1143900000.0,,-51300000.0,,430300000.0,,0.0,0.0,81900000.0,,,,,,-2300000.0,,,,,-25200000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,,,,-428700000.0,,,,,2249200000.0,,,,1211400000.0,,,317800000.0,,,,,133200000.0,,,238300000.0,,0.19,238300000.0,,0.0,,,,,,480100000.0,,119300000.0,,,,819700000.0,,63200000.0,,-52500000.0,,,60300000.0,207800000.0,,,,-797800000.0,,,,,,,,,,,,1266200000.0,856700000.0,,1229400000.0,,,-20700000.0,,,-24100000.0,-149900000.0,136800000.0,,,,,58900000.0,,,,,159200000.0,685200000.0,,,41700000.0,2319600000.0,,150600000.0,,,573157895.0,,468400000.0,342700000.0,,,,,,,,,0.19,,398300000.0,,84300000.0,,,,3727500000.0,,2498100000.0,,,108900000.0,,,,,,48600000.0,,208100000.0,108900000.0,210300000.0,621600000.0,,,,,,,,,,,,,,,,,52200000.0,,,,8600000.0,,573157895.0,818300000.0,,15200000.0,,1478300000.0,,-346900000.0,,477000000.0,,0.0,0.0,108900000.0,,,,,,300000.0,,,,,-28800000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,,,,1600000.0,,,,,2419900000.0,,,,1231900000.0,,,395800000.0,,,,,-49000000.0,,,372800000.0,,0.25,372800000.0,,0.0,,,,,,495700000.0,,142800000.0,,,,1031900000.0,,38600000.0,,-36300000.0,,,28300000.0,263000000.0,,,,-812000000.0,,,,,,,,,,,,1280400000.0,934000000.0,,1429400000.0,,,-22500000.0,,,-7400000.0,134500000.0,184800000.0,,,,,63800000.0,,,,,207700000.0,696300000.0,,,56000000.0,2446400000.0,,199900000.0,,,575600000.0,,468400000.0,428400000.0,,,,,,,,,0.25,,408000000.0,,148500000.0,,,,3946500000.0,,2517100000.0,,,143900000.0,,,,,,55300000.0,,171100000.0,143900000.0,276700000.0,592600000.0,,,,,,,,,,,,,,,,,94900000.0,,,,7800000.0,,575600000.0,816800000.0,,13500000.0,,1526600000.0,,-78600000.0,,603500000.0,,0.0,0.0,143900000.0,,,,,,-13400000.0,,,,,-29200000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,454700000.0,643200000.0,1232600000.0,-103700000.0,,,,800000.0,2315300000.0,29700000.0,,,1247100000.0,313600000.0,172400000.0,357700000.0,-163500000.0,,-100000.0,2385600000.0,1095900000.0,,,314400000.0,933800000.0,,314400000.0,,0.0,,,-95500000.0,,,632700000.0,,96400000.0,,,,967900000.0,66500000.0,17600000.0,,-47700000.0,,454700000.0,-130400000.0,234800000.0,,,96000000.0,-764300000.0,,,,3566600000.0,1516400000.0,,,13900000.0,,,249600000.0,1232600000.0,835600000.0,1385000000.0,1454300000.0,,-764300000.0,-22500000.0,2050200000.0,0.785,-190100000.0,-58400000.0,143000000.0,,,,-21600000.0,72800000.0,,1524600000.0,-13500000.0,112900000.0,181600000.0,643200000.0,,,54100000.0,2538000000.0,,174100000.0,,,,,468300000.0,428600000.0,,,,,,2538000000.0,-583900000.0,,,635400000.0,403700000.0,-1014200000.0,95300000.0,,125600000.0,,3839900000.0,480600000.0,2385600000.0,454700000.0,-112100000.0,120000000.0,665200000.0,-547700000.0,,96400000.0,,53200000.0,,172400000.0,120000000.0,231700000.0,689000000.0,0.0,,180700000.0,0.785,577934000.0,3839900000.0,-12600000.0,632700000.0,2315300000.0,,403700000.0,,835600000.0,201600000.0,,,96000000.0,314400000.0,,,7400000.0,,,670200000.0,,112900000.0,,1524600000.0,1208300000.0,-70900000.0,,539300000.0,,-100000.0,0.0,120000000.0,,,,,577934000.0,81900000.0,468300000.0,670200000.0,644100000.0,,-28900000.0,,314400000.0,689000000.0,1247100000.0,,-245200000.0,866800000.0,1454300000.0,,,,,,,,,,
1970-01-01 00:00:00.844041600,,,,-26500000.0,,,,,2370500000.0,,,,1294300000.0,,,380000000.0,,,,,292300000.0,,,402700000.0,,0.16,402700000.0,,314400000.0,,,,,,645200000.0,,98500000.0,,,,910700000.0,,21000000.0,,-38500000.0,,,-39600000.0,192300000.0,,,,-790900000.0,,,,,,,,,,,,1266600000.0,905900000.0,,1573600000.0,,,72300000.0,,,-28800000.0,88300000.0,213000000.0,,,,,66100000.0,,,,,139200000.0,714400000.0,,,38800000.0,2602800000.0,,132100000.0,,,583125000.0,,475700000.0,391500000.0,,,,,,,,,0.16,,408000000.0,,174500000.0,,,,3970900000.0,,2397300000.0,,,93300000.0,,,,,,53100000.0,,184000000.0,93300000.0,260800000.0,694500000.0,,,,,,,,,,,,,,,,,93000000.0,,,-314100000.0,7200000.0,,583125000.0,627300000.0,,102500000.0,,1600400000.0,,-85100000.0,,519200000.0,,100000.0,0.0,93300000.0,,,,,,800000.0,,,,,-29000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,,,,-71500000.0,,,,,2526600000.0,,,,1335600000.0,,,389900000.0,,,,,302800000.0,,,462300000.0,,0.22,462300000.0,,0.0,,,,,,619600000.0,,93400000.0,,,,995600000.0,,57300000.0,,-40600000.0,,,55900000.0,243000000.0,,,,-812200000.0,,,,,,,,,,,,1321600000.0,884000000.0,,1659700000.0,,,-85400000.0,,,-8600000.0,59600000.0,103200000.0,,,,,73100000.0,,,,,187700000.0,656600000.0,,,53100000.0,2697000000.0,,180700000.0,,,580000000.0,,509400000.0,418000000.0,,,,,,,,,0.22,,418300000.0,,62600000.0,,,,4123800000.0,,2464100000.0,,,127600000.0,,,,,,55300000.0,,205600000.0,127600000.0,261500000.0,713200000.0,,,,,,,,,,,,,,,,,134000000.0,,,-288600000.0,7000000.0,,580000000.0,619100000.0,,89300000.0,,1597200000.0,,-99600000.0,,577600000.0,,0.0,0.0,127600000.0,,,,,,-800000.0,,,,,-33400000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,,,,-35300000.0,,,,,2583900000.0,,,,1334200000.0,,,442100000.0,,,,,178200000.0,,,537800000.0,,0.28,537800000.0,,0.0,,,,,,679200000.0,,97000000.0,,,,1126300000.0,,-9000000.0,,-32700000.0,,,-82200000.0,303100000.0,,,,-841300000.0,,,,,,,,,,,,1342100000.0,995400000.0,,1849300000.0,,,45300000.0,,,-70600000.0,75500000.0,271300000.0,,,,,74800000.0,,,,,243900000.0,770700000.0,,,71700000.0,2828100000.0,,236600000.0,,,588928571.0,,500800000.0,440300000.0,,,,,,,,,0.28,,402700000.0,,238600000.0,,,,4283300000.0,,2434000000.0,,,164900000.0,,,,,,59100000.0,,193500000.0,164900000.0,308100000.0,704000000.0,,,,,,,,,,,,,,,,,127700000.0,,,-229700000.0,7300000.0,,588928571.0,599000000.0,,107800000.0,,1699400000.0,,-113400000.0,,686000000.0,,0.0,0.0,164900000.0,,,,,,41800000.0,,,,,0.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,513500000.0,779300000.0,1351700000.0,42200000.0,,,,276200000.0,2660600000.0,27800000.0,,,1314800000.0,314400000.0,198300000.0,396100000.0,-175300000.0,,-29300000.0,2577500000.0,588800000.0,,,590600000.0,1088300000.0,,590600000.0,,0.0,,,-143400000.0,,,609600000.0,,110300000.0,,,,1079600000.0,-2600000.0,2000000.0,,-63500000.0,,513500000.0,-77500000.0,266300000.0,,,130300000.0,-832400000.0,,,,4112200000.0,1722800000.0,,,-35300000.0,,,296500000.0,1351700000.0,1019900000.0,1608200000.0,1805300000.0,,-832400000.0,45800000.0,2389400000.0,0.88,-19700000.0,52800000.0,131600000.0,,,,-62500000.0,82500000.0,,1722200000.0,-60500000.0,102800000.0,210400000.0,779300000.0,,,46800000.0,2922300000.0,,174500000.0,,,,,519300000.0,473100000.0,,,,,,2922300000.0,-91100000.0,,,724000000.0,401200000.0,-1395200000.0,68100000.0,,71300000.0,,4382800000.0,543800000.0,2577500000.0,513500000.0,-129800000.0,127700000.0,781200000.0,-299500000.0,,110300000.0,,55900000.0,,198300000.0,127700000.0,257700000.0,702300000.0,0.0,,210500000.0,0.88,593538462.0,4382800000.0,78000000.0,609600000.0,2660600000.0,,401200000.0,,1019900000.0,223400000.0,,,130300000.0,590600000.0,,-562800000.0,6400000.0,,,743400000.0,,102800000.0,,1722200000.0,1362100000.0,-1400000.0,,606500000.0,,-29500000.0,0.0,127700000.0,,,,,581980000.0,-44400000.0,519300000.0,743400000.0,719100000.0,,-67400000.0,,590600000.0,702300000.0,1314800000.0,,-127700000.0,1004600000.0,1805300000.0,,,,,,,,,,
1970-01-01 00:00:00.875577600,,,,-166600000.0,,,,,2698500000.0,,,,1405300000.0,,,434100000.0,,,,,133000000.0,,,664700000.0,,0.18,664700000.0,,590600000.0,,,,,,554400000.0,,112900000.0,,,,1038500000.0,,4400000.0,,-40400000.0,,,15700000.0,218400000.0,,,,-863400000.0,,,,,,,,,,,,1388400000.0,1178600000.0,,1820500000.0,,,92800000.0,,,-38300000.0,74100000.0,255600000.0,,,,,87300000.0,,,,,161000000.0,858000000.0,,,48000000.0,2994000000.0,,153400000.0,,,585555556.0,,525000000.0,443400000.0,,,,,,,,,0.18,,405500000.0,,215200000.0,,,,4536100000.0,,2715600000.0,,,105400000.0,,,,,,57400000.0,,199200000.0,105400000.0,289400000.0,659000000.0,,,,,,,,,,,,,,,,,207700000.0,,,-126100000.0,7500000.0,,585555556.0,785300000.0,,54300000.0,,1837600000.0,,-197200000.0,,595100000.0,,-100000.0,0.0,105400000.0,,,,,,0.0,,,,,-33700000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,,,,-58700000.0,,,,,3033200000.0,,,,1431000000.0,,,435900000.0,,,,,99600000.0,,,686000000.0,,0.25,686000000.0,,0.0,,,,,,544400000.0,,110500000.0,,,,1148000000.0,,25800000.0,,-39500000.0,,,-38200000.0,280100000.0,,,,-884800000.0,,,,,,,,,,,,1411900000.0,1144700000.0,,1901100000.0,,,-34900000.0,,,-2600000.0,21400000.0,170700000.0,,,,,91400000.0,,,,,221900000.0,849500000.0,,,67200000.0,3102400000.0,,214600000.0,,,589600000.0,,527100000.0,490200000.0,,,,,,,,,0.25,,258600000.0,,131200000.0,,,,4695000000.0,,2793900000.0,,,147400000.0,,,,,,58200000.0,,210200000.0,147400000.0,286400000.0,517100000.0,,,,,,,,,,,,,,,,,184700000.0,,,-113700000.0,7300000.0,,589600000.0,835800000.0,,48300000.0,,1661800000.0,,-111100000.0,,657800000.0,,0.0,0.0,147400000.0,,,,,,0.0,,,,,-39000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,,,143400000.0,,,,,3242200000.0,,,,1438200000.0,,,489600000.0,,,,,162300000.0,,,871000000.0,,0.32,871000000.0,,0.0,,,,,,436700000.0,,110100000.0,,,,1309300000.0,,-5500000.0,,-255600000.0,,,-46100000.0,345200000.0,,,,-917000000.0,,,,,,,,,,,,1456100000.0,1227800000.0,,2046300000.0,,,29800000.0,,,0.0,185000000.0,281900000.0,,,,,93600000.0,,,,,283700000.0,932500000.0,,,88500000.0,3253500000.0,,279100000.0,,,614838710.0,,539100000.0,536000000.0,,,,,,,,,0.31,,223600000.0,,26300000.0,,,,4948600000.0,,2902300000.0,,,190600000.0,,,,,,61500000.0,,197800000.0,190600000.0,334500000.0,478600000.0,,,,,,,,,,,,,,,,,185200000.0,,,-106600000.0,4700000.0,,595625000.0,925000000.0,,57200000.0,,1706400000.0,,-50800000.0,,773300000.0,,100000.0,0.0,190600000.0,,,,,,100000.0,,,,,-39600000.0,,,,,,,,,,,,,,,,,,
