date,annualInvestmentsAndAdvances,quarterlyAccountsPayable,quarterlyGrossProfit,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,quarterlyChangeInAccountPayable,quarterlyDeferredIncomeTax,annualDilutedEPS,trailingSellingGeneralAndAdministration,trailingOperatingExpense,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,annualCapitalExpenditure,annualCurrentAccruedExpenses,quarterlyGrossPPE,trailingNetOtherFinancingCharges,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyDilutedAverageShares,quarterlyChangeInInventory,annualBasicAverageShares,annualCurrentAssets,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualInterestExpense,annualNetOtherFinancingCharges,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlyEbitda,annualOtherShortTermInvestments,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyOperatingExpense,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyStockholdersEquity,trailingCostOfRevenue,quarterlyCurrentLiabilities,quarterlyGoodwill,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualNetIncome,quarterlyOtherCurrentAssets,annualTotalAssets,trailingTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualBeginningCashPosition,annualLongTermDebt,annualOtherCurrentAssets,annualCostOfRevenue,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,quarterlyBasicEPS,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,quarterlyOperatingCashFlow,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyNetIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualChangeInInventory,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualInventory,annualGoodwill,quarterlyTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,trailingNetIncome,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherCurrentLiabilities,annualOperatingCashFlow,annualCapitalStock,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,trailingChangeInInventory,annualCurrentLiabilities,quarterlyAccountsReceivable,annualOtherIntangibleAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,annualEbitda,annualRepaymentOfDebt,trailingGrossProfit,annualOperatingIncome,annualNetPPE,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyFreeCashFlow,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualNetOtherInvestingChanges,trailingTotalRevenue,annualOtherCurrentLiabilities,annualBasicEPS,annualCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,trailingOperatingIncome,trailingCapitalExpenditure,trailingOtherIncomeExpense,quarterlyCashAndCashEquivalents,annualOtherNonCurrentLiabilities,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,quarterlyChangesInAccountReceivables,annualPretaxIncome,quarterlySaleOfInvestment,trailingEndCashPosition,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,annualCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,quarterlyCashDividendsPaid,trailingNetOtherInvestingChanges,trailingCashDividendsPaid,trailingSaleOfInvestment,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1970-01-01 00:00:01.154304000,,60644000.0,62976000.0,58986000.0,4790000.0,-132880000.0,,-866000.0,0.26,,,22110000.0,58986000.0,-37000.0,-8873000.0,84735000.0,,126590000.0,112660000.0,,-117687000.0,,474823000.0,,,,47197000,137220000,-49307000.0,,126590000.0,-125958000.0,,,,,361488000.0,411350000.0,528571000.0,1402000.0,,,,72000.0,2317000.0,-4120000.0,0.0,96947000.0,55733000,148725000.0,533955000.0,7061000.0,1402000.0,24257000.0,,45701000.0,230548000.0,483355000.0,-12736000.0,15779000.0,,15372000.0,,809970000.0,,83333000.0,112291000.0,411350000.0,15779000.0,61862000.0,-2325000.0,84735000.0,,96947000.0,29148000.0,894705000.0,,,,371700000.0,-132880000.0,15372000.0,252548000.0,,29148000.0,298023000.0,,,,,568395000.0,,,22110000.0,1095000.0,4320000.0,,,49530000.0,809970000.0,2659000.0,-35306000.0,31573000,-267915000.0,30789000,,31456000.0,,,112291000.0,14912000.0,341943000.0,,,533955000.0,,,,-4221000.0,-726012000.0,,99959000.0,126000.0,141944000.0,0.0,148725000.0,1564000.0,2578000.0,,83333000.0,99959000.0,1874000.0,74244000.0,,8536000.0,,1874000.0,-37000.0,203018000.0,,,171562000.0,341943000.0,,0.0,14224000.0,-5150000.0,124012000.0,0.0,,126000.0,0.2675,275315000.0,505000.0,31573000,,,126590000.0,894705000.0,483355000.0,,,,,126590000.0,,474823000.0,275315000.0,-206108000.0,,60644000.0,,,,174522000.0,185325000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.162252800,,56979000.0,61890000.0,,13148000.0,,,-1342000.0,,,,,,322000.0,,95352000.0,,,,,,,481098000.0,,,,46893000,132121000,-56419000.0,,126645000.0,,,,373500000.0,,,,,,843000.0,,,,,,,,55633000,,564300000.0,,1434000.0,,,48355000.0,,,,14997000.0,,14372000.0,,843675000.0,,93918000.0,112291000.0,447206000.0,14997000.0,,0.0,,,,28396000.0,,,,,,-132880000.0,,,,,,,,0.085,,,362000000.0,,23375000.0,576000.0,,,,53988000.0,,2153000.0,-21102000.0,30345000,,30345000,,,,,,18010000.0,348218000.0,,,,,,,-1565000.0,,,,15608000.0,,,187055000.0,1577000.0,55000.0,,,100375000.0,,70231000.0,,8740000.0,0.08,1690000.0,,,,,,,,0.0,32886000.0,,126590000.0,,,,,,,30345000,,,,939027000.0,491821000.0,,,,,126645000.0,,,313700000.0,-213800000.0,,,,,,,175470000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.170201600,,58787000.0,60389000.0,,-31963000.0,,,-672000.0,,,,,,-105000.0,,82242000.0,,,,,,,485265000.0,,,,45164000,128925000,-22270000.0,,124053000.0,,,,374728000.0,,,,,,694000.0,,,,,,,,53963000,,594690000.0,,1502000.0,,,48692000.0,,,,15225000.0,,14728000.0,,886785000.0,,80740000.0,112291000.0,472622000.0,15225000.0,,0.0,,,,31171000.0,,,,,,-132880000.0,,,,,,,,0.0825,,,363008000.0,,23038000.0,3833000.0,,,,7626000.0,,12310000.0,-16253000.0,30392000,,30392000,,,,,,18300000.0,352385000.0,,,,,,,245000.0,,,,0.0,,,195885000.0,8477000.0,-2592000.0,,,112174000.0,,68536000.0,,8799000.0,0.08,1507000.0,,,,,,,,0.0,-8627000.0,,126645000.0,,,,,,,30392000,,,,969027000.0,496405000.0,,,,,124053000.0,,,319938000.0,-214255000.0,,,,,,,205425000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.177891200,,62967000.0,72987000.0,,21256000.0,,,-4930000.0,,,,,,464000.0,,85855000.0,,,,,,,488189000.0,,,,57229000,145652000,-71321000.0,,120779000.0,,,,375140000.0,,,,,,1592000.0,,,,,,,,66450000,,633558000.0,,1535000.0,,,62025000.0,,,,15758000.0,,14342000.0,,929178000.0,,84320000.0,112291000.0,387094000.0,15758000.0,,-127900000.0,,,,27877000.0,,,,,,-132880000.0,,,,,,,,0.1075,,,365084000.0,,150920000.0,627000.0,,,,65651000.0,,2046000.0,-21804000.0,38867000,,38867000,,,,,,23158000.0,355309000.0,,,,,,,1256000.0,,,,3812000.0,,,128335000.0,1419000.0,-3274000.0,,,105694000.0,,72665000.0,,9221000.0,0.1025,1330000.0,,,,,,,,0.0,43847000.0,,124053000.0,,,,,,,38867000,,,,1015033000.0,627939000.0,,,,,120779000.0,,,249114000.0,-266265000.0,,,,,,,333815000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.185840000,,85082000.0,71517000.0,63637000.0,8697000.0,-162721000.0,,-2004000.0,0.365,,,33356000.0,63637000.0,4447000.0,-89579000.0,124478000.0,,98365000.0,136338000.0,,-196861000.0,,583385000.0,,,,53860000,153982000,14449000.0,,98365000.0,-28225000.0,,,,,362604000.0,354452000.0,560680000.0,17876000.0,872000.0,,,83000.0,3820000.0,-8948000.0,,136338000.0,64189000,102625000.0,670293000.0,12407000.0,17876000.0,-14808000.0,,58350000.0,266782000.0,650892000.0,11138000.0,17657000.0,,13897000.0,,880866000.0,,106602000.0,161645000.0,354452000.0,17657000.0,81083000.0,116502000.0,124478000.0,,136338000.0,28842000.0,1005344000.0,,,,373820000.0,-162721000.0,13897000.0,126590000.0,,28842000.0,293898000.0,,3878000.0,,,967850000.0,,13998000.0,33356000.0,-1216000.0,4001000.0,,,54788000.0,880866000.0,-91894000.0,-137702000.0,36735000,-135561000.0,36735000,1361000.0,37089000.0,,5999000.0,161645000.0,21615000.0,420664000.0,,,670293000.0,,5999000.0,13998000.0,696000.0,-921750000.0,,109895000.0,4404000.0,182053000.0,0.0,102625000.0,934000.0,-22414000.0,,106602000.0,109895000.0,27442000.0,82465000.0,,10329000.0,,27442000.0,4447000.0,240234000.0,,,203145000.0,420664000.0,,0.0,-82914000.0,632000.0,120779000.0,-11398000.0,,4404000.0,0.375,200990000.0,-75385000.0,36735000,,,98365000.0,1005344000.0,650892000.0,,,,,98365000.0,3878000.0,583385000.0,200990000.0,-227430000.0,,85082000.0,,,,217421000.0,253140000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.193788800,,80308000.0,81740000.0,,6945000.0,,,-1948000.0,,,,,,8581000.0,,143589000.0,,,,,,,598475000.0,,,,56627000,183957000,81873000.0,,249854000.0,,,,362744000.0,-1623000.0,,,,,2108000.0,,,,,,,,67631000,,704282000.0,,18487000.0,,,60166000.0,,,,25113000.0,,14159000.0,,934098000.0,,125102000.0,168356000.0,407509000.0,25113000.0,,-938000.0,,,,29823000.0,,,,,,-162721000.0,,,,,,,3821000.0,0.105,,,354232000.0,,24684000.0,5540000.0,,,,55692000.0,,13047000.0,-19911000.0,37610000,,37610000,,,,,,22556000.0,435754000.0,,,,,7772000.0,14666000.0,796000.0,,,,27654000.0,,,,7507000.0,151489000.0,,,114888000.0,,102217000.0,,11004000.0,0.1025,29299000.0,,,,,,,,0.0,35781000.0,,98365000.0,,,,,,,37610000,,,,1077687000.0,670178000.0,,,,,249854000.0,,,249854000.0,-154360000.0,,,,,,,256985000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.201737600,,90934000.0,68608000.0,,-43890000.0,,,-1843000.0,,,,,,1600000.0,,131060000.0,,,,,,,622042000.0,,,,47235000,173459000,-35401000.0,,173225000.0,,,,365332000.0,366000.0,,,,,1642000.0,,,,,,,,58317000,,736306000.0,,18046000.0,,,50589000.0,,,,21373000.0,,16033000.0,,921843000.0,,113014000.0,165976000.0,361618000.0,21373000.0,,10086000.0,,,,35231000.0,,,,,,-162721000.0,,,,,,,4492000.0,0.09,,,355208000.0,,27515000.0,365000.0,,,,-1197000.0,,-38806000.0,-38350000.0,32026000,,32026000,,,,,,18563000.0,459321000.0,,,,,7356000.0,13554000.0,882000.0,,,,3472000.0,,,,1777000.0,-76629000.0,,,137286000.0,,104851000.0,,11082000.0,0.0875,26353000.0,,,,,,,,0.0,-39547000.0,,249854000.0,,,,,,,32026000,,,,1052903000.0,691285000.0,,,,,173225000.0,,,173225000.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.209513600,,99207000.0,88166000.0,,30443000.0,,,-2583000.0,,,,,,1074000.0,,145611000.0,,,,,,,660969000.0,,,,68684000,221150000,-56188000.0,,96345000.0,,,,358828000.0,1585000.0,,,,,1035000.0,,,,,,-107754000.0,,78354000,,782782000.0,,16701000.0,,,70874000.0,,,,19482000.0,,15457000.0,,862650000.0,,128910000.0,173907000.0,271521000.0,19482000.0,,0.0,,,,32103000.0,,,,,,-162721000.0,,,,,,,4013000.0,0.1325,,,348476000.0,,26949000.0,166000.0,,,,85952000.0,,-106628000.0,-28668000.0,46477000,,46477000,,,,,,24397000.0,498248000.0,,,,,6851000.0,12688000.0,813000.0,,,,12112000.0,,,,960000.0,-76880000.0,,,129526000.0,,132984000.0,,9670000.0,0.13,23470000.0,,,,,,,,0.0,57284000.0,,173225000.0,,,,,,,46477000,,,,1008261000.0,736740000.0,,,,,96345000.0,,,96345000.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.217462400,,88883000.0,87093000.0,84342000.0,-11184000.0,-193752000.0,,12064000.0,0.4375,,,31770000.0,84342000.0,833000.0,-269251000.0,157251000.0,,38954000.0,156932000.0,,-113364000.0,,704092000.0,,,,65372000,206282000,-22884000.0,,38954000.0,-68667000.0,,,,1161000.0,349648000.0,212753000.0,784848000.0,28999000.0,1415000.0,,,209000.0,16942000.0,5690000.0,-120549000.0,156932000.0,76420000,,481490000.0,14386000.0,28999000.0,80699000.0,,68022000.0,322259000.0,743494000.0,-17686000.0,21721000.0,,14518000.0,,798996000.0,,128252000.0,177164000.0,212753000.0,21721000.0,92718000.0,-9146000.0,157251000.0,,156932000.0,30787000.0,956247000.0,,17502000.0,,359432000.0,-193752000.0,14518000.0,107621000.0,,30787000.0,462589000.0,,14955000.0,,,266131000.0,,14044000.0,31770000.0,10871000.0,6200000.0,,,53616000.0,798996000.0,-97290000.0,-26435000.0,40821000,-32600000.0,40821000,1489000.0,42804000.0,,5334000.0,177164000.0,27201000.0,510340000.0,,,481490000.0,,5334000.0,14044000.0,1690000.0,-154360000.0,,111705000.0,4581000.0,194063000.0,0.0,,4142000.0,-66647000.0,,128252000.0,111705000.0,21901000.0,119189000.0,,11048000.0,,21901000.0,833000.0,280721000.0,,,237917000.0,510340000.0,,0.0,27181000.0,4181000.0,96345000.0,2000.0,,4581000.0,0.45,38954000.0,-229677000.0,40821000,,,38954000.0,956247000.0,743494000.0,,,,,38954000.0,14955000.0,704092000.0,38954000.0,0.0,,88883000.0,,17502000.0,,249650000.0,9146000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.225411200,,77329000.0,79570000.0,,782000.0,,,1721000.0,,,,,,-30460000.0,,142434000.0,,,,,,,708660000.0,,,,59485000,191569000,-29035000.0,,50770000.0,,,,341280000.0,225000.0,,,,,1371000.0,,,,,,,,70194000,,518744000.0,,27571000.0,,,61320000.0,,,,20085000.0,,15409000.0,,807128000.0,,114863000.0,165366000.0,220884000.0,20085000.0,,0.0,,,,32475000.0,,,,,,-193752000.0,,,,,,,16374000.0,0.1125,,,333132000.0,,25370000.0,54000.0,,,,52364000.0,,-9249000.0,-29200000.0,37254000,,37254000,,,,,,24066000.0,514908000.0,,,,,4329000.0,11197000.0,1254000.0,,,,10692000.0,,,,620000.0,11816000.0,,,118508000.0,,111999000.0,,10709000.0,0.11,17024000.0,,,,,,,,0.0,23164000.0,,38954000.0,,,,,,,37254000,,,,949562000.0,728678000.0,,,,,50770000.0,,,50770000.0,,,,,7579000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.233360000,,75082000.0,67292000.0,,-35737000.0,,,-5282000.0,,,,,,-44736000.0,,133915000.0,,,,,,,,,,3681000.0,45569000,169855000,-23153000.0,,22449000.0,,,,336824000.0,-357000.0,,,,,-2208000.0,,,,,,,,45569000,,540749000.0,,25450000.0,,,44178000.0,,,,21723000.0,,16315000.0,,821751000.0,,108465000.0,159446000.0,227628000.0,21723000.0,,0.0,,,,37044000.0,,,,,,,,,,,,,15750000.0,0.0825,,,333772000.0,,23348000.0,4957000.0,,,23348000.0,-7564000.0,,2429000.0,-27914000.0,27150000,,27150000,,,,,,17028000.0,520636000.0,,,,,41256000.0,9700000.0,-1798000.0,,,,362000.0,,,,322000.0,-28321000.0,,,137810000.0,,102563000.0,,10125000.0,0.08,14320000.0,,,,,,,,325738000.0,-35478000.0,,50770000.0,,,,,,,27150000,,,,955666000.0,728038000.0,,,,,22449000.0,,,22449000.0,,,,,9910000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.241049600,,77646000.0,85467000.0,,56914000.0,,,1946000.0,,,,,,-41381000.0,,140295000.0,,,,,,,,,,11062000.0,64880000,197326000,288000.0,,118963000.0,,,,339128000.0,570000.0,,,,,-530000.0,,-1991000.0,,,,0.0,,74778000,,582818000.0,,32616000.0,,,65896000.0,,,,20587000.0,,14425000.0,,865691000.0,,107679000.0,160712000.0,274505000.0,20587000.0,,12000000.0,,,,30309000.0,,,,-9910000.0,,,,,,,,,1750000.0,0.125,,,334524000.0,,0.0,-3901000.0,,,22708000.0,109757000.0,,-13430000.0,-12072000.0,42069000,,40512000,,,,,,25384000.0,524184000.0,,,,,3784000.0,30866000.0,536000.0,,,,378000.0,,,,0.0,96514000.0,,,107472000.0,,111859000.0,,9898000.0,0.125,14754000.0,,,,,,,,0.0,97685000.0,,22449000.0,,,,,,,42069000,,,,1005986000.0,731481000.0,,,,,118963000.0,,,118963000.0,,,,,0.0,30767000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.248998400,21915000.0,82773000.0,79930000.0,86935000.0,-389000.0,-227750000.0,,-778000.0,0.415,,,0.0,86935000.0,-27082000.0,-9769000.0,136573000.0,,162691000.0,139546000.0,,-78912000.0,,758636000.0,,,5269000.0,55389000,184332000,-8004000.0,,162691000.0,123737000.0,,982000.0,,-492000.0,334148000.0,315933000.0,743082000.0,32989000.0,22000.0,,8211000.0,274000.0,4570000.0,-2393000.0,-3769000.0,141103000.0,68692000,,614101000.0,1942000.0,32989000.0,124427000.0,,56335000.0,312260000.0,742099000.0,21570000.0,24541000.0,,13165000.0,,921459000.0,,103584000.0,166327000.0,315933000.0,24541000.0,88186000.0,0.0,136573000.0,,141103000.0,28685000.0,1058032000.0,,0.0,0.0,339076000.0,-227750000.0,13165000.0,38954000.0,,28685000.0,430822000.0,,1726000.0,,5269000.0,0.0,,31263000.0,0.0,3460000.0,-1345000.0,,21915000.0,48782000.0,921459000.0,2610000.0,-9726000.0,34627000,-59904000.0,34627000,-54000.0,41354000.0,,33352000.0,166327000.0,21708000.0,530886000.0,9413000.0,,614101000.0,,4667000.0,31263000.0,997000.0,,,109248000.0,429000.0,203339000.0,0.0,,1000000.0,43728000.0,,103584000.0,109248000.0,15212000.0,104402000.0,,10622000.0,,15212000.0,-27082000.0,225325000.0,-17502000.0,,225325000.0,530886000.0,,0.0,39056000.0,989000.0,118963000.0,12000000.0,,429000.0,0.4225,162691000.0,-17640000.0,34627000,,,162691000.0,1058032000.0,742099000.0,,,,,162691000.0,1726000.0,758636000.0,162691000.0,,,82773000.0,,0.0,-884000.0,227732000.0,0.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.256947200,,93636000.0,82585000.0,,31971000.0,,,-2053000.0,,,,,,-25542000.0,,160404000.0,,,,,,,,,,18154000.0,56492000,185461000,-22907000.0,,218279000.0,,,,339792000.0,271000.0,,,,,51000.0,,4285000.0,,,,-3532000.0,,67106000,,646221000.0,,34032000.0,,,57052000.0,,,,26093000.0,,12299000.0,,962936000.0,,126372000.0,166575000.0,366480000.0,26093000.0,,0.0,,,,27838000.0,,,,,,,,,,,,,1603000.0,0.105,,,336180000.0,,0.0,2429000.0,,,20228000.0,77691000.0,,-77000.0,-23512000.0,35270000,,35270000,,,,,,21782000.0,546088000.0,,,,,32249000.0,32429000.0,631000.0,,,,440000.0,,,,,55588000.0,,,109715000.0,,102876000.0,,10614000.0,0.105,14212000.0,,,,,,,,0.0,54179000.0,,162691000.0,,,,,,,35270000,,,,1123340000.0,756860000.0,,,,,218279000.0,,,218279000.0,,142000.0,,,,-580000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.264896000,,92061000.0,78687000.0,,-42661000.0,,,-2953000.0,,,,,,-29939000.0,,146466000.0,,,,,,,,,,4503000.0,53232000,176601000,-36596000.0,,189290000.0,,,,339708000.0,312000.0,,,,,9000.0,,4598000.0,,,,-12000.0,,63696000,,681956000.0,,34820000.0,,,53172000.0,,,,25455000.0,,12917000.0,,1001423000.0,,111646000.0,176697000.0,365108000.0,25455000.0,,0.0,,,,30813000.0,,,,,,,,,,,,,1457000.0,0.105,,,336432000.0,,20125000.0,20000.0,,,,5113000.0,,2548000.0,-37702000.0,35733000,,35733000,,,,,,17439000.0,558302000.0,,,,,35053000.0,33363000.0,-102000.0,,,,427000.0,,,,,-28989000.0,,,121753000.0,,97914000.0,,10464000.0,0.105,15294000.0,,,,,,,,0.0,-32589000.0,,218279000.0,,,,,,,35733000,,,,1147889000.0,782781000.0,,,,,189290000.0,,,189290000.0,,21000.0,,,,-9430000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.272585600,,102546000.0,100498000.0,,31654000.0,,,-2292000.0,,,,,,-35820000.0,,150987000.0,,,,,,,,,,1353000.0,72126000,220349000,-18351000.0,,264252000.0,,,,340592000.0,-419000.0,,,,,36000.0,,4417000.0,,,,0.0,,83139000,,726345000.0,,34868000.0,,1000.0,71584000.0,,,,28372000.0,,10819000.0,,1046462000.0,,116119000.0,173778000.0,415126000.0,28372000.0,,-21366000.0,,,,26763000.0,,,,,,,,,,,,,1328000.0,0.1325,,,336896000.0,,17803000.0,517000.0,,,,91179000.0,,2132000.0,-19662000.0,44390000,,44390000,,,,,,27194000.0,563364000.0,,,,,31228000.0,33540000.0,-529000.0,,,,389000.0,,,,0.0,74962000.0,,,102093000.0,,119851000.0,,11013000.0,0.13,13688000.0,,,,,,,,0.0,92884000.0,,189290000.0,,,,,,,44390000,,,,1197449000.0,782323000.0,,,,,264252000.0,,,264252000.0,,38000.0,,,,19206000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.280534400,,55293000.0,86224000.0,108924000.0,-24887000.0,-259554000.0,,2786000.0,0.445,,,18784000.0,108924000.0,-32741000.0,-12706000.0,141578000.0,,268188000.0,151627000.0,,-75840000.0,38447000.0,833068000.0,,,1314000.0,57220000,190468000,-18171000.0,,268188000.0,105497000.0,,2436000.0,,-420000.0,336660000.0,437415000.0,772879000.0,34354000.0,-94000.0,,4655000.0,216000.0,5643000.0,-4512000.0,-9162000.0,151627000.0,68852000,,754468000.0,2044000.0,34354000.0,123567000.0,4000.0,57686000.0,347994000.0,791397000.0,-3923000.0,29004000.0,,10642000.0,,1087234000.0,,107224000.0,175870000.0,437415000.0,29004000.0,87868000.0,-1300000.0,141578000.0,,151627000.0,29890000.0,1228812000.0,,,,340108000.0,-259554000.0,10642000.0,162691000.0,,29890000.0,424885000.0,,1237000.0,,1314000.0,0.0,,33117000.0,18784000.0,2677000.0,2000.0,-21362000.0,,25424000.0,1087234000.0,-3337000.0,-16331000.0,36233000,-96025000.0,36233000,-256000.0,43242000.0,,4976000.0,175870000.0,21453000.0,573514000.0,17955000.0,,754468000.0,,4976000.0,33117000.0,436000.0,0.0,,109061000.0,374000.0,199407000.0,0.0,,957000.0,3936000.0,,107224000.0,109061000.0,13016000.0,104244000.0,38447000.0,11151000.0,,13016000.0,-32741000.0,282953000.0,,,239070000.0,573514000.0,,0.0,9093000.0,436000.0,264252000.0,-1300000.0,,374000.0,0.45,268188000.0,1266000.0,36233000,,,268188000.0,1228812000.0,791397000.0,,,,,268188000.0,1237000.0,833068000.0,268188000.0,,15000.0,55293000.0,,,-6760000.0,239495000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.288483200,,95423000.0,88854000.0,,22718000.0,,,-395000.0,,,,,,-28483000.0,,151118000.0,,,,,,,,,,14616000.0,59594000,212667000,-11073000.0,,260470000.0,,,,337624000.0,739000.0,,,,,1144000.0,,4636000.0,,,,-75710000.0,,71316000,,726214000.0,,34888000.0,,,60163000.0,,,,29260000.0,,5607000.0,,1059029000.0,,116230000.0,178438000.0,416716000.0,29260000.0,,0.0,,,,20715000.0,,,,,,,,,,,,,1163000.0,0.1125,,,334980000.0,,18762000.0,110000.0,,,,77538000.0,,-74926000.0,-14777000.0,37823000,,37823000,,,,,,22340000.0,574880000.0,,,,,25065000.0,33725000.0,504000.0,,,,343000.0,,,,,-7718000.0,,,117032000.0,,123813000.0,,11722000.0,0.1125,11976000.0,,,,,,,,0.0,62761000.0,,268188000.0,,,,,,,37823000,,,,1210147000.0,793431000.0,,,,,260470000.0,,,260470000.0,,15000.0,,,,-7985000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.296432000,,,85905000.0,,-35096000.0,,,-3039000.0,,,,,,-29574000.0,,547077000.0,,,,,,,,,,1846000.0,60195000,207380000,-11062000.0,,203954000.0,,,,327820000.0,-1556000.0,,,,,127000.0,,4480000.0,,,,-463287000.0,,72501000,,354426000.0,,386184000.0,,,60717000.0,,,,25710000.0,,6963000.0,,641334000.0,,160893000.0,177882000.0,392353000.0,25710000.0,,-16000.0,,,,0.0,,,,,,,,,,,,,26320000.0,0.1175,,,324960000.0,,20750000.0,-1090000.0,,,,15785000.0,,-61113000.0,-27558000.0,37893000,,37893000,,,,,,22824000.0,575686000.0,,,,350474000.0,26038000.0,9390000.0,806000.0,,,,0.0,,,,,-56516000.0,,,136972000.0,,121475000.0,,11367000.0,0.115,10836000.0,,,,,,,,,-11773000.0,,260470000.0,,,,,,,37893000,,,,1188411000.0,796058000.0,,,,,203954000.0,,,203954000.0,,417000.0,,,50656000.0,-20240000.0,,,,,,,,,,,,,,,,,,,,,,,
