date,annualCashAndCashEquivalents,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualTaxProvision,annualCurrentDebt,trailingRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyGrossProfit,annualCurrentAccruedExpenses,annualBasicEPS,annualCapitalExpenditure,trailingResearchAndDevelopment,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualTotalRevenue,annualChangesInAccountReceivables,quarterlyGrossPPE,trailingCostOfRevenue,annualInterestExpense,trailingFreeCashFlow,trailingBeginningCashPosition,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCurrentAssets,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,annualRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,quarterlyStockBasedCompensation,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyBasicEPS,annualChangeInWorkingCapital,trailingNetIncomeCommonStockholders,quarterlyBasicAverageShares,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualTotalAssets,quarterlyCostOfRevenue,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualDilutedEPS,quarterlyLongTermDebt,annualBeginningCashPosition,annualRetainedEarnings,annualAccountsReceivable,annualCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,quarterlyNetIncome,annualCashDividendsPaid,trailingCommonStockIssuance,quarterlyRepaymentOfDebt,annualFreeCashFlow,annualSellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherCurrentAssets,trailingTaxProvision,annualTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualOtherCurrentAssets,quarterlyCurrentDebt,quarterlyCapitalExpenditure,annualDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyInterestExpense,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,trailingStockBasedCompensation,annualStockBasedCompensation,annualChangeInInventory,annualStockholdersEquity,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyNetOtherFinancingCharges,quarterlyInventory,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualOperatingCashFlow,annualDilutedAverageShares,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingExpense,quarterlyOperatingCashFlow,quarterlyPretaxIncome,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,trailingCashDividendsPaid,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,annualInventory,quarterlyNetPPE,annualGrossProfit,annualCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualNetPPE,quarterlyCommonStockIssuance,annualEbitda,annualGrossPPE,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,annualGoodwill,trailingPretaxIncome,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfInvestment,trailingGrossProfit,trailingCapitalExpenditure,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,annualOperatingIncome,quarterlySaleOfInvestment,annualInvestingCashFlow,trailingTotalRevenue,annualBasicAverageShares,quarterlyOtherIntangibleAssets,annualEndCashPosition,trailingInterestExpense,annualPretaxIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyBeginningCashPosition,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingOtherIncomeExpense,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingChangeInInventory,trailingChangeInAccountPayable,annualDeferredIncomeTax,trailingSaleOfInvestment,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingDilutedAverageShares,annualChangeInAccountPayable
1970-01-01 00:00:01.333152000,,1079000000.0,,,316000000.0,,236000000.0,-58000000.0,230000000.0,161000000.0,,,,,448500000.0,808000000.0,,,,,1431000000.0,,,,,,2000000.0,,,,,,,,,,2321000000.0,,1027000000.0,-112000000.0,,,3454000000.0,0.0,,9000000.0,,,,0.36,,,446500000.0,,3453000000.0,1117000000.0,0.0,1051000000.0,,,,271000000.0,,,,23000000.0,,,,,529000000.0,161000000.0,,161000000.0,,,-46000000.0,,,404000000.0,128000000.0,,,0.0,,,268000000.0,-58000000.0,,0.358,3000000.0,,,,,,,,,-1000000.0,1000000.0,888000000.0,,,,13000000.0,,4000000.0,78000000.0,,,,65000000.0,572000000.0,154000000.0,233000000.0,,,,,,,72000000.0,,780000000.0,,,16000000.0,43000000.0,,14000000.0,,,,,,2563000000.0,,,4884000000.0,,,,96000000.0,,,,,,,,,,,,,421000000.0,,,,,80000000.0,140000000.0,518000000.0,161000000.0,,,254000000.0,191000000.0,254000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,1029000000.0,,-10000000.0,539000000.0,,210000000.0,21000000.0,196000000.0,292000000.0,,,,,449500000.0,764000000.0,,,,,1255000000.0,,,,,,11000000.0,,,,,,,,,,2094000000.0,-97000000.0,799000000.0,49000000.0,,,3615000000.0,0.0,,11000000.0,,,,0.654,,,447000000.0,,3557000000.0,1091000000.0,103000000.0,1001000000.0,,,,265000000.0,,,,23000000.0,,,,,512000000.0,292000000.0,,292000000.0,,,-208000000.0,,,456000000.0,0.0,,,0.0,,,56000000.0,-72000000.0,,0.65,2000000.0,,,,,,,,,249000000.0,4000000.0,872000000.0,,,,126000000.0,,165000000.0,72000000.0,,,,-29000000.0,554000000.0,244000000.0,459000000.0,,,-10000000.0,,,,167000000.0,,765000000.0,,,0.0,42000000.0,,7000000.0,,,,,,2718000000.0,,,4812000000.0,,,,172000000.0,,,,,,,,,,,,,411000000.0,,,,,78000000.0,74000000.0,538000000.0,230000000.0,,,221000000.0,192000000.0,221000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,952000000.0,,0.0,277000000.0,,187000000.0,-57000000.0,417000000.0,134000000.0,,,,,450000000.0,708000000.0,,,,,1355000000.0,,,,,,-2000000.0,,,,,,,,,,2288000000.0,0.0,908000000.0,33000000.0,,,3625000000.0,0.0,,9000000.0,,,,0.3,,,447500000.0,,3642000000.0,1103000000.0,0.0,953000000.0,,,,244000000.0,,,,16000000.0,,,,,481000000.0,134000000.0,,134000000.0,,,-4000000.0,,,447000000.0,0.0,,,8000000.0,,,53000000.0,-57000000.0,,0.298,2000000.0,,,,,,,,,4000000.0,-8000000.0,890000000.0,,,,129000000.0,,167000000.0,57000000.0,,,,217000000.0,521000000.0,252000000.0,193000000.0,,,0.0,,,,59000000.0,,764000000.0,,,0.0,40000000.0,,34000000.0,,,,,,2709000000.0,,,4997000000.0,,,,195000000.0,,,,,,,,,0.0,,,,400000000.0,,,,,82000000.0,104000000.0,646000000.0,196000000.0,,,445000000.0,192000000.0,445000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,178000000.0,1077000000.0,,0.0,217000000.0,-1000000.0,213000000.0,-860000000.0,167000000.0,142000000.0,118000000.0,371000000.0,38000000.0,,450500000.0,787000000.0,,1.626,-265000000.0,,1758000000.0,729000000.0,,2221000000.0,171000000.0,828000000.0,468000000.0,4137000000.0,,2229000000.0,,9000000.0,,,83000000.0,,2144000000.0,-89000000.0,930000000.0,6000000.0,-1436000000.0,0.0,3817000000.0,0.0,173000000.0,5000000.0,2144000000.0,,,0.316,-24000000.0,,448500000.0,729000000.0,3884000000.0,1186000000.0,0.0,915000000.0,,,5642000000.0,290000000.0,1758000000.0,729000000.0,1.618,430000000.0,161000000.0,3817000000.0,915000000.0,1070000000.0,528000000.0,142000000.0,430000000.0,142000000.0,-186000000.0,,-39000000.0,637000000.0,2050000000.0,828000000.0,0.0,,3498000000.0,441000000.0,-2000000.0,0.0,38000000.0,-78000000.0,324000000.0,0.316,2000000.0,-792000000.0,,,,34000000.0,12000000.0,3884000000.0,,3000000.0,2000000.0,901000000.0,,,-1436000000.0,118000000.0,,173000000.0,61000000.0,902000000.0,450500000.0,193000000.0,-251000000.0,574000000.0,252000000.0,215000000.0,1064000000.0,178000000.0,-782000000.0,,,61000000.0,73000000.0,901000000.0,793000000.0,3067000000.0,930000000.0,0.0,46000000.0,793000000.0,28000000.0,1433000000.0,2229000000.0,0.0,103000000.0,441000000.0,3498000000.0,1186000000.0,,5642000000.0,,-297000000.0,2000000.0,174000000.0,121000000.0,-10000000.0,,,,,656000000.0,846000000.0,,-954000000.0,,448500000.0,1064000000.0,167000000.0,,1100000000.0,,72000000.0,121000000.0,656000000.0,417000000.0,255000000.0,,178000000.0,193000000.0,178000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,1075000000.0,,,296000000.0,,207000000.0,-55000000.0,111000000.0,143000000.0,,,,,454500000.0,806000000.0,,,,,1512000000.0,,,,,,-1000000.0,,,,,,,,,,2066000000.0,,916000000.0,-58000000.0,,,3944000000.0,-3000000.0,,9000000.0,,,,0.316,,,452500000.0,,3953000000.0,1159000000.0,0.0,1030000000.0,,,,269000000.0,,,,209000000.0,,,,,547000000.0,143000000.0,,143000000.0,,,-206000000.0,,,596000000.0,0.0,,,8000000.0,,,54000000.0,-55000000.0,,0.314,2000000.0,,,,,,,,,-4000000.0,1000000.0,911000000.0,,,,116000000.0,,170000000.0,48000000.0,,,,-54000000.0,599000000.0,192000000.0,204000000.0,,,,,,,61000000.0,,763000000.0,,,0.0,52000000.0,,17000000.0,,,,,,3399000000.0,,,5465000000.0,,,,137000000.0,,,,,,,,,,,,,1036000000.0,,,,,90000000.0,,616000000.0,167000000.0,,,125000000.0,193000000.0,125000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,1074000000.0,,,283000000.0,,188000000.0,-79000000.0,92000000.0,129000000.0,,,,,455000000.0,796000000.0,,,,,1557000000.0,,,,,,-1000000.0,,,,,,,,,,2080000000.0,-146000000.0,890000000.0,-31000000.0,,,3872000000.0,-77000000.0,,8000000.0,,,,0.286,,,452500000.0,,3895000000.0,1159000000.0,0.0,1046000000.0,,,,278000000.0,,,,335000000.0,,,,,550000000.0,129000000.0,,129000000.0,,,0.0,,,667000000.0,0.0,,,0.0,,,46000000.0,-86000000.0,,0.284,3000000.0,,,,,,,,,-1000000.0,0.0,933000000.0,,,,109000000.0,,173000000.0,51000000.0,,,,-16000000.0,608000000.0,155000000.0,188000000.0,,,0.0,,,,59000000.0,,761000000.0,,,0.0,58000000.0,,9000000.0,,,,,,3372000000.0,,,5452000000.0,,,,69000000.0,,,,,,,,,7000000.0,,,,1029000000.0,,,,,92000000.0,,636000000.0,111000000.0,,,101000000.0,193000000.0,101000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,1027000000.0,,0.0,273000000.0,,180000000.0,-74000000.0,114000000.0,122000000.0,,,,,452000000.0,767000000.0,,,,,1656000000.0,,,,,,-1000000.0,,,,,,,,,,2169000000.0,0.0,1029000000.0,-22000000.0,,,3443000000.0,-76000000.0,,6000000.0,,,,0.272,,,449500000.0,,3911000000.0,1189000000.0,0.0,1058000000.0,,,,260000000.0,,,,289000000.0,,,,,528000000.0,122000000.0,,122000000.0,,,-38000000.0,,,627000000.0,0.0,,,0.0,,,69000000.0,-74000000.0,,0.27,2000000.0,,,,,,,,,-3000000.0,1000000.0,975000000.0,,,,109000000.0,,175000000.0,35000000.0,,,,22000000.0,587000000.0,199000000.0,178000000.0,,,0.0,,,,56000000.0,,770000000.0,,,0.0,59000000.0,,10000000.0,,,,,,3398000000.0,,,5567000000.0,,,,125000000.0,,,,,,,,,0.0,,,,1021000000.0,,,,,93000000.0,,752000000.0,92000000.0,,,136000000.0,185000000.0,136000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,137000000.0,1175000000.0,,0.0,344000000.0,-1000000.0,235000000.0,-199000000.0,126000000.0,162000000.0,109000000.0,246000000.0,42000000.0,,450500000.0,882000000.0,,1.234,-340000000.0,,1772000000.0,556000000.0,,2441000000.0,231000000.0,699000000.0,-1000000.0,4351000000.0,,2279000000.0,,10000000.0,,,51000000.0,,2256000000.0,-93000000.0,1073000000.0,37000000.0,-1463000000.0,-231000000.0,3520000000.0,-75000000.0,178000000.0,5000000.0,2256000000.0,,,0.362,-74000000.0,,447500000.0,556000000.0,4047000000.0,1256000000.0,0.0,1113000000.0,,,5819000000.0,293000000.0,1772000000.0,556000000.0,1.228,335000000.0,167000000.0,3520000000.0,1113000000.0,1100000000.0,585000000.0,162000000.0,335000000.0,162000000.0,-239000000.0,,0.0,527000000.0,2210000000.0,699000000.0,0.0,,3563000000.0,7000000.0,-4000000.0,0.0,42000000.0,-125000000.0,384000000.0,0.36,3000000.0,-74000000.0,,,,28000000.0,-99000000.0,4047000000.0,,-4000000.0,-3000000.0,1006000000.0,,,-1463000000.0,109000000.0,,178000000.0,50000000.0,867000000.0,453000000.0,184000000.0,10000000.0,647000000.0,321000000.0,232000000.0,1054000000.0,137000000.0,-74000000.0,,7000000.0,50000000.0,70000000.0,1006000000.0,816000000.0,3251000000.0,1073000000.0,0.0,62000000.0,816000000.0,15000000.0,1196000000.0,2279000000.0,0.0,0.0,7000000.0,3563000000.0,1256000000.0,,5819000000.0,,-78000000.0,-38000000.0,196000000.0,,0.0,,,,,785000000.0,810000000.0,0.0,-407000000.0,,450500000.0,1054000000.0,126000000.0,,802000000.0,,109000000.0,,785000000.0,114000000.0,-12000000.0,,137000000.0,184000000.0,137000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,1073000000.0,,,320000000.0,,229000000.0,-65000000.0,150000000.0,150000000.0,,,,,449101796.0,805000000.0,,,,,1724000000.0,,,,,,3000000.0,,,,,,,,,,2387000000.0,,1061000000.0,-164000000.0,,,3668000000.0,-1000000.0,,9000000.0,,,,0.336,,,446500000.0,,4216000000.0,1269000000.0,0.0,1138000000.0,,,,268000000.0,,,,337000000.0,,,,,520000000.0,150000000.0,,150000000.0,,,-14000000.0,,,663000000.0,0.0,,,7000000.0,,,61000000.0,-65000000.0,,0.334,6000000.0,,,,,,,,,-5000000.0,1000000.0,1067000000.0,,,,107000000.0,,181000000.0,49000000.0,,,,24000000.0,576000000.0,91000000.0,221000000.0,,,,,,,71000000.0,,814000000.0,,,0.0,56000000.0,,12000000.0,,,,,,3553000000.0,,,5940000000.0,,,,26000000.0,,,,,,,,,,,,,1048000000.0,,,,,93000000.0,,716000000.0,126000000.0,,,182000000.0,184000000.0,182000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,1147000000.0,,,237000000.0,,134000000.0,-1668000000.0,132000000.0,89000000.0,,,,,449494949.0,859000000.0,,,,,3587000000.0,,,,,,4000000.0,,,,,,,,,,2532000000.0,-152000000.0,1148000000.0,12000000.0,,,3590000000.0,-30000000.0,,7000000.0,,,,0.2,,,447000000.0,,4155000000.0,2070000000.0,0.0,1207000000.0,,,,288000000.0,,,,1986000000.0,,,,,661000000.0,89000000.0,,89000000.0,,,0.0,,,2439000000.0,0.0,,,23000000.0,,,65000000.0,-96000000.0,,0.198,8000000.0,,,,,,,,,-2000000.0,1000000.0,1185000000.0,,,,111000000.0,,184000000.0,169000000.0,,,,-18000000.0,725000000.0,142000000.0,128000000.0,,,-1572000000.0,,,,39000000.0,,893000000.0,,,0.0,64000000.0,,12000000.0,,,,,,5210000000.0,,,7742000000.0,,,,46000000.0,,,,,,,,,0.0,,,,1868000000.0,,,,,101000000.0,,806000000.0,150000000.0,,,140000000.0,184000000.0,140000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,1148000000.0,,-1000000.0,276000000.0,,160000000.0,-97000000.0,106000000.0,102000000.0,,,,,451327434.0,851000000.0,,,,,3633000000.0,,,,,,5000000.0,,,,,,,,,,2529000000.0,0.0,1228000000.0,-85000000.0,,,3559000000.0,-24000000.0,,7000000.0,,,,0.228,,,446500000.0,,4017000000.0,2024000000.0,0.0,1173000000.0,,,,297000000.0,,,,1936000000.0,,,,,634000000.0,102000000.0,,102000000.0,,,-56000000.0,,,2405000000.0,0.0,,,54000000.0,,,91000000.0,-96000000.0,,0.226,9000000.0,,,,,,,,,-2000000.0,0.0,1209000000.0,,,,114000000.0,,187000000.0,170000000.0,,,,-21000000.0,691000000.0,148000000.0,153000000.0,,,-1000000.0,,,,51000000.0,,894000000.0,,,0.0,57000000.0,,8000000.0,,,,,,5121000000.0,,,7650000000.0,,,,52000000.0,,,,,,,,,0.0,,,,1812000000.0,,,,,114000000.0,,878000000.0,132000000.0,,,147000000.0,184000000.0,147000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,93000000.0,1249000000.0,,-4000000.0,355000000.0,-11000000.0,226000000.0,85000000.0,65000000.0,160000000.0,117000000.0,213000000.0,37000000.0,,449438202.0,940000000.0,,1.122,-375000000.0,,3266000000.0,501000000.0,,2706000000.0,235000000.0,2104000000.0,10000000.0,4617000000.0,,2360000000.0,,35000000.0,,,44000000.0,,2440000000.0,-98000000.0,1162000000.0,44000000.0,-1469000000.0,-75000000.0,3650000000.0,-20000000.0,0.0,9000000.0,2440000000.0,,,0.358,-193000000.0,,446500000.0,501000000.0,4040000000.0,2027000000.0,20000000.0,1166000000.0,,,7306000000.0,309000000.0,3266000000.0,501000000.0,1.114,1656000000.0,126000000.0,3650000000.0,1166000000.0,1162000000.0,656000000.0,160000000.0,1656000000.0,160000000.0,-250000000.0,,-307000000.0,308000000.0,2471000000.0,2104000000.0,0.0,,4866000000.0,44000000.0,22000000.0,0.0,37000000.0,-118000000.0,439000000.0,0.356,12000000.0,-1574000000.0,,,,32000000.0,-168000000.0,4040000000.0,,-4000000.0,-13000000.0,1181000000.0,,,-1469000000.0,117000000.0,,0.0,98000000.0,683000000.0,449730700.0,184000000.0,-39000000.0,714000000.0,302000000.0,212000000.0,1747000000.0,93000000.0,-1000000.0,,0.0,98000000.0,52000000.0,1181000000.0,891000000.0,3455000000.0,1162000000.0,0.0,58000000.0,891000000.0,12000000.0,1188000000.0,2360000000.0,0.0,20000000.0,44000000.0,4866000000.0,2027000000.0,,7306000000.0,,0.0,-54000000.0,184000000.0,,-4000000.0,,,,,838000000.0,749000000.0,0.0,-1745000000.0,,446500000.0,1747000000.0,65000000.0,,714000000.0,,131000000.0,,838000000.0,106000000.0,-13000000.0,,93000000.0,184000000.0,93000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,,,,,,,,,,,,,,,,,,3166000000.0,,,,,,,,,,,,,,,,2432000000.0,,1225000000.0,,,,3713000000.0,,,,,,,,,,,,4049000000.0,2038000000.0,,1159000000.0,,,,,,,,1532000000.0,,,,,,,,,,,,,,1941000000.0,0.0,,,44000000.0,,,66000000.0,,,,,,,,,,,,,,,1185000000.0,,,,116000000.0,,0.0,77000000.0,,,,,,,,,,,,,,,,908000000.0,,,0.0,,,,,,,,,4783000000.0,,,7215000000.0,,,,,,,,,,,,,,,,,1639000000.0,,,,,,,799000000.0,,,,88000000.0,183000000.0,88000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,120000000.0,,,,,-15000000.0,,,,,128000000.0,149000000.0,44000000.0,,,,,0.918,-358000000.0,,3201000000.0,410000000.0,,2863000000.0,222000000.0,1857000000.0,,4634000000.0,,2413000000.0,,49000000.0,,,21000000.0,,2475000000.0,,1344000000.0,,-1481000000.0,-77000000.0,3731000000.0,,0.0,,2475000000.0,,,,69000000.0,,,410000000.0,3966000000.0,2012000000.0,,939000000.0,,,7167000000.0,,3201000000.0,410000000.0,0.912,1426000000.0,65000000.0,3731000000.0,1138000000.0,1143000000.0,,,1426000000.0,,-272000000.0,,,672000000.0,2641000000.0,1857000000.0,83000000.0,,4692000000.0,29000000.0,38000000.0,0.0,44000000.0,,511000000.0,,,-69000000.0,,,,29000000.0,-83000000.0,3966000000.0,,,,1217000000.0,,,-1481000000.0,128000000.0,,13000000.0,77000000.0,1030000000.0,601500000.0,183000000.0,,,,,1502000000.0,120000000.0,,,,77000000.0,,1217000000.0,932000000.0,3491000000.0,1344000000.0,0.0,,932000000.0,,1119000000.0,2413000000.0,0.0,0.0,29000000.0,4692000000.0,2012000000.0,,7167000000.0,,-215000000.0,43000000.0,,,-2000000.0,,,,,842000000.0,628000000.0,,-429000000.0,,601500000.0,1502000000.0,102000000.0,,559000000.0,,,,808000000.0,,-31000000.0,,120000000.0,183000000.0,120000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,,,,,,,,,,,,,,,,,,3558000000.0,,,,,,,,,,,,,,,,2552000000.0,,1345000000.0,,,,3717000000.0,,,,,,,,,,,,3944000000.0,2227000000.0,,1166000000.0,,,,,,,,1708000000.0,,,,,,,,,,,,,,2213000000.0,10000000.0,,,94000000.0,,,71000000.0,,,,,,,,,,,,,,,1291000000.0,,,,127000000.0,,0.0,38000000.0,,,,,,,,,,,,,,,,946000000.0,,,0.0,,,,,,,,,4950000000.0,,,7502000000.0,,,,,,,,,,,,,,,,,1535000000.0,,,,,,,842000000.0,,,,85000000.0,182000000.0,85000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,100000000.0,,,,,-25000000.0,,,,,137000000.0,278000000.0,84000000.0,,,,,1.762,-392000000.0,,3386000000.0,784000000.0,,2495000000.0,230000000.0,2038000000.0,,4669000000.0,,2538000000.0,,59000000.0,,,16000000.0,,2529000000.0,,1348000000.0,,-1556000000.0,-368000000.0,3970000000.0,,0.0,,2529000000.0,,,,-170000000.0,,,784000000.0,3958000000.0,2188000000.0,,988000000.0,,,7344000000.0,,3386000000.0,784000000.0,1.756,1559000000.0,102000000.0,3970000000.0,988000000.0,1272000000.0,,,1559000000.0,,-279000000.0,,,457000000.0,2026000000.0,2038000000.0,73000000.0,,4815000000.0,82000000.0,46000000.0,0.0,84000000.0,,463000000.0,,,-214000000.0,,,,27000000.0,-47000000.0,3958000000.0,,,,1244000000.0,,,-1556000000.0,137000000.0,,0.0,94000000.0,849000000.0,446469248.0,180000000.0,,,,,1411000000.0,100000000.0,,,,94000000.0,,1244000000.0,982000000.0,3397000000.0,1348000000.0,0.0,,982000000.0,,1584000000.0,2538000000.0,0.0,-118000000.0,82000000.0,4815000000.0,2188000000.0,,7344000000.0,,-797000000.0,-63000000.0,,,-2000000.0,,,,,807000000.0,902000000.0,,-383000000.0,,444948922.0,1411000000.0,38000000.0,,1062000000.0,,,,807000000.0,,307000000.0,,100000000.0,180000000.0,100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,,,,,,,,,,,,,,,,,,3238000000.0,,,,,,,,,,,,,,,,2579000000.0,,1185000000.0,,,,3956000000.0,,,,,,,,,,,,4201000000.0,2227000000.0,,1212000000.0,,,,,,,,1604000000.0,,,,,,,,,,,,,,2053000000.0,0.0,,,64000000.0,,,64000000.0,,,,,,,,,,,,,,,1298000000.0,,,,135000000.0,,0.0,111000000.0,,,,,,,,,,,,,,,,1032000000.0,,,0.0,,,,,,,,,4860000000.0,,,7439000000.0,,,,,,,,,,,,,,,,,1360000000.0,,,,,,,792000000.0,,,,69000000.0,178000000.0,69000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,169000000.0,,,,,24000000.0,,,,,139000000.0,112000000.0,27000000.0,,,,,1.756,-376000000.0,,3222000000.0,767000000.0,,2557000000.0,223000000.0,1876000000.0,,4765000000.0,,2741000000.0,,62000000.0,,,10000000.0,,2731000000.0,,1346000000.0,,-1692000000.0,-52000000.0,4329000000.0,,16000000.0,,2731000000.0,,,,-102000000.0,,,767000000.0,4644000000.0,2371000000.0,,1056000000.0,,,7866000000.0,,3222000000.0,767000000.0,1.754,1423000000.0,38000000.0,4329000000.0,1056000000.0,1248000000.0,,,1423000000.0,,-269000000.0,,,714000000.0,2132000000.0,1876000000.0,82000000.0,,5135000000.0,313000000.0,51000000.0,0.0,27000000.0,,447000000.0,,,-159000000.0,,,,31000000.0,-17000000.0,4644000000.0,,,,1304000000.0,,,-1692000000.0,139000000.0,,16000000.0,97000000.0,1090000000.0,437286203.0,178000000.0,,,,,1371000000.0,169000000.0,,,,97000000.0,,1304000000.0,1049000000.0,3517000000.0,1346000000.0,0.0,,1049000000.0,,1388000000.0,2741000000.0,0.0,,313000000.0,5135000000.0,2371000000.0,,7866000000.0,,-770000000.0,113000000.0,,,-8000000.0,,,,,873000000.0,960000000.0,,-543000000.0,,436788155.0,1371000000.0,155000000.0,,879000000.0,,,,873000000.0,,,,169000000.0,178000000.0,169000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,,,,,,,,,,,,,,,,,,,3070000000.0,,,,,,,,,,,,,,,,2656000000.0,,1247000000.0,,,,4358000000.0,,,,,,,,,,,,4643000000.0,2348000000.0,,1205000000.0,,,,,,,,,,,,,,,,,,,,,,1823000000.0,,,,,,,,,,,,,,,,,,,,,,1352000000.0,,,,,,13000000.0,115000000.0,,,,,,,,,,,,,,,,1056000000.0,,,,,,,,,,,,5057000000.0,,,7713000000.0,,,,,,,,,,,,,,,,,1290000000.0,,,,,,,831000000.0,,,,99000000.0,178000000.0,99000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
