,annualOperatingIncome,quarterlyCashDividendsPaid,annualDilutedAverageShares,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,trailingOperatingIncome,annualFreeCashFlow,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,quarterlyCurrentLiabilities,trailingCommonStockIssuance,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,trailingCostOfRevenue,trailingTotalRevenue,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualOtherCurrentAssets,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyDilutedEPS,annualDilutedEPS,quarterlyTotalNonCurrentAssets,trailingNetIncome,trailingTaxProvision,trailingPretaxIncome,trailingEndCashPosition,quarterlyTotalRevenue,quarterlyOperatingIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,annualNetIncome,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,annualCashDividendsPaid,annualOperatingExpense,annualNetIncomeContinuousOperations,annualCostOfRevenue,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,annualBasicAverageShares,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualOtherNonCurrentAssets,annualLongTermDebt,annualCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyBasicAverageShares,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyStockholdersEquity,annualTotalAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,annualTaxProvision,quarterlyAccountsReceivable,quarterlyChangeInInventory,trailingRepurchaseOfCapitalStock,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyGrossProfit,quarterlyInventory,quarterlyLongTermDebt,trailingGrossProfit,annualNetPPE,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualOperatingCashFlow,trailingOtherIncomeExpense,quarterlyPretaxIncome,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyCapitalStock,annualInventory,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNetPPE,annualEbitda,quarterlyBasicEPS,quarterlyTaxProvision,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCapitalExpenditure,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,trailingOperatingExpense,annualInvestingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualCapitalExpenditure,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,annualNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,trailingBeginningCashPosition,quarterlyCommonStockIssuance,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingChangeInInventory,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualNetOtherFinancingCharges,trailingStockBasedCompensation,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,quarterlyDilutedAverageShares,annualInterestExpense,annualPurchaseOfInvestment,annualRepaymentOfDebt,annualCapitalStock,annualBasicEPS,annualTotalRevenue,quarterlyInvestmentsAndAdvances,annualPurchaseOfBusiness,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,trailingCashDividendsPaid,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualGoodwill,trailingPurchaseOfBusiness,annualInvestmentsAndAdvances,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,quarterlyPurchaseOfBusiness,annualCurrentDeferredRevenue,annualOtherShortTermInvestments,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyGoodwill,trailingBasicEPS
1235779200,85812000.0,,220513000.0,295350000.0,237312000.0,,78891000.0,1287752000.0,196744000.0,10162000.0,13362000.0,490770000.0,,786120000.0,,295350000.0,140597000.0,,,8398000.0,145975000.0,813793000.0,0.0,22000.0,34341000.0,140597000.0,,0.27,1091435000.0,,,,,1470517000.0,33563000.0,158985000.0,786120000.0,96798000.0,59213000.0,37523000.0,2379187000.0,,882358000.0,59213000.0,6005796000.0,,-16860000.0,-63773000.0,37523000.0,37523000.0,882358000.0,,217537000.0,0.0,,1593067000.0,0.0,0.0,35436000.0,50013000.0,178062000.0,1287752000.0,55793000.0,,1240210000.0,59213000.0,,813793000.0,55793000.0,490770000.0,1593067000.0,2379187000.0,140597000.0,-15728000.0,-15750000.0,54741000.0,37585000.0,75876000.0,-101651000.0,,,75876000.0,27968000.0,,230307000.0,703157000.0,178062000.0,,938259000.0,196744000.0,1091435000.0,264591000.0,,60938000.0,968170000.0,140597000.0,,,110196000.0,703157000.0,140597000.0,938259000.0,157625000.0,,23415000.0,140597000.0,138144000.0,15286000.0,,1164427000.0,-21736000.0,158985000.0,,,1026000.0,,272620000.0,50013000.0,4000.0,,60218000.0,-226168000.0,0.0,12965000.0,26551000.0,,-42037000.0,,-155346000.0,-41502000.0,,,,-185700000.0,-226168000.0,,1164427000.0,26551000.0,117288000.0,-96887000.0,237312000.0,117288000.0,-6898000.0,-2648000.0,2453000.0,,200000.0,-16860000.0,,,,0.0,,0.0,,63997000.0,127632000.0,,35436000.0,391000.0,,,18387000.0,,,,6086000.0,-3987000.0,-781966000.0,110196000.0,0.27,6973966000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1243728000,,,,,,,,1453504000.0,206225000.0,,15032000.0,640215000.0,,,,283995000.0,,,,12493000.0,,842541000.0,,,,,0.13,,1097172000.0,,,,,1834300000.0,91282000.0,,924210000.0,,,28748000.0,2550676000.0,,,,,,,-85079000.0,28748000.0,28748000.0,,,,,,,0.0,0.0,,,,,81841000.0,218004000.0,1558063000.0,,,,,,1626466000.0,,133580000.0,-5427000.0,50000.0,,,74692000.0,-77928000.0,,,,21636000.0,,276237000.0,781085000.0,177889000.0,,,184955000.0,,,,47493000.0,,,-175792000.0,,110104000.0,,133580000.0,922950000.0,,0.13,18745000.0,133580000.0,140597000.0,,,,-5662000.0,239683000.0,,,1066000.0,1184000.0,,49403000.0,39000.0,,77827000.0,,,,55159000.0,185000.0,-79417000.0,,,,-2737000.0,,,,,,,,106106000.0,-112982000.0,252702000.0,,-22949000.0,,-7017000.0,,,-16854000.0,,,,0.0,,,,63591000.0,,12493000.0,,,,,,,,218840000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251676800,,,,,,,,1521582000.0,218122000.0,,14547000.0,555735000.0,,,,287338000.0,,,,10161000.0,,945512000.0,,,,,0.46,,1065718000.0,,,,,2076671000.0,23917000.0,,843073000.0,,,102971000.0,2587300000.0,,,,,,,19462000.0,102971000.0,102971000.0,,,,,,,0.0,0.0,,,,,92925000.0,218747000.0,1762122000.0,,,,,,1744227000.0,,122347000.0,-8400000.0,0.0,,,79110000.0,-8996000.0,,,,-72130000.0,,314549000.0,790081000.0,177716000.0,,,290632000.0,,,,167399000.0,,,-168806000.0,,110435000.0,,122347000.0,916162000.0,,0.47,64428000.0,122347000.0,133580000.0,,,,-8666000.0,201792000.0,,,1348000.0,-4418000.0,,48857000.0,547000.0,,-30961000.0,,,,36183000.0,2015000.0,28128000.0,,,,,,,,,,,,109622000.0,-104824000.0,224835000.0,,5238000.0,,-11233000.0,,,-16854000.0,,,,0.0,,,,183294000.0,,10161000.0,,,,,,,,221334000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259539200,,,,,,,,1392341000.0,192140000.0,,14368000.0,427640000.0,,,,136653000.0,,,,8043000.0,,1020101000.0,,0.0,,,0.33,,1017926000.0,,,,,1725977000.0,50633000.0,,564293000.0,,,74589000.0,2410267000.0,,,,,,,103722000.0,74589000.0,74589000.0,,,,,,,0.0,0.0,,,,,100575000.0,220204000.0,1483114000.0,,,,,,1845974000.0,,15212000.0,-4015000.0,0.0,,,68314000.0,38784000.0,,,,-65806000.0,,242863000.0,751297000.0,27533000.0,,,192230000.0,,,,115900000.0,,,-286525000.0,,111226000.0,,15212000.0,905564000.0,,0.34,41311000.0,15212000.0,122347000.0,,,,-4044000.0,119391000.0,,,674000.0,10796000.0,,48719000.0,2199000.0,,-210886000.0,,,,16504000.0,0.0,107766000.0,,,,,,,,,,,,109120000.0,-27340000.0,191170000.0,,38023000.0,,-107135000.0,,19499000.0,-16854000.0,,,,0.0,,,,130942000.0,,8043000.0,,,,,,,,223879000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267315200,279059000.0,,222234000.0,145258000.0,253267000.0,,23386000.0,1556412000.0,202204000.0,31307000.0,14381000.0,477351000.0,,622609000.0,,145258000.0,18278000.0,,,7161000.0,-362167000.0,1095461000.0,0.0,0.0,662000.0,18278000.0,,1.26,999779000.0,,,,,1833245000.0,-113320000.0,123200000.0,622609000.0,452496000.0,281668000.0,75360000.0,2556191000.0,,819811000.0,281668000.0,6371323000.0,,-19546000.0,-10249000.0,75360000.0,75360000.0,818691000.0,,219527000.0,2200000.0,,1933582000.0,0.0,0.0,37858000.0,49092000.0,27371000.0,1556412000.0,94557000.0,,1568024000.0,281668000.0,,1095461000.0,94557000.0,477351000.0,1933582000.0,2556191000.0,18278000.0,-3479000.0,583000.0,58328000.0,170828000.0,99434000.0,-91836000.0,,,99434000.0,121854000.0,,265221000.0,843133000.0,27371000.0,,893453000.0,378541000.0,999779000.0,45820000.0,,121704000.0,1098870000.0,18278000.0,-162546000.0,,111533000.0,843133000.0,18278000.0,893453000.0,514284000.0,,46344000.0,18278000.0,15212000.0,179237000.0,,1171374000.0,-4062000.0,123200000.0,,,372000.0,-31120000.0,-139976000.0,49092000.0,1096000.0,,12732000.0,-277921000.0,0.0,140597000.0,6327000.0,0.0,-6187000.0,,-21321000.0,29761000.0,,,,-22434000.0,-277921000.0,,1171374000.0,6327000.0,117887000.0,-114606000.0,253267000.0,117887000.0,9449000.0,-23558000.0,3066000.0,,,-19546000.0,,,,0.0,,0.0,,136457000.0,-122319000.0,7161000.0,37858000.0,8351000.0,,,-146818000.0,,,,3460000.0,-2196000.0,-792981000.0,111533000.0,1.27,7470193000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1275264000,,,,,,,,1155758000.0,226692000.0,,14432000.0,568446000.0,,,,3845217000.0,,,,880000.0,,1103346000.0,,,,,0.44,,5216192000.0,,,,,2261912000.0,164351000.0,,4413663000.0,,,101119000.0,6371950000.0,,,,,,,62096000.0,101119000.0,101119000.0,,,,,,,0.0,0.0,,,,,87872000.0,222221000.0,1928364000.0,,,,,,1958287000.0,,13708000.0,-11251000.0,-2098000.0,,,84898000.0,-51532000.0,,,,57495000.0,,333548000.0,894665000.0,3727044000.0,,,169197000.0,,,,164359000.0,,,-971462000.0,,111857000.0,,13708000.0,886652000.0,,0.45,63240000.0,13708000.0,18278000.0,,,,-9154000.0,177775000.0,,,72000.0,-5839000.0,,97851000.0,2238000.0,,-64569000.0,,,,51637000.0,1000.0,71250000.0,,,,,,,,,,,,118173000.0,-74089000.0,251162000.0,,15144000.0,,-4570000.0,,5355000.0,-20376000.0,,,,0.0,,,,178863000.0,,13461000.0,,,,,,,,226179000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283212800,,,,,,,,1234572000.0,225236000.0,,14616000.0,485838000.0,,,,4022338000.0,,,,9003000.0,,1211231000.0,,,,,0.48,,5342607000.0,,,,,2341880000.0,123678000.0,,4508176000.0,,,107885000.0,6577179000.0,,,,,,,-86794000.0,107885000.0,107885000.0,,,,,,,8854000.0,126546000.0,,,,,92144000.0,222857000.0,1992762000.0,,,,,,2069003000.0,,55163000.0,-9598000.0,-3520000.0,,,65982000.0,-34505000.0,,,,52604000.0,,349118000.0,929170000.0,3895792000.0,,,225440000.0,,,,175175000.0,,,-1086568000.0,,111909000.0,,55163000.0,880197000.0,,0.48,67290000.0,55163000.0,13708000.0,,,,-6078000.0,141198000.0,,,1413000.0,18916000.0,,99266000.0,305000.0,,131769000.0,,,,15499000.0,0.0,-80716000.0,,,,,,,,,,,,,-215889000.0,236997000.0,,-4840000.0,,41455000.0,,1032000.0,-25589000.0,,,,0.0,,,,191204000.0,,8496000.0,,,,,,,,226132000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291075200,,,,,,,,1337500000.0,219707000.0,,14609000.0,469254000.0,,,,4042653000.0,,,,8567000.0,,1293595000.0,,,,,0.36,,5357892000.0,,,,,2119129000.0,78203000.0,,4511907000.0,,,82364000.0,6695392000.0,,,,,,,-36326000.0,82364000.0,82364000.0,,,,,,,20031000.0,127257000.0,,,,,110436000.0,223953000.0,1821219000.0,,,,,,2183485000.0,,74391000.0,-16744000.0,2560000.0,,,66045000.0,-73812000.0,,,,55745000.0,,297910000.0,1002982000.0,3915396000.0,,,219707000.0,,,,133345000.0,,,-1055337000.0,,112752000.0,,74391000.0,893421000.0,,0.37,50981000.0,74391000.0,55163000.0,,,,-23304000.0,140257000.0,,,801000.0,-63000.0,,94799000.0,4773000.0,,48994000.0,,,,524000.0,4000000.0,-13022000.0,,,,,,,,,,,,,-134380000.0,218037000.0,,4048000.0,,19228000.0,,25558000.0,-29308000.0,,,,0.0,,,,148755000.0,,11643000.0,,,,,,,,228471000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298851200,396137000.0,,227601000.0,4040062000.0,269763000.0,,-93778000.0,1410098000.0,233456000.0,38277000.0,15764000.0,508217000.0,,4548279000.0,,4040062000.0,41121000.0,,,10006000.0,-549388000.0,1383105000.0,33660000.0,,367000.0,41121000.0,,1.67,5429811000.0,,,,,2252633000.0,87196000.0,134293000.0,4548279000.0,613490000.0,380878000.0,89510000.0,6839909000.0,,905091000.0,380878000.0,7674326000.0,,-25057000.0,-32754000.0,89510000.0,89510000.0,905091000.0,,223449000.0,4001000.0,,2291630000.0,33660000.0,130570000.0,43606000.0,96913000.0,3909492000.0,1410098000.0,103389000.0,,1931981000.0,380878000.0,,1383105000.0,103389000.0,508217000.0,2291630000.0,6839909000.0,41121000.0,-34619000.0,3425000.0,59421000.0,232612000.0,119597000.0,-46495000.0,,,119597000.0,54139000.0,,320652000.0,1049477000.0,3909492000.0,,920045000.0,233456000.0,5429811000.0,-17198000.0,,140611000.0,1301228000.0,41121000.0,-413193000.0,,112943000.0,1049477000.0,41121000.0,920045000.0,676021000.0,,51101000.0,41121000.0,74391000.0,219983000.0,,1246870000.0,-38044000.0,134293000.0,,,824000.0,-53552000.0,-206344000.0,96913000.0,1595000.0,,-3941000.0,-326825000.0,130570000.0,18278000.0,772000.0,0.0,5290000.0,,-72212000.0,19393000.0,,,,-76580000.0,-326825000.0,,1246870000.0,772000.0,,-125030000.0,269763000.0,,5041000.0,-40538000.0,-33270000.0,,6332000.0,-25057000.0,,,,0.0,,0.0,,157199000.0,22843000.0,10006000.0,43606000.0,8911000.0,,,112253000.0,,,,3110000.0,,-3526354000.0,112943000.0,1.7,8975554000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1306800000,,,,,,,,1540953000.0,248205000.0,,15404000.0,563018000.0,,,,4166587000.0,,,,15010000.0,,1509393000.0,,,,,0.55,,5619078000.0,,,,,2679417000.0,134890000.0,,4729605000.0,,,126288000.0,7160031000.0,,,,,,,-8954000.0,126288000.0,126288000.0,,,,,,,9187000.0,137340000.0,,,,,93785000.0,225570000.0,2296322000.0,,,,,,2430426000.0,,156003000.0,-39479000.0,-8433000.0,,,85058000.0,-66864000.0,,,,69661000.0,,383095000.0,1116341000.0,4029247000.0,,,248205000.0,,,,203863000.0,,,-1105784000.0,,113018000.0,,156003000.0,949623000.0,,0.56,77575000.0,156003000.0,41121000.0,,,,-31046000.0,142924000.0,,,791000.0,34539000.0,,99250000.0,6015000.0,,132269000.0,,,,38236000.0,0.0,22092000.0,,,,,,,,,,,,,-142592000.0,288073000.0,,8838000.0,,114882000.0,,-2132000.0,-28007000.0,,,,0.0,,,,220058000.0,,15010000.0,,,,,,,,230278000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314748800,,,,,,,,1495819000.0,236435000.0,,15600000.0,490290000.0,,,,4316463000.0,,,,11293000.0,,1621288000.0,,,,,0.49,,5863156000.0,,,,,2587819000.0,117840000.0,,4806753000.0,,,111895000.0,7358975000.0,,,,,,,-152912000.0,111895000.0,111895000.0,,,,,,,21762000.0,119495000.0,,,,,107653000.0,226300000.0,2233544000.0,,,,,,2552222000.0,,181913000.0,-34658000.0,16685000.0,,,64849000.0,55032000.0,,,,-63826000.0,,354275000.0,1061309000.0,4196968000.0,,,236435000.0,,,,180989000.0,,,-478651000.0,,113213000.0,,181913000.0,976901000.0,,0.49,69094000.0,181913000.0,156003000.0,,,,-49179000.0,131713000.0,,,787000.0,20209000.0,,98730000.0,1297000.0,,164301000.0,,,,7451000.0,,-103733000.0,,,,,,,,,,,,,-249925000.0,243473000.0,,-4430000.0,,25910000.0,,6494000.0,-33416000.0,,,,0.0,,,,197376000.0,,11293000.0,,,,,,,,230681000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322611200,,,,,,,,1648399000.0,232304000.0,,17017000.0,531316000.0,,,,4465233000.0,,,,10845000.0,,1704082000.0,,-608000.0,,,0.36,,5985002000.0,,,,,2260514000.0,70915000.0,,4996549000.0,,,82794000.0,7633401000.0,,,,,,,53449000.0,82794000.0,82794000.0,,,,,,,9806000.0,119474000.0,,,,,123074000.0,226446000.0,1957295000.0,,,,,,2636852000.0,,383411000.0,-44398000.0,-18077000.0,,,54522000.0,48126000.0,,,,-94000.0,,303219000.0,1013183000.0,4345759000.0,,,232304000.0,,,,132666000.0,,,-1597811000.0,,113237000.0,,383411000.0,988300000.0,,0.37,49872000.0,383411000.0,181913000.0,,,,-25765000.0,148780000.0,,,780000.0,10327000.0,,101193000.0,147000.0,,166682000.0,,,,13069000.0,,79214000.0,,,,,,,,,,,,,-38407000.0,246393000.0,,-8266000.0,,201498000.0,,677000.0,-39257000.0,,,,0.0,,,,150463000.0,,10845000.0,,,,,,,,230632000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330473600,437975000.0,,230721000.0,5012118000.0,324827000.0,,-234780000.0,1853448000.0,223842000.0,15577000.0,34791000.0,646313000.0,,5658431000.0,,5012118000.0,442658000.0,,,10941000.0,-645244000.0,1744519000.0,17512000.0,-544000.0,-43522000.0,442658000.0,,1.79,6478095000.0,,,,,2475849000.0,114330000.0,175280000.0,5658431000.0,666910000.0,413795000.0,92818000.0,8331543000.0,,940786000.0,413795000.0,8624838000.0,,-62459000.0,-126363000.0,92818000.0,92818000.0,940786000.0,,226282000.0,52000.0,,2673112000.0,17512000.0,148800000.0,48089000.0,106392000.0,4509752000.0,1853448000.0,128973000.0,,2137677000.0,413795000.0,,1744519000.0,128973000.0,646313000.0,2673112000.0,8331543000.0,442658000.0,-100867000.0,-33697000.0,82812000.0,253115000.0,86434000.0,-79409000.0,,,86434000.0,66418000.0,,338172000.0,1092592000.0,4509752000.0,,1278722000.0,223842000.0,6478095000.0,-62164000.0,,149392000.0,1378761000.0,442658000.0,-1289886000.0,,113559000.0,1092592000.0,442658000.0,1278722000.0,783436000.0,,56574000.0,442658000.0,383411000.0,262649000.0,,1855363000.0,-66626000.0,175280000.0,,,31356000.0,-31912000.0,-43115000.0,106392000.0,2258000.0,,219851000.0,-576641000.0,148800000.0,41121000.0,3125000.0,0.0,-59737000.0,,-219402000.0,-872000.0,,,,-172616000.0,-576641000.0,,1855363000.0,3125000.0,,-214320000.0,324827000.0,,2986000.0,33163000.0,59247000.0,,10538000.0,-62459000.0,,,,0.0,,0.0,,215539000.0,401537000.0,10941000.0,48089000.0,9717000.0,,,683103000.0,,,,33714000.0,-3316000.0,-4472132000.0,113559000.0,1.83,10003599000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1338422400,,,,,,,,1931007000.0,253603000.0,,22982000.0,618516000.0,,,,5159299000.0,,,,9176000.0,,1865265000.0,,-1096000.0,,,0.52,,6667156000.0,,,,,2774420000.0,128312000.0,,5777815000.0,,,120746000.0,8598163000.0,,,,,,,-163156000.0,120746000.0,120746000.0,,,,,,,10258000.0,136730000.0,,,,,108733000.0,227773000.0,2392505000.0,,,,,,2820348000.0,,456413000.0,-20419000.0,28144000.0,,,65705000.0,-117604000.0,,,,75464000.0,,381915000.0,1210196000.0,4672921000.0,,,253603000.0,,,,195633000.0,,,-560196000.0,,114153000.0,,456413000.0,1305462000.0,,0.53,74887000.0,456413000.0,442658000.0,,,,-47636000.0,167789000.0,,,8143000.0,20729000.0,,98948000.0,9513000.0,,149694000.0,,,,48070000.0,169000.0,-115520000.0,,,,,,,,,,,,,-291719000.0,293924000.0,,7511000.0,,13755000.0,,2529000.0,-60795000.0,,,,0.0,,,,226758000.0,,15592000.0,,,,,,,,231802000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346371200,,,,,,,,1961548000.0,254674000.0,,23460000.0,525839000.0,,,,5396014000.0,,,,14614000.0,,1976901000.0,,-2235000.0,,,0.48,,6909892000.0,,,,,2758004000.0,113319000.0,,5921853000.0,,,111636000.0,8871440000.0,,,,,,,-226694000.0,111636000.0,111636000.0,,,,,,,22106000.0,140684000.0,,,,,116167000.0,228366000.0,2390011000.0,,,,,,2949587000.0,,458567000.0,-82088000.0,-23720000.0,,,70426000.0,12183000.0,,,,75935000.0,,367993000.0,1198013000.0,5255330000.0,,,254674000.0,,,,181102000.0,,,-1394620000.0,,114222000.0,,458567000.0,1347313000.0,,0.49,69466000.0,458567000.0,456413000.0,,,,-56282000.0,187685000.0,,,8152000.0,-4721000.0,,103593000.0,317000.0,,254654000.0,,,,557000.0,149000.0,-170412000.0,,,,,,,,,,,,,-325703000.0,221430000.0,,-7587000.0,,2154000.0,,1680000.0,-53411000.0,,,,0.0,,,,212714000.0,,14614000.0,,,,,,,,231696000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354233600,,,,,,,,2085364000.0,257282000.0,,24279000.0,575692000.0,,,,5698322000.0,,,,16391000.0,,2019289000.0,,-282000.0,,,0.41,,7212319000.0,,,,,2602446000.0,87937000.0,,6274014000.0,,,94681000.0,9297683000.0,,,,,,,-294320000.0,94681000.0,94681000.0,,,,,,,24875000.0,145834000.0,,,,,116629000.0,228904000.0,2257227000.0,,,,,,3023669000.0,,445110000.0,-76708000.0,4598000.0,,,62660000.0,-141031000.0,,,,139000.0,,345219000.0,1339044000.0,5211064000.0,,,257282000.0,,,,152465000.0,,,-1369175000.0,,114108000.0,,445110000.0,1411588000.0,,0.41,57784000.0,445110000.0,458567000.0,,,,-81024000.0,170105000.0,,,8065000.0,7766000.0,,101125000.0,6898000.0,,276547000.0,,,,266000.0,0.0,-213296000.0,,,,,,,,,,,,,-361326000.0,272807000.0,,-6493000.0,,-13457000.0,,25277000.0,-51745000.0,,,,0.0,,,,184809000.0,,16391000.0,,,,,,,,232656000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362009600,433328000.0,,231823000.0,6185262000.0,336721000.0,,-1014148000.0,2310131000.0,265475000.0,63396000.0,24562000.0,684173000.0,,6869435000.0,,6185262000.0,449364000.0,,,15515000.0,-1432091000.0,1993772000.0,21513000.0,-30282000.0,-15990000.0,449364000.0,0.46,1.87,7578471000.0,,,,,2827948000.0,103760000.0,183270000.0,6869435000.0,701351000.0,434284000.0,107221000.0,9888602000.0,,1031034000.0,434284000.0,9498456000.0,,-59808000.0,-329978000.0,107221000.0,107221000.0,1031034000.0,,228095000.0,30318000.0,-203405000.0,3019167000.0,21513000.0,175635000.0,62062000.0,107708000.0,5672175000.0,2310131000.0,147821000.0,227329000.0,2458713000.0,434284000.0,,1993772000.0,147821000.0,684173000.0,3019167000.0,9888602000.0,449364000.0,-76059000.0,-25012000.0,95283000.0,267067000.0,91961000.0,-178769000.0,,,91961000.0,430000.0,,369235000.0,1517813000.0,5672175000.0,,1428970000.0,265475000.0,7578471000.0,-778441000.0,,172151000.0,1464362000.0,449364000.0,-1370091000.0,,112953000.0,1517813000.0,449364000.0,1428970000.0,828991000.0,0.47,64930000.0,449364000.0,445110000.0,1113000.0,,2073079000.0,-50765000.0,183270000.0,,,7997000.0,-29301000.0,-425221000.0,107708000.0,7372000.0,,359526000.0,-648981000.0,175635000.0,442658000.0,222000.0,30000000.0,-279213000.0,,-255274000.0,3858000.0,-152314000.0,,,-235707000.0,-648981000.0,,2073079000.0,222000.0,,-453343000.0,336721000.0,,10427000.0,-5527000.0,4254000.0,,33910000.0,-59808000.0,,,,0.0,,0.0,,204710000.0,6706000.0,15515000.0,62112000.0,24100000.0,,,1040421000.0,,,231136000.0,32357000.0,-33895000.0,-4694082000.0,112953000.0,1.9,10962818000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1369958400,,,,,,,,2454773000.0,290189000.0,,24335000.0,710234000.0,,,,6664838000.0,,,,22941000.0,,2030041000.0,,-1161000.0,,,0.64,,7995681000.0,,,,,3311057000.0,157907000.0,,7375072000.0,,,146651000.0,10450454000.0,,,,,,,-119624000.0,146651000.0,146651000.0,,,,,,,15402000.0,171631000.0,,,,,109714000.0,224618000.0,2862961000.0,,,,,,3075382000.0,,725267000.0,-46512000.0,-4619000.0,,,70452000.0,119613000.0,,,,241000.0,,448096000.0,1398200000.0,6160242000.0,,,290189000.0,,,,237289000.0,,,-1265531000.0,,112073000.0,,725267000.0,1444128000.0,,0.65,90638000.0,725267000.0,449364000.0,,,,-42045000.0,208085000.0,,,7878000.0,21509000.0,,102949000.0,9919000.0,,399994000.0,,,,58965000.0,1313000.0,-77579000.0,,,,-130215000.0,,,,,,,,,-289322000.0,316640000.0,,6695000.0,,275903000.0,,11204000.0,-57510000.0,,,,0.0,,,,269502000.0,,22941000.0,,,,,,,,228552000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
