date,trailingInvestingCashFlow,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingPurchaseOfBusiness,annualLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualDilutedEPS,quarterlyOtherNonCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,trailingChangeInInventory,annualStockholdersEquity,annualStockBasedCompensation,annualBasicAverageShares,annualGoodwill,trailingStockBasedCompensation,annualTotalAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualRetainedEarnings,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,quarterlyOperatingExpense,annualOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualOtherIntangibleAssets,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualCashAndCashEquivalents,annualGrossPPE,annualDilutedAverageShares,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,quarterlyBasicEPS,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBasicAverageShares,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,quarterlyGrossPPE,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,annualAccumulatedDepreciation,annualCurrentAssets,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualCurrentAccruedExpenses,quarterlyEbitda,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,annualTaxProvision,trailingRepurchaseOfCapitalStock,quarterlyChangeInInventory,quarterlyGrossProfit,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualTotalRevenue,trailingGrossProfit,annualResearchAndDevelopment,annualCostOfRevenue,quarterlyOtherNonCashItems,annualCapitalStock,quarterlyDilutedEPS,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,trailingCostOfRevenue,annualFreeCashFlow,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyDilutedAverageShares,trailingTaxProvision,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualInventory,annualChangeInWorkingCapital,annualGrossProfit,annualTotalNonCurrentAssets,annualOtherCurrentAssets,quarterlyOtherShortTermInvestments,annualBasicEPS,quarterlyTotalRevenue,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,trailingNetIncome,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualBeginningCashPosition,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingInterestExpense,trailingDilutedAverageShares,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
,,294000000.0,,54000000,67000000,,,,,,,241000000.0,-420000000.0,,1083000000.0,,,,,256000000.0,,,,,,,,,1831000000.0,323000000.0,4816000000.0,,,,,1991000000.0,1368000000.0,,,116000000.0,,4341000000.0,,,,,474000000.0,,,,,,56000000.0,-71000000.0,,294000000.0,,,,237000000.0,,,237000000.0,,657000000.0,312000000.0,,,,239000000.0,,,64000000.0,,12766000000.0,,,,2428000000.0,67000000,,-296000000.0,17016000000.0,0.11,2000000.0,10135000000.0,,609090909.0,,,,,,,,20674000000.0,178000000.0,,2540000000.0,-22000000.0,35000000.0,,,,,,,-10000000.0,,,,,,,,,462000000,,4905000000.0,5000000.0,237000000.0,-1279000000.0,,,,-60000000.0,642000000.0,,,,,,,-48000000.0,,0.11,4250000000.0,187000000.0,93000000.0,,,,,3343000000.0,,39000000.0,1640000000.0,609090909.0,,10026000000.0,6792000000.0,,,,,,,,5458000000,-292000000.0,168000000,,,,,,-10648000000.0,,,,565000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,440000000.0,,194000000,168000000,,,,,,,184000000.0,58000000.0,,1099000000.0,,,,,272000000.0,,,,,,,,,2088000000.0,436000000.0,6029000000.0,,,,,2077000000.0,1393000000.0,,,45000000.0,,4731000000.0,,,,,558000000.0,,,,,,55000000.0,-71000000.0,,308000000.0,,,,295000000.0,,,295000000.0,,237000000.0,312000000.0,,,,119000000.0,,,76000000.0,,12993000000.0,,,,2514000000.0,168000000,,3000000.0,17643000000.0,0.27,92000000.0,10582000000.0,,619614000.0,,,,,,,,20742000000.0,190000000.0,,2620000000.0,0.0,-163000000.0,,,,,,,-22000000.0,,,,,,,,,765000000,,4999000000.0,-46000000.0,295000000.0,-531000000.0,,,,-84000000.0,1015000000.0,,,,,,,11000000.0,,0.27,4650000000.0,183000000.0,299000000.0,,,,,3359000000.0,,105000000.0,1736000000.0,620142000.0,,10152000000.0,7223000000.0,,,,,,,,7044000000,-348000000.0,457000000,,,,,,-10590000000.0,,,,147000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,736000000.0,,94000000,87000000,,,,,,,192000000.0,80000000.0,,1117000000.0,,0.0,,,275000000.0,,,,,,,,,1843000000.0,435000000.0,6473000000.0,,,,,2075000000.0,1429000000.0,,,83000000.0,,4579000000.0,,,,,572000000.0,,,,,,97000000.0,-75000000.0,,292000000.0,,,,375000000.0,,,375000000.0,,295000000.0,312000000.0,,,,161000000.0,,,75000000.0,,13084000000.0,,,,2520000000.0,87000000,,-87000000.0,17541000000.0,0.14,353000000.0,10500000000.0,,619748000.0,,,,,,0.0,,21008000000.0,164000000.0,,2587000000.0,50000000.0,236000000.0,,,,,,,-22000000.0,,,,,,,,,651000000,,5013000000.0,-54000000.0,375000000.0,-374000000.0,,,,2000000.0,931000000.0,,,,,,,43000000.0,,0.14,4457000000.0,218000000.0,239000000.0,,,,,3375000000.0,,145000000.0,1751000000.0,619940000.0,,10192000000.0,7125000000.0,,,,,,,,7404000000,-383000000.0,359000000,,,,,,-10816000000.0,,,,-282000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,935000000.0,-2666000000.0,194000000,194000000,925000000.0,,1445000000.0,,,4410000000.0,236000000.0,113000000.0,0.83,1245000000.0,,0.0,-31000000.0,1201000000.0,274000000.0,3659000000.0,,5082000000.0,,619584000.0,274000000.0,,17812000000.0,1854000000.0,415000000.0,6536000000.0,88000000.0,,,1874000000.0,1984000000.0,1445000000.0,,1854000000.0,56000000.0,,4410000000.0,2847000000.0,,2405000000.0,,628000000.0,1380000000.0,7100000000.0,,119000000.0,2000000.0,119000000.0,-68000000.0,488000000.0,307000000.0,488000000.0,,2581000000.0,488000000.0,300000000.0,,488000000.0,10390000000.0,375000000.0,312000000.0,488000000.0,21467000000.0,619902000.0,161000000.0,1245000000.0,,53000000.0,-84000000.0,13333000000.0,,,,2550000000.0,194000000,,-89000000.0,17812000000.0,,384000000.0,10759000000.0,-76000000.0,,,,96000000.0,,-1574000000.0,-7000000.0,268000000.0,21467000000.0,153000000.0,-302000000.0,2847000000.0,68000000.0,345000000.0,,845000000.0,,-11077000000.0,4479000000.0,2550000000.0,-76000000.0,,,,,516000000.0,,,415000000.0,703000000,236000000.0,5082000000.0,11000000.0,488000000.0,-482000000.0,-176000000.0,389000000.0,,91000000.0,1024000000.0,-169000000.0,,27470000000.0,,,23858000000.0,-37000000.0,312000000.0,,4479000000.0,257000000.0,294000000.0,,831000000.0,,,3659000000.0,,100000000.0,1874000000.0,,,10390000000.0,7100000000.0,1984000000.0,453000000.0,3612000000.0,13333000000.0,153000000.0,,0.83,7560000000,-551000000.0,396000000,-51000000.0,,516000000.0,10759000000.0,161000000.0,-11077000000.0,-285000000.0,657000000.0,2232000000.0,-342000000.0,,,536000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,606000000.0,,303000000,307000000,,,,,,,211000000.0,77000000.0,,1424000000.0,,,,,273000000.0,,,,,,,,,2421000000.0,535000000.0,7983000000.0,,,,,2053000000.0,1424000000.0,,,67000000.0,,4014000000.0,,,,,597000000.0,,,,,,117000000.0,-72000000.0,,309000000.0,,,,565000000.0,,,565000000.0,,488000000.0,312000000.0,,,,435000000.0,,-34000000.0,65000000.0,,13357000000.0,,,,2578000000.0,307000000,,-11000000.0,18737000000.0,0.495,232000000.0,11426000000.0,,620202020.0,,42000000.0,,,,,,21675000000.0,268000000.0,,3383000000.0,-32000000.0,-74000000.0,,,,,,,-76000000.0,,,,,,,,,882000000,,5319000000.0,36000000.0,565000000.0,-321000000.0,,,,-69000000.0,1170000000.0,,,,,,,40000000.0,,0.495,5380000000.0,207000000.0,478000000.0,,,,,4564000000.0,,175000000.0,2109000000.0,620202020.0,,10389000000.0,6862000000.0,,,,,,,,9153000000,-374000000.0,573000000,,,,,,-11286000000.0,,,,-212000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,472000000.0,,248000000,248000000,,,,,,,219000000.0,-64000000.0,,1518000000.0,,,,,271000000.0,,,,,,,,,2255000000.0,477000000.0,7495000000.0,,,,,2134000000.0,1485000000.0,,,56000000.0,,4101000000.0,,,,,635000000.0,,,,,,115000000.0,-71000000.0,,311000000.0,,,,501000000.0,,,501000000.0,,565000000.0,312000000.0,,,,434000000.0,,,45000000.0,,13780000000.0,,,,2343000000.0,248000000,,-15000000.0,18864000000.0,0.4,-3000000.0,11294000000.0,,620000000.0,,,,,,,,22453000000.0,128000000.0,,3060000000.0,11000000.0,-244000000.0,,,,,,,-95000000.0,,,,,,,,,856000000,,5482000000.0,-104000000.0,501000000.0,-500000000.0,,,,-78000000.0,1180000000.0,,,,,,,,,0.4,5084000000.0,246000000.0,392000000.0,,,,,4190000000.0,,144000000.0,2286000000.0,620000000.0,,11051000000.0,7104000000.0,,,,,,,,8675000000,-475000000.0,545000000,,,,,,-11402000000.0,,,,-44000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,673000000.0,,280000000,281000000,,,,,,,323000000.0,-40000000.0,,1663000000.0,,1000000.0,,,256000000.0,,,,,,,,,2276000000.0,440000000.0,7964000000.0,,,,,2163000000.0,1387000000.0,,,75000000.0,,4100000000.0,,,,,602000000.0,,,,,,114000000.0,-78000000.0,,246000000.0,,,,441000000.0,,,441000000.0,,501000000.0,312000000.0,,,,286000000.0,,,55000000.0,,13891000000.0,,,,2772000000.0,281000000,,-89000000.0,19056000000.0,0.45,250000000.0,11216000000.0,,624444444.0,,,,,,,,21985000000.0,211000000.0,,3017000000.0,,-115000000.0,,,,,,,-74000000.0,,,,,,,,,938000000,,5706000000.0,-10000000.0,461000000.0,-440000000.0,,,,-31000000.0,1260000000.0,,,,,,,,,0.45,5165000000.0,249000000.0,471000000.0,,,,,4066000000.0,,191000000.0,2489000000.0,624444444.0,,10749000000.0,7150000000.0,,,,,,,,9224000000,-423000000.0,658000000,,,,,,-11236000000.0,,,,-303000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1010000000.0,-981000000.0,199000000,485000000,1596000000.0,,1489000000.0,,,4085000000.0,251000000.0,935000000.0,2.128407,1615000000.0,,15000000.0,83000000.0,1175000000.0,256000000.0,4207000000.0,,6075000000.0,,620258000.0,256000000.0,,19482000000.0,2463000000.0,332000000.0,9054000000.0,-888000000.0,,,2897000000.0,1953000000.0,1489000000.0,,2463000000.0,73000000.0,,4085000000.0,3352000000.0,,2761000000.0,,623000000.0,2084000000.0,7189000000.0,,118000000.0,17000000.0,118000000.0,,1396000000.0,309000000.0,1396000000.0,,3259000000.0,1396000000.0,271000000.0,,1396000000.0,10830000000.0,461000000.0,312000000.0,1396000000.0,22193000000.0,620652000.0,272000000.0,1615000000.0,,13000000.0,519000000.0,13442000000.0,,,,2238000000.0,485000000,,-147000000.0,19482000000.0,,390000000.0,11396000000.0,-121000000.0,,,,71000000.0,,-1892000000.0,,186000000.0,22193000000.0,161000000.0,-304000000.0,3352000000.0,,465000000.0,,946000000.0,,-11363000000.0,6040000000.0,2238000000.0,-121000000.0,,,,,1321000000.0,,,332000000.0,659000000,251000000.0,6075000000.0,597000000.0,1396000000.0,280000000.0,-262000000.0,584000000.0,,211000000.0,973000000.0,908000000.0,,36949000000.0,,,32445000000.0,-93000000.0,312000000.0,,6040000000.0,246000000.0,305000000.0,,869000000.0,,,4207000000.0,,106000000.0,2897000000.0,,,10830000000.0,7189000000.0,1953000000.0,32000000.0,4504000000.0,13442000000.0,161000000.0,,2.13,10027000000,-620000000.0,350000000,33000000.0,,1321000000.0,11396000000.0,272000000.0,-11363000000.0,,488000000.0,2420000000.0,-329000000.0,,,1012000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,287000000.0,,258000000,258000000,,,,,,,214000000.0,684000000.0,,1630000000.0,,1021000000.0,,,252000000.0,,,,,,,,,2430000000.0,381000000.0,8548000000.0,,,,,2202000000.0,1473000000.0,,,41000000.0,,4106000000.0,,,,,615000000.0,,,,,,115000000.0,-78000000.0,,302000000.0,,,,2080000000.0,,,2080000000.0,,1396000000.0,347000000.0,,,,98000000.0,,-32000000.0,38000000.0,,13553000000.0,,,,2309000000.0,258000000,,0.0,20491000000.0,0.415,-57000000.0,11190000000.0,,621686747.0,,,,,,,,22477000000.0,147000000.0,,3288000000.0,-3000000.0,-276000000.0,,,,,,,-129000000.0,,,,,,,,,780000000,,7272000000.0,3000000.0,2080000000.0,-367000000.0,,,,-247000000.0,1093000000.0,,,,,,,-54000000.0,,0.415,6938000000.0,230000000.0,423000000.0,,,,,3981000000.0,,165000000.0,3077000000.0,621686747.0,,10877000000.0,7209000000.0,,,,,,,,9641000000,-344000000.0,478000000,,,,,,-11600000000.0,,,,766000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,943000000.0,,348000000,352000000,,,,,,,248000000.0,134000000.0,,1689000000.0,,7000000.0,,,252000000.0,,,,,,,,,2817000000.0,398000000.0,9949000000.0,,,,,2146000000.0,1504000000.0,,,78000000.0,,4050000000.0,,,,,676000000.0,,,,,,112000000.0,-86000000.0,,308000000.0,,,,2214000000.0,,,2214000000.0,,2080000000.0,347000000.0,,,,22000000.0,,-76000000.0,51000000.0,,13861000000.0,,,,2436000000.0,352000000,,-5000000.0,21476000000.0,0.51,470000000.0,11595000000.0,,690196078.0,,,,,,,,22929000000.0,182000000.0,,3684000000.0,-1000000.0,-17000000.0,,,,,,,-146000000.0,,,,,,,,,1137000000,,7542000000.0,-112000000.0,2214000000.0,-646000000.0,,,,56000000.0,1505000000.0,,,,,,,78000000.0,,0.51,7615000000.0,289000000.0,562000000.0,,,,,4352000000.0,,214000000.0,3343000000.0,690196078.0,,11061000000.0,7243000000.0,,,,,,,,11454000000,-473000000.0,829000000,,,,,,-11868000000.0,,,,-162000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,754000000.0,,222000000,222000000,,,,,,,294000000.0,278000000.0,,1714000000.0,,8000000.0,,,252000000.0,,,,,,,,,2828000000.0,302000000.0,9988000000.0,,,,,2327000000.0,1474000000.0,,,67000000.0,,4067000000.0,,,,,649000000.0,,,,,,110000000.0,-87000000.0,,299000000.0,,,,2492000000.0,,,2492000000.0,,2214000000.0,347000000.0,,,,16000000.0,,-42000000.0,40000000.0,,14055000000.0,,,,2408000000.0,222000000,,95000000.0,22070000000.0,0.32,194000000.0,11886000000.0,,693750000.0,,,,,,,,23413000000.0,223000000.0,,4019000000.0,-22000000.0,-60000000.0,,,,,,,-150000000.0,,,,,,,,,841000000,,7689000000.0,84000000.0,2492000000.0,-492000000.0,,,,-181000000.0,1191000000.0,,,,,,,,,0.32,8015000000.0,270000000.0,355000000.0,,,,,4631000000.0,,133000000.0,3478000000.0,693750000.0,,11285000000.0,7255000000.0,,,,,,,,11179000000,-560000000.0,542000000,,,,,,-12128000000.0,,,,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1746000000.0,-2288000000.0,429000000,429000000,1984000000.0,,1553000000.0,,,4057000000.0,318000000.0,877000000.0,1.865,1759000000.0,,11000000.0,79000000.0,1217000000.0,,5253000000.0,,8111000000.0,,672533333.0,,,23423000000.0,3146000000.0,489000000.0,11709000000.0,527000000.0,,,3810000000.0,1995000000.0,1553000000.0,,3146000000.0,123000000.0,,4057000000.0,4430000000.0,,3730000000.0,,640000000.0,2670000000.0,7369000000.0,,360000000.0,1047000000.0,360000000.0,-97000000.0,3369000000.0,308000000.0,3369000000.0,,3887000000.0,3369000000.0,309000000.0,,3369000000.0,11810000000.0,2492000000.0,347000000.0,3369000000.0,24236000000.0,676139410.0,16000000.0,1759000000.0,,32000000.0,-127000000.0,14556000000.0,,,,2386000000.0,429000000,,1000000.0,23423000000.0,,886000000.0,12622000000.0,-73000000.0,,,,-73000000.0,,-2237000000.0,,161000000.0,24236000000.0,268000000.0,-4000000.0,4430000000.0,-47000000.0,827000000.0,,1025000000.0,,-12426000000.0,8867000000.0,2386000000.0,-73000000.0,,,,,1261000000.0,,,489000000.0,1129000000,318000000.0,8111000000.0,-102000000.0,3369000000.0,-783000000.0,91000000.0,727000000.0,,331000000.0,1461000000.0,1973000000.0,,45444000000.0,,,40194000000.0,,347000000.0,,8867000000.0,236000000.0,644000000.0,,1493000000.0,,,5253000000.0,,215000000.0,3810000000.0,,,11810000000.0,7369000000.0,1995000000.0,474000000.0,5250000000.0,14556000000.0,268000000.0,,1.875,13170000000,-860000000.0,821000000,-41000000.0,,1261000000.0,12622000000.0,16000000.0,-12426000000.0,-348000000.0,1396000000.0,2580000000.0,-91000000.0,,,1257000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,355000000.0,,324000000,324000000,,,,,,,321000000.0,-178000000.0,,1758000000.0,,39000000.0,,,,,,,,,,,,3109000000.0,456000000.0,10614000000.0,,,,,2273000000.0,1534000000.0,,,78000000.0,,4032000000.0,,,,,1772000000.0,,,,,,358000000.0,-97000000.0,,323000000.0,,,,3191000000.0,,,3191000000.0,,3369000000.0,348000000.0,,,,17000000.0,,,32000000.0,,14732000000.0,,,,2355000000.0,324000000,,73000000.0,23714000000.0,0.47,-199000000.0,12534000000.0,,689361702.0,,,,,,,,24743000000.0,308000000.0,,4416000000.0,3000000.0,-469000000.0,,,,,,,-85000000.0,,,,,,,,,947000000,,8377000000.0,-24000000.0,3191000000.0,-542000000.0,,,,-277000000.0,2396000000.0,,,,,,,,,0.465,8982000000.0,260000000.0,523000000.0,,,,,5210000000.0,,199000000.0,4036000000.0,696774194.0,,12019000000.0,7324000000.0,,,,,,,,13010000000,-554000000.0,624000000,,,,,,-12724000000.0,,,,13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1159000000.0,,673000000,673000000,,,,,,,269000000.0,271000000.0,,2064000000.0,,22000000.0,,,,,,,,,,,,2638000000.0,517000000.0,12807000000.0,,,,,3523000000.0,1790000000.0,,,59000000.0,,3743000000.0,,,,,726000000.0,,,,,,1231000000.0,-369000000.0,,339000000.0,,,,3462000000.0,,,3462000000.0,,3191000000.0,366000000.0,,,,2823000000.0,,,35000000.0,,17160000000.0,,,,2649000000.0,673000000,,39000000.0,27096000000.0,0.97,492000000.0,16903000000.0,,693814433.0,,,,,,,,25044000000.0,256000000.0,,5136000000.0,-40000000.0,-237000000.0,,,,,,,-71000000.0,,,,,,,,,1697000000,,9957000000.0,-22000000.0,3462000000.0,-1159000000.0,,,,-367000000.0,2084000000.0,,,,,,,,,0.96,9936000000.0,268000000.0,1009000000.0,,,,,9306000000.0,,336000000.0,4613000000.0,701041667.0,,13280000000.0,7597000000.0,,,,,,,,14891000000,-667000000.0,1358000000,,,,,,-11764000000.0,,,,280000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,449000000.0,,770000000,770000000,,,,,,,337000000.0,-2419000000.0,,2165000000.0,,16000000.0,,,,,,,,,,,,3808000000.0,628000000.0,13979000000.0,,,,,3338000000.0,1777000000.0,,,74000000.0,,3728000000.0,,,,,2001000000.0,,,,,,1134000000.0,152000000.0,,331000000.0,,,,1043000000.0,,,1043000000.0,,3462000000.0,367000000.0,,,,601000000.0,,,32000000.0,,17462000000.0,,,,2624000000.0,770000000,,-209000000.0,25985000000.0,1.055,-345000000.0,14926000000.0,,729857820.0,,,,,,,,25764000000.0,211000000.0,,5194000000.0,-46000000.0,-735000000.0,,,,,,,-69000000.0,,,,,,,,,1599000000,,10642000000.0,44000000.0,1043000000.0,-600000000.0,,,,187000000.0,3269000000.0,,,,,,,,,1.045,8523000000.0,325000000.0,1239000000.0,,,,,7256000000.0,,469000000.0,5261000000.0,736842105.0,,13704000000.0,7670000000.0,,,,,,,,17248000000,-794000000.0,1268000000,,,,,,-12060000000.0,,,,-2269000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2775000000.0,-3127000000.0,1284000000,1265000000,4781000000.0,,2030000000.0,,,3698000000.0,1158000000.0,1574000000.0,4.22,2476000000.0,,8000000.0,,1358000000.0,,8154000000.0,,11705000000.0,,711737089.0,,,28498000000.0,3476000000.0,878000000.0,13258000000.0,-2345000000.0,,,6406000000.0,3041000000.0,2030000000.0,,3476000000.0,128000000.0,,3698000000.0,5353000000.0,,4738000000.0,,-2711000000.0,5302000000.0,8204000000.0,,1507000000.0,85000000.0,1507000000.0,-122000000.0,2617000000.0,365000000.0,2617000000.0,,6660000000.0,2617000000.0,362000000.0,,2617000000.0,15011000000.0,1043000000.0,367000000.0,2617000000.0,27395000000.0,718483412.0,315000000.0,2476000000.0,,46000000.0,138000000.0,19115000000.0,,,,2597000000.0,1265000000,,38000000.0,28498000000.0,,1900000000.0,16358000000.0,-171000000.0,,,,-208000000.0,,-2890000000.0,,145000000.0,27395000000.0,191000000.0,-7000000.0,5353000000.0,-125000000.0,1089000000.0,,1158000000.0,,-12384000000.0,9383000000.0,2597000000.0,-171000000.0,,,,,3032000000.0,,,878000000.0,2417000000,1158000000.0,11705000000.0,140000000.0,2617000000.0,-826000000.0,-59000000.0,1730000000.0,,307000000.0,-659000000.0,-752000000.0,,58958000000.0,,,50658000000.0,,367000000.0,,9383000000.0,305000000.0,2010000000.0,,1848000000.0,,,8154000000.0,,726000000.0,6406000000.0,,,15011000000.0,8204000000.0,3041000000.0,-352000000.0,8300000000.0,19115000000.0,191000000.0,,4.26,12599000000,-875000000.0,2052000000,-150000000.0,,3032000000.0,16358000000.0,315000000.0,-12384000000.0,-436000000.0,3369000000.0,2998000000.0,-369000000.0,,,3051000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,240000000.0,,1943000000,1943000000,,,,,,,606000000.0,-1348000000.0,,2272000000.0,,8000000.0,,,1307000000.0,,,,,,,,,3614000000.0,895000000.0,13124000000.0,,,,,3409000000.0,2033000000.0,,,122000000.0,,3687000000.0,,,,,729000000.0,,,,,,196000000.0,-121000000.0,,415000000.0,,,,1269000000.0,,,1269000000.0,,2617000000.0,367000000.0,,,,15000000.0,,,24000000.0,,19219000000.0,,,,2530000000.0,1943000000,,40000000.0,27804000000.0,1.075,-359000000.0,15168000000.0,,727645790.0,,87000000.0,,,,-229000000.0,,27932000000.0,218000000.0,,5194000000.0,41000000.0,-731000000.0,,,,,,,-141000000.0,,,,,,,,,3078000000,,12165000000.0,14000000.0,1269000000.0,-987000000.0,,,,-366000000.0,3392000000.0,,,,,,,,,1.065,8585000000.0,287000000.0,2636000000.0,,,,,7176000000.0,,693000000.0,7068000000.0,727645790.0,,15186000000.0,7992000000.0,,,,,,,,16516000000,-599000000.0,2663000000,,,,,,-12746000000.0,,,,-604000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2059000000.0,,1484000000,1748000000,,,,,,,641000000.0,1757000000.0,,2368000000.0,,11000000.0,,,1286000000.0,,,,,,,,,4210000000.0,1101000000.0,13491000000.0,,,,,3817000000.0,2114000000.0,,,111000000.0,,3224000000.0,,,,,657000000.0,,,,,,192000000.0,-144000000.0,,354000000.0,,,,3026000000.0,,,3026000000.0,,1269000000.0,368000000.0,,,,456000000.0,,,,,19145000000.0,,,,2557000000.0,1748000000,,15000000.0,30450000000.0,2.42,1350000000.0,16482000000.0,,722314050.0,,,,,,-325000000.0,,28012000000.0,173000000.0,,6140000000.0,93000000.0,37000000.0,,,,,,,-132000000.0,,,,,,,,,3123000000,,13489000000.0,976000000.0,3026000000.0,85000000.0,,,,-411000000.0,3411000000.0,,,,,,,,,2.4,11305000000.0,308000000.0,2765000000.0,,,,,8776000000.0,,1281000000.0,8672000000.0,728333333.0,,15110000000.0,7706000000.0,,,,,,,,16902000000,-709000000.0,2754000000,,,,,,-12902000000.0,,,,-444000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
