date,annualOtherNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,annualAccumulatedDepreciation,annualCapitalExpenditure,annualDeferredIncomeTax,annualSellingGeneralAndAdministration,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,annualCurrentAssets,trailingInterestExpense,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingOperatingExpense,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,quarterlyAccountsPayable,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,trailingNetIncomeCommonStockholders,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyEbitda,annualRepaymentOfDebt,annualInterestExpense,quarterlyBasicAverageShares,annualTotalRevenue,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualGrossProfit,quarterlyPretaxIncome,trailingFreeCashFlow,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,annualChangeInInventory,trailingNetIncome,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingTaxProvision,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,annualCashDividendsPaid,annualPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualNetIncome,annualCurrentDebt,annualCostOfRevenue,annualBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyOtherNonCurrentAssets,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualBasicEPS,annualStockholdersEquity,trailingCashDividendsPaid,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,annualRetainedEarnings,quarterlyInventory,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,annualInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,annualCapitalStock,trailingChangeInWorkingCapital,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualNetPPE,annualCommonStockIssuance,trailingGrossProfit,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyDepreciationAndAmortization,annualAccountsPayable,annualEbitda,annualDilutedEPS,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingNetOtherInvestingChanges,annualDilutedAverageShares,quarterlyCapitalStock,annualEndCashPosition,annualOperatingIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingPretaxIncome,annualGrossPPE,annualCashAndCashEquivalents,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyFreeCashFlow,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,annualInvestmentsAndAdvances,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingDepreciationAndAmortization,quarterlyChangeInAccountPayable,trailingBasicEPS,annualOtherShortTermInvestments,trailingDeferredIncomeTax,annualPurchaseOfInvestment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable
1998-12-31,2433400000.0,,,,21758000000.0,4559900000.0,,,-5716400000.0,-1997700000.0,35400000.0,3678800000.0,,760900000.0,1309400000.0,,,323500000.0,-1089800000.0,150800000.0,,,,,,621300000.0,-42200000.0,207600000.0,-46400000.0,,0.0,-548000000.0,757300000.0,,,1550100000.0,1021000000.0,9464700000.0,993700000.0,,413800000.0,,12421400000.0,,3606100000.0,7583200000.0,516100000.0,,18475000000.0,,768600000.0,2497100000.0,1309400000.0,10319700000.0,1400000.0,2612400000.0,276800000.0,,,323500000.0,,7822600000.0,167600000.0,13879600000.0,16041600000.0,-18100000.0,,3220700000.0,-647600000.0,,341400000.0,-226000000.0,,-240500000.0,,,-5716400000.0,1550100000.0,1550100000.0,854800000.0,4838200000.0,1365300000.0,1081900000.0,,,2433400000.0,,348500000.0,-1948200000.0,348500000.0,768900000.0,6188600000.0,552100000.0,-5100000.0,1021000000.0,1.14,9464700000.0,,,22900000.0,,,13879600000.0,77300000.0,-143000000.0,,,,,-385400000.0,19784400000.0,-860300000.0,881100000.0,,2497100000.0,77300000.0,1081900000.0,,,,6188600000.0,,,,2845200000.0,,,299200000.0,-302100000.0,16041600000.0,,,,-61000000.0,7822600000.0,,2766300000.0,232800000.0,621300000.0,3904400000.0,1.1,0.0,299200000.0,299200000.0,,1405700000.0,,0.0,3023300000.0,,18475000000.0,,,,21758000000.0,299200000.0,854800000.0,,-142000000.0,101800000.0,,121300000.0,2307400000.0,10319700000.0,,,,19784400000.0,348500000.0,552100000.0,3400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-31,,-157800000.0,,,21462000000.0,,,,,,,,,698400000.0,,,,302100000.0,,72900000.0,,,,,,496400000.0,,,-280500000.0,,560200000.0,-644000000.0,,,,,,9093400000.0,932500000.0,,,1357300000.0,,,1272400000.0,,600700000.0,,,,,2610600000.0,1560900000.0,,7200000.0,339900000.0,,,,,,8219700000.0,198000000.0,14215600000.0,15686100000.0,,,3035100000.0,-363500000.0,,,188100000.0,0.29,,,,-5775900000.0,,,,,,,,,2676700000.0,,402700000.0,,402700000.0,716900000.0,,998200000.0,261000000.0,983700000.0,,,,,,,1409200000.0,,69600000.0,7500000.0,,,,629000000.0,1762700000.0,,,,,,,1093100000.0,,,0.3,6128400000.0,,,,574000000.0,,,,,,,,,-66300000.0,,,,234100000.0,,,,299200000.0,560200000.0,560200000.0,,,,,,,18362800000.0,,,,,,1130500000.0,,,105200000.0,,353400000.0,,10830300000.0,,,,19923700000.0,402700000.0,,95200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-30,,-283500000.0,,,21581000000.0,,,,,,,,,876000000.0,,,,297200000.0,,-35800000.0,,,,,,422000000.0,,,20500000.0,,407800000.0,-320100000.0,,,,,,9057000000.0,1113700000.0,,,1355500000.0,,,1479200000.0,,772800000.0,,,,,2230400000.0,1420500000.0,,45900000.0,365500000.0,,,,,,8558000000.0,254700000.0,14667900000.0,15708000000.0,,,3407100000.0,-390500000.0,,,-598200000.0,0.37,,,,-5873000000.0,,,,,,,,,2716900000.0,,518100000.0,,518100000.0,765900000.0,,1237200000.0,-152400000.0,1097400000.0,,,,,,,1405600000.0,,71900000.0,-5700000.0,,,,643600000.0,1927900000.0,,,,,,,1117700000.0,,,0.38,6203100000.0,,,,603200000.0,,,,,,,,,-66000000.0,,,,237700000.0,,,,560200000.0,407800000.0,407800000.0,,,,,,,18424900000.0,,,,,,711000000.0,,,97500000.0,,375400000.0,,10788400000.0,,,,19845400000.0,518100000.0,,95300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,,-202600000.0,-945300000.0,,22215300000.0,,,,,,,,,873800000.0,,,,284900000.0,,153400000.0,,,,,,448800000.0,,,-5000000.0,,424800000.0,-680300000.0,,,,,,9496500000.0,1122400000.0,,,1354700000.0,,,1490400000.0,,800300000.0,,,,,2354800000.0,1393600000.0,,-52600000.0,368000000.0,,,,,,8615500000.0,259400000.0,15142500000.0,16140100000.0,,,3444200000.0,-625400000.0,,,-193000000.0,0.39,,,,-6075200000.0,,,,,,,,,2933100000.0,,540900000.0,,540900000.0,890300000.0,,1255200000.0,17000000.0,1073700000.0,,,,,,,1403100000.0,,76000000.0,21900000.0,,,,607900000.0,1953800000.0,,,,,,,1071500000.0,,,0.4,6288800000.0,,,,616600000.0,,,,,,,,,-66400000.0,,,,248600000.0,,,,407800000.0,424800000.0,424800000.0,,,16600000.0,,,,19073200000.0,,,,,,832300000.0,,,95400000.0,,264900000.0,,10970300000.0,,,,20466800000.0,540900000.0,,-48800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,1824600000.0,-247600000.0,-1020100000.0,,22450800000.0,4852200000.0,,,-6126300000.0,-2208500000.0,52900000.0,3895900000.0,,766200000.0,1572300000.0,,,362000000.0,-891500000.0,-73600000.0,,,,,,585700000.0,120300000.0,193000000.0,-50700000.0,,419500000.0,-617400000.0,936200000.0,,,1947900000.0,1068700000.0,9639100000.0,1002100000.0,,396300000.0,,13259300000.0,,3824600000.0,8066600000.0,710300000.0,,19410900000.0,,800400000.0,3274300000.0,1572300000.0,11344100000.0,-65600000.0,2822500000.0,116900000.0,,,362000000.0,,8069800000.0,224100000.0,15562800000.0,16324500000.0,-47700000.0,,3372900000.0,-829100000.0,,299200000.0,-23700000.0,,-264700000.0,,,-6126300000.0,1947900000.0,1947900000.0,1619900000.0,5192700000.0,1355300000.0,1173600000.0,,,1824600000.0,,486200000.0,-2261800000.0,486200000.0,635800000.0,5632400000.0,1263800000.0,-5300000.0,1068700000.0,1.44,9639100000.0,,,-65100000.0,,,15562800000.0,82700000.0,42300000.0,,,,708100000.0,-451700000.0,20983200000.0,-626800000.0,956300000.0,,3274300000.0,82700000.0,1173600000.0,708100000.0,,,5632400000.0,,16600000.0,,3058400000.0,1261800000.0,1261800000.0,419500000.0,66000000.0,16324500000.0,,,-1020100000.0,-66000000.0,8069800000.0,,3008900000.0,235900000.0,585700000.0,4170700000.0,1.39,424800000.0,419500000.0,419500000.0,,1404200000.0,16600000.0,419500000.0,3214400000.0,,19410900000.0,,,,22450800000.0,419500000.0,1619900000.0,,-315700000.0,98200000.0,,-193300000.0,2884100000.0,11344100000.0,,,,20983200000.0,486200000.0,1263800000.0,51300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,,-578700000.0,-1129000000.0,,22606000000.0,,,,,,,,,739300000.0,,,,393100000.0,,-8000000.0,,,,,,411400000.0,,,-47600000.0,,368000000.0,-417400000.0,,,,,,9411100000.0,995100000.0,,,1343400000.0,,,1372700000.0,,662700000.0,,,,,2768800000.0,1505000000.0,,-31600000.0,377600000.0,,,,,,8650200000.0,211800000.0,16013500000.0,16383900000.0,,,3343800000.0,-378700000.0,,,-301200000.0,0.33,,,,-6222100000.0,,,,,,,,,2941200000.0,,450900000.0,,450900000.0,667100000.0,,1328900000.0,-51500000.0,1078500000.0,,,,,,,1383800000.0,,79600000.0,23800000.0,,,,664300000.0,1971100000.0,,,,,,,1190100000.0,,,0.34,6131200000.0,,,,633400000.0,,,,,,,,,,,,,255800000.0,,,,419500000.0,368000000.0,368000000.0,,,16600000.0,,,,19325100000.0,,,,,,1278900000.0,,,100400000.0,,288400000.0,,11419000000.0,,,,20830100000.0,450900000.0,,34900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,,-715300000.0,-1233600000.0,,22901300000.0,,,,,,,,,825600000.0,,,,431400000.0,,-106000000.0,,,,,,451200000.0,,,-19900000.0,,411100000.0,-545800000.0,,,,,,8999100000.0,1099100000.0,,,1327100000.0,,,1492500000.0,,773000000.0,,,,,3690400000.0,1675100000.0,,-25600000.0,393400000.0,,,,,,8521400000.0,247100000.0,16539400000.0,16567800000.0,,,3560600000.0,-517000000.0,,,-78900000.0,0.39,,,,-6333500000.0,,,,,,,,,2968000000.0,,525900000.0,,525900000.0,667800000.0,,1524300000.0,43100000.0,1057700000.0,,,,,,,1365500000.0,,85700000.0,53600000.0,,,,746900000.0,2068100000.0,,,,,,,1210800000.0,,,0.4,5786300000.0,,,,666900000.0,,,,,,,,,,,,,273500000.0,,,,368000000.0,411100000.0,411100000.0,,,16600000.0,,,,19535800000.0,,,,,,2181500000.0,,,106200000.0,,150800000.0,,12211800000.0,,,,21210900000.0,525900000.0,,51700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,-424500000.0,-1460200000.0,,22719400000.0,,,,,,,,,850200000.0,,,,449600000.0,,37200000.0,,,,,,701700000.0,,,-30600000.0,,350000000.0,-495300000.0,,,,,,8806100000.0,1100400000.0,,,1315600000.0,,,1509600000.0,,789100000.0,,,,,3348000000.0,1585300000.0,,-34700000.0,409200000.0,,,,,,8728500000.0,240600000.0,16805900000.0,16381600000.0,,,3749000000.0,-464700000.0,,,-367000000.0,0.41,,,,-6337800000.0,,,,,,,,,2915700000.0,,548500000.0,,548500000.0,801200000.0,,1382800000.0,-61100000.0,1170800000.0,,,,,,,1346000000.0,,84700000.0,50300000.0,,,,701000000.0,2239400000.0,,,,,,,1154200000.0,,,0.42,6191500000.0,,,,659400000.0,,,,,,,,,,,,,250200000.0,,,,411100000.0,350000000.0,350000000.0,,,16600000.0,,,,19297300000.0,,,,,,1475500000.0,,,111400000.0,,336500000.0,,12076500000.0,,,,20882600000.0,548500000.0,,30600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,1530100000.0,-304900000.0,-1402300000.0,,23569000000.0,4277500000.0,,,-6521400000.0,-2370600000.0,60500000.0,4277500000.0,,718200000.0,1662400000.0,,,344900000.0,-2023400000.0,23900000.0,,,,,,684900000.0,2200000.0,88900000.0,-46700000.0,,421700000.0,-754100000.0,905000000.0,,,1977300000.0,1046000000.0,9204400000.0,949400000.0,,429900000.0,,14243000000.0,,3036000000.0,7410800000.0,657500000.0,,20021100000.0,,380900000.0,2360900000.0,1662400000.0,12479100000.0,-152200000.0,3097300000.0,-52900000.0,,,344900000.0,,10118200000.0,205500000.0,17259400000.0,17047600000.0,-29600000.0,,3589600000.0,-1010200000.0,,419500000.0,210400000.0,,-280700000.0,,,-6521400000.0,1977300000.0,1977300000.0,630000000.0,6832200000.0,1323200000.0,1084900000.0,,,1530100000.0,,452000000.0,-2212600000.0,452000000.0,615400000.0,7843900000.0,1189400000.0,71700000.0,1046000000.0,1.49,9204400000.0,,,-244100000.0,,,17259400000.0,99300000.0,51200000.0,,,,796500000.0,553600000.0,21683500000.0,-536700000.0,1010700000.0,,2360900000.0,99300000.0,1084900000.0,796500000.0,,,7843900000.0,,16600000.0,,2317800000.0,1443400000.0,1443400000.0,421700000.0,178900000.0,17047600000.0,,,-1402300000.0,,10118200000.0,,2751500000.0,231200000.0,684900000.0,4144000000.0,1.46,350000000.0,421700000.0,421700000.0,,1356500000.0,16600000.0,421700000.0,3133300000.0,,20021100000.0,,,,23569000000.0,421700000.0,630000000.0,,-144800000.0,111900000.0,,-394800000.0,2882300000.0,12479100000.0,,,,21683500000.0,452000000.0,1189400000.0,-28300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,,-384800000.0,-1747200000.0,,23169400000.0,,,,,,,,,695200000.0,,,,0.0,,-155300000.0,,,,,,570600000.0,,,-37500000.0,,403000000.0,-490100000.0,,,,,,8930800000.0,965100000.0,,,1300700000.0,,,1071400000.0,,556000000.0,,,,,2270400000.0,1667400000.0,,13500000.0,397800000.0,,,,,,10248000000.0,177700000.0,17637900000.0,16644500000.0,,,3511700000.0,-452600000.0,,,-35000000.0,0.29,,,,-6524900000.0,,,,,,,,,3137300000.0,,378300000.0,,378300000.0,506400000.0,,1221500000.0,-18700000.0,317500000.0,,,,,,,1325300000.0,,87200000.0,3300000.0,,,697800000.0,793900000.0,2440300000.0,,,,,,,1150600000.0,,,0.29,7875900000.0,,,,376200000.0,,,,,,,,,,,,,269900000.0,,,,421700000.0,403000000.0,403000000.0,,,16600000.0,,,,19781800000.0,,,,,,684500000.0,,,120900000.0,,53800000.0,,12518400000.0,,,,21449200000.0,378300000.0,,72700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,,-338900000.0,-1740300000.0,,23272700000.0,,,,,,,,,772500000.0,,,,0.0,,-102800000.0,,,,,,338000000.0,,,-25200000.0,,413300000.0,-485000000.0,,,,,,9243500000.0,1041300000.0,,,1289700000.0,,,1168000000.0,,653700000.0,,,,,1679900000.0,1667900000.0,,-29900000.0,414600000.0,,,,,,10462300000.0,212800000.0,18079100000.0,16675600000.0,,,3707500000.0,-459800000.0,,,-81700000.0,0.34,,,,-6597100000.0,,,,,,,,,3042200000.0,,440900000.0,,440900000.0,577000000.0,,1138300000.0,10300000.0,256900000.0,,,,,,,1311100000.0,,92300000.0,17400000.0,,,707600000.0,767000000.0,2539500000.0,,,,,,,1130000000.0,,,0.34,8194000000.0,,,,395500000.0,,,,,,,,,,,,,268800000.0,,,,403000000.0,413300000.0,413300000.0,,,16600000.0,,,,19717800000.0,,,,,,377400000.0,,,117100000.0,,117200000.0,,12142200000.0,,,,21385700000.0,440900000.0,,56900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,-172000000.0,-1737700000.0,,23788600000.0,,,,,,,,,746600000.0,,,,0.0,,178000000.0,,,,,,520700000.0,,,-44300000.0,,475600000.0,-432400000.0,,,,,,9765200000.0,1017500000.0,,,1286100000.0,,,1235100000.0,,750500000.0,,,,,1671800000.0,1769900000.0,,-6300000.0,415900000.0,,,,,,10868300000.0,205000000.0,18624700000.0,17003900000.0,,,3879300000.0,-388100000.0,,,-493400000.0,0.42,,,,-6784700000.0,,,,,,,,,3531500000.0,,545500000.0,,545500000.0,988100000.0,,1078100000.0,62300000.0,310800000.0,,,,,,,1305800000.0,,98100000.0,41900000.0,,,837800000.0,790200000.0,2644200000.0,,,,,,,1104900000.0,,,0.42,8685300000.0,,,,488500000.0,,,,,,,,,,,,,270900000.0,,,,413300000.0,475600000.0,475600000.0,,,16600000.0,,,,20535400000.0,,,,,,2500000.0,,,110600000.0,,600000000.0,,12540100000.0,,,,22305300000.0,545500000.0,,68400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,2005900000.0,-172400000.0,-1815500000.0,,24106000000.0,4820300000.0,,,-6816500000.0,-2237800000.0,-87600000.0,4562900000.0,,482700000.0,1819300000.0,,,0.0,-1068100000.0,82700000.0,,,,,,689500000.0,-3600000.0,204800000.0,-99300000.0,995500000.0,418100000.0,-660700000.0,693100000.0,,,1636600000.0,200800000.0,9488400000.0,759400000.0,,452400000.0,,14870000000.0,,4042800000.0,7517300000.0,369500000.0,,20715200000.0,,450500000.0,2248300000.0,1819300000.0,13046100000.0,73100000.0,3334600000.0,2600000.0,,,0.0,,10797800000.0,97600000.0,18608300000.0,17289500000.0,-62900000.0,,3771500000.0,-937300000.0,,421700000.0,-13600000.0,,-287700000.0,,,-6816500000.0,1636600000.0,1636600000.0,362500000.0,7352700000.0,1289700000.0,1112200000.0,,,2005900000.0,,271900000.0,-2068200000.0,271900000.0,616800000.0,8555500000.0,1130100000.0,-57500000.0,200800000.0,1.27,9488400000.0,,,50400000.0,,,18608300000.0,105500000.0,-234900000.0,,,995500000.0,881900000.0,-271300000.0,22534500000.0,-623700000.0,1086300000.0,,2248300000.0,105500000.0,1112200000.0,881900000.0,,,8555500000.0,,16600000.0,,3560100000.0,1419800000.0,1419800000.0,418100000.0,-172300000.0,17289500000.0,,,-1815500000.0,,10797800000.0,,2688300000.0,276700000.0,689500000.0,3783300000.0,1.25,475600000.0,418100000.0,418100000.0,,1309300000.0,16600000.0,418100000.0,2697000000.0,,20715200000.0,,,,24106000000.0,418100000.0,362500000.0,,-206300000.0,103800000.0,,-320500000.0,2329700000.0,13046100000.0,,,,22534500000.0,271900000.0,1130100000.0,6800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,,-322800000.0,-1955700000.0,,23998200000.0,,,,,,,,,641300000.0,,,,0.0,,-117600000.0,,,,,,531300000.0,,,-28900000.0,,437700000.0,-410500000.0,,,,,,9576900000.0,895300000.0,,,1277200000.0,,,1085100000.0,,537200000.0,,,,,2263600000.0,1853900000.0,,52500000.0,384900000.0,,,,,,10355100000.0,185500000.0,18861600000.0,17120500000.0,,,3597400000.0,-381600000.0,,,-110500000.0,0.2,,,,-6877700000.0,,,,,,,,,1963100000.0,,351700000.0,,253100000.0,540600000.0,,821100000.0,19600000.0,278500000.0,,,,,,,1292700000.0,,98100000.0,-70700000.0,,,887800000.0,859800000.0,2512300000.0,,,,,,,1116600000.0,,,0.2,8417400000.0,,,,443800000.0,,1258100000.0,,,,,,,,,,,254000000.0,,,,418100000.0,437700000.0,437700000.0,,,16600000.0,,,,20341700000.0,,,,,,566000000.0,,,92300000.0,,159000000.0,,12618700000.0,,,,22195600000.0,253100000.0,,56200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,,-134000000.0,-1795100000.0,,25113200000.0,,,,,,,,,845200000.0,,,,0.0,,-46000000.0,,,,,,541300000.0,,,-88000000.0,,475900000.0,-562500000.0,,,,,,10349600000.0,1097900000.0,,,1273200000.0,,,1202200000.0,,731200000.0,,,,,2130300000.0,1950900000.0,,-41600000.0,402900000.0,,,,,,10849100000.0,233700000.0,19359400000.0,17857200000.0,,,3862100000.0,-474500000.0,,,-61900000.0,0.39,,,,-7256000000.0,,,,,,,,,2144800000.0,,497500000.0,,497500000.0,662600000.0,,713700000.0,38200000.0,251800000.0,,,,,,,1290600000.0,,99100000.0,25300000.0,,,887800000.0,903500000.0,2659900000.0,,,,,,,1019100000.0,,,0.39,9116300000.0,,,,357000000.0,,1376100000.0,,,,,,,,,,,252700000.0,,,,437700000.0,475900000.0,475900000.0,,,16600000.0,,,,21378100000.0,,,,,,449400000.0,,,93400000.0,,188100000.0,,12979400000.0,,,,23329000000.0,497500000.0,,91400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,-149100000.0,-1958100000.0,,25323400000.0,,,,,,,,,829800000.0,,,,0.0,,196100000.0,,,,,,503300000.0,,,-82400000.0,,423400000.0,-637000000.0,,,,,,10641500000.0,1110800000.0,,,1273100000.0,,,1248000000.0,,715300000.0,,,,,1865900000.0,1788900000.0,,36700000.0,438200000.0,,,,,,11086100000.0,228600000.0,19846300000.0,17940100000.0,,,4047000000.0,-554600000.0,,,-416000000.0,0.38,,,,-7383300000.0,,,,,,,,,2434200000.0,,486700000.0,,486700000.0,1000500000.0,,587000000.0,-52500000.0,360200000.0,,,,,,,1280500000.0,,102000000.0,-700000.0,,,932200000.0,840000000.0,2799000000.0,,,,,,,1014300000.0,,,0.38,9484800000.0,,,,418200000.0,,1430300000.0,,,,,,,,,,,281000000.0,,,,475900000.0,423400000.0,423400000.0,,,16600000.0,,,,21804600000.0,,,,,,70200000.0,,,93800000.0,,445900000.0,,12952000000.0,,,,23593500000.0,486700000.0,,-20500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,2111900000.0,-64300000.0,-1699700000.0,,26218600000.0,5624300000.0,,,-7635200000.0,-2552200000.0,-44600000.0,4791000000.0,,-203400000.0,1715400000.0,,,0.0,-670200000.0,367800000.0,,,,,,635800000.0,-87700000.0,310900000.0,-84600000.0,1302600000.0,330400000.0,-856600000.0,670000000.0,,,893500000.0,208100000.0,10280900000.0,59700000.0,,374100000.0,,15405700000.0,,4201900000.0,7737200000.0,-321600000.0,,22255100000.0,,337900000.0,2422300000.0,1715400000.0,13689600000.0,443900000.0,3565000000.0,400300000.0,,,0.0,,11267300000.0,22200000.0,19204400000.0,18583400000.0,-38100000.0,,3899200000.0,-1141500000.0,,418100000.0,77200000.0,,-297400000.0,,,-7635200000.0,992100000.0,893500000.0,275800000.0,7668500000.0,1273100000.0,1003700000.0,,,2111900000.0,,-343800000.0,-2466600000.0,-343800000.0,686400000.0,9703600000.0,560000000.0,-93000000.0,208100000.0,0.7,10280900000.0,,,491500000.0,,,19204400000.0,111700000.0,-863900000.0,,,1302600000.0,855300000.0,-302700000.0,23970500000.0,-511200000.0,1050800000.0,,2422300000.0,111700000.0,1003700000.0,855300000.0,,,9703600000.0,,16600000.0,,4405300000.0,1559800000.0,1559800000.0,330400000.0,-910000000.0,18583400000.0,,,-1699700000.0,,11267300000.0,,2890100000.0,263100000.0,635800000.0,3163700000.0,0.7,423400000.0,330400000.0,330400000.0,,1281500000.0,16600000.0,330400000.0,2112900000.0,,22255100000.0,,,,26218600000.0,330400000.0,275800000.0,,-283900000.0,94600000.0,,-455100000.0,1662100000.0,13689600000.0,,,,23970500000.0,-343800000.0,560000000.0,183800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,,,-1540700000.0,,26689800000.0,,,,,,,,,674600000.0,,,,0.0,,-157400000.0,,,,,,488000000.0,,,-35700000.0,,488000000.0,-361700000.0,,,,,,10821700000.0,961800000.0,,,1269600000.0,,,1067000000.0,,547600000.0,,,,,2323500000.0,1841800000.0,,58100000.0,396400000.0,,,,,,11264700000.0,183400000.0,19532300000.0,18816700000.0,,,3799700000.0,-326000000.0,,,-32800000.0,0.26,,,,-7873100000.0,,,,,,,,,2099400000.0,,364200000.0,,327400000.0,552100000.0,,598100000.0,157600000.0,295100000.0,,,,,,,1270300000.0,,103700000.0,-21200000.0,,,1221300000.0,816700000.0,2732700000.0,,,,,,,979700000.0,,,0.26,9686900000.0,,,,392400000.0,,1652000000.0,,,,,,,,,,,287200000.0,,,,330400000.0,488000000.0,488000000.0,,,16600000.0,,,,22568100000.0,,,,,,319100000.0,,,101800000.0,,226100000.0,,13588200000.0,,,,24409900000.0,327400000.0,,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
