date,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,trailingPretaxIncome,annualNetOtherInvestingChanges,annualCashDividendsPaid,annualPretaxIncome,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualDilutedEPS,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,annualAccountsReceivable,annualNetIncome,annualCommonStockIssuance,annualFreeCashFlow,annualGoodwill,quarterlyTotalAssets,annualInvestingCashFlow,annualBasicAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,trailingInvestingCashFlow,annualStockholdersEquity,annualLongTermDebt,trailingTotalRevenue,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualTaxProvision,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualCurrentAccruedExpenses,quarterlyInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualCurrentLiabilities,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,trailingOperatingCashFlow,quarterlyNetIncomeCommonStockholders,annualIncomeTaxPayable,quarterlyGrossProfit,annualSaleOfInvestment,trailingOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingOperatingIncome,trailingRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyOtherNonCurrentAssets,annualEbitda,quarterlyBasicEPS,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualGrossPPE,annualBeginningCashPosition,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualInterestExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,quarterlySaleOfInvestment,annualOtherIncomeExpense,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingGrossProfit,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlyStockholdersEquity,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyEbitda,quarterlyNetPPE,trailingTaxProvision,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,quarterlyTotalRevenue,annualInventory,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,quarterlyDilutedEPS,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualBasicEPS,trailingOtherNonCashItems,annualCapitalStock,annualCostOfRevenue,annualTotalRevenue,annualPurchaseOfBusiness,quarterlyDilutedAverageShares,annualStockBasedCompensation,annualCurrentDebt,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,annualGrossProfit,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyRetainedEarnings,trailingOperatingExpense,trailingFreeCashFlow,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,trailingCostOfRevenue,annualChangesInAccountReceivables,annualChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingCashDividendsPaid,trailingBeginningCashPosition,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,trailingCommonStockIssuance,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingSaleOfInvestment,annualOtherShortTermInvestments,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.765072000,1018900000.0,,431100000.0,,,,,,,,320800000.0,,,,-18900000.0,,,,,,1674000000.0,,,25200000.0,25200000.0,,24100000.0,144800000.0,,,,,,,161000000.0,,,,465600000.0,,,202400000.0,,0.0,,,,11500000.0,,99000000.0,,,0.0,,25200000.0,,236600000.0,,,-12800000.0,0.0,,,,,,,-13500000.0,,,,,942500000.0,,135800000.0,,0.12,112400000.0,,,,,,3500000.0,,,,,,,128400000.0,,,185100000.0,,,,1100000.0,,,,1100000.0,,,731500000.0,,5800000.0,,,145000000.0,,74500000.0,,,,75600000.0,754700000.0,,,,667700000.0,,,-19200000.0,,,0.12,,7800000.0,-654200000.0,,,,,,,112400000.0,,,-1900000.0,40000000.0,,1408900000.0,,,476900000.0,655100000.0,,,710500000.0,,,300000.0,,-4700000.0,,,,,51500000.0,232900000.0,,5600000.0,,,14800000.0,,,,,,-54600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,1038900000.0,,466100000.0,,,,,,,,347700000.0,,,,23800000.0,,,,,,1746600000.0,,,27900000.0,27900000.0,,24800000.0,153500000.0,,,,,,,171500000.0,,,,501200000.0,,,214900000.0,,0.0,,,,11900000.0,,79400000.0,,,0.0,,27900000.0,,252500000.0,,,-28300000.0,0.0,,,,,,,-13500000.0,,,,,999000000.0,,135600000.0,,0.13,111200000.0,,,,,,-3800000.0,,,,,,,129400000.0,,,196300000.0,,,,900000.0,,,,900000.0,,,747600000.0,,0.0,,,162900000.0,,72300000.0,,,,81000000.0,773900000.0,,,,718600000.0,,,-33400000.0,,,0.13,,-29000000.0,-654200000.0,,,,,,,111200000.0,,,-18700000.0,44300000.0,,1428100000.0,,,497800000.0,707700000.0,,,724900000.0,,,57200000.0,,-200000.0,,,,,56200000.0,255500000.0,,15100000.0,,,16400000.0,,,,,,-10600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,1070100000.0,,475100000.0,,,,,,,,364500000.0,,,,36100000.0,,,,,,1781600000.0,,,27800000.0,27800000.0,,26000000.0,147400000.0,,,,,,,179300000.0,,,,511900000.0,,,211800000.0,,0.0,,,,9700000.0,,63200000.0,,,0.0,,27800000.0,,258600000.0,,,-45300000.0,0.0,,,,,,,-13200000.0,,,,,1023900000.0,,133300000.0,,0.13,110524000.0,,,,,,2700000.0,,,,,,,129400000.0,,,205300000.0,,,,3400000.0,,,,3400000.0,,,757700000.0,,0.0,,,146100000.0,,76600000.0,,,,79300000.0,807400000.0,,,,733700000.0,,,-48000000.0,,,0.13,,-36600000.0,-715400000.0,,,,,,,110524000.0,,,-23000000.0,43600000.0,,1522800000.0,,,512000000.0,711500000.0,,,739500000.0,,,84100000.0,,2500000.0,,,,,53300000.0,302700000.0,,-1300000.0,,,15800000.0,,,,,,31600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,1086200000.0,753200000.0,474100000.0,,,,,-10200000.0,-55100000.0,172900000.0,347300000.0,,0.985,,60700000.0,,109400000.0,,101700000.0,,1763100000.0,-157300000.0,111200000.0,28500000.0,28500000.0,215900000.0,27600000.0,92700000.0,181500000.0,,729000000.0,347300000.0,,,180100000.0,75600000.0,63500000.0,1763100000.0,480000000.0,0.0,,206400000.0,,0.0,,102500000.0,,9900000.0,554100000.0,73400000.0,3100000.0,40000000.0,15000000.0,,28500000.0,,262600000.0,,,-70900000.0,0.0,,,127600000.0,127000000.0,,831600000.0,-14900000.0,3100000.0,480000000.0,265000000.0,111200000.0,1034100000.0,,127000000.0,318400000.0,,,-105700000.0,676900000.0,-2700000.0,109400000.0,299200000.0,-12600000.0,,,1532300000.0,5800000.0,,92700000.0,127600000.0,43000000.0,,207700000.0,,0.0,,3100000.0,,-163300000.0,691900000.0,3100000.0,1086200000.0,,729000000.0,,0.0,,-110600000.0,181500000.0,,75600000.0,,15000000.0,-19200000.0,82500000.0,831600000.0,,,,736700000.0,206400000.0,,-62700000.0,,109400000.0,,,-52800000.0,-700700000.0,0.985,,,1846400000.0,2856700000.0,,,,73400000.0,-62100000.0,45000000.0,1010300000.0,1532300000.0,,794400000.0,554100000.0,676900000.0,,13800000.0,753200000.0,,,123400000.0,-700700000.0,-300000.0,,,,39300000.0,54900000.0,299200000.0,,-5600000.0,1034100000.0,40000000.0,16500000.0,,,,,,72900000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,1124500000.0,,498800000.0,,,,,,,,395200000.0,,,,-21000000.0,,,,,,1884100000.0,,,34500000.0,34500000.0,,29600000.0,139800000.0,,,,,,,180000000.0,,,,535000000.0,,,236100000.0,,0.0,,,,10000000.0,,84800000.0,,,2000000.0,,34500000.0,,274400000.0,,,-43000000.0,0.0,,,,,,,-14400000.0,,,,,1121800000.0,,132000000.0,,0.17,106600000.0,,,,,,-6300000.0,,,,,,,128800000.0,,,209600000.0,,,,3400000.0,,,,3400000.0,,,762300000.0,,3100000.0,,,178600000.0,,88500000.0,,,,94400000.0,863700000.0,,,,773200000.0,,,-36700000.0,,,0.17,,27400000.0,-700700000.0,,,,,,,106600000.0,,,-14500000.0,54800000.0,,1564400000.0,,,586800000.0,759600000.0,,,773300000.0,,,15700000.0,,300000.0,-49300000.0,,,,64800000.0,323400000.0,,900000.0,,,20300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,1139900000.0,,519100000.0,,,,,,,,451200000.0,,,,-1900000.0,,,,,,1921000000.0,,,35700000.0,35700000.0,,22400000.0,137700000.0,,,,,,,172300000.0,,,,588900000.0,,,263000000.0,,0.0,,,,11700000.0,,54900000.0,,,-900000.0,,35700000.0,,261400000.0,,,-41500000.0,0.0,,,,,,,-14400000.0,,,,,1138400000.0,,128700000.0,,0.17,106282000.0,,,,,,-3100000.0,,,,,,,128400000.0,,,194700000.0,,,,2700000.0,,,,2700000.0,,,782600000.0,,0.0,,,176100000.0,,78300000.0,,,,89100000.0,882800000.0,,,,780500000.0,,,-38400000.0,,,0.17,,4400000.0,-754100000.0,,,,,,,106282000.0,,,-8500000.0,55000000.0,,1636900000.0,,,549500000.0,781100000.0,,,794600000.0,,,36500000.0,,-700000.0,-26400000.0,,,,66700000.0,318500000.0,,4800000.0,,,19300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,1137300000.0,,521700000.0,,,,,,,,437700000.0,,,,11400000.0,,,,,,1900700000.0,,,35800000.0,35800000.0,,26800000.0,130700000.0,,,,,,,167100000.0,,,,568400000.0,,,235800000.0,,0.0,,,,12000000.0,,70400000.0,,,1300000.0,,35800000.0,,261800000.0,,,-45900000.0,0.0,,,,,,,-14300000.0,,,,,1117600000.0,,124600000.0,,0.17,106200000.0,,,,,,-1400000.0,,,,,,,124900000.0,,,193900000.0,,,,3900000.0,,,,3900000.0,,,783100000.0,,0.0,,,160000000.0,,88900000.0,,,,94700000.0,887800000.0,,,,783500000.0,,,-45700000.0,,,0.17,,-10000000.0,-754100000.0,,,,,,,106200000.0,,,-600000.0,55900000.0,,1641900000.0,,,549200000.0,763400000.0,,,816000000.0,,,57100000.0,,1200000.0,100000.0,,,,67900000.0,318800000.0,,-5600000.0,,,20100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,1163500000.0,837800000.0,509100000.0,,,,,-19100000.0,-59100000.0,224700000.0,334000000.0,,1.35,,9100000.0,,143700000.0,,-2400000.0,,1963600000.0,-112700000.0,106600000.0,37700000.0,37700000.0,267500000.0,29100000.0,99800000.0,169900000.0,,815800000.0,334000000.0,,,170400000.0,105800000.0,81000000.0,1963600000.0,475300000.0,0.0,,223200000.0,,1500000.0,,107900000.0,,10600000.0,672500000.0,115400000.0,27000000.0,41500000.0,7800000.0,,37700000.0,,267600000.0,,,17700000.0,0.0,,,124300000.0,131800000.0,,907400000.0,-16000000.0,27000000.0,475300000.0,187900000.0,106600000.0,1147800000.0,,131800000.0,375400000.0,,,-35100000.0,800100000.0,23900000.0,143700000.0,387200000.0,-8300000.0,,,1652100000.0,3100000.0,,99800000.0,124300000.0,44300000.0,,199500000.0,,1500000.0,,27000000.0,,-190300000.0,689800000.0,27000000.0,1163500000.0,,815800000.0,,0.0,,-51400000.0,169900000.0,,105800000.0,,10200000.0,-18500000.0,97200000.0,907400000.0,,,,776700000.0,223200000.0,,-69500000.0,,143700000.0,,,-73200000.0,-744700000.0,1.35,,,2048700000.0,3113900000.0,,,,115400000.0,-11500000.0,59000000.0,1065200000.0,1652100000.0,,797700000.0,672500000.0,800100000.0,,-17600000.0,837800000.0,,,78600000.0,-744700000.0,23100000.0,,,,-44600000.0,68100000.0,387200000.0,,-17700000.0,1147800000.0,41500000.0,21300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,1166300000.0,,522400000.0,,,,,,,,374900000.0,,,,-39000000.0,,,,,,1963200000.0,,,40000000.0,40000000.0,,27500000.0,146100000.0,,,,,,,175300000.0,,,,521000000.0,,,229000000.0,,0.0,,,,8900000.0,,124200000.0,,,2500000.0,,40000000.0,,274200000.0,,,-32100000.0,0.0,,,,,,,-15900000.0,,,,,1144800000.0,,133900000.0,,0.19,105600000.0,,,,,,6200000.0,,,,,,,122600000.0,,,202800000.0,,,,5300000.0,,,,5300000.0,,,818400000.0,,27000000.0,,,164700000.0,,102600000.0,,,,98900000.0,909800000.0,,,,796600000.0,,,-38300000.0,,,0.19,,11100000.0,-744700000.0,,,,,,,105600000.0,,,-25100000.0,62500000.0,,1654500000.0,,,623800000.0,796900000.0,,,861900000.0,,,-700000.0,,-21700000.0,-74600000.0,,,,71400000.0,334900000.0,,6400000.0,,,22500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,1175800000.0,,521400000.0,,,,,,,,404600000.0,,,,24500000.0,,,,,,1960200000.0,,,41600000.0,41600000.0,,27900000.0,151600000.0,,,,,,,174900000.0,,,,556200000.0,,,230400000.0,,0.0,,,,9400000.0,,111600000.0,,,1800000.0,,41600000.0,,276300000.0,,,-39000000.0,0.0,,,,,,,-15800000.0,,,,,1144800000.0,,138400000.0,,0.2,105600000.0,,,,,,-7200000.0,,,,,,,121300000.0,,,202800000.0,,,,5100000.0,,,,5100000.0,,,815400000.0,,0.0,,,147800000.0,,97200000.0,,,,101400000.0,916100000.0,,,,797700000.0,,,-35600000.0,,,0.2,,-21300000.0,-744700000.0,,,,,,,105600000.0,,,-25000000.0,64100000.0,,1660800000.0,,,588600000.0,784400000.0,,,887800000.0,,,60100000.0,,-200000.0,-13500000.0,,,,73500000.0,329200000.0,,4100000.0,,,22500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,1189500000.0,,529900000.0,,,,,,,,394500000.0,,,,71900000.0,,,,,,2016300000.0,,,46600000.0,46600000.0,,28900000.0,141900000.0,,,,,,,181100000.0,,,,536400000.0,,,242700000.0,,2100000.0,,,,10100000.0,,81100000.0,,,3800000.0,,46600000.0,,289400000.0,,,-31100000.0,0.0,,,,,,,-15600000.0,,,,,1189000000.0,,130200000.0,,0.23,104422000.0,,,,,,9400000.0,,,,,,,135600000.0,,,210000000.0,,,,5300000.0,,,,5300000.0,,,827300000.0,,0.0,,,178600000.0,,108100000.0,,,,108300000.0,923700000.0,,,,819300000.0,,,-36700000.0,,,0.23,,-77300000.0,-789500000.0,,,,,,,104422000.0,,,-24300000.0,71400000.0,,1713200000.0,,,652600000.0,826800000.0,,,918700000.0,,,108600000.0,,200000.0,51600000.0,,,,79400000.0,392900000.0,,-16400000.0,,,24800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,1232200000.0,945600000.0,517100000.0,,,,,-2100000.0,-68100000.0,270600000.0,370700000.0,,1.62,,59000000.0,,175900000.0,,116400000.0,,2036700000.0,-177600000.0,105000000.0,47700000.0,47700000.0,305900000.0,29100000.0,96600000.0,230700000.0,,832000000.0,370700000.0,,,181100000.0,107800000.0,94700000.0,2036700000.0,510800000.0,0.0,,244400000.0,,0.0,,113400000.0,,9000000.0,693900000.0,96200000.0,3800000.0,43500000.0,1800000.0,,47700000.0,,291800000.0,,,-75400000.0,0.0,,,135900000.0,133600000.0,,962700000.0,-20800000.0,3800000.0,510800000.0,304000000.0,108300000.0,1204700000.0,,133600000.0,419300000.0,,,-109300000.0,804500000.0,-23200000.0,175900000.0,367000000.0,-10500000.0,,,1767900000.0,27000000.0,,96600000.0,135900000.0,37400000.0,,210200000.0,,2100000.0,,3800000.0,,-187600000.0,712400000.0,3800000.0,1232200000.0,,832000000.0,,0.0,,-149600000.0,230700000.0,,107800000.0,,9900000.0,-18100000.0,110700000.0,962700000.0,,,,808900000.0,244400000.0,,-77000000.0,,175900000.0,,,-62100000.0,-805200000.0,1.68,,,2090800000.0,3222500000.0,,,,96200000.0,-34900000.0,72600000.0,1131700000.0,1767900000.0,,825800000.0,693900000.0,804500000.0,,800000.0,945600000.0,,,136000000.0,-805200000.0,-1500000.0,,,,16000000.0,81600000.0,367000000.0,,6700000.0,1204700000.0,43500000.0,24900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,1207000000.0,,537200000.0,,,,,,,,394600000.0,,,,4600000.0,,,,,,2019400000.0,,,48200000.0,48200000.0,,28800000.0,0.0,,,,,,,180300000.0,,,,572200000.0,,,236800000.0,,0.0,,,,8500000.0,,97300000.0,,177600000.0,900000.0,,48200000.0,,291700000.0,,,-25200000.0,0.0,,,,,,,-20700000.0,,,,,1204000000.0,,134300000.0,,0.47,102553191.0,,,,,,6500000.0,,,,,,,131700000.0,,,209100000.0,,,,5500000.0,,,,5500000.0,,,815400000.0,,3800000.0,,,215000000.0,,106800000.0,,,,111400000.0,941000000.0,,,,828900000.0,,,-31700000.0,,,0.45,,-9200000.0,-797800000.0,,,,,,,107111111.0,,,-19600000.0,74100000.0,,1738800000.0,,,631800000.0,812400000.0,,,973200000.0,,,36300000.0,,1700000.0,-42400000.0,,,,82600000.0,319500000.0,,1700000.0,,,25900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,1220100000.0,,542100000.0,,,,,,,,444100000.0,,,,11900000.0,,,,,,2092100000.0,,,49600000.0,49600000.0,,28900000.0,0.0,,,,,,,188700000.0,,,,621700000.0,,,254600000.0,,0.0,,,,8800000.0,,86400000.0,,177600000.0,6000000.0,,49600000.0,,302700000.0,,,-50400000.0,0.0,,,,,,,-20500000.0,,,,,1266500000.0,,145700000.0,,0.48,103333333.0,,,,,,-10300000.0,,,,,,,130800000.0,,,217600000.0,,,,9500000.0,,,,9500000.0,,,825600000.0,,0.0,,,232600000.0,,111100000.0,,,,114000000.0,943600000.0,,,,844800000.0,,,-40100000.0,,,0.47,,2700000.0,-808200000.0,,,,,,,105531915.0,,,-21100000.0,76300000.0,,1751800000.0,,,644800000.0,872000000.0,,,1002300000.0,,,52000000.0,,4000000.0,-30600000.0,,,,85100000.0,325800000.0,,4100000.0,,,26700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,1217200000.0,,536300000.0,,,,,,,,430500000.0,,,,89800000.0,,,,,,2060700000.0,,,52600000.0,52600000.0,,29200000.0,173000000.0,,,,,,,183900000.0,,,,603500000.0,,,227100000.0,,0.0,,,,8000000.0,,58200000.0,,,2800000.0,,52600000.0,,299300000.0,,,-49300000.0,0.0,,,,,,,-20500000.0,,,,,1234600000.0,,135800000.0,,0.51,103137255.0,,,,,,-17000000.0,,,,,,,134500000.0,,,213100000.0,,,,6300000.0,,,,6300000.0,,,826100000.0,,0.0,,,215200000.0,,110700000.0,,,,115400000.0,946900000.0,,,,835600000.0,,,-32300000.0,,,0.5,,-76000000.0,-808200000.0,,,,,,,105200000.0,,,-16900000.0,78200000.0,,1755100000.0,,,631100000.0,843500000.0,,,1034300000.0,,,122100000.0,,-3200000.0,44800000.0,,,,86200000.0,357700000.0,,-4500000.0,,,25600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,1253000000.0,1063600000.0,530600000.0,,,,,-16300000.0,-86800000.0,311200000.0,404100000.0,,1.93,,84800000.0,,204800000.0,13300000.0,191100000.0,,2046500000.0,-189000000.0,103100000.0,54400000.0,54400000.0,342900000.0,29900000.0,125100000.0,245300000.0,,837200000.0,404100000.0,,,186900000.0,74100000.0,106400000.0,2046500000.0,579400000.0,0.0,,230100000.0,,0.0,,116800000.0,,6400000.0,629900000.0,43600000.0,3300000.0,50200000.0,-1800000.0,,54400000.0,,305800000.0,,,-64100000.0,0.0,,,133700000.0,134000000.0,,985300000.0,-25100000.0,3300000.0,579400000.0,368400000.0,106100000.0,1209300000.0,,134000000.0,459700000.0,,,-99300000.0,793500000.0,-500000.0,204800000.0,341000000.0,4500000.0,,,1790500000.0,3800000.0,,125100000.0,133700000.0,31700000.0,,216800000.0,,0.0,,3300000.0,,-177300000.0,739800000.0,3300000.0,1253000000.0,,837200000.0,,0.0,,-179600000.0,245300000.0,,74100000.0,,7900000.0,5700000.0,118900000.0,985300000.0,,,,836400000.0,230100000.0,,-73200000.0,,204800000.0,,,-97100000.0,-805200000.0,1.99,,,2146200000.0,3345700000.0,,,,43600000.0,-41700000.0,82600000.0,1199500000.0,1790500000.0,,856600000.0,629900000.0,793500000.0,,9400000.0,1063600000.0,,,158000000.0,-805200000.0,-3000000.0,,,,37400000.0,89000000.0,341000000.0,,8100000.0,1209300000.0,50200000.0,28200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,1246000000.0,,533100000.0,,,,,,,,463300000.0,,,,11500000.0,,,,,,2063300000.0,,,54200000.0,54200000.0,,30000000.0,0.0,,,,,,,190100000.0,,,,636000000.0,,,229700000.0,,0.0,,,,8100000.0,,48200000.0,,172700000.0,-2100000.0,,54200000.0,,310500000.0,,,-38200000.0,0.0,,,,,,,-24800000.0,,,,,1256400000.0,,128600000.0,,0.53,102264151.0,,,,,,-1400000.0,,,,,,,131900000.0,,,220100000.0,,,,3600000.0,,,,3600000.0,,,806900000.0,,3300000.0,,,247600000.0,,103100000.0,,,,120400000.0,985500000.0,,,,843600000.0,,10500000.0,-36800000.0,,,0.52,,-9800000.0,-817500000.0,,,,,,,104230769.0,,,-58000000.0,82300000.0,,1803000000.0,,,620400000.0,817300000.0,,,1093000000.0,,,48300000.0,,300000.0,-35200000.0,,,,90400000.0,324600000.0,,-700000.0,,,28100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,1268600000.0,,548900000.0,,,,,,,,449800000.0,,,,59100000.0,,,,,,2100300000.0,,,57400000.0,57400000.0,,31300000.0,0.0,,,,,,,196000000.0,,,,621800000.0,,,243900000.0,,0.0,,,,8500000.0,,61500000.0,,172000000.0,800000.0,,57400000.0,,322600000.0,,,-45300000.0,0.0,,,,,,,-24700000.0,,,,,1262700000.0,,140500000.0,,0.56,102500000.0,,,,,,-4600000.0,,,,,,,134400000.0,,,227300000.0,,,,3700000.0,,,,3700000.0,,,837600000.0,,0.0,,,265900000.0,,98800000.0,,,,126600000.0,993700000.0,,,,871500000.0,,4700000.0,-40700000.0,,,0.55,,-54400000.0,-843000000.0,,,,,,,104363636.0,,,-33800000.0,86800000.0,,1836700000.0,,,640900000.0,831700000.0,,,1125700000.0,,,99800000.0,,100000.0,11700000.0,,,,95300000.0,313500000.0,,-600000.0,,,29400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,1279000000.0,,547300000.0,,,,,,,,471100000.0,,,,58600000.0,,,,,,2134700000.0,,,55800000.0,55800000.0,,32000000.0,0.0,,,,,,,188900000.0,,,,654800000.0,,,231900000.0,,0.0,,,,8700000.0,,39100000.0,,183700000.0,-500000.0,,55800000.0,,312900000.0,,,-33200000.0,0.0,,,,,,,-24500000.0,,,,,1273700000.0,,144000000.0,,0.55,101454545.0,,,,,,-8600000.0,,,,,,,134200000.0,,,220900000.0,,,,4900000.0,,,,4900000.0,,,861000000.0,,0.0,,,252400000.0,,103600000.0,,,,124000000.0,1000800000.0,,,,860200000.0,,3200000.0,-24600000.0,,,0.54,,-48900000.0,-868300000.0,,,,,,,103333333.0,,,-24900000.0,83300000.0,,1869100000.0,,,618900000.0,855700000.0,,,1157000000.0,,,83200000.0,,1200000.0,-7400000.0,,,,92000000.0,327400000.0,,2800000.0,,,27500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
