date,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingCostOfRevenue,annualCurrentDebt,trailingTotalRevenue,annualTotalRevenue,annualCostOfRevenue,annualOtherCurrentAssets,annualDilutedAverageShares,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,trailingOperatingIncome,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,quarterlyStockBasedCompensation,annualCommonStockIssuance,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingTaxProvision,quarterlyEbitda,quarterlyDepreciationAndAmortization,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualOtherNonCurrentAssets,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyDilutedEPS,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyOperatingIncome,annualDilutedEPS,trailingNetIncome,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,trailingFreeCashFlow,annualNetIncome,quarterlyOtherCurrentAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualBasicAverageShares,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyLongTermDebt,annualCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualOtherNonCashItems,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,quarterlyNetIncome,quarterlyStockholdersEquity,annualRetainedEarnings,annualTotalAssets,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyRepaymentOfDebt,annualInventory,quarterlyAccumulatedDepreciation,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCapitalStock,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingOtherIncomeExpense,quarterlyOperatingExpense,annualNetPPE,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyCurrentDebt,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,quarterlyNetOtherFinancingCharges,quarterlyBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyPretaxIncome,annualEbitda,quarterlyCommonStockIssuance,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualChangeInInventory,trailingCashDividendsPaid,annualPretaxIncome,annualInterestExpense,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,trailingBeginningCashPosition,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,trailingCapitalExpenditure,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,annualGoodwill,quarterlyRepurchaseOfCapitalStock,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingGrossProfit,annualOtherCurrentLiabilities,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,annualCapitalExpenditure,annualBasicEPS,annualInvestingCashFlow,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,trailingInterestExpense,trailingDepreciationAndAmortization,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1993-12-31,0.0,20500000.0,,1700000.0,,1133500000.0,784000000.0,33200000.0,110250000.0,,-600000.0,-11400000.0,,800000.0,234800000.0,89500000.0,,,,97000000.0,0.0,-27400000.0,,58000000.0,27200000.0,0.0,,45600000.0,,-40000000.0,375600000.0,,,,-1600000.0,1009900000.0,118200000.0,88200000.0,213900000.0,,,,,,,64300000.0,-4200000.0,14000000.0,30800000.0,0.8,,302600000.0,140800000.0,1698000000.0,,375600000.0,282000000.0,,88200000.0,33200000.0,-46300000.0,58600000.0,110250000.0,,15700000.0,102000000.0,102000000.0,302600000.0,,196900000.0,88200000.0,111100000.0,,234800000.0,,,703000000.0,4100000.0,85100000.0,,20500000.0,,,20500000.0,703000000.0,1009900000.0,1078600000.0,27100000.0,,37000000.0,-1200000.0,102800000.0,,105000000.0,-1040200000.0,,-500000.0,657800000.0,14000000.0,,105000000.0,74200000.0,7700000.0,,54300000.0,657800000.0,193000000.0,14000000.0,776000000.0,349500000.0,1700000.0,140800000.0,,2000000.0,,,,,-100000.0,,74200000.0,118200000.0,-62300000.0,,28200000.0,238400000.0,,58600000.0,,93600000.0,-29300000.0,14000000.0,,3200000.0,,125200000.0,9200000.0,,,1078600000.0,,49600000.0,-9600000.0,,1698000000.0,,-500000.0,,776000000.0,,3900000.0,-1040200000.0,,0.0,,,,89500000.0,,,-1200000.0,0.0,135600000.0,,49600000.0,,-1700000.0,,-96000000.0,0.8,-103800000.0,-90900000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-31,,-5200000.0,,,,,,,,,-300000.0,-12000000.0,,700000.0,,,,,,,0.0,-20800000.0,,18700000.0,26800000.0,,,-6400000.0,,,386900000.0,,,,,1009900000.0,,,,-0.05,,,,,,-7600000.0,,,-8100000.0,,,299900000.0,152500000.0,1698800000.0,,,216900000.0,,,36400000.0,,132400000.0,,,,,102000000.0,,,170400000.0,,,,234400000.0,,,,,46500000.0,,-5200000.0,,,-5200000.0,693200000.0,,,27800000.0,,,0.0,,,,-1040200000.0,,2700000.0,658600000.0,,,114500000.0,,-2500000.0,,54600000.0,,,,,,9200000.0,,,2200000.0,,,,-0.05,-100000.0,104000000.0,,121600000.0,-9200000.0,,-7700000.0,,,,,15900000.0,-23500000.0,,,,,,,,,1080100000.0,,143300000.0,,,,,,,780200000.0,,-14000000.0,,,,,,,,,,,14000000.0,,,,,,104000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-30,,33700000.0,,,,,,,,,-900000.0,-12100000.0,,700000.0,,,,,,,0.0,-26300000.0,,75000000.0,25800000.0,,,-38300000.0,,,439200000.0,,,,,1009900000.0,,,,0.31,,,,,,-5700000.0,,,48700000.0,,,373800000.0,209400000.0,1700300000.0,,,326700000.0,,,45400000.0,,132100000.0,,,,,97700000.0,,,223100000.0,,,,229800000.0,,,,,103600000.0,,33700000.0,,,33700000.0,715800000.0,,,28600000.0,,,100000.0,,,,-1040200000.0,,3000000.0,660100000.0,19900000.0,,110100000.0,,15800000.0,,54900000.0,,,19900000.0,,,50000000.0,,,2200000.0,,,,0.31,100000.0,108709677.0,,121100000.0,24500000.0,,49500000.0,,,,,21900000.0,-27600000.0,,,,,,,,,1155000000.0,,159400000.0,,,,,,,781200000.0,,19900000.0,,,,,,,,,,,0.0,,,,,,108709677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-30,,37600000.0,,,,,,,,,-600000.0,-12100000.0,,1800000.0,,,,,,,0.0,-102900000.0,,83700000.0,27100000.0,,,9400000.0,,,474400000.0,,,,,1009900000.0,,,,0.34,,,,,,50700000.0,,,56600000.0,,,367100000.0,236100000.0,1817000000.0,,,360400000.0,,,37400000.0,,140800000.0,,,,,97500000.0,,,243400000.0,,,,238300000.0,,,,,117000000.0,,37600000.0,,,37600000.0,741400000.0,,,33800000.0,,,-78700000.0,,,,-1099900000.0,,1300000.0,717100000.0,8500000.0,,109600000.0,,17500000.0,,60400000.0,,,8500000.0,,,81500000.0,,,2800000.0,,,,0.34,100000.0,110588235.0,,131600000.0,15500000.0,,55100000.0,,,,,75900000.0,-25200000.0,,,,,,,,,1215800000.0,,154600000.0,,,,,,,848700000.0,,-11400000.0,,,,,,,,,,,0.0,,,,,,110588235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-31,0.0,31900000.0,,47500000.0,,1253400000.0,878500000.0,34500000.0,110166667.0,,-300000.0,-11900000.0,,-2700000.0,238200000.0,102400000.0,,,,108100000.0,0.0,-24400000.0,,71600000.0,26900000.0,-100000.0,,32300000.0,,-28600000.0,449500000.0,,,,-3000000.0,1059800000.0,142500000.0,98000000.0,231600000.0,,,,,,,70700000.0,-87600000.0,7700000.0,44700000.0,0.89,,336800000.0,211300000.0,1808900000.0,,449500000.0,349400000.0,,98000000.0,34500000.0,-48100000.0,58300000.0,110049000.0,,14000000.0,97400000.0,97400000.0,336800000.0,,243000000.0,98000000.0,125000000.0,,238200000.0,,,731600000.0,500000.0,106400000.0,,31900000.0,,,31900000.0,731600000.0,1059800000.0,1181100000.0,34800000.0,,47900000.0,-9000000.0,106600000.0,,112500000.0,-1107100000.0,,7000000.0,701800000.0,7700000.0,,112500000.0,82500000.0,17100000.0,,61700000.0,701800000.0,208200000.0,7700000.0,844300000.0,374900000.0,47500000.0,211300000.0,,2600000.0,,,,,-200000.0,,82500000.0,142500000.0,-71000000.0,,49000000.0,249900000.0,,58300000.0,,94500000.0,-23800000.0,7700000.0,,1000000.0,,145900000.0,9800000.0,,,1181100000.0,,61400000.0,-2100000.0,,1808900000.0,,6100000.0,,844300000.0,,-800000.0,-1107100000.0,,,,,,102400000.0,,,12600000.0,0.0,143300000.0,,61400000.0,,-6300000.0,,-100100000.0,0.89,-174400000.0,-40200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-31,,16000000.0,,,,,,,,,-600000.0,-13100000.0,,-3200000.0,,,,,,,0.0,-18500000.0,,47000000.0,26800000.0,,,-2500000.0,,,458800000.0,,,,,1059800000.0,,,,0.15,,,,,,12900000.0,,,20200000.0,,,350000000.0,223200000.0,1805900000.0,,,294400000.0,,,34600000.0,,138400000.0,,,,,97200000.0,,,210000000.0,,,,235600000.0,,,,,84400000.0,,16000000.0,,,16000000.0,732100000.0,,,37400000.0,,,300000.0,,,,-1107100000.0,,6900000.0,698800000.0,1500000.0,,127200000.0,,8500000.0,,64200000.0,,,1500000.0,,,38400000.0,,,2500000.0,,,,0.15,100000.0,106666667.0,,142100000.0,-24700000.0,,24500000.0,,,,,37100000.0,-24200000.0,,,,,,,,,1190900000.0,,184800000.0,,,,,,,840900000.0,,-6200000.0,,,-2400000.0,,,,,,,,7700000.0,,,,,,106666667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-30,,47700000.0,,,,,,,,,-400000.0,-13100000.0,,-1500000.0,,,,,,,0.0,-49400000.0,,100700000.0,27300000.0,,,-42500000.0,,,491400000.0,,,,,1059800000.0,,,,0.44,,,,,,-7800000.0,,,73400000.0,,,393800000.0,255300000.0,1818000000.0,,,382800000.0,,,43700000.0,,144200000.0,,,,,91900000.0,,,243300000.0,,,,236100000.0,,,,,139500000.0,,47700000.0,,,47700000.0,764300000.0,,,38800000.0,,,-12300000.0,,,,-1107100000.0,,3500000.0,710900000.0,,,130400000.0,,26100000.0,,66100000.0,,,,,,76800000.0,,,3100000.0,,,,0.44,-100000.0,108409091.0,,151000000.0,16800000.0,,73800000.0,,,,,31000000.0,-38800000.0,,,,,,,,,1255700000.0,,178500000.0,,,,,,,861900000.0,,-1500000.0,,,-3200000.0,,,,,,,,0.0,,,,,,108409091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,,59100000.0,,,,,,,,,-500000.0,-12900000.0,,2500000.0,,,,,,,0.0,-22400000.0,,121500000.0,28200000.0,,,-10100000.0,,,506500000.0,,,,,1059800000.0,,,,0.55,,,,,,65200000.0,,,93300000.0,,,401000000.0,266600000.0,1813100000.0,,,422000000.0,,,36200000.0,,148100000.0,,,,,91800000.0,,,260900000.0,,,,239900000.0,,,,,161100000.0,,59100000.0,,,59100000.0,753700000.0,,,39600000.0,,,-9100000.0,,,,-1107100000.0,,2600000.0,706000000.0,9300000.0,,119700000.0,,33600000.0,,67800000.0,,,9300000.0,,,86000000.0,,,3100000.0,,,,0.55,0.0,107454545.0,,153200000.0,-48000000.0,,92700000.0,,,,,79700000.0,-14500000.0,,,,,,,,,1260200000.0,,180600000.0,,,,,,,859200000.0,,9300000.0,,,-44100000.0,,,,,,,,0.0,,,,,,107454545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,0.0,43400000.0,,10600000.0,,1461000000.0,934000000.0,32300000.0,108672566.0,,-700000.0,-12700000.0,,-10900000.0,241800000.0,98300000.0,,,,157300000.0,0.0,-16100000.0,,98100000.0,28400000.0,-100000.0,,51900000.0,,-50100000.0,419200000.0,,,,-3200000.0,1174200000.0,155700000.0,166200000.0,270500000.0,,,,,,,87000000.0,-26900000.0,21900000.0,69700000.0,1.543333,,362100000.0,177400000.0,1859400000.0,,419200000.0,361800000.0,,166200000.0,32300000.0,-51800000.0,65600000.0,107799000.0,,7700000.0,90300000.0,90300000.0,362100000.0,,219700000.0,166200000.0,159800000.0,,241800000.0,,,796600000.0,-13100000.0,142100000.0,,43400000.0,,,43400000.0,796600000.0,1174200000.0,1215800000.0,44000000.0,,92200000.0,-5800000.0,110700000.0,,126800000.0,-1161400000.0,,200000.0,698000000.0,21900000.0,,126800000.0,85900000.0,24000000.0,,72400000.0,698000000.0,266500000.0,21900000.0,853700000.0,527000000.0,10600000.0,177400000.0,,2400000.0,,,,,-100000.0,,85900000.0,155700000.0,-90000000.0,,67400000.0,367200000.0,,65600000.0,,118700000.0,-31700000.0,21900000.0,,-11900000.0,,258400000.0,11100000.0,,,1215800000.0,,68500000.0,-2200000.0,,1859400000.0,,5900000.0,,853700000.0,,12600000.0,-1161400000.0,,-400000.0,,,,98300000.0,,,13100000.0,0.0,256500000.0,,68500000.0,,14200000.0,,-109200000.0,1.543333,-106400000.0,-145900000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,,20100000.0,,,,,,,,,,-14700000.0,,14400000.0,,,,,,,0.0,-34800000.0,,56600000.0,26200000.0,,,-6300000.0,,,431400000.0,,,,,1174200000.0,,,,0.19,,,,,,22000000.0,,,30400000.0,,,377300000.0,193500000.0,1872100000.0,,,308500000.0,,,47900000.0,,147700000.0,,,,,90200000.0,,,213000000.0,,,,237900000.0,,,,,95500000.0,,20100000.0,,,20100000.0,795700000.0,,,38900000.0,,,-8400000.0,,,,-1161400000.0,,3200000.0,710700000.0,20000000.0,,133700000.0,,11300000.0,,65100000.0,,,20000000.0,,,10300000.0,,,2200000.0,,,,0.19,100000.0,105789474.0,,139100000.0,-21500000.0,,31400000.0,,,,,54400000.0,-32400000.0,,,,,,,,,1227100000.0,,183200000.0,,,,,,,849800000.0,,-1900000.0,,,,,,,,,,,21900000.0,,,,,,105789474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,,58600000.0,,,,,,,,,,-14600000.0,,-1400000.0,,,,,,,0.0,-87800000.0,,112800000.0,27400000.0,,,-22400000.0,,,488700000.0,,,,,1174200000.0,,,,0.55,,,,,,20600000.0,,,85400000.0,,,405200000.0,250300000.0,1904100000.0,,,419200000.0,,,38500000.0,,153200000.0,,,,,85200000.0,,,263500000.0,,,,238400000.0,,,,,155700000.0,,58600000.0,,,58600000.0,820000000.0,,,42900000.0,,,-45900000.0,,,,-1161400000.0,,8200000.0,742700000.0,100000.0,,133400000.0,,32700000.0,,70300000.0,,,100000.0,,,42900000.0,,,2300000.0,,,,0.56,-13500000.0,104642857.0,,160800000.0,5800000.0,,91300000.0,,,,,62200000.0,-41600000.0,,,,,,,,,1308700000.0,,207400000.0,,,,,,,903500000.0,,-19900000.0,,,,,,,,,,,0.0,,,,,,106545455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,,62100000.0,,,,,,,,,-400000.0,-14600000.0,,3400000.0,,,,,,,0.0,-41600000.0,,123600000.0,29100000.0,,,8500000.0,,,451400000.0,,,,,1174200000.0,,,,0.59,,,,,,59400000.0,,,94500000.0,,,412900000.0,208300000.0,1915800000.0,,,443600000.0,,,35900000.0,,157800000.0,,,,,85300000.0,,,275800000.0,,,,243100000.0,,,,,167800000.0,,62100000.0,,,62100000.0,876100000.0,,,44200000.0,,,-300000.0,,,,-1161400000.0,,3900000.0,754400000.0,23100000.0,,124300000.0,,34400000.0,,73300000.0,,,23100000.0,,,24800000.0,,,1900000.0,,,,0.6,0.0,103500000.0,,160200000.0,-38600000.0,,96500000.0,,,,,103100000.0,-43700000.0,,,,,,,,,1327500000.0,,183500000.0,,,,,,,914600000.0,,23000000.0,,,-6000000.0,,,,,,,,0.0,,,,,,105254237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,0.0,47800000.0,,8300000.0,,1568900000.0,1006700000.0,29100000.0,105864662.0,,400000.0,-14500000.0,,-100000.0,242200000.0,98500000.0,,,,193800000.0,0.0,-41600000.0,,94000000.0,29900000.0,0.0,,44100000.0,,-45200000.0,436900000.0,,,,23900000.0,1304400000.0,162100000.0,188600000.0,287700000.0,,,,,,,91800000.0,-64900000.0,50800000.0,64100000.0,1.786667,,394000000.0,194700000.0,2002200000.0,,436900000.0,397500000.0,,188600000.0,29100000.0,-58400000.0,69700000.0,105519000.0,,21900000.0,85500000.0,85500000.0,394000000.0,,254400000.0,188600000.0,175100000.0,,242200000.0,,,883700000.0,16300000.0,143100000.0,,47800000.0,,,47800000.0,883700000.0,1304400000.0,1320600000.0,49100000.0,,97000000.0,-10300000.0,112600000.0,,128600000.0,-1237700000.0,,4400000.0,764500000.0,50800000.0,,128600000.0,87000000.0,18500000.0,,79000000.0,764500000.0,345500000.0,50800000.0,926600000.0,562200000.0,8300000.0,194700000.0,,2200000.0,,,,,0.0,,87000000.0,162100000.0,-56500000.0,,66300000.0,387100000.0,,69700000.0,,125800000.0,-34000000.0,50800000.0,,3900000.0,,285600000.0,8600000.0,,,1320600000.0,,87900000.0,-1200000.0,,2002200000.0,,4100000.0,,926600000.0,,27700000.0,-1237700000.0,,-25800000.0,,,,98500000.0,,,19700000.0,0.0,274500000.0,,87900000.0,,28900000.0,,-151700000.0,1.786667,-205800000.0,-110800000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,,21900000.0,,,,,,,,,,-16000000.0,,4000000.0,,,,,,,0.0,-36400000.0,,60100000.0,28600000.0,,,-11000000.0,,,450800000.0,,,,,1304400000.0,,,,0.21,,,,,,5600000.0,,,31500000.0,,,380800000.0,207100000.0,2038800000.0,,,341400000.0,,,28900000.0,,69200000.0,,,,,85600000.0,,,237400000.0,,,,243700000.0,,,,,104000000.0,,21900000.0,,,21900000.0,864300000.0,,,43900000.0,,,0.0,,,,-1261600000.0,,3200000.0,777200000.0,16400000.0,,137700000.0,88900000.0,10900000.0,,72500000.0,,,16400000.0,,,8200000.0,,,1800000.0,,,,0.21,0.0,104285714.0,,157100000.0,-41500000.0,,32800000.0,,,,,43500000.0,-37900000.0,,,,,,,,,1315100000.0,,95700000.0,,,,,,,934300000.0,,-34400000.0,,,-25300000.0,,,,103200000.0,,,,50800000.0,,,,,,104285714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,,62800000.0,,,,,,,,,,-15900000.0,,4000000.0,,,,,,,0.0,-51300000.0,,117100000.0,29300000.0,,,200000.0,,,475100000.0,,,,,1304400000.0,,,,0.61,,,,,,38900000.0,,,87800000.0,,,429400000.0,232200000.0,2082100000.0,,,445100000.0,,,27100000.0,,72900000.0,,,,,80600000.0,,,280200000.0,,,,242900000.0,,,,,164900000.0,,62800000.0,,,62800000.0,910200000.0,,,47800000.0,,,-1500000.0,,,,-1280600000.0,,8200000.0,801500000.0,34700000.0,,134500000.0,89400000.0,31600000.0,,77100000.0,,,34700000.0,,,8300000.0,,,1700000.0,,,,0.62,25300000.0,101290323.0,,154400000.0,-26800000.0,,94400000.0,,,,,96300000.0,-57400000.0,,,,,,,,,1385300000.0,,108800000.0,,,,,,,955900000.0,,18300000.0,,,,,,,115100000.0,,,,0.0,,,,,,102950820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,,73300000.0,,,,,,,,,,-15900000.0,,14000000.0,,,,,,,0.0,-30000000.0,,125300000.0,30200000.0,,,-35900000.0,,,451700000.0,,,,,1414600000.0,,,,0.71,,,,,,46400000.0,,,95100000.0,,,469100000.0,207900000.0,2074000000.0,,,477900000.0,,,28300000.0,,163100000.0,,,,,80700000.0,,,302100000.0,,,,243800000.0,,,,,175800000.0,,73300000.0,,,73300000.0,958000000.0,,,50500000.0,,,200000.0,,,,-1280600000.0,,7300000.0,793400000.0,61800000.0,,123500000.0,,27200000.0,,80700000.0,,,61800000.0,,,9500000.0,,,1800000.0,,,,0.72,-41100000.0,101805556.0,,147200000.0,-24400000.0,,100500000.0,,,,,81600000.0,-35200000.0,,,,,,,,,1409700000.0,,198400000.0,,,,,,,940600000.0,,27100000.0,,,,,,,,,,,0.0,,,,,,103239437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,0.0,51100000.0,,9100000.0,,1678600000.0,1084000000.0,26300000.0,102849000.0,,,-15800000.0,,100000.0,250000000.0,112500000.0,,,,172500000.0,0.0,-39000000.0,,101900000.0,32500000.0,0.0,,36800000.0,,-43100000.0,457700000.0,,,,-9900000.0,1449900000.0,153700000.0,209100000.0,311000000.0,,,,,,,81600000.0,0.0,128600000.0,69400000.0,2.033333,,487100000.0,207700000.0,2120200000.0,,457700000.0,414300000.0,,209100000.0,26300000.0,-63600000.0,79400000.0,101484000.0,,50800000.0,81900000.0,81900000.0,487100000.0,,264200000.0,209100000.0,190400000.0,,250000000.0,,,991500000.0,22100000.0,150100000.0,,51100000.0,,,51100000.0,991500000.0,1449900000.0,1449200000.0,48200000.0,,91400000.0,1500000.0,120600000.0,,132400000.0,-1311800000.0,,5100000.0,808400000.0,128600000.0,,132400000.0,88700000.0,21700000.0,,80700000.0,808400000.0,345800000.0,128600000.0,962100000.0,594600000.0,9100000.0,207700000.0,,1600000.0,,,,,0.0,,88700000.0,153700000.0,-18600000.0,,72800000.0,404200000.0,,79400000.0,,124400000.0,-42800000.0,128600000.0,,-3800000.0,,300500000.0,6900000.0,,,1449200000.0,,86100000.0,200000.0,,2120200000.0,,3900000.0,,962100000.0,,66800000.0,-1311800000.0,,-2000000.0,,,,112500000.0,,,23800000.0,0.0,283600000.0,,86100000.0,,77800000.0,,-173300000.0,2.06,-156700000.0,-111300000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,,36500000.0,,,,,,,,,-1600000.0,-17400000.0,,-13300000.0,,,,,,,0.0,-48100000.0,,71600000.0,31200000.0,,,-1100000.0,,,480900000.0,,,,,1486400000.0,,,,0.36,,,,,,2300000.0,,,40400000.0,,,474200000.0,229300000.0,2162600000.0,,,359000000.0,,,28200000.0,,77400000.0,,,,,81900000.0,,,240700000.0,,,,251600000.0,,,,,118300000.0,,36500000.0,,,36500000.0,991500000.0,,,46700000.0,,,-13400000.0,,,,-1335300000.0,,15900000.0,827300000.0,96000000.0,,144500000.0,92300000.0,17800000.0,,77900000.0,,,96000000.0,,,8100000.0,,,1900000.0,,,,0.36,0.0,101388889.0,,170900000.0,-37800000.0,,54300000.0,,,,,53300000.0,-51000000.0,,,,,,,,,1472400000.0,,106700000.0,,,,,,,998200000.0,,-32600000.0,,,-19400000.0,,,,114500000.0,,,,128600000.0,,,,,,101388889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,,70000000.0,,,,,,,,,,-17700000.0,,18800000.0,,,,,,,0.0,-40800000.0,,132700000.0,32700000.0,,,-63200000.0,,,484600000.0,,,,,1557800000.0,,,,0.68,,,,,,9100000.0,,,98100000.0,,,509600000.0,223800000.0,2182000000.0,,,465800000.0,,,26400000.0,,89200000.0,,,,,76900000.0,,,286200000.0,,,,260800000.0,,,,,179600000.0,,70000000.0,,,70000000.0,1058500000.0,,,46900000.0,,,900000.0,,,,-1339700000.0,,6300000.0,842300000.0,65100000.0,,147600000.0,94700000.0,32800000.0,,81500000.0,,,65100000.0,,,7800000.0,,,1600000.0,,,,0.69,0.0,101449275.0,,191200000.0,-48300000.0,,102800000.0,,,,,58300000.0,-49200000.0,,,,,,,,,1543100000.0,,95800000.0,,,,,,,1033500000.0,,-30900000.0,,,-25300000.0,,,,120200000.0,,,,0.0,,,,,,102941176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,,89900000.0,,,,,,,,,,-17500000.0,,2000000.0,,,,,,,0.0,-30000000.0,,164900000.0,38600000.0,,,-17200000.0,,,478900000.0,,,,,1646400000.0,,,,0.88,,,,,,74000000.0,,,126300000.0,,,558600000.0,205200000.0,2208600000.0,,,509500000.0,,,29300000.0,,99600000.0,,,,,76600000.0,,,297500000.0,,,,273700000.0,,,,,212000000.0,,89900000.0,,,89900000.0,1111300000.0,,,47100000.0,,,6700000.0,,,,-1358100000.0,,5900000.0,850500000.0,110400000.0,,139000000.0,97500000.0,40600000.0,,85700000.0,,,110400000.0,,,7700000.0,,,1600000.0,,,,0.89,100000.0,101011236.0,,181100000.0,-38200000.0,,130500000.0,,,,,113400000.0,-39400000.0,,,,,,,,,1590200000.0,,92700000.0,,,,,,,1031600000.0,,45400000.0,,,-20300000.0,,,,104800000.0,,,,0.0,,,,,,102159091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
