date,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualRetainedEarnings,annualNetIncome,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingOperatingIncome,annualCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualOperatingIncome,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,quarterlyBasicEPS,annualCashDividendsPaid,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingTaxProvision,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,annualOtherNonCashItems,quarterlyCurrentDebt,quarterlyInterestExpense,annualCashAndCashEquivalents,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyEndCashPosition,annualInvestmentsAndAdvances,quarterlyInvestingCashFlow,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,annualCurrentAssets,annualChangeInAccountPayable,annualAccountsReceivable,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualBasicEPS,annualCommonStockIssuance,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualCurrentLiabilities,annualNetPPE,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,annualDilutedAverageShares,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualDilutedEPS,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,annualBasicAverageShares,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,annualCurrentDeferredRevenue,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualCapitalStock,annualInterestExpense,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingCostOfRevenue,quarterlyCurrentAssets,annualInventory,annualAccumulatedDepreciation,quarterlyDeferredIncomeTax,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyStockBasedCompensation,trailingOperatingExpense,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,trailingOperatingCashFlow,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBeginningCashPosition,quarterlyChangeInInventory,trailingBasicEPS
1970-01-01 00:00:00.757296000,-34200000.0,2000000.0,,184100000.0,632700000.0,860800000.0,,,,,1135000000.0,1135000000.0,968200000.0,75900000.0,-30900000.0,,,525400000.0,-552200000.0,,733000000.0,130400000.0,,100800000.0,-16800000.0,525400000.0,-20300000.0,-45800000.0,,-2500000.0,,55600000.0,-20300000.0,18900000.0,15000000.0,,,-541500000.0,86300000.0,45600000.0,146200000.0,55600000.0,9200000.0,27200000.0,58400000.0,19100000.0,166800000.0,,,16000000.0,93100000.0,-14900000.0,41300000.0,800000.0,-20300000.0,,,968200000.0,21000000.0,102500000.0,,632700000.0,,274200000.0,,,115800000.0,-100000.0,,-0.6275,200000.0,554800000.0,-33400000.0,67700000.0,335500000.0,690600000.0,41600000.0,102500000.0,48500000.0,,166800000.0,-33400000.0,86300000.0,234300000.0,2900000.0,27200000.0,3200000.0,,20300000.0,,-79400000.0,27200000.0,,,6900000.0,,67700000.0,-56700000.0,53227092.0,353700000.0,45600000.0,,130400000.0,-0.6275,860800000.0,,,8600000.0,956800000.0,27200000.0,0.0,-4200000.0,-22700000.0,,277200000.0,,37600000.0,,,-45200000.0,21000000.0,,-10300000.0,-17800000.0,53227092.0,,-266200000.0,-29600000.0,,412100000.0,29500000.0,-30900000.0,36300000.0,1128300000.0,15500000.0,234300000.0,-30000000.0,-8100000.0,,37600000.0,9100000.0,335500000.0,956800000.0,,274200000.0,41300000.0,-266200000.0,-1600000.0,-31100000.0,690600000.0,27000000.0,-7700000.0,75900000.0,-10800000.0,,,395300000.0,-15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.765072000,-52900000.0,,,192000000.0,690300000.0,935600000.0,,,,,1191600000.0,,,,,,,593400000.0,,,,,,152200000.0,,,-6300000.0,,-0.1175,,,,-6300000.0,,17900000.0,,,-132500000.0,81100000.0,,,39900000.0,9900000.0,,,,,27600000.0,,-85500000.0,88300000.0,,42200000.0,300000.0,-6300000.0,,,1030700000.0,15800000.0,106500000.0,,,53617021.0,,,,233600000.0,,,,,,,,,,,,,,160900000.0,,,,-2100000.0,,-1000000.0,-0.1175,,,,27600000.0,,136900000.0,,,67200000.0,-28200000.0,,,47300000.0,,39300000.0,,,27200000.0,16500000.0,,,97200000.0,100000.0,-88900000.0,-145300000.0,,280300000.0,,,,,29400000.0,,53617021.0,,,,,-249100000.0,,,,49900000.0,,36000000.0,,400000.0,253200000.0,36000000.0,,,,,340400000.0,1011000000.0,,256000000.0,,,-5200000.0,-11000000.0,761900000.0,,-127400000.0,69600000.0,-4700000.0,,,,,69600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,24200000.0,,,203500000.0,700800000.0,958200000.0,,,,,1261300000.0,,,,,,,596600000.0,,,,,,165100000.0,,,9700000.0,,0.18,,,,9700000.0,,19600000.0,,,-139000000.0,80500000.0,,,41500000.0,11800000.0,,,,,48700000.0,,-46900000.0,127000000.0,,41300000.0,3100000.0,9700000.0,,,1090200000.0,23700000.0,113600000.0,,,53888889.0,,,,253700000.0,,,,,,,,,,,,,,171100000.0,,,,-5900000.0,,1500000.0,0.1375,,,,48700000.0,,130500000.0,,,66700000.0,-23800000.0,,,49300000.0,,51700000.0,,,27600000.0,16500000.0,,,126800000.0,200000.0,-39900000.0,-126700000.0,,330500000.0,,,,,28200000.0,,53888889.0,,,,,-256600000.0,,,,3900000.0,,38900000.0,,21100000.0,298600000.0,64100000.0,,,,,389400000.0,1034500000.0,,303100000.0,,,7900000.0,17600000.0,777900000.0,,-107100000.0,79300000.0,7900000.0,,,,,78100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,33200000.0,,,221000000.0,707100000.0,955100000.0,,,,,1282200000.0,,,,,,,587700000.0,,,,,,179100000.0,,,24300000.0,,0.4525,,,,24300000.0,,19600000.0,,,194300000.0,83500000.0,,,42400000.0,12000000.0,,,100000.0,,30800000.0,,-53500000.0,165800000.0,,41900000.0,100000.0,24300000.0,,,1086500000.0,35900000.0,115800000.0,,,53701657.0,,,,274200000.0,,,,,,,,,,,,,,195700000.0,,,,3400000.0,,2600000.0,0.4525,,,,30800000.0,,-237600000.0,,,66200000.0,-10500000.0,,,53000000.0,,53100000.0,,,48700000.0,16500000.0,,,152200000.0,0.0,-12800000.0,-108400000.0,,386800000.0,,,,,-10400000.0,,53701657.0,,,,,-256500000.0,,,,-10400000.0,,39300000.0,,-17900000.0,284000000.0,46000000.0,,,,,379400000.0,1029600000.0,,327100000.0,,,12200000.0,42900000.0,773100000.0,,-88800000.0,103600000.0,18600000.0,,,,,121400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,-48995000.0,-4642000.0,,221500000.0,704746000.0,1043128000.0,103353000.0,,,,1315771000.0,1315771000.0,1124493000.0,98472000.0,22531000.0,,-4697000.0,589904000.0,-76129000.0,,837900000.0,0.0,,165700000.0,-931402000.0,589904000.0,-5069000.0,40961000.0,,0.0,11605000.0,97005000.0,-5069000.0,-44495000.0,20445000.0,23018000.0,,1071000.0,63239000.0,48592000.0,182000.0,97005000.0,13260000.0,11605000.0,77545000.0,-70432000.0,191278000.0,11605000.0,,-14773000.0,96420000.0,18430000.0,40250000.0,1644000.0,-5069000.0,,103353000.0,1124493000.0,28585000.0,118120000.0,,704746000.0,,272643000.0,,,647722000.0,,93337000.0,0.42,798000.0,56762000.0,0.0,65671000.0,419747000.0,859337000.0,-853857000.0,118120000.0,144133000.0,,191278000.0,22531000.0,63239000.0,170797000.0,9800000.0,104942000.0,-7742000.0,,-15574000.0,,-110900000.0,11605000.0,,26962000.0,27179000.0,,65671000.0,-48400000.0,78392000.0,662100000.0,48592000.0,-4697000.0,0.0,0.405,1043128000.0,30800000.0,16554000.0,5144000.0,1141014000.0,104942000.0,498000.0,-47028000.0,-551302000.0,,317920000.0,,-68832000.0,23018000.0,,-9781000.0,28585000.0,,40966000.0,-200673000.0,53512000.0,,-281677000.0,-188628000.0,,1409122000.0,-2434000.0,22531000.0,-114018000.0,1315620000.0,-19174000.0,170797000.0,-1967000.0,7587000.0,16554000.0,46960000.0,5200000.0,419747000.0,1141014000.0,,272643000.0,40250000.0,-281677000.0,-7313000.0,-8539000.0,859337000.0,,-530857000.0,98472000.0,-3470000.0,,,477720000.0,37419000.0,93337000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,-5000000.0,,,211900000.0,686200000.0,1049700000.0,,,,,1287800000.0,,,,,,,579200000.0,,,,,,161800000.0,,,-16300000.0,,-0.305,,,,-16300000.0,,22500000.0,,,-800000.0,90000000.0,,,76100000.0,13300000.0,,,,,4200000.0,,10000000.0,82700000.0,,41100000.0,300000.0,-16300000.0,,,1112500000.0,17000000.0,121600000.0,,,53442623.0,,,,253000000.0,,,,,,,,,,,,,,175300000.0,,,,-7300000.0,,-700000.0,-0.305,,,,4200000.0,,32900000.0,,,65200000.0,-37800000.0,,,55900000.0,,54100000.0,,,11600000.0,16600000.0,,,65500000.0,,-21400000.0,-170300000.0,,294600000.0,,,,,21800000.0,,53442623.0,,,,,-273500000.0,,,,-33800000.0,,45000000.0,,-7400000.0,294300000.0,16400000.0,,,,,426300000.0,1136400000.0,,238100000.0,,,-11600000.0,-29900000.0,862900000.0,,-147800000.0,82100000.0,-13600000.0,,,,,61300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,44600000.0,,,223600000.0,814400000.0,1038000000.0,,,,,1456300000.0,,,,,,,699600000.0,,,,,,176500000.0,,,7000000.0,,0.13,,,,7000000.0,,23700000.0,,,-41700000.0,92000000.0,,,72100000.0,13100000.0,,,,,128600000.0,,-45000000.0,138600000.0,,42900000.0,-400000.0,7000000.0,,,1273100000.0,22800000.0,128500000.0,,,58333333.0,,,,274200000.0,,,,,,,,,,,,,,183200000.0,,,,-12400000.0,,9300000.0,0.12,,,,128600000.0,,900000.0,,,64700000.0,-18100000.0,,,55400000.0,,54900000.0,,,4200000.0,16600000.0,,,230700000.0,,-13500000.0,-135600000.0,,362200000.0,,,,,20900000.0,,53846154.0,,,,,-285900000.0,,,,111400000.0,,47500000.0,,124400000.0,331200000.0,58100000.0,,,,,458700000.0,1130700000.0,,418300000.0,,,5800000.0,12900000.0,844800000.0,,-111900000.0,89200000.0,5900000.0,,,,,102100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,47600000.0,,,236700000.0,696900000.0,998900000.0,,,,,1352400000.0,,,,,,,560600000.0,,,,,,184500000.0,,,27400000.0,,0.5025,,,,27400000.0,,23400000.0,,,-19800000.0,90600000.0,,,70100000.0,13300000.0,,,,,58100000.0,,11600000.0,183000000.0,,44300000.0,-2400000.0,27400000.0,,,1139600000.0,45700000.0,99200000.0,,,54527363.0,,,,287700000.0,,,,,,,,,,,,,,212800000.0,,,,-15800000.0,,7100000.0,0.325,,,,58100000.0,,36400000.0,,,64100000.0,-141900000.0,,,64400000.0,,60200000.0,,,128600000.0,16700000.0,,,143500000.0,1900000.0,-12100000.0,-104700000.0,,419700000.0,,,,,-16600000.0,,54527363.0,,,,,-300100000.0,,,,-141800000.0,,46800000.0,,-70500000.0,308200000.0,59700000.0,,,,,442700000.0,1135700000.0,,353500000.0,,,23000000.0,50300000.0,835600000.0,,-81300000.0,116500000.0,22900000.0,,,,,85400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,-65000000.0,3900000.0,,227900000.0,656100000.0,975000000.0,99800000.0,,,,1313400000.0,1313400000.0,1100900000.0,115800000.0,17300000.0,,-3600000.0,522400000.0,-169400000.0,,900200000.0,0.0,,170200000.0,-996400000.0,522400000.0,-700000.0,34000000.0,,0.0,25800000.0,105600000.0,-700000.0,22200000.0,23000000.0,20000000.0,,-107100000.0,72700000.0,69200000.0,,105600000.0,11800000.0,25800000.0,92600000.0,-179600000.0,212500000.0,25800000.0,,-77300000.0,113100000.0,16700000.0,44800000.0,1700000.0,-700000.0,,99800000.0,1100900000.0,41000000.0,97400000.0,,656100000.0,,338400000.0,,,698700000.0,,109300000.0,0.32,2800000.0,153500000.0,0.0,63600000.0,444800000.0,814000000.0,-903800000.0,97400000.0,125500000.0,,212500000.0,17300000.0,72700000.0,170200000.0,17000000.0,135100000.0,-11800000.0,,14200000.0,,-295400000.0,25800000.0,,83300000.0,11600000.0,,63600000.0,-97600000.0,83200000.0,693000000.0,69200000.0,-3600000.0,0.0,0.315,975000000.0,58100000.0,16700000.0,-800000.0,1150100000.0,135100000.0,200000.0,-56300000.0,-585600000.0,,341000000.0,,-181400000.0,20000000.0,,-24800000.0,41000000.0,,-10600000.0,-100700000.0,54000000.0,,-336100000.0,-103300000.0,,1513700000.0,53600000.0,17300000.0,,1417500000.0,-32300000.0,170200000.0,-8700000.0,12400000.0,16700000.0,51500000.0,-18500000.0,444800000.0,1150100000.0,,338400000.0,44800000.0,-336100000.0,-4800000.0,800000.0,814000000.0,,-562600000.0,115800000.0,1500000.0,,,517300000.0,1300000.0,109300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,23600000.0,,,253000000.0,635500000.0,908200000.0,,,,,1263000000.0,,,,,,,505200000.0,,,,,,196400000.0,,,-7200000.0,,-0.13,,,,-7200000.0,,24700000.0,,,-13400000.0,96000000.0,,,37300000.0,11100000.0,,,57400000.0,,64600000.0,,18000000.0,98400000.0,,45700000.0,-500000.0,-7200000.0,,,1052600000.0,34300000.0,89100000.0,,,55384615.0,,,,281900000.0,,,,,,,,,,,,,,210400000.0,,,,-26600000.0,,3500000.0,-0.13,,,,64600000.0,,48400000.0,,,63100000.0,-85600000.0,,,58500000.0,,55100000.0,,,25800000.0,17000000.0,,,138900000.0,4900000.0,-20500000.0,-183500000.0,,351400000.0,,,,,4500000.0,,55384615.0,,,,,-325300000.0,,,,-23300000.0,,77500000.0,,38800000.0,321300000.0,44100000.0,,,,,417100000.0,1081300000.0,,354800000.0,,,-6700000.0,-13500000.0,756000000.0,,-158800000.0,108600000.0,-6300000.0,,,,,74300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,-23800000.0,,,268000000.0,626600000.0,1001100000.0,,,,,1324800000.0,,,,,,,483700000.0,,,,,,205300000.0,,,18000000.0,,0.315,,,,18000000.0,,25500000.0,,,0.0,94800000.0,,,30400000.0,9800000.0,,,0.0,,53000000.0,,-94400000.0,148700000.0,,46000000.0,100000.0,18000000.0,,,1080100000.0,48100000.0,88600000.0,,,57142857.0,,,,295100000.0,,,,,,,,,,,,,,244700000.0,,,,25900000.0,,2300000.0,0.22,,,,53000000.0,,22200000.0,,,62600000.0,-28300000.0,,,66500000.0,,83400000.0,,,64600000.0,17200000.0,,,105100000.0,16000000.0,-118900000.0,-146400000.0,,416700000.0,,,,,65800000.0,,57142857.0,,,,,-334500000.0,,,,-12300000.0,,22900000.0,,-11600000.0,356600000.0,95100000.0,,,,,453500000.0,1184400000.0,,323700000.0,,,13800000.0,32900000.0,849900000.0,,-120900000.0,126600000.0,14900000.0,,,,,52100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,61300000.0,,,279800000.0,615200000.0,1006900000.0,,,,,1331900000.0,,,,,,,452900000.0,,,,,,222800000.0,,,32800000.0,,0.5675,,,,32800000.0,,25700000.0,,,-32200000.0,97900000.0,,,28800000.0,9300000.0,,,28200000.0,,51900000.0,,-79600000.0,185100000.0,,46300000.0,3700000.0,32800000.0,,,1054200000.0,64400000.0,88000000.0,,,57797357.0,,,,316400000.0,,,,,,,,,,,,,,277700000.0,,,,11400000.0,,-30800000.0,0.3825,,,,51900000.0,,4800000.0,,,62100000.0,-32500000.0,,,68300000.0,,69600000.0,,,53000000.0,17200000.0,,,131300000.0,100000.0,-21400000.0,-131300000.0,,464900000.0,,,,,-69300000.0,,57797357.0,,,,,-333100000.0,,,,-4200000.0,,132200000.0,,-1100000.0,341900000.0,82700000.0,,,,,439000000.0,1189900000.0,,325000000.0,,,16300000.0,56600000.0,856800000.0,,-105600000.0,159400000.0,23800000.0,,,,,79400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,-108000000.0,500000.0,,274400000.0,553100000.0,1011200000.0,134800000.0,,,,1311400000.0,1311400000.0,1038900000.0,153800000.0,38000000.0,,-2700000.0,404100000.0,-53500000.0,,1075300000.0,0.0,,197500000.0,-1229900000.0,404100000.0,-5600000.0,64300000.0,,,49400000.0,71100000.0,-5600000.0,-46900000.0,26200000.0,18100000.0,,-7900000.0,81400000.0,65400000.0,80400000.0,71100000.0,8200000.0,49400000.0,102100000.0,-133900000.0,272500000.0,49400000.0,,2800000.0,84800000.0,26300000.0,47800000.0,-700000.0,-5600000.0,,134800000.0,1038900000.0,49500000.0,86200000.0,,553100000.0,,300200000.0,,,853400000.0,,52400000.0,0.6625,21100000.0,110400000.0,,61600000.0,485800000.0,863400000.0,-1127800000.0,86200000.0,222900000.0,,272500000.0,38000000.0,81400000.0,214500000.0,8100000.0,101800000.0,25500000.0,,23600000.0,,-265700000.0,49400000.0,,35000000.0,25800000.0,,61600000.0,-119300000.0,90000000.0,822100000.0,65400000.0,-2700000.0,0.0,0.5125,1011200000.0,51900000.0,17200000.0,2600000.0,1215200000.0,101800000.0,100000.0,-109000000.0,-768600000.0,,359200000.0,,-48300000.0,18100000.0,,2000000.0,49500000.0,,-46100000.0,-153200000.0,57200000.0,,-351800000.0,-269800000.0,,1746800000.0,-6300000.0,38000000.0,-152200000.0,1592200000.0,-2500000.0,214500000.0,1000000.0,8500000.0,17200000.0,38400000.0,18800000.0,485800000.0,1215200000.0,,300200000.0,47800000.0,-351800000.0,-14900000.0,-11700000.0,863400000.0,,-742400000.0,153800000.0,-6100000.0,,,516900000.0,3000000.0,52400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,4600000.0,,,274900000.0,542700000.0,1030100000.0,,,,,1308700000.0,,,,,,,397300000.0,,,,,,208100000.0,,,-5700000.0,,-0.0975,,,,-5700000.0,,25100000.0,,,-14600000.0,100700000.0,,,52600000.0,8400000.0,,,,,18300000.0,,-44100000.0,105500000.0,,48300000.0,1500000.0,-5700000.0,,,1039800000.0,44700000.0,90100000.0,,,58461538.0,,,,298600000.0,,,,,,,,,,,,,,268900000.0,,,,-13000000.0,,-4400000.0,-0.0975,,,,18300000.0,,7000000.0,,,61100000.0,-53400000.0,,,72200000.0,,69400000.0,,,49400000.0,17300000.0,,,78200000.0,1700000.0,-32100000.0,-193100000.0,,380400000.0,,,,,-5100000.0,,58461538.0,,,,,-339200000.0,,,,-23700000.0,,78100000.0,,-31100000.0,372300000.0,36700000.0,,,,,497100000.0,1218100000.0,,278600000.0,,,-4800000.0,-10100000.0,878900000.0,,-168000000.0,148100000.0,-4400000.0,,,,,59900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,-57400000.0,,,250100000.0,584400000.0,1059500000.0,,,,,1400300000.0,,,,,,,418500000.0,,,,,,81300000.0,,,20800000.0,,0.3575,,,,20800000.0,,25500000.0,,,-8200000.0,105400000.0,,,56600000.0,8600000.0,,,,,82300000.0,,-136300000.0,184900000.0,,47300000.0,600000.0,20800000.0,,,1110200000.0,60500000.0,90200000.0,,,58461538.0,,,,129500000.0,,,,,,,,,,,,,,290100000.0,,,,-10900000.0,,-17000000.0,0.2525,,,,82300000.0,,21900000.0,,,60600000.0,-31100000.0,,,74000000.0,,71300000.0,,,18300000.0,17300000.0,,,128600000.0,300000.0,-133000000.0,55400000.0,,435000000.0,,,,,500000.0,,58181818.0,,,,,-347600000.0,,,,124700000.0,,63800000.0,,64000000.0,395200000.0,75600000.0,,,,,525800000.0,1256300000.0,,340800000.0,,,15800000.0,36500000.0,908700000.0,,80900000.0,168800000.0,15700000.0,,,,,46300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,10200000.0,,,264500000.0,606800000.0,1061800000.0,,,,,1450700000.0,,,,,,,411600000.0,,,,,,89000000.0,,,42200000.0,,0.72,,,,42200000.0,,26400000.0,,,-213400000.0,111100000.0,,,28800000.0,8600000.0,,,100300000.0,,98700000.0,,-167700000.0,236700000.0,,46000000.0,900000.0,42200000.0,,,1114600000.0,84100000.0,87000000.0,,,58611111.0,,,,138200000.0,,,,,,,,,,,,,,336100000.0,,,,5500000.0,,-15900000.0,0.49,,,,98700000.0,,166300000.0,,,60100000.0,-34800000.0,,,83000000.0,,62800000.0,,,82300000.0,17500000.0,,,192000000.0,3700000.0,-104700000.0,98500000.0,,501200000.0,,,,,-2200000.0,,58611111.0,,,,,-360400000.0,,,,69200000.0,,78100000.0,,16400000.0,396000000.0,114900000.0,,,,,507800000.0,1275100000.0,,388900000.0,,,23600000.0,72500000.0,914700000.0,,124900000.0,211100000.0,30300000.0,,,,,93300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,-191200000.0,-2000000.0,,261300000.0,584500000.0,1108500000.0,134200000.0,,,,1533100000.0,1533100000.0,1057800000.0,226200000.0,72400000.0,,-1800000.0,401400000.0,-443600000.0,,1030300000.0,0.0,,127700000.0,-1141400000.0,401400000.0,15100000.0,123600000.0,,,102600000.0,28700000.0,15100000.0,-233800000.0,26400000.0,19500000.0,,-207400000.0,91300000.0,73900000.0,16400000.0,28700000.0,8000000.0,102600000.0,103400000.0,21400000.0,475300000.0,102600000.0,,-135000000.0,161500000.0,51200000.0,47200000.0,-700000.0,15100000.0,,134200000.0,1057800000.0,72300000.0,88300000.0,,584500000.0,,424600000.0,,,1454500000.0,,110100000.0,1.225,129300000.0,385900000.0,,59600000.0,473300000.0,960600000.0,-1038000000.0,88300000.0,205200000.0,,475300000.0,72400000.0,91300000.0,236500000.0,15500000.0,212700000.0,35300000.0,,53200000.0,,-232700000.0,102600000.0,,190700000.0,49400000.0,,59600000.0,-113400000.0,90756000.0,379300000.0,73900000.0,-1800000.0,0.0,0.8825,1108500000.0,98700000.0,21000000.0,2300000.0,1361900000.0,212700000.0,123600000.0,-169200000.0,-1293000000.0,,422800000.0,,220800000.0,19500000.0,,-1100000.0,72300000.0,,331100000.0,-483100000.0,59140000.0,,-401300000.0,-439000000.0,,1850500000.0,160900000.0,72400000.0,-203600000.0,1739400000.0,3900000.0,236500000.0,-22000000.0,22800000.0,21000000.0,33600000.0,-2900000.0,473300000.0,1361900000.0,,424600000.0,47200000.0,-401300000.0,-11800000.0,24700000.0,960600000.0,,-1266600000.0,226200000.0,9600000.0,,,709100000.0,-7900000.0,110100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
