,trailingCashDividendsPaid,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyTotalAssets,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualGoodwill,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualStockholdersEquity,annualOtherNonCashItems,quarterlyBasicEPS,quarterlyInvestmentsAndAdvances,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncome,annualRetainedEarnings,trailingSaleOfInvestment,annualTotalAssets,quarterlySellingGeneralAndAdministration,trailingCommonStockIssuance,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,annualDilutedEPS,trailingTotalRevenue,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualNetPPE,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOperatingIncome,annualAccountsPayable,annualChangeInAccountPayable,annualCurrentLiabilities,quarterlyCurrentDebt,annualOtherShortTermInvestments,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,trailingEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,annualOtherNonCurrentLiabilities,annualOtherNonCurrentAssets,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualBasicEPS,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,annualChangesInAccountReceivables,trailingBeginningCashPosition,annualBeginningCashPosition,trailingCapitalExpenditure,annualCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyAccountsPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualRepaymentOfDebt,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingGrossProfit,annualDilutedAverageShares,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyStockholdersEquity,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,trailingResearchAndDevelopment,quarterlyNetPPE,annualCapitalStock,quarterlyTaxProvision,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOtherCurrentAssets,quarterlyBasicAverageShares,annualTotalRevenue,trailingChangeInInventory,quarterlyEbitda,annualResearchAndDevelopment,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyStockBasedCompensation,annualFreeCashFlow,trailingTaxProvision,annualStockBasedCompensation,trailingDepreciationAndAmortization,annualBasicAverageShares,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,annualChangeInWorkingCapital,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyPretaxIncome,quarterlyCapitalExpenditure,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,trailingBasicAverageShares,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingDilutedAverageShares
804470400,,2167000000.0,1453000000.0,,,405000000.0,7210000000.0,757000000.0,-651000000.0,,,,,784000000.0,,168000000.0,,1590000000.0,,,,,405000000.0,,5333000000.0,,,,,368000000.0,-1376000000.0,2038000000.0,368000000.0,3328000000.0,,7210000000.0,591000000.0,,269000000.0,,-138000000.0,0.0,368000000.0,1962000000.0,,0.145,,15000000.0,88000000.0,1962000000.0,,,,472000000.0,,921000000.0,,1192000000.0,1990000000.0,405000000.0,,563000000.0,,1347000000.0,,,,0.0,,,,110000000.0,332000000.0,66000000.0,,1752000000.0,398000000.0,179000000.0,,-649000000.0,,405000000.0,398000000.0,2307000000.0,,289000000.0,0.145,-230000000.0,1962000000.0,1962000000.0,,,2989000000.0,-2000000.0,,,,,1477000000.0,,5620000000.0,,1907000000.0,,,1453000000.0,,2162000000.0,-715000000.0,15000000.0,,,,563000000.0,,,,1453000000.0,,129000000.0,0.0,,10032000000.0,784000000.0,,,,,485000000.0,-495000000.0,5333000000.0,714000000.0,-139000000.0,,,88000000.0,-715000000.0,,,1192000000.0,,179000000.0,,608000000.0,2989000000.0,,5937000000.0,,598000000.0,860000000.0,1590000000.0,,5329000000.0,,1495000000.0,,,,10032000000.0,179000000.0,,78000000.0,,,144000000.0,,,1453000000.0,3328000000.0,268000000.0,3291000000.0,-50000000.0,,,,,264000000.0,,512000000.0,547000000.0,-223000000.0,,,5620000000.0,1907000000.0,1347000000.0,15000000.0,532000000.0,1621000000.0,1752000000.0,,,,,,,
812419200,,,,,,537000000.0,8160000000.0,-56000000.0,,,,,,1138000000.0,,253000000.0,,1743000000.0,,,,,537000000.0,,,,0.05,,,499000000.0,,,499000000.0,,,,684000000.0,,,,,,499000000.0,1906000000.0,,,,62000000.0,125000000.0,1906000000.0,,,,-370000000.0,,1055000000.0,,,,,,,,,,,,0.0,,,,-584000000.0,,69000000.0,,2296000000.0,478000000.0,58000000.0,,,9980000000.0,,,,,384000000.0,,,,,,,3334000000.0,-37000000.0,,,,,,,,,,,,,0.05,,,-129000000.0,,,,621000000.0,,,,1763000000.0,,,1962000000.0,,,,,,,,,,5739000000.0,,-98000000.0,,,,-679000000.0,,,1265000000.0,,271000000.0,,,,9980000000.0,,,777000000.0,,,,,,,,,,,,,-68000000.0,,,27000000.0,,,,3567000000.0,,,98000000.0,,,,,302000000.0,,500000000.0,770000000.0,-116000000.0,,,6417000000.0,1944000000.0,1759000000.0,,708000000.0,2016000000.0,,,,,,,,
820368000,,,,,,560000000.0,9106000000.0,417000000.0,,,,,,1590000000.0,,252000000.0,,2003000000.0,,,,,560000000.0,,,,0.06,,,575000000.0,,,575000000.0,,,,766000000.0,,,,,,575000000.0,2323000000.0,,,,99000000.0,108000000.0,2323000000.0,,,,-536000000.0,,1157000000.0,,,,,,,,,,,,0.0,,,,-729000000.0,,78000000.0,,2801000000.0,706000000.0,13000000.0,,,9583333333.0,,,,,1313000000.0,,,,,,,3901000000.0,17000000.0,,,,,,,,,,,,,0.06,,,-343000000.0,,,,651000000.0,,,,1943000000.0,,,0.0,,,,,,,,,,6180000000.0,,-105000000.0,,,,-783000000.0,,,1297000000.0,,310000000.0,,,,9583333333.0,,,864000000.0,,,,,,,,,,,,,748000000.0,,,-255000000.0,,,,3895000000.0,,,75000000.0,,,,,313000000.0,,1401000000.0,885000000.0,-88000000.0,,,7103000000.0,2080000000.0,2241000000.0,,786000000.0,2195000000.0,,,,,,,,
828230400,,,,,,606000000.0,9590000000.0,614000000.0,,,,,,1612000000.0,,106000000.0,,1894000000.0,,,,,606000000.0,,,,0.055,,,562000000.0,,,562000000.0,,,,772000000.0,,,,,,562000000.0,2937000000.0,,,,90000000.0,33000000.0,2937000000.0,,,,-139000000.0,,1325000000.0,,,,,,,,,,,,0.0,,,,-325000000.0,,189000000.0,,2870000000.0,613000000.0,172000000.0,,,10218181818.0,,,,,773000000.0,,,,,,,4045000000.0,73000000.0,,,,,,,,,,,,,0.055,,,-328000000.0,,,,652000000.0,,,,2099000000.0,,,0.0,,,,,,,,,,6595000000.0,,-54000000.0,,,,-783000000.0,,,1281000000.0,,302000000.0,,,,10218181818.0,,,963000000.0,,,,,,,,,,,,,154000000.0,,,55000000.0,,,,3917000000.0,,,211000000.0,,,,,364000000.0,,905000000.0,864000000.0,-132000000.0,,,7696000000.0,2064000000.0,2264000000.0,,774000000.0,2205000000.0,,,,,,,,
836092800,,3379000000.0,2195000000.0,,,635000000.0,10093000000.0,-336000000.0,-1551000000.0,,,,,1617000000.0,,97000000.0,,2254000000.0,,,,,635000000.0,,6908000000.0,,,,,559000000.0,-2670000000.0,3078000000.0,559000000.0,3984000000.0,,10093000000.0,751000000.0,,480000000.0,,-405000000.0,0.0,559000000.0,2601000000.0,,0.214375,,50000000.0,,2601000000.0,,,,-506000000.0,,1348000000.0,,1326000000.0,3719000000.0,635000000.0,,808000000.0,,2425000000.0,,,,0.0,,,,-1032000000.0,504000000.0,144000000.0,,3060000000.0,928000000.0,109000000.0,,-1261000000.0,,635000000.0,928000000.0,3558000000.0,,755000000.0,0.214375,-625000000.0,2601000000.0,2601000000.0,,,4599000000.0,,,,,,1962000000.0,,7839000000.0,,2346000000.0,,,2195000000.0,,2973000000.0,-1020000000.0,-461000000.0,,,,808000000.0,,,,2158000000.0,,301000000.0,0.0,,10240000000.0,1617000000.0,,,,,639000000.0,-494000000.0,6908000000.0,1184000000.0,-368000000.0,,,,-1020000000.0,,,1326000000.0,,301000000.0,,708000000.0,4599000000.0,,8671000000.0,,954000000.0,1432000000.0,2254000000.0,,7963000000.0,,3225000000.0,,,,10240000000.0,352000000.0,,210000000.0,,,-232000000.0,,,2195000000.0,3984000000.0,1044000000.0,4885000000.0,120000000.0,,,,,453000000.0,,913000000.0,860000000.0,-158000000.0,,,7839000000.0,2346000000.0,2425000000.0,,810000000.0,2255000000.0,3060000000.0,,,,,,,
844041600,,,,,,675000000.0,10740000000.0,417000000.0,,,,,,1776000000.0,,88000000.0,,2508000000.0,,,,,675000000.0,,,,0.065,,,614000000.0,,,614000000.0,,,,711000000.0,,,,,,614000000.0,3018000000.0,,,,43000000.0,,3018000000.0,,,,,,1305000000.0,,,,,,,,,,,,0.0,,,,4000000.0,,162000000.0,,3338000000.0,1204000000.0,106000000.0,,,10233333333.0,,,,,684000000.0,,,,,,,4359000000.0,,,,,,,,,,,259000000.0,,,0.06,,,-697000000.0,,,,887000000.0,,,,2207000000.0,,,2601000000.0,,,,,,,,,,7277000000.0,,-156000000.0,,,,-1100000000.0,,,1304000000.0,,331000000.0,,,,9446153846.0,,,1064000000.0,,,,,,,,,,,,,7000000.0,,,-376000000.0,,,,4057000000.0,,,215000000.0,,,,,432000000.0,,783000000.0,945000000.0,-99000000.0,,,8232000000.0,2404000000.0,2663000000.0,,902000000.0,2295000000.0,,,,,,,,
851990400,,,,,,,12786000000.0,78000000.0,,,,,,2296000000.0,,152000000.0,,2344000000.0,,,,,,,,,0.08,,,741000000.0,,,741000000.0,,,,818000000.0,,,,,,740000000.0,3096000000.0,,,,59000000.0,,3096000000.0,,,,,,1447000000.0,,,,,,,,,,,,0.0,,,,-2011000000.0,,144000000.0,,3144000000.0,1022000000.0,120000000.0,,,10571428571.0,,,,,1101000000.0,,,,,,,6371000000.0,,,,,,,,,,,,,,0.07,,,-327000000.0,,,980000000.0,848000000.0,,,,2528000000.0,,,0.0,,,,,,,,,,9642000000.0,,90000000.0,,,,-1190000000.0,,,1322000000.0,,399000000.0,,,,9250000000.0,,,1225000000.0,,,,,,,,,,,,,333000000.0,,,872000000.0,,,,5121000000.0,,,1079000000.0,,,,,485000000.0,,1218000000.0,1140000000.0,-117000000.0,,,10442000000.0,2512000000.0,3144000000.0,,1081000000.0,2680000000.0,,,,,,,,
859766400,,,,,,,12613000000.0,756000000.0,,,,,,2615000000.0,,189000000.0,,2389000000.0,,,,,,,,,0.11,,,1042000000.0,,,1042000000.0,,,,851000000.0,,,,,,1035000000.0,3852000000.0,,,,35000000.0,,3852000000.0,,,,830000000.0,,1451000000.0,,,,,,,,,,,,0.0,,,,631000000.0,,108000000.0,,3479000000.0,1018000000.0,256000000.0,,,10350000000.0,,,,,1508000000.0,,,,,,,5506000000.0,,,,,,,,,,,,,,0.1,,,-1951000000.0,,,980000000.0,864000000.0,,,,3019000000.0,,,0.0,,,,,,,,,,9134000000.0,,-89000000.0,,,,-1233000000.0,,,1371000000.0,,561000000.0,,,,9409090909.0,,,1676000000.0,,,,,,,,,,,,,468000000.0,,,-1463000000.0,,,,4118000000.0,,,239000000.0,,,,,492000000.0,,1618000000.0,1603000000.0,-110000000.0,,,10224000000.0,2604000000.0,3479000000.0,,1568000000.0,3208000000.0,,,,,,,,
867628800,,5314000000.0,3454000000.0,-15000000.0,,,14387000000.0,-146000000.0,-921000000.0,,,,,2889000000.0,,99000000.0,,4014000000.0,,,,,,,10777000000.0,,,,,1057000000.0,-3089000000.0,5130000000.0,1057000000.0,5288000000.0,,14387000000.0,838000000.0,,557000000.0,,-501000000.0,0.0,1050000000.0,3706000000.0,,0.32875,,47000000.0,,3706000000.0,,,,-26000000.0,-8000000.0,1497000000.0,,1465000000.0,4689000000.0,,,721000000.0,,3610000000.0,,,,0.0,,,,-1713000000.0,1724000000.0,143000000.0,,3610000000.0,2549000000.0,409000000.0,,-3101000000.0,,,2549000000.0,5687000000.0,,897000000.0,0.32875,-1669000000.0,3706000000.0,3706000000.0,,,5687000000.0,,,,,,2601000000.0,,10373000000.0,,2777000000.0,,,3439000000.0,,3218000000.0,-1312000000.0,-126000000.0,,,980000000.0,721000000.0,,,,3076000000.0,,184000000.0,0.0,,10496000000.0,2889000000.0,,,,,1105000000.0,-499000000.0,10777000000.0,1860000000.0,-1514000000.0,,,,-1312000000.0,,,1465000000.0,980000000.0,569000000.0,,528000000.0,5687000000.0,,11358000000.0,,1722000000.0,1925000000.0,4014000000.0,,10830000000.0,,4190000000.0,,,,10496000000.0,891000000.0,,-130000000.0,,,466000000.0,,,3454000000.0,5288000000.0,678000000.0,5700000000.0,191000000.0,,,,,516000000.0,,1070000000.0,1626000000.0,-173000000.0,,,10373000000.0,2777000000.0,3610000000.0,,1579000000.0,3175000000.0,3610000000.0,,,,,,,
875577600,,,,,,,15366000000.0,239000000.0,,,,,,3141000000.0,,25000000.0,,4528000000.0,,,,788000000.0,,,,,0.07,,,663000000.0,,,663000000.0,,,,883000000.0,,,,,,656000000.0,3945000000.0,,,,-225000000.0,,3945000000.0,,,,-429000000.0,-7000000.0,1678000000.0,,,,,,,,,,,,3945000000.0,,,,-1191000000.0,,228000000.0,,3902000000.0,3044000000.0,479000000.0,,,10664000000.0,,,,,1563000000.0,,,,,,,6105000000.0,,,,,,,,,,,,,,0.065,,,-913000000.0,,,980000000.0,761000000.0,,,,3105000000.0,,,3706000000.0,,,,,,,,,,11464000000.0,,-645000000.0,,,,-1312000000.0,,,1484000000.0,,539000000.0,,,,9640000000.0,,,1655000000.0,,,,,,,,,,,,,789000000.0,,,-234000000.0,,,,4854000000.0,,,207000000.0,,,,,567000000.0,,1680000000.0,1202000000.0,-117000000.0,,,10838000000.0,2796000000.0,3902000000.0,,1427000000.0,3130000000.0,,,,,,,,
883526400,,,,,,,16840000000.0,-1363000000.0,,,,,,3629000000.0,,44000000.0,,5204000000.0,,,,1081000000.0,,,,,0.12,,,1133000000.0,,,1133000000.0,,,,982000000.0,,,,,,1126000000.0,2582000000.0,,,,107000000.0,,2582000000.0,,,,-1834000000.0,-7000000.0,1878000000.0,,,,,,,,,,,,2582000000.0,,,,-2694000000.0,,269000000.0,,4496000000.0,3726000000.0,253000000.0,,,10672000000.0,,,,,1513000000.0,,,,,,,7973000000.0,,,,,,,,,,,,,,0.105,,,-683000000.0,,,980000000.0,867000000.0,,,,3541000000.0,,,3945000000.0,,,,,,,,,,12344000000.0,,-709000000.0,,,,-1445000000.0,,,1478000000.0,,637000000.0,,,,9696000000.0,,,1932000000.0,,,,,,,,,,,,,-34000000.0,,,-316000000.0,,,,5260000000.0,,,121000000.0,,,,,627000000.0,,1664000000.0,1770000000.0,-151000000.0,,,11636000000.0,2923000000.0,4496000000.0,,1663000000.0,3585000000.0,,,,,,,,
891302400,,,,,,,19545000000.0,1528000000.0,,,,,,3961000000.0,,38000000.0,,5810000000.0,,,,1055000000.0,,,,,0.14,,,1337000000.0,,,1337000000.0,,,,933000000.0,,,,,,1330000000.0,4110000000.0,,,,130000000.0,,4110000000.0,,,,-689000000.0,-7000000.0,1809000000.0,,,,,,,,,,,,4110000000.0,,,,-1428000000.0,,279000000.0,,4869000000.0,4394000000.0,178000000.0,,,10740000000.0,,,,,1955000000.0,,,,,,,8570000000.0,,,,,,,,,,,,,,0.125,,,-9000000.0,,,980000000.0,908000000.0,,,,3736000000.0,,,2582000000.0,,,,,,,,,,14676000000.0,,-592000000.0,,,,-1639000000.0,,,1416000000.0,,720000000.0,,,,9732000000.0,,,2206000000.0,,,,,,,,,,,,,-559000000.0,,,872000000.0,,,,6712000000.0,,,710000000.0,,,,,597000000.0,,2102000000.0,2057000000.0,-147000000.0,,,13735000000.0,3055000000.0,4869000000.0,,1927000000.0,3774000000.0,,,,,,,,
899164800,,7117000000.0,4490000000.0,-28000000.0,,,22357000000.0,-271000000.0,-4828000000.0,1460000000.0,,,,4971000000.0,,66000000.0,,6468000000.0,,,,1460000000.0,,,16627000000.0,,,,,1357000000.0,-7272000000.0,6940000000.0,1357000000.0,7622000000.0,,22357000000.0,1047000000.0,,1024000000.0,,554000000.0,3839000000.0,1350000000.0,3839000000.0,,0.4175,,165000000.0,,3839000000.0,,,,-1876000000.0,-7000000.0,2006000000.0,,1505000000.0,6880000000.0,,,759000000.0,,5730000000.0,,,,3839000000.0,,,,-1959000000.0,959000000.0,248000000.0,,5730000000.0,4963000000.0,1181000000.0,,-2468000000.0,,,4963000000.0,7964000000.0,,1193000000.0,0.4575,-1598000000.0,3839000000.0,3839000000.0,,,10590000000.0,,,,,,3706000000.0,,15889000000.0,,3052000000.0,,,4462000000.0,,3845000000.0,-1547000000.0,-863000000.0,,,980000000.0,759000000.0,,,,3929000000.0,,177000000.0,4110000000.0,,10724000000.0,4971000000.0,,,,,133000000.0,-656000000.0,16627000000.0,2627000000.0,348000000.0,,,,-1547000000.0,,,1505000000.0,980000000.0,731000000.0,,173000000.0,10590000000.0,,14484000000.0,,2171000000.0,2502000000.0,6468000000.0,,14311000000.0,,6224000000.0,,,,9728000000.0,2091000000.0,,874000000.0,,,232000000.0,,,4490000000.0,7622000000.0,1070000000.0,7371000000.0,-79000000.0,,,,,711000000.0,,1434000000.0,2088000000.0,-241000000.0,,,15889000000.0,3052000000.0,5730000000.0,,1923000000.0,3995000000.0,5730000000.0,,,,,,,
907113600,,,,,,,25569000000.0,1352000000.0,,,,,,5600000000.0,,128000000.0,,6605000000.0,,,,1153000000.0,,,,,0.17,,,1683000000.0,,,1683000000.0,,,,929000000.0,,,,,,1676000000.0,5191000000.0,,,,397000000.0,,5191000000.0,,,,-1810000000.0,-7000000.0,1719000000.0,,,,,,,,,,,,5191000000.0,,,,-1872000000.0,,179000000.0,,6445000000.0,5139000000.0,591000000.0,,,10868000000.0,,,,,2478000000.0,,,,,,,12620000000.0,,,,,,,,,,,,,,0.155,,,-504000000.0,,,980000000.0,845000000.0,,,,3825000000.0,,,3839000000.0,,,,,,,,,,19124000000.0,,-35000000.0,,,,-1686000000.0,,,1466000000.0,,820000000.0,,,,9916000000.0,,,2285000000.0,,,,,,,,,,,,,637000000.0,,,621000000.0,,,,8983000000.0,,,541000000.0,,,,,611000000.0,,2584000000.0,2503000000.0,-106000000.0,,,18964000000.0,3152000000.0,6445000000.0,,2106000000.0,3953000000.0,,,,,,,,
915062400,,,,,,,30049000000.0,922000000.0,,,,,,6482000000.0,,256000000.0,,8240000000.0,,,,2029000000.0,,,,,0.2,,,1983000000.0,,,1983000000.0,,,,1089000000.0,,,,,,1976000000.0,6113000000.0,,,,302000000.0,,6113000000.0,,,,-1183000000.0,-7000000.0,1933000000.0,,,,,,,,,,,,6113000000.0,,,,-2048000000.0,,177000000.0,,7471000000.0,6745000000.0,627000000.0,,,10920000000.0,,,,,2016000000.0,,,,,,,13667000000.0,,,,,,,,,,,,,,0.185,,,-268000000.0,,,980000000.0,989000000.0,,,,4682000000.0,,,5191000000.0,,,,,,,,,,22578000000.0,,-730000000.0,,,,-1812000000.0,,,1495000000.0,,1068000000.0,,,,9996000000.0,,,2926000000.0,,,,,,,,,,,,,-428000000.0,,,780000000.0,,,,11155000000.0,,,428000000.0,,,,,667000000.0,,2151000000.0,3051000000.0,-135000000.0,,,21809000000.0,3307000000.0,7471000000.0,,2749000000.0,4938000000.0,,,,,,,,
922838400,,,,,,,33561000000.0,90000000.0,,,,,,6823000000.0,,192000000.0,,9503000000.0,,,,1689000000.0,,,,,0.19,,,1917000000.0,,,1917000000.0,,,,1140000000.0,,,,,,1910000000.0,6203000000.0,,,,719000000.0,,6203000000.0,,,,-2539000000.0,-7000000.0,1909000000.0,,,,,,,,,,,,6203000000.0,,,,-3723000000.0,,158000000.0,,7839000000.0,8058000000.0,1020000000.0,,,11024000000.0,,,,,2634000000.0,,,,,,,16166000000.0,,,,,,,,,,,,,,0.175,,,-755000000.0,,,980000000.0,1016000000.0,,,,4139000000.0,,,6113000000.0,,,,,,,,,,25722000000.0,,-1134000000.0,,,,-1888000000.0,,,1445000000.0,,1032000000.0,,,,10110000000.0,,,2388000000.0,,,,,,,,,,,,,-34000000.0,,,1148000000.0,,,,12324000000.0,,,890000000.0,,,,,611000000.0,,2684000000.0,2949000000.0,-50000000.0,,,24058000000.0,3333000000.0,7839000000.0,,2230000000.0,4331000000.0,,,,,,,,
930700800,,11891000000.0,7785000000.0,-28000000.0,,,37156000000.0,-1228000000.0,-36441000000.0,2245000000.0,,,,7844000000.0,,1228000000.0,,16923000000.0,,25754000000.0,,2245000000.0,,,28438000000.0,,,,,2202000000.0,-11191000000.0,10043000000.0,2202000000.0,13614000000.0,,37156000000.0,762000000.0,,1010000000.0,,2245000000.0,4975000000.0,2195000000.0,17236000000.0,,0.71,,430000000.0,,4975000000.0,,,,-30909000000.0,-7000000.0,2339000000.0,,1611000000.0,10030000000.0,,,874000000.0,,8718000000.0,,12261000000.0,,4975000000.0,,,,-3548000000.0,2116000000.0,496000000.0,,8718000000.0,15312000000.0,869000000.0,,-2950000000.0,,,15312000000.0,11053000000.0,,2319000000.0,0.77,0.0,4975000000.0,17236000000.0,,,752000000.0,,,,,,3839000000.0,,20233000000.0,,3516000000.0,,,7757000000.0,,3920000000.0,-1905000000.0,-1423000000.0,,,14824000000.0,874000000.0,,,,5297000000.0,,1848000000.0,6203000000.0,,10964000000.0,7844000000.0,,,,,1136000000.0,-583000000.0,28438000000.0,4106000000.0,1899000000.0,,,,-1905000000.0,,,1611000000.0,14824000000.0,1186000000.0,,1804000000.0,752000000.0,,19747000000.0,,3454000000.0,2970000000.0,16923000000.0,,17943000000.0,,9447000000.0,,,,10056000000.0,3107000000.0,,1220000000.0,,,-304000000.0,,,7785000000.0,13614000000.0,1395000000.0,7900000000.0,257000000.0,12261000000.0,,,,1081000000.0,,2611000000.0,3388000000.0,-292000000.0,,,20233000000.0,3516000000.0,8718000000.0,,2958000000.0,6525000000.0,8718000000.0,,,,,,,
938649600,,,,,,,39672000000.0,-186000000.0,,,,,,7335000000.0,,272000000.0,,17709000000.0,,,,2207000000.0,,,,,0.215,,,2191000000.0,,,2191000000.0,,,,1046000000.0,,,,,,2184000000.0,18902000000.0,,,,528000000.0,,4789000000.0,,,,-7227000000.0,-7000000.0,2320000000.0,,,,,,,,,,,,4789000000.0,,,,-3120000000.0,,440000000.0,,8332000000.0,16052000000.0,1215000000.0,,,11054000000.0,,,,,1851000000.0,,,,,,,854000000.0,,,,,,,,,,,4246000000.0,,,0.2,,,-1034000000.0,,,16858000000.0,997000000.0,,,,5112000000.0,,,4975000000.0,,,,,,,,,,31340000000.0,,0.0,,,,-2058000000.0,,,1657000000.0,,1129000000.0,,,,10258000000.0,,,3232000000.0,,,,,,,,,,,,,-375000000.0,,,925000000.0,,,,14482000000.0,,,751000000.0,14113000000.0,,,,834000000.0,,1990000000.0,3320000000.0,-139000000.0,,,21963000000.0,3715000000.0,8332000000.0,,2792000000.0,5384000000.0,,,,,,,,
946598400,,,,,,,45093000000.0,243000000.0,,,,,,9271000000.0,,431000000.0,,23073000000.0,,,,3284000000.0,,,,,0.235,,,2436000000.0,,,2436000000.0,,,,1533000000.0,,,,,,2429000000.0,17843000000.0,,,,779000000.0,,4719000000.0,,,,-11532000000.0,-6000000.0,2769000000.0,,,,,,,,,,,,5032000000.0,,,,-137000000.0,,325000000.0,,10504000000.0,21334000000.0,1421000000.0,,,11040909091.0,,,,,1916000000.0,,,,,,,893000000.0,,,,,,,,,,,11627000000.0,,,0.22,,,-3818000000.0,,,18878000000.0,1233000000.0,,,,5681000000.0,,,4789000000.0,,,,,,,,,,34589000000.0,,0.0,,,,-2158000000.0,,,1739000000.0,,1255000000.0,,,,10326000000.0,,,3237000000.0,,,,,,,,,,,,,-723000000.0,,,-1769000000.0,,,,15711000000.0,,,634000000.0,13124000000.0,,,,911000000.0,,2148000000.0,3691000000.0,-232000000.0,,,22020000000.0,3897000000.0,10504000000.0,,2912000000.0,6112000000.0,,,,,,,,
