,annualOperatingCashFlow,annualCapitalStock,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,annualGrossProfit,quarterlyBeginningCashPosition,annualCurrentLiabilities,annualOtherIncomeExpense,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,annualNetPPE,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyCurrentDebt,annualGrossPPE,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,annualChangeInInventory,quarterlyNetOtherFinancingCharges,annualBeginningCashPosition,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlySaleOfInvestment,trailingOperatingExpense,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualChangesInAccountReceivables,quarterlyGrossPPE,annualInterestExpense,quarterlyIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,annualPretaxIncome,quarterlyChangeInWorkingCapital,annualIncomeTaxPayable,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedEPS,annualOtherCurrentLiabilities,quarterlyEbitda,annualNetOtherFinancingCharges,annualGoodwill,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,trailingGrossProfit,annualPurchaseOfInvestment,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCostOfRevenue,annualAccountsPayable,annualTotalRevenue,annualOperatingIncome,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualBasicAverageShares,trailingCostOfRevenue,annualOtherShortTermInvestments,annualFreeCashFlow,annualEndCashPosition,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualCommonStockIssuance,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,quarterlyRetainedEarnings,annualOtherCurrentAssets,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualCashAndCashEquivalents,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOperatingIncome,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,trailingPretaxIncome,quarterlyTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyDilutedAverageShares,annualNetIncome,annualCurrentDeferredRevenue,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,annualGainsLossesNotAffectingRetainedEarnings,annualBasicEPS,annualOperatingExpense,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,annualCashDividendsPaid,annualDilutedAverageShares,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualOtherNonCurrentAssets,quarterlyBasicEPS,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualOtherNonCashItems,quarterlyBasicAverageShares,trailingNetIncomeCommonStockholders,annualDepreciationAndAmortization,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyGoodwill,annualStockholdersEquity,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualTotalAssets,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,quarterlyChangeInInventory,quarterlyLongTermDebt,annualDilutedEPS,annualRetainedEarnings,annualAccountsReceivable,annualCurrentAccruedExpenses,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,trailingDeferredIncomeTax,quarterlyCommonStockIssuance,trailingFreeCashFlow,trailingRepurchaseOfCapitalStock,trailingChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,trailingCapitalExpenditure,trailingRepaymentOfDebt,trailingCashDividendsPaid,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,trailingDepreciationAndAmortization,quarterlyDeferredIncomeTax,trailingCommonStockIssuance,trailingEndCashPosition,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingBeginningCashPosition,trailingChangeInAccountPayable,trailingInvestingCashFlow,trailingChangeInWorkingCapital,quarterlyResearchAndDevelopment,trailingCashFlowFromContinuingFinancingActivities,annualDeferredIncomeTax,trailingDilutedAverageShares
1254268800,,,51998887000.0,,,25203205000.0,-11256735000.0,491061000.0,,,,7008406000.0,210311834000.0,,110350785000.0,,,0.0,121151981000.0,,,26922265000.0,,20417930000.0,,-9941242000.0,1754925000.0,,,8238021000.0,,0.0,,-477071935000.0,-4508958000.0,27182003000.0,238190000.0,,,24764520000.0,,687383769000.0,,3884714000.0,,,-340997000.0,,,60124181000.0,,,,14844054000.0,11064471000.0,143.587105,,37162338000.0,,,,,,,,,,,,,,,,,,50865518000.0,,,,,,226925534000.0,-5141819000.0,,115187457000.0,10204208000.0,119992892000.0,,107055091000.0,,17429225000.0,,94229716000.0,,179810724000.0,-3158000.0,,24701959000.0,326404964000.0,,18194270000.0,,,553330498000.0,,,126716667.0,,,14823278000.0,235180349000.0,,,,,,18194270000.0,18194799000.0,,,,,,8666293000.0,,143.587105,,12096263000.0,,,126716667.0,,,,318138871000.0,51600059000.0,,35492023000.0,-237237000.0,103109878000.0,,-10368454000.0,121151981000.0,,,6251926000.0,30970991000.0,1681842000.0,30439384000.0,76700846000.0,-1635190000.0,75483516000.0,,,,,0.0,17177251000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,122051640000.0,0.0,51209877000.0,,477231000.0,44015763000.0,673220000.0,477231000.0,138316949000.0,,36222020000.0,11306063000.0,204497255000.0,329759509000.0,121151981000.0,127283547000.0,-8296503000.0,0.0,138316949000.0,314277043000.0,204497255000.0,20217244000.0,164144208000.0,3733066000.0,666098583000.0,-13608672000.0,1805098000.0,0.0,13839654000.0,-54032606000.0,-10035573000.0,0.0,126246838000.0,-461601328000.0,-9489479000.0,0.0,1191000.0,,-72136450000.0,36424221000.0,2062623000.0,666098583000.0,7897359000.0,5421349000.0,18487127000.0,119286186000.0,-8914623000.0,5421349000.0,-461601328000.0,76969589000.0,,,,26536006000.0,-10533592000.0,,26536006000.0,53319143000.0,0.0,46093855000.0,-67531694000.0,,-23461666000.0,-13801829000.0,-49762563000.0,,-22809451000.0,,121380007000.0,-2548066000.0,413356479000.0,76969589000.0,743115988000.0,130061281000.0,,51209877000.0,126716667.0,,118099705000.0,72289077000.0,112445009000.0,270975449000.0,-7731241000.0,,127283547000.0,7498282000.0,121380007000.0,,123197178000.0,6895543000.0,-53865918000.0,-5836771000.0,118099705000.0,20217244000.0,210908787000.0,-21893129000.0,-238665000.0,48932705000.0,314277043000.0,,32708976000.0,57351037000.0,,585252492000.0,248663554000.0,3733066000.0,,86918333000.0,4316000.0,22815549000.0,248663554000.0,,86920282000.0,,685.8,199698228000.0,32708976000.0,32709700000.0,73684830000.0,-62146430000.0,126716667.0,239381000.0,,6895543000.0,25877145000.0,,270975449000.0,13839654000.0,199698228000.0,-5856693000.0,,,36960663000.0,86918333000.0,336578506000.0,46093855000.0,336578506000.0,54749665000.0,-1428000.0,110766205000.0,3323356000.0,-35420447000.0,112445009000.0,585252492000.0,32365904000.0,24173295000.0,57351037000.0,-3760814000.0,36222020000.0,100142582000.0,-12708209000.0,73684830000.0,685.8,123197178000.0,54749665000.0,3323356000.0,4316000.0,18487127000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,,,57529836000.0,,,44298591000.0,-479778000.0,63118526000.0,,,,11519533000.0,250278648000.0,,112454108000.0,,,230892178000.0,144114148000.0,,,144114148000.0,,9077894000.0,,-14843202000.0,1223291000.0,,,,,-7366000.0,,-424879038000.0,2935501000.0,20202205000.0,,,,39303329000.0,,675157686000.0,,,,,,,,14530026000.0,,,,19635703000.0,30013904000.0,258.66,,45521882000.0,,,,,,,,,,,,,,,,,,57529836000.0,,,,,,292455627000.0,-5439363000.0,,130228963000.0,,139370700000.0,,180286294000.0,,-17294000.0,,,,230025406000.0,,,44196573000.0,386653497000.0,,32778258000.0,,,679109124000.0,,,126712424.0,,,24460127000.0,269599663000.0,,,,,,32778258000.0,32779058000.0,,,,,,27338172000.0,,258.66,,85555511000.0,,,126712424.0,,,,409499395000.0,,,4097465000.0,2610092000.0,128298997000.0,,-12224926000.0,144114148000.0,,,,35544664000.0,647788000.0,43620674000.0,101726409000.0,,141564000.0,,,,,22028000.0,40394603000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,,56432841000.0,,,22081336000.0,-10556270000.0,1799539000.0,,,,6142146000.0,266800627000.0,,144114148000.0,,,230892178000.0,118594937000.0,,,103407591000.0,,19532929000.0,,-21372202000.0,1968074000.0,,,,,-1338009000.0,,-440791716000.0,-44398774000.0,0.0,,,,16709588000.0,,707592343000.0,,,,,,,,76579708000.0,,,,23565092000.0,-40279079000.0,125.788037,,24049410000.0,,,,,,,,,,,,,,,,,,56581071000.0,,,,,,231973878000.0,-47821106000.0,,122714778000.0,,137040738000.0,,141695314000.0,,,,15187346000.0,,191488923000.0,,,23080753000.0,405987271000.0,,15938907000.0,,,637961149000.0,,,126712424.0,,,-4662614000.0,259755516000.0,,,,,,15938907000.0,15939190000.0,,,,,,0.0,,125.788037,,11851188000.0,,,126712424.0,,,,378197606000.0,63772932000.0,,56962404000.0,-2915506000.0,111975329000.0,,-12589893000.0,103407591000.0,,,,34524532000.0,-131519000.0,45728579000.0,79513594000.0,,71478554000.0,,,,,,42143354000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,,59420453000.0,,,25190492000.0,3452508000.0,1581899000.0,,,,6846023000.0,264301964000.0,,103407591000.0,,,230892178000.0,108166411000.0,,,92842886000.0,,15811685000.0,,-18666206000.0,1822490000.0,,,,,245627000.0,,-425949614000.0,-11264747000.0,23598212000.0,,,,34333360000.0,,690251578000.0,,,,,,,,88193346000.0,,,,24947169000.0,-9336948000.0,144.768236,,27012982000.0,,,,,,,,,,,,,,,,,,57505593000.0,,,,,,228394738000.0,-6621710000.0,,131162592000.0,,134878296000.0,,154536393000.0,,,,15323525000.0,,204117303000.0,,,27822112000.0,411496654000.0,,18343934000.0,,,639891392000.0,,,126712423.0,,,15667154000.0,266040888000.0,,,,,,18343934000.0,18344469000.0,,,,,,3289659000.0,,144.768236,,10910979000.0,,,126712423.0,,,,373842951000.0,59025721000.0,,69496701000.0,11008332000.0,116874738000.0,,-34164242000.0,92842886000.0,,,,49073684000.0,-1447127000.0,41539512000.0,87242565000.0,,71340222000.0,,,,,,41285107000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,125847709000.0,0.0,67681909000.0,,1365595000.0,48369884000.0,-18499853000.0,1365595000.0,97177814000.0,,49939194000.0,11832538000.0,291482180000.0,384198314000.0,92842886000.0,167552311000.0,1475665000.0,0.0,97177814000.0,437584969000.0,291482180000.0,48263080000.0,147342135000.0,10061870000.0,718140138000.0,-40579945000.0,2035824000.0,,8322781000.0,,,1136872000.0,62791221000.0,-426657958000.0,-9819719000.0,19327721000.0,,,-80504178000.0,35501432000.0,,718140138000.0,7401831000.0,4009389000.0,42492348000.0,139940304000.0,,4009389000.0,-426657958000.0,105282335000.0,-16146887000.0,,,33814496000.0,5073982000.0,,33814496000.0,50405708000.0,37124000.0,57770335000.0,-62547739000.0,,-26083393000.0,-14528141000.0,-95461555000.0,,-15229291000.0,,132788797000.0,,504515568000.0,105282335000.0,888713882000.0,142490332000.0,,68953241000.0,126712424.0,,48914734000.0,30386154000.0,48263080000.0,257620735000.0,-6642568000.0,,167552311000.0,,132788797000.0,,180110975000.0,8525960000.0,,,48914734000.0,48263080000.0,262642913000.0,,29596594000.0,47594500000.0,437584969000.0,,36536272000.0,50754168000.0,,695205704000.0,300341108000.0,10061870000.0,,103597372000.0,,-5078513000.0,300341108000.0,,103600064000.0,-16146887000.0,778.68,241707982000.0,36536272000.0,36537346000.0,70449459000.0,-66524747000.0,126712424.0,,,8525960000.0,19327721000.0,,257620735000.0,8322781000.0,238741130000.0,,,,,103597372000.0,394856266000.0,57770335000.0,394856266000.0,82154687000.0,18893676000.0,147366504000.0,,-21525117000.0,48263080000.0,695205704000.0,36340240000.0,,50754168000.0,2008246000.0,49939194000.0,115276409000.0,,70449459000.0,778.68,180110975000.0,82154687000.0,,,42492348000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,,65509351000.0,,,38536519000.0,-15115056000.0,1555106000.0,,-3130500000.0,,10537994000.0,293880110000.0,,96219208000.0,,,0.0,98161644000.0,,,97195801000.0,,12732792000.0,,-23227273000.0,1795645000.0,,,,,0.0,,-383767646000.0,-5337304000.0,21776533000.0,153882000.0,,,26401539000.0,,677647756000.0,,,,,,,,98823268000.0,-6780055000.0,,,25202855000.0,976593000.0,231.48,,40332164000.0,,,,,,,,,,,,,,,,,,65581597000.0,,,,,,246337018000.0,-6644077000.0,,140536229000.0,,135239789000.0,,199709401000.0,,,,965843000.0,,250776199000.0,-82185000.0,,39772072000.0,453269654000.0,,27997752000.0,,,699606672000.0,,,126712424.0,,,3174266000.0,275776018000.0,,,,,,27997752000.0,27998525000.0,,,,,,10097536000.0,,231.48,,8378473000.0,,,126712424.0,,,,423821524000.0,59827484000.0,,67590279000.0,0.0,145494776000.0,,-20855074000.0,97195801000.0,,,,62255750000.0,-99931000.0,53417682000.0,105281423000.0,,70864868000.0,,,,,,44288354000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,,59275182000.0,,,19813423000.0,-25754344000.0,1237638000.0,,-1396500000.0,,5005749000.0,313958061000.0,,97195801000.0,,,0.0,88799148000.0,,,79722003000.0,,28210315000.0,,-36367106000.0,1829843000.0,,,,,-1479776000.0,,-389799032000.0,3785771000.0,25220367000.0,,,,21228944000.0,,703757093000.0,,1334303000.0,,,,,,67733717000.0,-4774708000.0,,,76602131000.0,28935017000.0,116.860475,,21643266000.0,,,,,,,,,,,,,,,,,,60036330000.0,,,,,,226201192000.0,-10726379000.0,,174189682000.0,,136605342000.0,,170154801000.0,,,,9077145000.0,,209280739000.0,-25933112000.0,,22184743000.0,480875227000.0,,14807674000.0,,,707076419000.0,,,126712423.0,,,-15138162000.0,310795024000.0,,,,,,14807674000.0,14807341000.0,,,,,,10532762000.0,,116.860475,,8717462000.0,,,126712423.0,,,,396272271000.0,60063083000.0,,61797532000.0,66824098000.0,127820814000.0,,4687734000.0,79924268000.0,,,,63979731000.0,-1234325000.0,50080007000.0,81459925000.0,,70334368000.0,,,,,,45880345000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,,65213053000.0,,,27091334000.0,-45659789000.0,1081950000.0,,3249000000.0,,7158330000.0,329867415000.0,,79924268000.0,,,0.0,46858388000.0,,,37493009000.0,,21070719000.0,,-32507426000.0,1736206000.0,,,,,0.0,,-386052980000.0,-54944678000.0,24236296000.0,,,,49136302000.0,,715920395000.0,,2030675000.0,,,,,,74272311000.0,-12345992000.0,,,24509533000.0,-40681681000.0,157.304395,,28827540000.0,,,,,,,,,,,,,,,,,,65213053000.0,,,,,,196564197000.0,-46748232000.0,,149780100000.0,,136956258000.0,,184106990000.0,,,,9365379000.0,,228107946000.0,,,28893702000.0,492833238000.0,,19932421000.0,,,689397435000.0,,,126712423.0,,,16628876000.0,286736358000.0,,,,,,19932421000.0,19933004000.0,,,,,,16354103000.0,,157.304395,,10275278000.0,,,126712423.0,,,,402653176000.0,58677918000.0,,51834723000.0,-32904406000.0,134001191000.0,,-35852351000.0,37493009000.0,,,,61759652000.0,-906463000.0,52705305000.0,94106755000.0,,70709713000.0,,,,,,43851174000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,138950496000.0,0.0,79574683000.0,,1138857000.0,46270809000.0,-25193153000.0,1138857000.0,46959105000.0,,57486658000.0,11982588000.0,350064467000.0,404283233000.0,37493009000.0,196643904000.0,1887257000.0,0.0,46959105000.0,506427124000.0,350064467000.0,31297922000.0,138947261000.0,12116592000.0,737702740000.0,-34829139000.0,1873482000.0,-1278000000.0,436742000.0,,,-1507557000.0,48263080000.0,-387638273000.0,-10663174000.0,21388737000.0,,,-89621198000.0,42183711000.0,,737702740000.0,7235176000.0,3821247000.0,35245490000.0,131712085000.0,,3821247000.0,-387638273000.0,112963542000.0,-17024341000.0,,,41318289000.0,-6195087000.0,,41318289000.0,48144291000.0,-2987333000.0,57552178000.0,-67159385000.0,,-111722342000.0,-16965158000.0,-126930944000.0,,-44463129000.0,,123336519000.0,,578581184000.0,112963542000.0,982864417000.0,133877570000.0,,76500350000.0,126712424.0,,15661183000.0,12019552000.0,31297922000.0,235532219000.0,-6787115000.0,,196643904000.0,,123336519000.0,,208102068000.0,11749684000.0,,,15661183000.0,31297922000.0,294699533000.0,,-2372559000.0,43860447000.0,506427124000.0,,34286891000.0,60290966000.0,,741959343000.0,319980423000.0,12116592000.0,,97024405000.0,,7354572000.0,319980423000.0,,97027424000.0,-17024341000.0,765.72,270405663000.0,34286891000.0,34288221000.0,74641403000.0,-70905803000.0,126712424.0,81958070000.0,,11749684000.0,21388737000.0,,235532219000.0,436742000.0,267331330000.0,138950496000.0,,,,97024405000.0,421969905000.0,57552178000.0,421969905000.0,94055195000.0,-36292251000.0,171264403000.0,,-37601507000.0,31297922000.0,741959343000.0,34684661000.0,,60290966000.0,3572889000.0,57486658000.0,123435130000.0,,74641403000.0,765.72,208102068000.0,94055195000.0,,,35245490000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,,80004641000.0,,,36270811000.0,-32277436000.0,1178189000.0,,,,11561610000.0,350457596000.0,,31297922000.0,,,0.0,49199629000.0,,,40201820000.0,,10918147000.0,,-20838364000.0,1830488000.0,,,,,0.0,,-380189859000.0,-8066392000.0,28242433000.0,9534305000.0,,,30868840000.0,,730647455000.0,,5093815000.0,,,,,,94254172000.0,-27704469000.0,,,17649928000.0,8903898000.0,195.0,,38101299000.0,,,,,,,,,,,,,,,,,,78885982000.0,,,,,,219403179000.0,-6556927000.0,,163266801000.0,,125527844000.0,,232810390000.0,,,,8997809000.0,,289628428000.0,-1726882000.0,,39815590000.0,505397284000.0,,24708322000.0,,,724800463000.0,,,126712424.0,,,10030476000.0,288794645000.0,,,,,,24708322000.0,24709201000.0,,,,,,13581562000.0,,195.0,,297421000.0,,,126712424.0,,,,435998099000.0,54964441000.0,,79949438000.0,0.0,169808197000.0,,-13022117000.0,40201820000.0,,,,61064229000.0,-2435142000.0,55575317000.0,119820231000.0,,75538001000.0,,,,,,37054498000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,,69567598000.0,,,15986049000.0,-27024416000.0,1168351000.0,,,,4622324000.0,359304353000.0,,40201820000.0,,,0.0,62824932000.0,,,43018357000.0,,19830426000.0,,-35306854000.0,2217505000.0,,,,,-1634773000.0,,-380214899000.0,7788986000.0,29464784000.0,5130022000.0,,,26048577000.0,,739519252000.0,,1270727000.0,,,,,,107472475000.0,-41060477000.0,,,20856348000.0,2816537000.0,89.679494,,18203554000.0,,,,,,,,,,,,,,,,,,69950542000.0,,,,,,201044547000.0,-27262169000.0,,149544478000.0,,147401091000.0,,224775490000.0,,,,19806575000.0,,234470133000.0,528940000.0,,20714044000.0,510516120000.0,,11363506000.0,,,711560667000.0,,,126712423.0,,,-9258277000.0,296945569000.0,,,,,,11363506000.0,11363725000.0,,,,,,0.0,,89.679494,,263313000.0,,,126712423.0,,,,414607191000.0,52076563000.0,,13636090000.0,-334749000.0,144188491000.0,,-29653558000.0,43018357000.0,,,,61645646000.0,-3245202000.0,56020744000.0,90281642000.0,,101181223000.0,,,,,,33770198000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,,67861633000.0,,,20664747000.0,-49019544000.0,1056229000.0,,,,7773250000.0,361153634000.0,,43018357000.0,,,0.0,49720732000.0,,,48913954000.0,,23495015000.0,,-28185708000.0,2605350000.0,,,,,-72626000.0,,-375472693000.0,1481678000.0,25321226000.0,229005000.0,,,34439206000.0,,736626327000.0,,2078428000.0,,,,,,96648819000.0,-56910145000.0,,,23076349000.0,10195047000.0,101.734255,,23270097000.0,,,,,,,,,,,,,,,,,,67861633000.0,,,,,,218795339000.0,-1120577000.0,,159948381000.0,,151053195000.0,,237666484000.0,,,,806778000.0,,244440784000.0,-264577000.0,,28240295000.0,503840714000.0,,12890994000.0,,,722636053000.0,,,126712423.0,,,6253498000.0,311001576000.0,,,,,,12890994000.0,12891497000.0,,,,,,18544611000.0,,101.734255,,208582000.0,,,126712423.0,,,,411626792000.0,48566252000.0,,81801743000.0,239297000.0,148338856000.0,,-27969738000.0,48913954000.0,,,,61070291000.0,-5537198000.0,58905731000.0,96101928000.0,,104800345000.0,,,,,,33355069000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,188856800000.0,0.0,108245741000.0,,464582273000.0,53852201000.0,-80388580000.0,464582273000.0,55650836000.0,,89319826000.0,14547452000.0,576550725000.0,473337602000.0,48913954000.0,345370820000.0,-13807038000.0,0.0,55650836000.0,1212664164000.0,576550725000.0,55522255000.0,137946561000.0,91655261000.0,987760331000.0,-59432744000.0,4519410000.0,-35877240000.0,175603000.0,,,-2367772000.0,31297922000.0,-411209606000.0,-4755256000.0,6409365000.0,2003354000.0,,-156170203000.0,97500177000.0,,987760331000.0,11172753000.0,1114810000.0,111414626000.0,126773808000.0,,1114810000.0,-411209606000.0,191938660000.0,363581513000.0,0.0,,34615611000.0,2308851000.0,,34615611000.0,58371611000.0,-4075171000.0,64792741000.0,-3550984000.0,,-188709976000.0,24224333000.0,-143763670000.0,,-2816228000.0,,300860590000.0,,698955215000.0,191938660000.0,1172292817000.0,149025540000.0,,103758532000.0,133603127.0,,128581000.0,45093130000.0,55522255000.0,327172167000.0,-34826329000.0,,345370820000.0,,300860590000.0,,239844662000.0,14507308000.0,,,128581000.0,55522255000.0,403753472000.0,-1353709000.0,8778615000.0,58888060000.0,1212664164000.0,,38674140000.0,73080061000.0,,1539836331000.0,646231410000.0,91655261000.0,,87636961000.0,,38067433000.0,646231410000.0,,88269172000.0,363581513000.0,655.92,324312062000.0,38674140000.0,39304749000.0,172709798000.0,-69766002000.0,133603127.0,16896686000.0,-21725000.0,14507308000.0,6409365000.0,,327172167000.0,175603000.0,319824853000.0,,,,,87636961000.0,874163749000.0,64792741000.0,874163749000.0,138338215000.0,10024067000.0,236619671000.0,,-85524790000.0,55522255000.0,1539836331000.0,38504636000.0,,73080061000.0,-1221945000.0,89319826000.0,167133801000.0,,172709798000.0,655.92,239844662000.0,138338215000.0,,,111414626000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,,110062482000.0,,,36867718000.0,-67801320000.0,476471357000.0,,,,10032403000.0,579547502000.0,,55522255000.0,,,0.0,46238301000.0,,,46197144000.0,,96238514000.0,,-34627459000.0,5571611000.0,,,,,-15748000.0,,-428238439000.0,1755935000.0,537519000.0,0.0,,,21283908000.0,,1007785941000.0,,3696679000.0,,,,,,153732502000.0,380667563000.0,,,29280416000.0,-9325111000.0,166.68,,46041785000.0,,,,,,,,,,,,,,,,,,110488511000.0,,,,,,313002670000.0,-1670632000.0,,300656345000.0,,305331091000.0,,266144982000.0,,,,41157000.0,,376665958000.0,-517094000.0,,46041785000.0,1230860889000.0,,26300320000.0,,,1543863559000.0,,,157763123.0,,,-13343551000.0,605987436000.0,,,,,,26300320000.0,26835315000.0,,,,,,13178725000.0,,166.68,,246212000.0,,,157763123.0,,,,917550119000.0,64461061000.0,,110816412000.0,66795000.0,220561691000.0,,-32510623000.0,46197144000.0,,,,75008073000.0,-4231656000.0,103230041000.0,156104267000.0,,175502433000.0,,,,,,113228855000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,,99940879000.0,,,19247022000.0,-67560711000.0,471402644000.0,,,,5046124000.0,599647840000.0,,46197144000.0,,,0.0,48125741000.0,,,48083818000.0,,124987540000.0,,-58835652000.0,3675376000.0,,,,,-1780370000.0,,-436210367000.0,6766286000.0,548329000.0,61628000.0,,,50466867000.0,,1035858207000.0,,1281496000.0,,,,,,148139024000.0,365018659000.0,,,77734172000.0,1886674000.0,85.74,,22922398000.0,,,,,,,,,,,,,,,,,,98971684000.0,,,,,,298637327000.0,-24055074000.0,,362240755000.0,,308155561000.0,,209005510000.0,,,,41923000.0,,326663549000.0,-369605000.0,,26139711000.0,1236726956000.0,,14109586000.0,,,1535364283000.0,,,164562468.0,,,-8368785000.0,670396316000.0,,,,,,14109586000.0,14200898000.0,,,,,,2181120000.0,,85.74,,246451000.0,,,164562468.0,,,,844761743000.0,63679751000.0,,83663675000.0,17944000.0,200582959000.0,,-55046835000.0,48083818000.0,,,,65930766000.0,-2997464000.0,98051169000.0,126080590000.0,,174565340000.0,,,,,,116298059000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,,108814112000.0,,,21276715000.0,-108705459000.0,471972085000.0,,0.0,,6541956000.0,611022928000.0,,48083818000.0,,,0.0,112237657000.0,,,89834543000.0,,76885774000.0,,-42888212000.0,4956832000.0,,,,,115334734000.0,,-441763099000.0,56440014000.0,613110000.0,385085000.0,,,46564596000.0,,1052786027000.0,,13261000.0,,,,,,168640776000.0,355863488000.0,,,84972935000.0,41750725000.0,88.5,,26233547000.0,,,,,,,,,,,,,,,,,,103881125000.0,,,,,,390353273000.0,-602107000.0,,358633006000.0,,418851356000.0,,219452339000.0,,,,22403114000.0,,342886524000.0,-22333500000.0,,27733244000.0,1253661448000.0,,14655623000.0,,,1644014721000.0,,,165600260.0,,,3676384000.0,777484362000.0,,,,,,14655623000.0,14734759000.0,,,,,,3656995000.0,,88.5,,373897000.0,,,165600260.0,,,,846053401000.0,62268986000.0,,112939344000.0,-129323000.0,206339168000.0,,-61026159000.0,89834543000.0,,,,72459409000.0,-1203093000.0,108181297000.0,136547356000.0,,284829981000.0,,,,,,116218669000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
