,timestamp,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,annualOperatingExpense,annualOtherNonCurrentAssets,trailingOperatingExpense,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,trailingDeferredIncomeTax,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualDilutedEPS,annualCapitalExpenditure,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyOperatingIncome,quarterlyGrossPPE,annualTaxProvision,trailingInterestExpense,quarterlyIncomeTaxPayable,trailingChangesInAccountReceivables,annualBasicAverageShares,annualInterestExpense,quarterlyChangeInInventory,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualCurrentAssets,trailingResearchAndDevelopment,annualTotalRevenue,trailingChangeInAccountPayable,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTotalNonCurrentAssets,quarterlyOtherShortTermInvestments,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyGoodwill,annualTotalAssets,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyOtherCurrentAssets,annualCurrentDebt,annualNetIncome,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,trailingTaxProvision,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualDilutedAverageShares,annualBeginningCashPosition,annualCostOfRevenue,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyBasicEPS,trailingDepreciationAndAmortization,quarterlyBasicAverageShares,annualFreeCashFlow,quarterlyOtherNonCurrentAssets,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyCommonStockIssuance,quarterlyInvestmentsAndAdvances,quarterlyResearchAndDevelopment,annualOtherNonCashItems,quarterlyOperatingCashFlow,annualDepreciationAndAmortization,annualInvestingCashFlow,quarterlyCapitalExpenditure,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualChangeInInventory,annualStockholdersEquity,trailingSaleOfInvestment,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingCashDividendsPaid,annualInventory,quarterlyTaxProvision,annualRetainedEarnings,quarterlyOtherCurrentLiabilities,quarterlyInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyNetPPE,annualPurchaseOfInvestment,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualOperatingCashFlow,quarterlyOperatingExpense,annualCurrentLiabilities,trailingChangeInInventory,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualStockBasedCompensation,annualOtherIntangibleAssets,annualGoodwill,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,annualEbitda,annualRepaymentOfDebt,annualOtherIncomeExpense,annualNetPPE,quarterlyBeginningCashPosition,annualGainsLossesNotAffectingRetainedEarnings,trailingNetOtherInvestingChanges,trailingGrossProfit,quarterlyDilutedEPS,quarterlyCapitalStock,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualOperatingIncome,annualChangeInCashSupplementalAsReported,annualBasicEPS,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,trailingTotalRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingPurchaseOfInvestment,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualAccountsPayable,trailingOtherIncomeExpense,annualGrossPPE,trailingOperatingIncome,quarterlySaleOfInvestment,quarterlyCurrentDebt,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,trailingEndCashPosition,annualPretaxIncome,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares,trailingBasicEPS,trailingBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredTaxesLiabilities,trailingDilutedEPS
48,1001808000,,86953000.0,64466000.0,106433000.0,,,389668000.0,,,367155000.0,-408524000.0,-224167000.0,,1637753000.0,1675933000.0,,,-530806000.0,851431000.0,,642483000.0,,-0.365,-114191000.0,1388602000.0,,81705000.0,839920000.0,104501000.0,,,,1511938000.0,10235000.0,16854000.0,,,3054758000.0,,2679786000.0,,,-548743000.0,414760000.0,,,29948000.0,161572000.0,330442000.0,,132690000.0,1388602000.0,87812000.0,,894577000.0,895000.0,851431000.0,322347000.0,330442000.0,-360235000.0,2692375000.0,894577000.0,,4889815000.0,42843000.0,3054758000.0,-342841000.0,95744000.0,,,,,5747133000.0,,,520989000.0,147814000.0,,-548743000.0,,-408524000.0,,,330442000.0,,1511938000.0,716871000.0,1035103000.0,,147814000.0,,,,577300000.0,1675933000.0,,271000.0,22903000.0,,,22580000.0,,114970000.0,,312587000.0,319811000.0,-149422000.0,52518000.0,-194336000.0,-47584000.0,-40735000.0,4889815000.0,,,133585000.0,,95863000.0,90427000.0,322347000.0,414556000.0,95863000.0,,517557000.0,431396000.0,-1484568000.0,-72184000.0,76000.0,,,691491000.0,307963000.0,520989000.0,,423185000.0,1644683000.0,,585046000.0,,517557000.0,252815000.0,1977894000.0,,,,330442000.0,326741000.0,,-1023608000.0,431396000.0,965417000.0,-224167000.0,,,,76000.0,365105000.0,-528557000.0,414556000.0,6930000.0,671731000.0,-0.365,,2283179000.0,-194336000.0,,1388602000.0,,5747133000.0,,,2283179000.0,,1388602000.0,,,,106433000.0,,839920000.0,,307913000.0,,-141230000.0,166000.0,2692375000.0,585046000.0,,-426305000.0,79867000.0,,,,,,,,
49,1009756800,,-19428000.0,65734000.0,213711000.0,,,453445000.0,,,,,-135351000.0,,,,,,,1117189000.0,,698642000.0,,,,,,182081000.0,1183001000.0,,,,,,,13260000.0,,,,,,,,,,,,,265728000.0,,,,1485854000.0,-187975000.0,,,,,384180000.0,418986000.0,,,919654000.0,,5110982000.0,217551000.0,3217082000.0,-186478000.0,100765000.0,,,,,,,,698203000.0,146090000.0,,,,-432478000.0,,,418986000.0,,,,,,,0.09,,1529918000.0,,1835922000.0,,1051000.0,18561000.0,,,17510000.0,,106868000.0,,267313000.0,,,-33476000.0,139233000.0,139233000.0,,,,,,,,78318000.0,,484492000.0,86056000.0,,,750523000.0,,38032000.0,,,,,271364000.0,,,97252000.0,,,,,575923000.0,245197000.0,,,,,,,,,,1388602000.0,,,,0.085,77000.0,233837000.0,,,,,,1619148000.0,,139233000.0,,,,6332453000.0,,,2405508000.0,,1485854000.0,,,,,,,,173669000.0,,-141690000.0,2562000.0,3115371000.0,528926000.0,,,83647000.0,,,,,,,,
50,1017532800,,-6812000.0,,177438000.0,,,404201000.0,,,,,-109981000.0,,,,,,,1064458000.0,,696115000.0,,,,,,99804000.0,1239227000.0,,,,,,,9218000.0,,,,,,,,,,,,,196597000.0,,,,1267675000.0,-440696000.0,,,,,428110000.0,414845000.0,,,943968000.0,,5220173000.0,68641000.0,2962314000.0,-36130000.0,123960000.0,,,,467956000.0,,,,649613000.0,163420000.0,,,,-466430000.0,,,414845000.0,,,,,,,0.03,,1535806000.0,,2186317000.0,,5022000.0,39862000.0,,,34840000.0,,116755000.0,,181325000.0,,,-39525000.0,43930000.0,43930000.0,,,,,,,,24711000.0,,272845000.0,78060000.0,,,772797000.0,,-25007000.0,,199330000.0,,,304397000.0,,,-218179000.0,,,,,505556000.0,291914000.0,,,,,,,,,,1485854000.0,,,,0.025,77000.0,141800000.0,,,,,,1617992000.0,,43930000.0,,,,6389384000.0,,,2211643000.0,,1267675000.0,,,,,,,,290382000.0,,-655423000.0,6156000.0,3427070000.0,,,,96793000.0,,,,,,,,
51,1025395200,,-190656000.0,,142037000.0,,,482755000.0,,,,,-67378000.0,,,,,,,972005000.0,,770917000.0,,,,,,138618000.0,1249350000.0,,,,,,,-1361000.0,,,,,,,,,,,,,243275000.0,,,,1280876000.0,-109986000.0,,,,,414342000.0,401084000.0,,,1098912000.0,,5245462000.0,-54144000.0,3182529000.0,228842000.0,152072000.0,,,,,,,,570921000.0,171624000.0,,,,-506488000.0,,,401084000.0,,,,,,,-0.01,,1546254000.0,,1958068000.0,,5761000.0,56403000.0,,,50642000.0,,118086000.0,,70087000.0,,,-35420000.0,-13768000.0,-13768000.0,,,,,,,,-40376000.0,,226950000.0,79659000.0,,,742862000.0,,-193078000.0,,201934000.0,,,344137000.0,,,13201000.0,,,,,548095000.0,288162000.0,,,,,,,,,,1267675000.0,,,,-0.01,78000.0,34667000.0,,,,,,1546254000.0,,-13768000.0,,,,6292215000.0,,,2379788000.0,,1280876000.0,,,,,,,,441340000.0,,-454905000.0,8639000.0,3109686000.0,408756000.0,,,104657000.0,,,,,,,,
52,1033344000,,72670000.0,,209418000.0,,-5773000.0,561799000.0,,,508644000.0,-523487000.0,-130949000.0,,1228932000.0,1537669000.0,,,359677000.0,1073025000.0,,873886000.0,,0.22,-141578000.0,1406704000.0,,252765000.0,1209770000.0,101448000.0,,,,1541774000.0,25731000.0,-9930000.0,,,3940766000.0,,3039560000.0,,,359677000.0,451678000.0,,,12394000.0,361925000.0,398039000.0,,119671000.0,1406704000.0,-330766000.0,,1387915000.0,10000000.0,1073025000.0,604624000.0,398039000.0,-144226000.0,2568755000.0,1387915000.0,,5391956000.0,229077000.0,3940766000.0,22702000.0,131847000.0,,,,,6509521000.0,,,674986000.0,132707000.0,,359677000.0,,-523487000.0,,,303751000.0,94288000.0,1618658000.0,1388602000.0,1137360000.0,,132707000.0,,,,826389000.0,1537669000.0,,-1834000.0,5781000.0,,,16679000.0,,109969000.0,,449242000.0,394257000.0,-1069423000.0,-33157000.0,190282000.0,190282000.0,11187000.0,5391956000.0,,,120607000.0,,88094000.0,38795000.0,604624000.0,465568000.0,88094000.0,,536950000.0,686283000.0,-1942901000.0,-15773000.0,79000.0,,94288000.0,967967000.0,309034000.0,674986000.0,,125828000.0,1902200000.0,,344803000.0,,536950000.0,312087000.0,1306775000.0,,,,303751000.0,1067525000.0,,-195826000.0,686283000.0,1280876000.0,-130949000.0,,,,79000.0,416085000.0,28936000.0,465568000.0,673268000.0,18102000.0,0.235,,2794619000.0,190282000.0,,1406704000.0,,6509521000.0,,,2794619000.0,,1406704000.0,,,,209418000.0,,1209770000.0,,401384000.0,,-690883000.0,8374000.0,2568755000.0,344803000.0,,461125000.0,109160000.0,,,,,,,,
53,1041292800,,-187958000.0,,194737000.0,,,709168000.0,,,,,-68168000.0,,,,,,,1105222000.0,,1097169000.0,,,,,,446718000.0,1233110000.0,,,,,,,-20866000.0,,,,,,,,,,,,,489895000.0,,,,1620293000.0,-166643000.0,,,,,845958000.0,450328000.0,,,1835240000.0,,5901009000.0,389249000.0,4368542000.0,358039000.0,147999000.0,,,,,,,,654894000.0,139327000.0,,,,-545298000.0,,,293439000.0,,,,,,,0.155,,1566560000.0,,1624775000.0,,20000.0,52515000.0,,,55873000.0,,112479000.0,,330483000.0,,,-81561000.0,241334000.0,241334000.0,,,,,,,,147915000.0,,282274000.0,107605000.0,,,687812000.0,,-50588000.0,,177883000.0,156889000.0,,262450000.0,,,213589000.0,,,,,661753000.0,388001000.0,,,,,,,,,,1406704000.0,,,,0.15,80000.0,248922000.0,,,,,,1631490000.0,,241334000.0,,,,7028049000.0,,,3455533000.0,,1620293000.0,,,,,,,,463526000.0,,-906647000.0,6881000.0,2659507000.0,346920000.0,,,43177000.0,,,,,,,,
54,1049068800,,153927000.0,,185676000.0,,,661115000.0,,,,,-64845000.0,,,,,,,1197363000.0,,1043043000.0,,,,,,231480000.0,1170519000.0,,,,,,,-43335000.0,,,,,,,,,,,,,277829000.0,,,,1989841000.0,-142231000.0,,,,,909513000.0,464366000.0,,,1750604000.0,,7020769000.0,214876000.0,5024632000.0,13187000.0,295869000.0,,,,,,,,732997000.0,135062000.0,,,,-582252000.0,,,312760000.0,,,,,,,0.065,,1578052000.0,,1654391000.0,,0.0,-67837000.0,,,63959000.0,,131801000.0,,578844000.0,,,-49410000.0,103016000.0,103016000.0,,,,,,,,111860000.0,,373875000.0,151082000.0,,,588267000.0,,-12725000.0,,173446000.0,151606000.0,,429635000.0,,,369548000.0,,,,,534214000.0,381928000.0,,,,,,,,,,1620293000.0,,,,0.065,80000.0,529434000.0,,,,,,1636176000.0,,103016000.0,,,,8218182000.0,,,3740445000.0,,1989841000.0,,,,,,,,628211000.0,,-734219000.0,3879000.0,3193550000.0,346913000.0,,,46349000.0,,,,,,,,
55,1056931200,,-91967000.0,,173092000.0,,,594706000.0,,,,,-40934000.0,,,,,,,1264407000.0,,921608000.0,,,,,,335822000.0,1240113000.0,,,,,,,29854000.0,,,,,,,,,,,,,378865000.0,,-34911000.0,,1794825000.0,-438443000.0,,,,,1061656000.0,417079000.0,,,2565193000.0,,7205545000.0,370491000.0,5851754000.0,272810000.0,151599000.0,,,,,,,,847328000.0,136244000.0,,,,-620724000.0,,,309961000.0,,,,,,,0.12,,1581022000.0,,1342927000.0,,-79027000.0,-101841000.0,,,12844000.0,,135690000.0,,345099000.0,,,-55035000.0,191689000.0,191689000.0,,,,,,,,178802000.0,,397695000.0,122997000.0,,,619389000.0,,74788000.0,,178125000.0,107118000.0,,258884000.0,,,-195016000.0,,,,,620080000.0,326902000.0,,,,,,,,,,1989841000.0,,,,0.115,80000.0,290064000.0,,,,,,1631712000.0,,191689000.0,,,,8470002000.0,,,4360018000.0,,1794825000.0,,,,,,,,824158000.0,98416000.0,-1446576000.0,9763000.0,2618248000.0,346618000.0,,,43043000.0,,,,,,,,
56,1064880000,,188720000.0,,195065000.0,,-158488000.0,575600000.0,,,534915000.0,-656439000.0,-23769000.0,,1230354000.0,1498197000.0,,,827441000.0,1223814000.0,,908816000.0,,0.505,-238869000.0,2045094000.0,,296215000.0,1278704000.0,457706000.0,,,,1579172000.0,30709000.0,13044000.0,,,5948764000.0,,3970636000.0,,,827441000.0,523267000.0,,,332964000.0,343340000.0,415612000.0,0.0,191473000.0,2045094000.0,-281616000.0,-55769000.0,2516003000.0,0.0,1223814000.0,1297289000.0,415612000.0,62722000.0,2873672000.0,2516003000.0,,7598572000.0,310531000.0,5948764000.0,-34731000.0,-60552000.0,,,,,8822436000.0,,,808202000.0,176192000.0,102625000.0,827441000.0,,-656439000.0,,-134776000.0,292310000.0,123302000.0,1635510000.0,1406704000.0,1430047000.0,174271000.0,176192000.0,,,,1543015000.0,1498197000.0,,0.0,3322000.0,,,58797000.0,,143297000.0,,527458000.0,179694000.0,-1028933000.0,-52863000.0,291402000.0,291402000.0,-21303000.0,7598572000.0,,,-113841000.0,,110351000.0,19129000.0,1297289000.0,336241000.0,110351000.0,,483793000.0,622265000.0,-4839839000.0,-169437000.0,81000.0,174271000.0,123302000.0,1781884000.0,279385000.0,808202000.0,,250269000.0,2540589000.0,,346464000.0,,483793000.0,333216000.0,3440470000.0,,,,292310000.0,1489929000.0,,-157962000.0,622265000.0,1794825000.0,-23769000.0,,,,81000.0,474595000.0,609305000.0,336241000.0,1310235000.0,638390000.0,0.525,,4561097000.0,291402000.0,,2045094000.0,,8822436000.0,,,4561097000.0,,2045094000.0,,,,195065000.0,,1278704000.0,,1524575000.0,102625000.0,-1752397000.0,10186000.0,2873672000.0,346464000.0,,1285147000.0,47125000.0,,,,,,,,
57,1072828800,,-162476000.0,,155190000.0,,,833566000.0,,,,,29769000.0,,,,,,,1104310000.0,,1242097000.0,,,,,,510240000.0,1157513000.0,,,,,,,20200000.0,,,,,,,,,,,,,558795000.0,,,,1795927000.0,-684974000.0,-56043000.0,,,,1537360000.0,410172000.0,,,3270575000.0,,7929120000.0,539581000.0,6446527000.0,85929000.0,170513000.0,,,,,,,,694138000.0,158805000.0,,,,-620623000.0,,,293253000.0,,,,,,,0.22,,1600730000.0,,1331849000.0,,1443000.0,-23270000.0,,,31619000.0,,149938000.0,,460878000.0,,,-63801000.0,352293000.0,352293000.0,,,,,,,,187288000.0,,373912000.0,85943000.0,,,536890000.0,,37909000.0,,164948000.0,116919000.0,,323326000.0,,,-249167000.0,,,,,655159000.0,408531000.0,,,,,,,,,,2045094000.0,,,,0.215,81000.0,397077000.0,,,,,,1654060000.0,,352293000.0,,,,9033430000.0,,,5066502000.0,,1795927000.0,,,,,,,,884471000.0,88000.0,-1591573000.0,8568000.0,2586903000.0,351540000.0,,,48555000.0,,,,,,,,
58,1080691200,,113257000.0,,213098000.0,,,880513000.0,,,,,54387000.0,,,,,,,1093185000.0,,1215648000.0,,,,,,576570000.0,1192597000.0,,,,,,,-13613000.0,,,,,,,,,,,,,608173000.0,,,,1946518000.0,-666571000.0,-56519000.0,,,,1944567000.0,280164000.0,,,3659911000.0,,8556309000.0,610060000.0,6914466000.0,28837000.0,138205000.0,,,,,,,,813021000.0,143032000.0,,,,-642674000.0,,,,,,,,,,0.305,,1612566000.0,,1469342000.0,,-21700000.0,27063000.0,,,104993000.0,,169023000.0,,788289000.0,,,-53760000.0,488437000.0,441289000.0,,,,,,,,168771000.0,,427886000.0,97041000.0,,,549923000.0,,38986000.0,,172037000.0,,,303943000.0,,,150591000.0,,,,,596784000.0,335135000.0,,,,,,,,,,1795927000.0,,,,0.29,82000.0,734529000.0,,,,,,1671502000.0,,488437000.0,,,,9649494000.0,,,5606429000.0,,1946518000.0,,,,,,,,1291645000.0,,-1933293000.0,580000.0,2735028000.0,355622000.0,,,31603000.0,,,,,,,,
59,1088553600,,-236982000.0,,239818000.0,,,971337000.0,,,,,23556000.0,,,,,,,1080333000.0,,1340526000.0,,,,,,621867000.0,1266207000.0,,,,,,,-12448000.0,,,,,,,,,,,,,662050000.0,,,,2008744000.0,-387998000.0,-81134000.0,,,,2430747000.0,274313000.0,,,3494383000.0,,9141251000.0,668053000.0,7103168000.0,90531000.0,161799000.0,,,,,,,,806020000.0,89185000.0,,,,-675524000.0,,,,,,,,,,0.3,,1621764000.0,,1925985000.0,,25360000.0,8312000.0,,,64086000.0,,193608000.0,,442144000.0,,,-76030000.0,486424000.0,486424000.0,,,,,,,,181629000.0,,406574000.0,109489000.0,,,590683000.0,,12720000.0,,159628000.0,,,349470000.0,,,62226000.0,,,,,883737000.0,369189000.0,,,,,,,,,,1946518000.0,,,,0.29,82000.0,366114000.0,,,,,,1682236000.0,,486424000.0,,,,10221584000.0,,,5503127000.0,,2008744000.0,,,,,,,,2118346000.0,,-2454478000.0,450000.0,3118416000.0,355567000.0,,,40183000.0,,,,,,,,
60,1096502400,,436201000.0,,286000000.0,,,707306000.0,,,568000000.0,-706000000.0,15000000.0,,1267000000.0,2069000000.0,,,1725000000.0,1156000000.0,,1117252000.0,,1.03,-332000000.0,1214000000.0,,362181000.0,1381000000.0,588000000.0,,,,1616000000.0,2000000.0,-44139000.0,,,7227000000.0,,4880000000.0,,,1720000000.0,720000000.0,,,,404840000.0,262000000.0,,335000000.0,1214000000.0,-1586457000.0,-114304000.0,4768000000.0,0.0,1156000000.0,2709000000.0,262000000.0,150000000.0,3593000000.0,4768000000.0,,9664000000.0,431531000.0,7227000000.0,-71297000.0,145920000.0,,,,,10820000000.0,,,894000000.0,101000000.0,,1720000000.0,,-706000000.0,,-308000000.0,,,1675000000.0,2045000000.0,1484000000.0,172000000.0,101000000.0,,,,2136000000.0,2069000000.0,,-5103000.0,14895000.0,,,134302000.0,,207431000.0,,776689000.0,163000000.0,-3326000000.0,-138409000.0,392846000.0,386758000.0,-50000000.0,9664000000.0,,,27000000.0,,154000000.0,44773000.0,2709000000.0,436000000.0,154000000.0,,581000000.0,675000000.0,-8593000000.0,35676000.0,0.0,172000000.0,,2468000000.0,345125000.0,894000000.0,,-794650000.0,3396000000.0,,356000000.0,,581000000.0,409946000.0,5465000000.0,,,,,2292000000.0,,37000000.0,675000000.0,2008744000.0,15000000.0,,,,0.0,638280000.0,134000000.0,436000000.0,2129000000.0,-831000000.0,1.06,,5982000000.0,392846000.0,,1214000000.0,,10820000000.0,,,5982000000.0,,1214000000.0,,,,286000000.0,,1381000000.0,,1170538000.0,,-2613656000.0,646000.0,3593000000.0,356000000.0,,2313000000.0,42659000.0,,,,,,,,
61,1104451200,,-278000000.0,,262000000.0,,,960000000.0,,,,,88000000.0,,,,,,,1227000000.0,,1390000000.0,,,,,,584000000.0,1491000000.0,,,,,,,-2000000.0,,,,,,,,,,,,,629000000.0,,,,1135000000.0,-570000000.0,,,,,3107000000.0,263000000.0,,,4989000000.0,,10339000000.0,704000000.0,7433000000.0,-180000000.0,148000000.0,,,,,,,,964000000.0,135000000.0,,,,-745000000.0,,,,,,,,,,0.31,,1639000000.0,,2450000000.0,,-2000000.0,94000000.0,,,96000000.0,,228000000.0,,397000000.0,,,-188000000.0,513000000.0,513000000.0,,,,,,,,191000000.0,,523000000.0,156000000.0,,,746000000.0,,67000000.0,,179000000.0,,,376000000.0,,,-79000000.0,,,,,659000000.0,430000000.0,,,,,,,,,,1214000000.0,,,,0.3,0.0,209000000.0,,,,,,1704000000.0,,513000000.0,,,,11566000000.0,,,6124000000.0,,1135000000.0,,,,,,,,1663000000.0,,-1865000000.0,,4133000000.0,527000000.0,,,45000000.0,,,,,,,,
62,1112227200,,219000000.0,,245000000.0,,,979000000.0,,,,,43000000.0,,,,,,,1284000000.0,,1365000000.0,,,,,,572000000.0,1586000000.0,,,,,,,-1000000.0,,,,,,,,,,,,,620000000.0,,,,1638000000.0,39000000.0,,,,,3524000000.0,279000000.0,,,4759000000.0,,10526000000.0,633000000.0,7553000000.0,6000000.0,155000000.0,,,,,,,,1005000000.0,142000000.0,,,,-786000000.0,,,,,,,,,,0.32,,1646000000.0,,2435000000.0,,-228000000.0,-358000000.0,,,100000000.0,,252000000.0,,821000000.0,,,-94000000.0,532000000.0,532000000.0,,,,,,,,101000000.0,,576000000.0,157000000.0,,,800000000.0,,-18000000.0,,184000000.0,,,407000000.0,,,503000000.0,,,,,508000000.0,386000000.0,,,,,,,,,,1135000000.0,,,,0.31,0.0,727000000.0,,,,,,1704000000.0,,532000000.0,,,,11810000000.0,,,6397000000.0,,1638000000.0,,,,,,,,2381000000.0,,-2254000000.0,,4257000000.0,528000000.0,,,48000000.0,,,,,,,,
63,1120089600,,-145000000.0,,259000000.0,,,969000000.0,,,,,38000000.0,,,,,,,1131000000.0,,1358000000.0,,,,,,560000000.0,1731000000.0,,,,,,,-30000000.0,,,,,,,,,,,,,611000000.0,,-723000000.0,,1360000000.0,1000000.0,-147000000.0,,,,3938000000.0,298000000.0,,,4357000000.0,,10447000000.0,686000000.0,7099000000.0,190000000.0,150000000.0,,,,,,,,833000000.0,143000000.0,,,,-826000000.0,,,,,,,,,,0.34,,1633000000.0,,2664000000.0,,0.0,-801000000.0,,,69000000.0,,259000000.0,,523000000.0,,,-156000000.0,560000000.0,560000000.0,,,,,,,,126000000.0,,401000000.0,187000000.0,,,905000000.0,,58000000.0,,173000000.0,,,409000000.0,,,-278000000.0,,,,,634000000.0,389000000.0,,,,,,,,,,1638000000.0,,,,0.33,0.0,367000000.0,,,,,,1683000000.0,,560000000.0,,,,11578000000.0,,,5717000000.0,,1360000000.0,,,,,,,,2433000000.0,,-2277000000.0,2000000.0,4479000000.0,525000000.0,,,51000000.0,,,,,,,,
64,1128038400,,219000000.0,,376000000.0,,-953000000.0,1120000000.0,,,631000000.0,-863000000.0,38000000.0,,1642000000.0,2651000000.0,,,2143000000.0,1360000000.0,,1561000000.0,,1.26,-576000000.0,2070000000.0,,670000000.0,1885000000.0,666000000.0,,,,1638000000.0,3000000.0,10000000.0,,,7791000000.0,,5673000000.0,,,2143000000.0,1011000000.0,,,,726000000.0,290000000.0,0.0,423000000.0,2070000000.0,-246000000.0,-147000000.0,4478000000.0,0.0,1360000000.0,4328000000.0,290000000.0,15000000.0,4688000000.0,4478000000.0,,11119000000.0,786000000.0,7791000000.0,-243000000.0,179000000.0,,,,,12479000000.0,,,1070000000.0,179000000.0,,2143000000.0,,-863000000.0,,-524000000.0,,,1694000000.0,1214000000.0,1645000000.0,163000000.0,179000000.0,,,,2110000000.0,2651000000.0,,0.0,11000000.0,,,158000000.0,,271000000.0,,945000000.0,200000000.0,-776000000.0,-138000000.0,538000000.0,538000000.0,-23000000.0,11119000000.0,,,-1054000000.0,,177000000.0,248000000.0,4328000000.0,531000000.0,177000000.0,,544000000.0,1022000000.0,-8055000000.0,44000000.0,0.0,163000000.0,,2686000000.0,450000000.0,1070000000.0,,710000000.0,4028000000.0,,571000000.0,,544000000.0,441000000.0,8082000000.0,,,,,2586000000.0,,170000000.0,1022000000.0,1360000000.0,38000000.0,,,,0.0,807000000.0,-227000000.0,531000000.0,2386000000.0,856000000.0,1.31,,6548000000.0,538000000.0,,2070000000.0,,12479000000.0,,,6548000000.0,,2070000000.0,,,,376000000.0,,1885000000.0,,1605000000.0,,-1659000000.0,0.0,4688000000.0,571000000.0,,2809000000.0,56000000.0,,,,,,,,
65,1135987200,,-191000000.0,,431000000.0,,,1224000000.0,,,,,38000000.0,,,,,,,1457000000.0,,1741000000.0,,,,,,645000000.0,2066000000.0,,,,,,,-18000000.0,,,,,,,,,,,,,703000000.0,,,,1577000000.0,-1373000000.0,,,,,4800000000.0,297000000.0,,,5407000000.0,,11972000000.0,736000000.0,8399000000.0,-2000000.0,239000000.0,,,,,,,,1160000000.0,141000000.0,,,,-912000000.0,,,,,,,,,,0.38,,1645000000.0,,2900000000.0,,101000000.0,282000000.0,,,181000000.0,,340000000.0,,596000000.0,,,-213000000.0,620000000.0,620000000.0,,,,,,,,116000000.0,,580000000.0,195000000.0,,,1154000000.0,,1000000.0,,149000000.0,,,579000000.0,,,-493000000.0,,,,,728000000.0,517000000.0,,,,,,,,,,2070000000.0,,,,0.36,0.0,383000000.0,,,,,,1702000000.0,,620000000.0,,,,13429000000.0,,,6984000000.0,,1577000000.0,,,,,,,,2160000000.0,,-3318000000.0,1000000.0,5030000000.0,571000000.0,,,58000000.0,,,,,,,,
